Sort,Soil quality,Crop,Year,Province,n.site,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Cultivar,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Yck,Ynpk
2788,low,south maize,2007,MSWC06,1,21.6 ,27.0 ,18.2 ,3277.3 ,1768.1 ,1016.1 ,561.5 ,1968.9 ,late_maturity,Purplish soils,,30.4 ,65.1 ,53.0 ,5.5 ,210 ,90 ,90 ,5640 ,8218 
2789,low,south maize,2008,MSWC06,1,22.1 ,27.7 ,18.5 ,3163.5 ,1733.5 ,513.3 ,599.7 ,1978.6 ,medium_maturity,Limestone soils,,18.5 ,16.2 ,31.0 ,4.6 ,210 ,90 ,90 ,2655 ,7260 
2791,high,south maize,2008,MSWC06,1,24.9 ,30.9 ,21.5 ,3389.4 ,2029.4 ,704.4 ,473.3 ,1709.2 ,late_maturity,Fluvo-aquic soils,,23.5 ,9.7 ,118.0 ,5.2 ,210 ,90 ,90 ,3996 ,5832 
2792,low,south maize,2008,MSWC06,1,22.5 ,28.6 ,18.8 ,3080.0 ,1710.0 ,520.6 ,474.1 ,1728.7 ,late_maturity,Limestone soils,,23.3 ,20.9 ,78.0 ,7.9 ,210 ,90 ,90 ,3891 ,6666 
2793,high,south maize,2008,MSWC06,1,20.1 ,25.3 ,16.7 ,2797.6 ,1408.5 ,584.3 ,515.5 ,1802.0 ,medium_maturity,Yellow earths,,20.3 ,24.3 ,120.0 ,6.6 ,105 ,45 ,45 ,5323 ,7231 
2794,high,south maize,2007,MSWC06,1,23.9 ,28.8 ,20.6 ,2728.8 ,1588.8 ,925.2 ,320.9 ,1341.8 ,late_maturity,Yellow earths,,37.0 ,9.8 ,123.0 ,5.1 ,210 ,90 ,90 ,4320 ,6959 
2795,high,south maize,2007,MSWC06,1,23.8 ,28.7 ,20.3 ,2712.7 ,1572.7 ,899.1 ,336.5 ,1365.6 ,late_maturity,Yellow earths,,35.5 ,16.6 ,124.0 ,4.6 ,210 ,90 ,90 ,3428 ,7004 
2796,low,south maize,2008,MSWC06,1,23.3 ,28.3 ,19.8 ,2837.3 ,1617.3 ,636.7 ,372.0 ,1477.0 ,medium_maturity,Paddy soils,,17.4 ,12.0 ,80.0 ,7.0 ,210 ,90 ,90 ,7470 ,8475 
2797,low,south maize,2009,MSWC03,1,24.5 ,29.5 ,21.2 ,3215.8 ,1905.8 ,613.8 ,558.7 ,1845.6 ,medium_maturity,Paddy soils,,29.0 ,12.4 ,84.0 ,6.5 ,180 ,75 ,90 ,6038 ,9398 
2798,low,south maize,2007,MSWC03,1,23.4 ,28.4 ,19.6 ,3346.2 ,1921.4 ,1084.7 ,618.4 ,2018.2 ,medium_maturity,Limestone soils,,22.0 ,4.7 ,48.0 ,6.2 ,180 ,75 ,90 ,4500 ,5018 
2799,low,south maize,2006,MSWC03,1,23.2 ,28.4 ,19.3 ,3579.5 ,2041.0 ,780.9 ,825.6 ,2418.8 ,medium_maturity,Limestone soils,,30.0 ,4.4 ,50.0 ,7.2 ,180 ,75 ,90 ,6375 ,8426 
2800,low,south maize,2008,MSWC03,1,22.7 ,27.9 ,19.0 ,3496.2 ,1956.2 ,837.7 ,632.4 ,2105.9 ,medium_maturity,Limestone soils,,31.1 ,11.5 ,105.0 ,7.8 ,165 ,90 ,120 ,5939 ,6063 
2801,low,south maize,2006,MSWC03,1,24.4 ,29.5 ,20.4 ,3246.0 ,1917.5 ,702.9 ,745.3 ,2162.0 ,medium_maturity,Limestone soils,,25.0 ,61.1 ,40.0 ,4.5 ,165 ,83 ,90 ,3203 ,5303 
2802,high,south maize,2010,MSWC03,1,23.5 ,28.4 ,20.0 ,3236.2 ,1861.7 ,813.2 ,610.8 ,1975.2 ,late_maturity,Red earths,,35.6 ,29.8 ,112.0 ,7.0 ,180 ,75 ,90 ,3867 ,7653 
2803,low,south maize,2010,MSWC03,1,22.6 ,27.6 ,19.2 ,3530.8 ,1976.3 ,886.2 ,670.2 ,2185.0 ,medium_maturity,Limestone soils,,23.4 ,12.8 ,69.0 ,6.7 ,165 ,75 ,90 ,5019 ,6648 
2804,low,south maize,2008,MSWC03,1,23.5 ,28.8 ,19.6 ,3173.8 ,1823.8 ,730.2 ,514.4 ,1800.0 ,medium_maturity,Limestone soils,,12.2 ,19.0 ,73.0 ,5.6 ,180 ,75 ,90 ,3471 ,5592 
2805,low,south maize,2006,MSWC03,1,20.4 ,26.7 ,16.3 ,2829.7 ,1458.3 ,549.6 ,630.7 ,1958.3 ,medium_maturity,Limestone soils,,47.1 ,40.5 ,83.0 ,7.5 ,180 ,75 ,150 ,5753 ,7134 
2806,low,south maize,2007,MSWC03,1,20.9 ,26.8 ,17.3 ,2926.1 ,1541.6 ,866.4 ,485.3 ,1756.4 ,medium_maturity,Limestone soils,,16.2 ,50.9 ,84.0 ,7.6 ,180 ,75 ,90 ,4938 ,6903 
2807,low,south maize,2007,MSWC03,1,20.0 ,26.0 ,16.3 ,2783.5 ,1428.6 ,635.2 ,474.3 ,1717.4 ,medium_maturity,Paddy soils,,22.9 ,7.2 ,58.0 ,5.5 ,180 ,75 ,90 ,5471 ,5781 
2808,high,south maize,2007,MSWC03,1,16.5 ,22.1 ,12.4 ,1961.8 ,847.2 ,385.8 ,411.6 ,1409.3 ,medium_maturity,Yellow earths,,31.0 ,12.0 ,191.0 ,5.0 ,180 ,75 ,90 ,4200 ,7412 
2809,high,south maize,2006,MSWC03,1,23.9 ,28.8 ,19.9 ,2792.1 ,1625.2 ,846.3 ,646.1 ,1883.3 ,medium_maturity,Red earths,,35.5 ,45.0 ,178.0 ,5.3 ,225 ,75 ,105 ,4086 ,6609 
2810,high,south maize,2008,MSWC03,1,22.4 ,27.5 ,18.7 ,1768.9 ,978.9 ,312.8 ,311.1 ,1073.7 ,early_maturity,Red earths,,20.5 ,12.7 ,176.0 ,5.3 ,210 ,90 ,105 ,4215 ,5880 
2811,low,south maize,2009,MSWC03,1,24.8 ,29.6 ,21.4 ,3148.4 ,1878.4 ,789.5 ,624.3 ,1928.2 ,medium_maturity,Paddy soils,,25.2 ,8.5 ,80.0 ,4.6 ,240 ,90 ,105 ,4020 ,5355 
2812,high,south maize,2009,MSWC03,1,24.5 ,29.2 ,21.1 ,3230.3 ,1910.3 ,869.3 ,629.8 ,1969.9 ,medium_maturity,Red earths,,24.3 ,36.8 ,160.0 ,4.8 ,240 ,90 ,105 ,3495 ,6060 
2813,low,south maize,2006,MSWC03,1,24.3 ,29.3 ,20.6 ,2816.9 ,1661.6 ,843.8 ,632.6 ,1857.4 ,medium_maturity,Paddy soils,,20.5 ,23.5 ,95.0 ,5.3 ,225 ,75 ,105 ,3546 ,6413 
2814,low,south maize,2008,MSWC03,1,23.9 ,29.3 ,20.3 ,2917.5 ,1697.5 ,581.6 ,484.9 ,1666.9 ,medium_maturity,Paddy soils,,19.2 ,9.0 ,80.0 ,4.9 ,180 ,75 ,90 ,3750 ,7335 
2815,low,south maize,2010,MSWC03,1,21.8 ,26.7 ,18.4 ,3530.2 ,1921.7 ,729.6 ,655.0 ,2187.9 ,late_maturity,Paddy soils,,20.4 ,8.6 ,88.0 ,4.5 ,180 ,75 ,90 ,3480 ,5757 
2816,low,south maize,2007,MSWC03,1,23.6 ,28.9 ,19.9 ,2899.7 ,1669.7 ,783.8 ,578.2 ,1813.5 ,medium_maturity,Paddy soils,,15.1 ,3.4 ,48.0 ,4.6 ,222 ,83 ,125 ,1800 ,8100 
2817,low,south maize,2010,MSWC03,1,23.4 ,28.1 ,20.2 ,2672.2 ,1532.2 ,599.6 ,442.7 ,1543.1 ,late_maturity,Paddy soils,,26.8 ,26.3 ,46.0 ,5.2 ,180 ,75 ,90 ,4770 ,7104 
2818,low,south maize,2008,MSWC03,1,24.6 ,30.1 ,20.9 ,3168.1 ,1878.1 ,633.3 ,529.0 ,1786.5 ,medium_maturity,Paddy soils,,29.1 ,33.3 ,92.0 ,4.8 ,180 ,75 ,90 ,2700 ,6570 
2824,low,south maize,2007,MSWC03,1,23.8 ,29.1 ,19.6 ,2969.7 ,1722.4 ,571.3 ,814.2 ,2218.7 ,medium_maturity,Paddy soils,,20.5 ,9.7 ,52.0 ,4.7 ,180 ,75 ,90 ,3614 ,6995 
2825,high,south maize,2008,MSWC03,1,23.6 ,28.8 ,19.7 ,3331.1 ,1922.1 ,720.0 ,815.8 ,2332.2 ,early_maturity,Red earths,,32.3 ,15.3 ,147.0 ,4.8 ,180 ,75 ,90 ,6365 ,8571 
2828,low,south maize,2007,MSWC03,1,25.9 ,30.9 ,22.3 ,2982.3 ,1832.3 ,578.1 ,709.9 ,1989.0 ,medium_maturity,Paddy soils,,43.5 ,26.7 ,47.0 ,5.8 ,180 ,75 ,90 ,5280 ,6435 
2829,low,south maize,2007,MSWC03,1,25.9 ,30.9 ,22.2 ,3029.6 ,1859.6 ,578.1 ,725.9 ,2028.7 ,medium_maturity,Paddy soils,,25.0 ,27.9 ,73.0 ,7.5 ,180 ,75 ,90 ,4989 ,6219 
2830,high,south maize,2008,MSWC03,1,24.5 ,29.4 ,21.0 ,3332.2 ,1972.2 ,539.7 ,778.1 ,2241.9 ,medium_maturity,Red earths,,24.3 ,12.0 ,159.0 ,4.7 ,180 ,75 ,90 ,3540 ,7470 
2831,low,south maize,2008,MSWC03,1,23.9 ,28.8 ,20.4 ,3199.9 ,1859.9 ,531.3 ,745.1 ,2172.3 ,medium_maturity,Paddy soils,,22.5 ,13.2 ,55.0 ,5.2 ,180 ,75 ,90 ,4718 ,8037 
2832,low,south maize,2009,MSWC03,1,25.0 ,29.9 ,21.5 ,3680.3 ,2210.3 ,660.2 ,883.7 ,2479.0 ,medium_maturity,Paddy soils,,26.7 ,43.2 ,39.0 ,4.8 ,180 ,75 ,90 ,4167 ,7985 
2833,low,south maize,2009,MSWC03,1,23.1 ,27.5 ,19.9 ,3277.8 ,1859.4 ,745.2 ,708.7 ,2162.0 ,medium_maturity,Paddy soils,,26.3 ,15.8 ,47.0 ,5.0 ,180 ,75 ,90 ,4917 ,8711 
2834,low,south maize,2009,MSWC03,1,24.7 ,29.4 ,21.2 ,3604.8 ,2144.8 ,726.1 ,848.6 ,2419.2 ,medium_maturity,Paddy soils,,33.6 ,21.7 ,109.0 ,5.7 ,180 ,75 ,90 ,4668 ,8124 
2835,low,south maize,2009,MSWC03,1,23.6 ,28.7 ,20.1 ,2767.0 ,1597.0 ,904.6 ,613.9 ,1841.1 ,medium_maturity,Paddy soils,,31.0 ,7.0 ,43.0 ,5.0 ,180 ,75 ,90 ,2480 ,6042 
2836,high,south maize,2009,MSWC03,1,24.2 ,29.1 ,20.7 ,2830.3 ,1660.3 ,832.6 ,627.9 ,1867.0 ,late_maturity,Red earths,,23.2 ,7.1 ,124.0 ,5.2 ,180 ,75 ,90 ,4212 ,6632 
2837,high,south maize,2008,MSWC03,1,23.7 ,28.5 ,20.4 ,2936.5 ,1696.5 ,831.7 ,428.1 ,1576.9 ,medium_maturity,Red earths,,22.0 ,16.4 ,110.0 ,5.1 ,180 ,75 ,90 ,4845 ,7425 
2838,low,south maize,2007,MSWC03,1,24.6 ,30.2 ,20.7 ,3078.9 ,1830.3 ,477.3 ,671.2 ,1969.1 ,late_maturity,Paddy soils,,33.6 ,11.7 ,46.0 ,5.9 ,180 ,75 ,90 ,1668 ,4794 
2840,low,south maize,2010,MSWC03,1,22.1 ,26.2 ,19.1 ,2188.4 ,1203.4 ,774.6 ,391.2 ,1346.1 ,medium_maturity,Paddy soils,,38.5 ,16.2 ,90.0 ,5.9 ,180 ,75 ,90 ,3219 ,5925 
2841,high,south maize,2005,MSWC03,1,23.6 ,27.7 ,20.3 ,2712.1 ,1562.7 ,880.8 ,597.6 ,1789.7 ,early_maturity,Red earths,,31.6 ,18.5 ,196.0 ,6.6 ,180 ,90 ,90 ,5802 ,9200 
2842,high,south maize,2006,MSWC03,1,23.1 ,26.9 ,19.7 ,2559.2 ,1456.8 ,688.0 ,458.9 ,1533.7 ,medium_maturity,Red earths,,27.6 ,7.6 ,166.0 ,6.8 ,180 ,90 ,90 ,5834 ,9291 
2843,high,south maize,2009,MSWC03,1,22.6 ,27.0 ,19.6 ,2512.3 ,1404.9 ,778.8 ,527.9 ,1649.0 ,medium_maturity,Red earths,,21.4 ,57.6 ,112.0 ,5.5 ,180 ,90 ,90 ,5913 ,9477 
2844,high,south maize,2009,MSWC03,1,22.6 ,26.9 ,19.6 ,2595.8 ,1448.4 ,780.9 ,543.4 ,1701.0 ,medium_maturity,Red earths,,19.9 ,15.2 ,157.0 ,6.3 ,180 ,90 ,90 ,5849 ,9384 
2845,high,south maize,2009,MSWC02,1,25.3 ,29.7 ,22.0 ,3182.4 ,1922.4 ,501.6 ,635.6 ,1879.9 ,medium_maturity,Fluvo-aquic soils,,18.3 ,7.3 ,131.0 ,6.9 ,180 ,90 ,120 ,4448 ,7686 
2846,high,south maize,2009,MSWC02,1,25.3 ,29.7 ,22.0 ,3182.4 ,1922.4 ,501.6 ,635.6 ,1879.9 ,medium_maturity,Fluvo-aquic soils,,14.0 ,7.6 ,128.0 ,5.8 ,195 ,81 ,50 ,7275 ,8445 
2847,high,south maize,2009,MSWC02,1,25.3 ,29.7 ,22.0 ,3182.4 ,1922.4 ,501.6 ,635.6 ,1879.9 ,medium_maturity,Yellow-brown earths,,20.0 ,6.0 ,120.0 ,5.5 ,195 ,81 ,59 ,5250 ,8310 
2848,high,south maize,2009,MSWC02,1,25.3 ,29.7 ,22.0 ,3182.4 ,1922.4 ,501.6 ,635.6 ,1879.9 ,early_maturity,Yellow-brown earths,,9.1 ,7.2 ,169.0 ,6.8 ,180 ,90 ,120 ,4344 ,7295 
2849,high,south maize,2009,MSWC02,1,25.3 ,29.7 ,22.0 ,3182.4 ,1922.4 ,501.6 ,635.6 ,1879.9 ,early_maturity,Yellow-brown earths,,15.2 ,13.7 ,114.0 ,6.7 ,180 ,90 ,120 ,4736 ,8202 
2850,high,south maize,2009,MSWC02,1,25.3 ,29.7 ,22.0 ,3182.4 ,1922.4 ,501.6 ,635.6 ,1879.9 ,medium_maturity,Yellow-brown earths,,16.1 ,13.5 ,167.0 ,6.8 ,180 ,90 ,120 ,4136 ,7178 
2851,high,south maize,2009,MSWC02,1,25.3 ,29.7 ,22.0 ,3182.4 ,1922.4 ,501.6 ,635.6 ,1879.9 ,early_maturity,Yellow-brown earths,,16.4 ,14.9 ,124.0 ,5.5 ,225 ,36 ,41 ,5310 ,8940 
2852,high,south maize,2007,MSWC02,1,24.6 ,29.8 ,20.4 ,3913.1 ,2323.1 ,838.3 ,853.7 ,2451.4 ,medium_maturity,Yellow-brown earths,,13.3 ,6.7 ,114.0 ,6.9 ,188 ,81 ,90 ,4752 ,7574 
2853,high,south maize,2007,MSWC02,1,24.6 ,29.8 ,20.4 ,3913.1 ,2323.1 ,838.3 ,853.7 ,2451.4 ,medium_maturity,Yellow-brown earths,,12.6 ,10.5 ,123.0 ,7.1 ,188 ,54 ,90 ,4553 ,7659 
2854,low,south maize,2007,MSWC02,1,23.3 ,29.9 ,19.2 ,3684.9 ,2104.9 ,706.9 ,771.7 ,2320.0 ,medium_maturity,Paddy soils,,10.2 ,14.8 ,76.0 ,5.7 ,195 ,75 ,75 ,4497 ,7658 
2855,high,south maize,2007,MSWC02,1,23.5 ,30.1 ,19.5 ,3664.6 ,2104.6 ,689.5 ,757.1 ,2278.2 ,medium_maturity,Yellow-brown earths,,22.9 ,27.7 ,252.0 ,7.4 ,188 ,54 ,45 ,4877 ,7610 
2856,high,south maize,2009,MSWC02,1,24.4 ,30.6 ,20.6 ,3153.6 ,1863.6 ,403.1 ,615.3 ,1862.3 ,early_maturity,Yellow-brown earths,,33.7 ,7.4 ,230.0 ,7.8 ,188 ,54 ,45 ,3008 ,7610 
2857,high,south maize,2007,MSWC02,1,23.1 ,29.8 ,19.0 ,3747.7 ,2127.7 ,748.0 ,801.9 ,2397.9 ,medium_maturity,Yellow-brown earths,,33.7 ,7.4 ,230.0 ,7.8 ,188 ,81 ,45 ,5184 ,7338 
2858,high,south maize,2009,MSWC02,1,24.5 ,30.6 ,20.6 ,3133.2 ,1853.2 ,403.1 ,610.0 ,1849.4 ,early_maturity,Yellow-brown earths,,33.7 ,7.4 ,230.0 ,7.8 ,188 ,81 ,45 ,3875 ,7338 
2859,low,south maize,2006,MSWC02,1,25.1 ,30.4 ,21.3 ,3995.4 ,2405.4 ,497.3 ,897.0 ,2529.0 ,late_maturity,Paddy soils,,12.0 ,7.6 ,70.0 ,7.6 ,248 ,81 ,90 ,3267 ,5603 
2860,low,south maize,2006,MSWC02,1,25.1 ,30.4 ,21.3 ,3995.4 ,2405.4 ,497.3 ,897.0 ,2529.0 ,early_maturity,Paddy soils,,12.0 ,4.2 ,87.0 ,6.5 ,218 ,81 ,90 ,3420 ,6300 
2861,high,south maize,2007,MSWC02,1,26.0 ,30.4 ,22.8 ,2624.6 ,1614.6 ,477.9 ,487.6 ,1502.9 ,medium_maturity,Fluvo-aquic soils,,16.2 ,24.6 ,169.0 ,7.5 ,158 ,45 ,68 ,7500 ,7823 
2862,low,south maize,2007,MSWC02,1,26.0 ,30.4 ,22.8 ,2624.6 ,1614.6 ,477.9 ,487.6 ,1502.9 ,late_maturity,Purplish soils,,16.1 ,14.1 ,63.0 ,6.6 ,128 ,60 ,68 ,6030 ,7275 
2863,high,south maize,2007,MSWC02,1,25.2 ,30.7 ,21.3 ,3431.7 ,2071.7 ,793.9 ,587.5 ,1916.6 ,medium_maturity,Yellow earths,,25.0 ,13.0 ,130.0 ,5.9 ,210 ,75 ,30 ,6476 ,8505 
2865,low,south maize,2008,MSWC02,1,25.1 ,30.2 ,21.4 ,3418.0 ,2058.0 ,696.8 ,758.7 ,2195.9 ,early_maturity,Limestone soils,,23.9 ,66.0 ,85.0 ,5.0 ,180 ,81 ,72 ,6543 ,8592 
2866,low,south maize,2008,MSWC02,1,25.1 ,30.2 ,21.4 ,3418.0 ,2058.0 ,696.8 ,758.7 ,2195.9 ,early_maturity,Limestone soils,,21.0 ,15.0 ,105.0 ,7.5 ,210 ,81 ,72 ,6744 ,7943 
2867,low,south maize,2008,MSWC02,1,25.1 ,30.2 ,21.4 ,3418.0 ,2058.0 ,696.8 ,758.7 ,2195.9 ,late_maturity,Paddy soils,,29.9 ,10.3 ,61.0 ,6.5 ,180 ,68 ,72 ,6750 ,7950 
2868,low,south maize,2008,MSWC02,1,25.1 ,30.2 ,21.4 ,3418.0 ,2058.0 ,696.8 ,758.7 ,2195.9 ,late_maturity,Limestone soils,,28.1 ,29.0 ,101.0 ,7.5 ,210 ,81 ,72 ,6644 ,8579 
2869,low,south maize,2008,MSWC02,1,25.1 ,30.2 ,21.4 ,3418.0 ,2058.0 ,696.8 ,758.7 ,2195.9 ,medium_maturity,Limestone soils,,22.0 ,25.9 ,76.0 ,7.6 ,210 ,54 ,72 ,5819 ,7193 
2870,low,south maize,2008,MSWC02,1,25.1 ,30.2 ,21.4 ,3418.0 ,2058.0 ,696.8 ,758.7 ,2195.9 ,late_maturity,Limestone soils,,21.6 ,26.2 ,79.0 ,7.3 ,210 ,54 ,72 ,5334 ,6798 
2871,high,south maize,2008,MSWC02,1,22.0 ,28.3 ,17.7 ,2986.8 ,1626.8 ,792.3 ,650.4 ,2021.7 ,late_maturity,Yellow earths,,24.1 ,27.2 ,160.0 ,5.9 ,210 ,90 ,75 ,4301 ,9180 
2872,high,south maize,2008,MSWC02,1,22.0 ,28.3 ,17.7 ,2986.8 ,1626.8 ,792.3 ,650.4 ,2021.7 ,medium_maturity,Yellow earths,,27.0 ,27.4 ,110.0 ,4.4 ,210 ,68 ,105 ,3401 ,7200 
2873,high,south maize,2008,MSWC02,1,22.0 ,28.3 ,17.7 ,2986.8 ,1626.8 ,792.3 ,650.4 ,2021.7 ,medium_maturity,Yellow-brown earths,,21.6 ,7.6 ,130.0 ,6.2 ,210 ,45 ,45 ,4275 ,9351 
2874,low,south maize,2009,MSWC02,1,24.6 ,31.0 ,20.1 ,3345.2 ,1985.2 ,497.6 ,699.5 ,2094.5 ,late_maturity,Purplish soils,,33.0 ,27.6 ,57.0 ,4.9 ,300 ,120 ,180 ,4301 ,7115 
2875,high,south maize,2008,MSWC02,1,24.4 ,31.2 ,19.6 ,3316.6 ,1956.6 ,653.9 ,701.7 ,2098.6 ,medium_maturity,Yellow-brown earths,,38.1 ,15.0 ,178.0 ,7.4 ,300 ,120 ,180 ,4274 ,5445 
2876,high,south maize,2009,MSWC02,1,24.6 ,31.0 ,20.1 ,3345.2 ,1985.2 ,497.6 ,699.5 ,2094.5 ,late_maturity,Yellow-brown earths,,16.1 ,12.6 ,272.0 ,5.0 ,330 ,120 ,180 ,4788 ,5928 
2877,low,south maize,2009,MSWC02,1,24.6 ,31.0 ,20.1 ,3345.2 ,1985.2 ,497.6 ,699.5 ,2094.5 ,late_maturity,Limestone soils,,36.7 ,11.3 ,77.0 ,6.4 ,300 ,120 ,180 ,4944 ,6144 
2878,low,south maize,2008,MSWC02,1,24.4 ,31.2 ,19.6 ,3316.6 ,1956.6 ,653.9 ,701.7 ,2098.6 ,medium_maturity,Purplish soils,,40.3 ,22.8 ,53.0 ,6.6 ,240 ,120 ,180 ,3990 ,4620 
2879,low,south maize,2008,MSWC02,1,24.4 ,31.2 ,19.6 ,3316.6 ,1956.6 ,653.9 ,701.7 ,2098.6 ,medium_maturity,Purplish soils,,24.8 ,14.6 ,107.0 ,7.8 ,300 ,90 ,180 ,1680 ,5460 
2880,low,south maize,2009,MSWC02,1,24.5 ,29.5 ,20.8 ,3359.1 ,1989.1 ,719.7 ,721.7 ,2140.1 ,medium_maturity,Paddy soils,,31.8 ,20.4 ,94.0 ,5.5 ,203 ,41 ,72 ,5175 ,8250 
2882,high,south maize,2008,MSWC02,1,23.4 ,29.0 ,19.5 ,2929.6 ,1679.6 ,658.4 ,605.7 ,1868.7 ,late_maturity,Yellow-brown earths,,31.0 ,12.4 ,145.0 ,5.2 ,240 ,63 ,54 ,4367 ,9567 
2883,high,south maize,2008,MSWC02,1,23.4 ,29.0 ,19.5 ,2929.6 ,1679.6 ,658.4 ,605.7 ,1868.7 ,early_maturity,Yellow-brown earths,,33.0 ,27.6 ,150.0 ,4.3 ,210 ,45 ,54 ,4034 ,7929 
2884,high,south maize,2006,MSWC02,1,23.2 ,29.6 ,18.8 ,3180.9 ,1811.2 ,419.9 ,718.7 ,2126.8 ,late_maturity,Yellow earths,,20.6 ,37.7 ,148.0 ,5.2 ,270 ,90 ,135 ,6416 ,8081 
2885,high,south maize,2006,MSWC02,1,23.2 ,29.6 ,18.8 ,3180.9 ,1811.2 ,419.9 ,718.7 ,2126.8 ,medium_maturity,Yellow-brown earths,,28.3 ,21.5 ,194.0 ,6.2 ,240 ,90 ,135 ,7692 ,8948 
2886,high,south maize,2008,MSWC02,1,21.9 ,28.0 ,18.5 ,3467.6 ,1889.6 ,897.7 ,672.4 ,2197.8 ,medium_maturity,Yellow earths,,24.0 ,17.0 ,110.0 ,5.6 ,195 ,60 ,90 ,5750 ,6167 
2887,high,south maize,2009,MSWC02,1,22.0 ,27.9 ,18.4 ,3549.6 ,1949.0 ,736.0 ,677.7 ,2219.4 ,medium_maturity,Yellow earths,,21.0 ,7.2 ,114.0 ,5.0 ,180 ,90 ,120 ,4232 ,6744 
2888,low,south maize,2008,MSWC02,1,20.7 ,26.2 ,17.3 ,3276.5 ,1700.8 ,839.5 ,517.8 ,1949.9 ,medium_maturity,Paddy soils,,26.0 ,7.9 ,66.0 ,7.9 ,210 ,75 ,113 ,7899 ,8309 
2889,low,south maize,2008,MSWC02,1,21.2 ,26.6 ,17.8 ,3499.5 ,1849.5 ,878.2 ,532.1 ,2014.0 ,late_maturity,Paddy soils,,26.0 ,67.0 ,41.0 ,4.6 ,180 ,60 ,135 ,5624 ,7764 
2890,high,south maize,2006,MSWC01,1,20.1 ,24.7 ,17.0 ,3372.2 ,1708.0 ,620.7 ,843.7 ,2534.3 ,late_maturity,Yellow earths,,49.0 ,13.0 ,140.0 ,5.1 ,153 ,50 ,108 ,5168 ,7040 
2891,high,south maize,2006,MSWC01,1,20.6 ,25.2 ,17.5 ,3316.4 ,1706.8 ,615.4 ,833.2 ,2465.6 ,late_maturity,Yellow earths,,29.5 ,14.1 ,221.0 ,7.2 ,153 ,50 ,65 ,5334 ,7539 
2892,high,south maize,2006,MSWC01,1,20.7 ,25.3 ,17.7 ,3048.7 ,1579.1 ,610.8 ,748.3 ,2253.0 ,late_maturity,Yellow earths,,37.6 ,12.7 ,120.0 ,8.0 ,207 ,120 ,216 ,1096 ,6750 
2893,high,south maize,2006,MSWC01,1,21.1 ,25.6 ,18.2 ,2703.9 ,1424.3 ,551.3 ,645.7 ,1957.5 ,late_maturity,Yellow earths,,33.3 ,11.0 ,159.0 ,7.2 ,213 ,144 ,108 ,5038 ,8592 
2894,high,south maize,2006,MSWC01,1,21.1 ,25.6 ,18.2 ,2656.2 ,1396.6 ,549.7 ,639.7 ,1931.8 ,late_maturity,Yellow earths,,56.6 ,63.4 ,136.0 ,5.2 ,56 ,129 ,126 ,2778 ,6883 
2895,high,south maize,2006,MSWC01,1,20.1 ,24.8 ,17.1 ,3223.9 ,1639.7 ,616.1 ,789.1 ,2403.5 ,late_maturity,Yellow earths,,23.0 ,25.2 ,191.0 ,5.8 ,158 ,101 ,129 ,2967 ,8302 
2896,high,south maize,2006,MSWC01,1,20.9 ,25.4 ,17.9 ,2921.8 ,1522.2 ,584.3 ,716.2 ,2145.2 ,late_maturity,Yellow earths,,38.9 ,25.4 ,196.0 ,7.8 ,48 ,105 ,105 ,1937 ,6778 
2897,high,south maize,2006,MSWC01,1,20.1 ,24.5 ,17.1 ,2747.7 ,1393.5 ,550.2 ,621.9 ,1991.3 ,late_maturity,Yellow earths,,40.0 ,34.5 ,132.0 ,6.1 ,152 ,129 ,126 ,3271 ,8255 
2898,high,south maize,2006,MSWC01,1,21.1 ,25.9 ,17.7 ,3143.3 ,1664.3 ,437.9 ,638.0 ,2092.8 ,late_maturity,Yellow earths,,29.9 ,10.0 ,113.0 ,5.0 ,210 ,135 ,210 ,4314 ,7880 
2899,high,south maize,2006,MSWC01,1,21.9 ,26.7 ,18.6 ,2847.4 ,1547.4 ,413.4 ,581.8 ,1869.6 ,late_maturity,Yellow earths,,26.4 ,13.7 ,159.0 ,7.0 ,180 ,120 ,180 ,4931 ,11630 
2900,low,south maize,2007,MSWC01,1,21.1 ,25.8 ,18.0 ,2695.7 ,1415.7 ,665.7 ,512.3 ,1753.4 ,late_maturity,Limestone soils,,22.4 ,16.5 ,60.0 ,6.3 ,210 ,135 ,210 ,7219 ,8889 
2901,low,south maize,2008,MSWC01,1,21.0 ,25.6 ,18.0 ,2766.4 ,1446.4 ,589.4 ,414.1 ,1613.6 ,late_maturity,Limestone soils,,25.5 ,18.7 ,56.0 ,6.5 ,180 ,120 ,180 ,3761 ,7982 
2902,low,south maize,2008,MSWC01,1,21.0 ,25.6 ,18.0 ,2682.4 ,1402.4 ,583.9 ,405.4 ,1575.1 ,late_maturity,Limestone soils,,21.4 ,6.7 ,105.0 ,6.7 ,210 ,135 ,210 ,4428 ,7965 
2903,high,south maize,2008,MSWC01,1,21.0 ,25.7 ,18.1 ,2903.9 ,1523.9 ,607.9 ,441.5 ,1692.7 ,medium_maturity,Yellow earths,,45.4 ,17.2 ,134.0 ,5.7 ,225 ,150 ,240 ,5940 ,9839 
2904,high,south maize,2009,MSWC01,1,20.1 ,24.2 ,17.3 ,2471.0 ,1241.0 ,657.3 ,424.2 ,1573.5 ,medium_maturity,Yellow earths,,21.6 ,16.2 ,116.0 ,5.7 ,210 ,135 ,210 ,1399 ,7450 
