Sort,Crop,NO,Year,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Cultivar,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Ynpk
780,M-SWC,MSWC0780,2007,23.1,28.1,19.6,2865.5,1625.5,646.7,541.2,1754.1,medium_maturity,Yellow earths,,21.3,7.9,88,5,210,75,90,6078
781,M-SWC,MSWC0781,2007,22.9,27.9,19.4,2909.1,1639.1,647.5,546.4,1777.7,medium_maturity,Purplish soils,,21.2,10,78,5.2,210,75,90,6228
782,M-SWC,MSWC0782,2009,22.3,27.1,19,3075.3,1695.3,511,409.7,1621.8,early_maturity,Paddy soils,,20.9,3,91,5.9,270,72,99,5915
783,M-SWC,MSWC0783,2008,22.8,28.2,19.1,3152,1772,586.1,672.6,2051.9,medium_maturity,Purplish soils,,13.4,7.3,112,6.8,207,72,90,5798
784,M-SWC,MSWC0784,2008,24.3,29.2,20.8,3983.5,2343.5,702.5,761.6,2377.2,medium_maturity,Yellow earths,,27.6,6.9,116,5.2,181,45,63,8196
785,M-SWC,MSWC0785,2009,23.2,28.3,20,3577.9,2037.9,812.4,605.4,2060.6,medium_maturity,Yellow earths,,19,4.6,69,6.8,240,75,84,6542
786,M-SWC,MSWC0786,2008,24.3,29.3,20.9,3965.2,2335.2,697.2,761.6,2370.6,medium_maturity,Purplish soils,,16.3,2.7,56,5,181,45,63,6425
787,M-SWC,MSWC0787,2009,22.9,27.9,19.7,3337.3,1877.3,808.1,548.8,1912,medium_maturity,Purplish soils,,23.6,14.2,99,7,302,75,101,6126
788,M-SWC,MSWC0788,2008,23.4,28.4,19.9,4055.4,2325.4,681.1,807.9,2510.9,medium_maturity,Yellow earths,,35.8,8.4,106,6.1,181,45,63,8067
789,M-SWC,MSWC0789,2009,22.8,27.9,19.5,3712.8,2083.7,833.8,643.7,2171,medium_maturity,Yellow earths,,10.1,6.7,32,5.9,302,75,101,6315
790,M-SWC,MSWC0790,2009,24.8,30,21.5,4070.6,2430.6,862.4,732.9,2328,medium_maturity,Yellow earths,,13.6,9.6,26,5.3,240,75,84,6647
791,M-SWC,MSWC0791,2009,24.6,29.7,21.4,3277.2,1947.2,763.9,551.7,1846.9,late_maturity,Yellow earths,,28.7,8.7,100,5.6,193,65,72,9851
792,M-SWC,MSWC0792,2009,25,30.1,21.7,3943.4,2363.4,858.5,690.7,2220.3,medium_maturity,Yellow earths,,37.3,6.5,148,6.9,193,65,72,8105
793,M-SWC,MSWC0793,2009,24.6,29.8,21.3,3496.5,2076.5,844.2,621.8,2017.8,medium_maturity,Yellow earths,,16.9,27.6,63,5.5,193,65,72,6752
794,M-SWC,MSWC0794,2009,19.6,24.2,16.8,3123.3,1533.3,1338.6,600.3,2095.3,medium_maturity,Red earths,,20.3,55,141,5.5,135,150,120,8238
795,M-SWC,MSWC0795,2009,22.4,27.9,18.7,3563.7,1973.7,623.8,941.3,2653.9,medium_maturity,Red earths,,11.9,51.4,56,6.3,383,133,120,6156
796,M-SWC,MSWC0796,2009,22.4,27.9,18.7,3563.7,1973.7,623.8,941.3,2653.9,medium_maturity,Paddy soils,,57.3,6.4,184,6.6,414,144,60,6370
797,M-SWC,MSWC0797,2009,22.4,27.9,18.7,3563.7,1973.7,623.8,941.3,2653.9,medium_maturity,Yellow earths,,51.4,23.6,339,7.5,276,120,113,6750
798,M-SWC,MSWC0798,2009,22.4,27.9,18.7,3563.7,1973.7,623.8,941.3,2653.9,medium_maturity,Yellow earths,,36.4,33,121,5.4,276,120,113,8819
799,M-SWC,MSWC0799,2009,22.4,27.9,18.7,3563.7,1973.7,623.8,941.3,2653.9,medium_maturity,Red earths,,22.4,31.1,278,7.6,345,120,113,10605
800,M-SWC,MSWC0800,2009,22.4,27.9,18.7,3563.7,1973.7,623.8,941.3,2653.9,medium_maturity,Red earths,,24.6,27.7,154,7.1,311,168,150,9795
801,M-SWC,MSWC0801,2009,20,23.7,17.7,2986.1,1496.1,681,655.3,2125.1,late_maturity,Red earths,,42.5,32.4,171,5.9,240,90,90,10889
802,M-SWC,MSWC0802,2010,27.9,33,24.7,4160.2,2670.2,1276.9,855.2,2455.4,late_maturity,Paddy soils,,22,38.8,171.7,6.1,330,165,83,5160
803,M-SWC,MSWC0803,2010,27.9,33,24.7,4160.2,2670.2,1276.9,855.2,2455.4,late_maturity,Paddy soils,,25,36.2,120.5,5.5,330,165,83,7160
804,M-SWC,MSWC0804,2010,27.9,33,24.7,4160.2,2670.2,1276.9,855.2,2455.4,late_maturity,Red earths,,20.9,32.1,93.4,5.6,330,165,83,6168
805,M-SWC,MSWC0805,2010,25.5,31.1,22,3802.5,2312.5,432.5,852.7,2450,late_maturity,Yellow earths,,12.9,45.9,206,5.6,207,120,45,7597
806,M-SWC,MSWC0806,2010,25.5,31.1,22,3802.5,2312.5,432.5,852.7,2450,late_maturity,Red earths,,35.1,37.9,163,5.1,207,120,45,7450
807,M-SWC,MSWC0807,2009,23.1,28.3,19.4,3446.9,1956.9,439.1,784.2,2336.1,medium_maturity,Yellow earths,,19.5,28.6,36,4.9,354,78,117,4769
808,M-SWC,MSWC0808,2010,24.2,29.2,20.6,3603.5,2113.5,335.8,1025.1,2734.4,medium_maturity,Yellow earths,,36.2,23.8,192,7.4,375,90,45,6838
809,M-SWC,MSWC0809,2010,24.2,29.2,20.6,3603.5,2113.5,335.8,1025.1,2734.4,medium_maturity,Red earths,,40.3,26.2,153,6.6,345,120,60,9805
810,M-SWC,MSWC0810,2010,24.2,29.2,20.6,3603.5,2113.5,335.8,1025.1,2734.4,medium_maturity,Red earths,,15.2,14.9,76,7.5,360,90,75,9071
811,M-SWC,MSWC0811,2010,24.2,29.2,20.6,3603.5,2113.5,335.8,1025.1,2734.4,late_maturity,Yellow earths,,39.4,40,83,7.4,195,77,30,6119
812,M-SWC,MSWC0812,2010,24.2,29.2,20.6,3603.5,2113.5,335.8,1025.1,2734.4,medium_maturity,Red earths,,45.7,17,288,5.8,195,77,30,8309
813,M-SWC,MSWC0813,2010,24.2,29.2,20.6,3603.5,2113.5,335.8,1025.1,2734.4,late_maturity,Yellow earths,,33.8,33.6,106,7.4,195,77,30,6660
814,M-SWC,MSWC0814,2010,24.2,29.2,20.6,3603.5,2113.5,335.8,1025.1,2734.4,late_maturity,Red earths,,36.4,45,96,4.6,195,77,30,8310
815,M-SWC,MSWC0815,2010,25.2,31.1,21.3,3761.1,2271.1,451.8,977.1,2655.1,late_maturity,Red earths,,66.3,6.7,115,7.6,270,120,75,5228
816,M-SWC,MSWC0816,2009,24.5,30.4,20.7,3650.8,2160.8,506.7,885.2,2501.9,late_maturity,Yellow earths,,23.7,18.1,350,7.8,219,135,150,7250
817,M-SWC,MSWC0817,2009,24.5,30.4,20.7,3650.8,2160.8,506.7,885.2,2501.9,medium_maturity,Yellow earths,,37.4,15.3,112,5,270,120,150,6384
818,M-SWC,MSWC0818,2009,24.5,30.4,20.7,3650.8,2160.8,506.7,885.2,2501.9,medium_maturity,Red earths,,37.4,15.3,112,5,270,120,150,7067
819,M-SWC,MSWC0819,2009,24.5,30.4,20.7,3650.8,2160.8,506.7,885.2,2501.9,medium_maturity,Yellow earths,,16.1,7.6,155,5,219,90,113,8201
820,M-SWC,MSWC0820,2008,19.4,24.9,15.9,2885.2,1395.2,571.2,710.5,2211.3,medium_maturity,Red earths,,16.4,25,121,5.3,270,105,105,8105
821,M-SWC,MSWC0821,2009,20,25.6,16.4,2982.5,1492.5,447.6,635.5,2090,medium_maturity,Yellow earths,,31,21.1,272,6.4,375,75,60,6920
822,M-SWC,MSWC0822,2008,19.4,24.9,15.9,2885.2,1395.2,571.2,710.5,2211.3,medium_maturity,Red earths,,22.7,25.4,200,7.4,225,75,60,6603
823,M-SWC,MSWC0823,2008,19.4,24.9,15.9,2885.2,1395.2,571.2,710.5,2211.3,medium_maturity,Red earths,,29.8,67.3,169,8,300,120,150,9005
824,M-SWC,MSWC0824,2008,19.4,24.9,15.9,2885.2,1395.2,571.2,710.5,2211.3,medium_maturity,Yellow earths,,30.1,24.4,127,7,300,120,150,7404
825,M-SWC,MSWC0825,2010,20.5,26.1,16.8,3059.4,1569.4,613.3,905,2526.2,medium_maturity,Red earths,,35.8,38,141,7.4,375,75,105,8571
826,M-SWC,MSWC0826,2010,20.5,26.1,16.8,3059.4,1569.4,613.3,905,2526.2,medium_maturity,Red earths,,40,29,160,6.3,375,75,105,9054
827,M-SWC,MSWC0827,2009,23.5,28.5,20.5,3507.7,2017.7,543.1,756.3,2291.1,medium_maturity,Yellow earths,,20.2,43.9,78,5.4,300,150,75,7026
828,M-SWC,MSWC0828,2009,23.5,28.5,20.5,3507.7,2017.7,543.1,756.3,2291.1,medium_maturity,Yellow-brown earths,,61.9,52.1,181,5.2,300,150,75,9249
829,M-SWC,MSWC0829,2008,22.7,27.3,19.6,3375.9,1885.9,830.6,788.2,2342.1,medium_maturity,Yellow earths,,55.2,24.2,179,5.6,330,165,83,4185
830,M-SWC,MSWC0830,2010,24,29,20.9,3577.2,2087.2,499,888.2,2509.5,medium_maturity,Paddy soils,,50.6,48.8,219,5.9,300,150,75,6488
831,M-SWC,MSWC0831,2009,23.5,28.5,20.5,3507.7,2017.7,543.1,756.3,2291.1,late_maturity,Red earths,,49.7,21.4,68,5.9,300,150,75,7680
832,M-SWC,MSWC0832,2008,22.7,27.3,19.6,3375.9,1885.9,830.6,788.2,2342.1,medium_maturity,Red earths,,56.9,23.3,155,5.5,330,165,83,6767
833,M-SWC,MSWC0833,2008,22.7,27.3,19.6,3375.9,1885.9,830.6,788.2,2342.1,medium_maturity,Red earths,,51.5,8.9,135,8.1,300,150,75,7892
834,M-SWC,MSWC0834,2009,23.5,28.5,20.5,3507.7,2017.7,543.1,756.3,2291.1,medium_maturity,Red earths,,52.4,51.9,309,5.2,300,150,75,9434
835,M-SWC,MSWC0835,2008,17.7,24.1,13.3,2827.6,1234.8,639.4,847.4,2502.5,late_maturity,Yellow-brown earths,,23.4,15.9,164,6.2,270,120,75,10452
836,M-SWC,MSWC0836,2009,22.3,28.1,18.4,3329.8,1839.8,492.9,654.5,2111.9,late_maturity,Yellow-brown earths,,26.2,7.8,100,6.5,375,135,150,9217
837,M-SWC,MSWC0837,2010,23.2,28.8,19.2,3457.6,1967.6,519.6,784.9,2337.1,medium_maturity,Yellow earths,,28.9,24.6,57,5.8,270,120,90,6815
838,M-SWC,MSWC0838,2008,21.5,26.9,17.7,3196.1,1706.1,673.3,546.8,1943.8,medium_maturity,Yellow earths,,34.2,10,238,6.2,270,105,90,10109
839,M-SWC,MSWC0839,2008,21.5,26.9,17.7,3196.1,1706.1,673.3,546.8,1943.8,late_maturity,Yellow earths,,59.2,18.6,151,6.5,375,135,150,8567
840,M-SWC,MSWC0840,2009,22.3,28.1,18.4,3329.8,1839.8,492.9,654.5,2111.9,medium_maturity,Red earths,,37.1,20.4,115,6,180,90,90,7077
841,M-SWC,MSWC0841,2009,22.3,28.1,18.4,3329.8,1839.8,492.9,654.5,2111.9,medium_maturity,Red earths,,25.5,41.5,200,7.5,375,135,150,8752
842,M-SWC,MSWC0842,2010,23.2,28.8,19.2,3457.6,1967.6,519.6,784.9,2337.1,medium_maturity,Paddy soils,,34.7,11.5,144,6.5,270,90,90,9967
843,M-SWC,MSWC0843,2008,21.5,26.9,17.7,3196.1,1706.1,673.3,546.8,1943.8,medium_maturity,Red earths,,25,32,220,7,375,135,150,9680
844,M-SWC,MSWC0844,2008,21.5,26.9,17.7,3196.1,1706.1,673.3,546.8,1943.8,medium_maturity,Red earths,,25.8,2,55,6.3,375,135,150,10837
845,M-SWC,MSWC0845,2009,22.3,28.1,18.4,3329.8,1839.8,492.9,654.5,2111.9,medium_maturity,Red earths,,26.3,15.3,100,6.7,375,135,150,8167
846,M-SWC,MSWC0846,2010,21.4,26.1,18.4,3182.8,1692.8,1187.6,763.2,2303.7,late_maturity,Red earths,,38.3,2.7,48,5.6,381,120,90,6584
847,M-SWC,MSWC0847,2010,21.4,26.1,18.4,3182.8,1692.8,1187.6,763.2,2303.7,late_maturity,Yellow earths,,30,33.7,61,7,381,120,90,7270
848,M-SWC,MSWC0848,2010,21.4,26.1,18.4,3182.8,1692.8,1187.6,763.2,2303.7,late_maturity,Purplish soils,,38.5,9.9,296,6.4,381,120,90,6894
849,M-SWC,MSWC0849,2010,21.4,26.1,18.4,3182.8,1692.8,1187.6,763.2,2303.7,medium_maturity,Paddy soils,,34.1,38.2,211,5.1,381,120,90,8606
850,M-SWC,MSWC0850,2010,21.4,26.1,18.4,3182.8,1692.8,1187.6,763.2,2303.7,late_maturity,Red earths,,33.9,32.8,49,5.9,381,120,90,8230
851,M-SWC,MSWC0851,2010,21.4,26.1,18.4,3182.8,1692.8,1187.6,763.2,2303.7,late_maturity,Yellow earths,,40.9,8.4,142,7.2,381,120,90,9165
852,M-SWC,MSWC0852,2010,22.9,28.3,19.1,3412,1922,550.9,785.4,2340.2,medium_maturity,Paddy soils,,40.4,32.3,260,5.7,210,75,60,6920
853,M-SWC,MSWC0853,2008,21.3,26.4,18,3176.5,1686.5,688.6,687.9,2176.8,medium_maturity,Yellow earths,,33.2,34.3,88,5.5,240,90,90,9706
854,M-SWC,MSWC0854,2010,21.5,27.7,17.7,2994.8,1604.8,433.9,594.8,1930.4,medium_maturity,Red earths,,26.8,42.4,263,5.5,276,128,75,10150
855,M-SWC,MSWC0855,2008,19,24.5,15.5,2643.4,1253.4,630,664.6,2042.7,medium_maturity,Yellow earths,,33.1,45.7,52.6,5.2,378,135,150,8865
856,M-SWC,MSWC0856,2009,20.2,25.9,16.6,2805.3,1415.3,738.9,494.2,1761.9,medium_maturity,Purplish soils,,43.9,27.4,156,5.4,414,108,75,8875
857,M-SWC,MSWC0857,2008,19.6,25.1,16.3,2719.4,1329.4,826.2,565.7,1879,medium_maturity,Red earths,,40.5,25.3,148,5.8,345,105,75,10345
858,M-SWC,MSWC0858,2009,21.5,27.3,17.2,3197.2,1707.2,493.4,773.3,2317.3,medium_maturity,Yellow-brown earths,,11.6,5,254,6.7,300,75,105,9857
859,M-SWC,MSWC0859,2009,21.5,27.3,17.2,3197.2,1707.2,493.4,773.3,2317.3,late_maturity,Purplish soils,,27.6,10.9,179,6.8,300,75,105,8490
860,M-SWC,MSWC0860,2009,21.5,27.3,17.2,3197.2,1707.2,493.4,773.3,2317.3,medium_maturity,Red earths,,12,7.9,180,6.6,330,90,120,8987
861,M-SWC,MSWC0861,2009,21.5,27.3,17.2,3197.2,1707.2,493.4,773.3,2317.3,medium_maturity,Red earths,,23.8,6.2,325,6.6,270,60,90,11517
862,M-SWC,MSWC0862,2009,21,26.7,17.1,3125.2,1635.2,527.4,862.4,2463.2,medium_maturity,Red earths,,31.6,33.4,342,6.9,360,90,72,9360
863,M-SWC,MSWC0863,2009,21,26.7,17.1,3125.2,1635.2,527.4,862.4,2463.2,medium_maturity,Purplish soils,,18.6,32.1,252,5.1,300,75,60,9425
864,M-SWC,MSWC0864,2009,21,26.7,17.1,3125.2,1635.2,527.4,862.4,2463.2,medium_maturity,Red earths,,50.8,28.3,174,5.1,360,90,72,9491
865,M-SWC,MSWC0865,2009,21,26.7,17.1,3125.2,1635.2,527.4,862.4,2463.2,medium_maturity,Red earths,,26.7,22.5,287.4,6.9,360,90,72,11834
866,M-SWC,MSWC0866,2009,21,26.7,17.1,3125.2,1635.2,527.4,862.4,2463.2,medium_maturity,Red earths,,32.6,20.9,320.8,5.9,300,75,60,11016
867,M-SWC,MSWC0867,2009,21.7,27.3,17.7,3230.1,1740.1,753.3,779.7,2327.5,late_maturity,Red earths,,21.8,14.9,313,6.7,380,114,152,7398
868,M-SWC,MSWC0868,2008,20.8,26.2,17.1,3105.6,1615.6,707,526.3,1908.8,medium_maturity,Yellow earths,,14.8,8.9,105,6.7,380,93,155,8997
869,M-SWC,MSWC0869,2008,20.8,26.2,17.1,3105.6,1615.6,707,526.3,1908.8,medium_maturity,Yellow earths,,24.1,12.8,306,6.6,311,114,190,9130
870,M-SWC,MSWC0870,2008,20.8,26.2,17.1,3105.6,1615.6,707,526.3,1908.8,medium_maturity,Paddy soils,,10.3,43.9,200,6.7,311,75,120,6905
871,M-SWC,MSWC0871,2009,21.7,27.3,17.7,3230.1,1740.1,753.3,779.7,2327.5,medium_maturity,Red earths,,21.2,9.2,281,6.7,380,104,138,7956
872,M-SWC,MSWC0872,2008,20.8,26.2,17.1,3105.6,1615.6,707,526.3,1908.8,medium_maturity,Red earths,,16.9,13.1,285,6.6,380,93,155,9536
873,M-SWC,MSWC0873,2008,20.8,26.2,17.1,3105.6,1615.6,707,526.3,1908.8,medium_maturity,Purplish soils,,12.2,24.5,320,6.6,345,114,190,10230
874,M-SWC,MSWC0874,2009,21.2,26.8,17.4,3154,1664,622.4,794.8,2351.8,medium_maturity,Red earths,,21.2,21.3,126,6.6,300,150,90,10186
875,M-SWC,MSWC0875,2009,21.2,26.8,17.4,3154,1664,622.4,794.8,2351.8,medium_maturity,Red earths,,25.3,2.3,174,7.1,240,120,72,10245
876,M-SWC,MSWC0876,2010,22.6,28.9,17.8,3369.1,1879.1,318.4,879.9,2492.8,medium_maturity,Yellow earths,,25.1,3.9,310,6.4,360,75,60,10152
877,M-SWC,MSWC0877,2010,22.6,28.9,17.8,3369.1,1879.1,318.4,879.9,2492.8,late_maturity,Yellow earths,,43.8,7.3,302,5.6,330,75,75,9326
878,M-SWC,MSWC0878,2010,22.6,28.9,17.8,3369.1,1879.1,318.4,879.9,2492.8,medium_maturity,Yellow earths,,34.4,10.4,188,6.3,330,75,60,10574
879,M-SWC,MSWC0879,2010,22.6,28.9,17.8,3369.1,1879.1,318.4,879.9,2492.8,medium_maturity,Yellow earths,,13.9,19.5,172,6.3,330,75,60,11055
880,M-SWC,MSWC0880,2010,22.6,28.9,17.8,3369.1,1879.1,318.4,879.9,2492.8,medium_maturity,Yellow earths,,14.9,11.8,73,6.5,330,75,60,7509
881,M-SWC,MSWC0881,2010,22.6,28.9,17.8,3369.1,1879.1,318.4,879.9,2492.8,medium_maturity,Paddy soils,,25.1,3.9,310,6.4,330,75,60,10395
882,M-SWC,MSWC0882,2010,22.6,28.9,17.8,3369.1,1879.1,318.4,879.9,2492.8,medium_maturity,Red earths,,57.5,27.3,217,6,300,75,60,11636
883,M-SWC,MSWC0883,2010,22.6,28.9,17.8,3369.1,1879.1,318.4,879.9,2492.8,medium_maturity,Red earths,,33.6,14.8,100,6.6,330,75,60,11054
884,M-SWC,MSWC0884,2008,22.5,29.1,18.5,3606.7,2006.7,640.4,519.7,1969,late_maturity,Red earths,,28,32,115,6.8,276,90,75,7805
885,M-SWC,MSWC0885,2009,23,29.4,19,3684.3,2084.3,422.7,612.1,2116.9,medium_maturity,Yellow earths,,28,10.2,258.9,7.1,276,72,75,8130
886,M-SWC,MSWC0886,2009,23,29.4,19,3684.3,2084.3,422.7,612.1,2116.9,medium_maturity,Red earths,,29,11.4,84.8,6.6,276,90,75,7170
887,M-SWC,MSWC0887,2009,23,29.4,19,3684.3,2084.3,422.7,612.1,2116.9,medium_maturity,Yellow earths,,35,10.2,138.1,6.2,276,90,75,7280
888,M-SWC,MSWC0888,2009,23,29.4,19,3684.3,2084.3,422.7,612.1,2116.9,medium_maturity,Yellow earths,,33,18.2,199.8,6.5,242,108,75,6667
889,M-SWC,MSWC0889,2010,22.5,28.3,19.1,3400,1890,686.7,515.8,1904.4,medium_maturity,Yellow earths,,31.5,8.9,119,6.6,276,72,150,6378
890,M-SWC,MSWC0890,2010,22.5,28.3,19.1,3400,1890,686.7,515.8,1904.4,medium_maturity,Yellow earths,,33.5,14.2,106,7.1,276,90,75,10075
891,M-SWC,MSWC0891,2009,23,29.4,19,3684.3,2084.3,422.7,612.1,2116.9,medium_maturity,Paddy soils,,29.5,6.3,175.1,6,276,90,75,8004
892,M-SWC,MSWC0892,2010,20.2,25.2,17.2,3044.4,1535.6,667.4,474.3,1836.8,medium_maturity,Red earths,,32.6,12.5,26.8,6.6,228,90,60,7860
893,M-SWC,MSWC0893,2009,20.7,26.3,17.4,3317.4,1717.5,594.1,594.9,2087.8,medium_maturity,Yellow earths,,28.5,20.1,178,6.8,177,91,60,7185
894,M-SWC,MSWC0894,2010,20.2,25.2,17.2,3044.4,1535.6,667.4,474.3,1836.8,medium_maturity,Yellow earths,,51.3,29,51,5.1,228,90,60,5280
895,M-SWC,MSWC0895,2009,20.7,26.3,17.4,3317.4,1717.5,594.1,594.9,2087.8,medium_maturity,Yellow earths,,27.3,12.3,278,7.1,177,91,60,6960
896,M-SWC,MSWC0896,2010,20.2,25.2,17.2,3044.4,1535.6,667.4,474.3,1836.8,medium_maturity,Yellow earths,,46,10.1,42,7.2,228,90,60,8055
897,M-SWC,MSWC0897,2010,20.2,25.2,17.2,3044.4,1535.6,667.4,474.3,1836.8,medium_maturity,Limestone soils,,46.5,16.5,135,6.8,228,90,60,8535
898,M-SWC,MSWC0898,2008,17.7,24.1,13.3,2827.6,1234.8,639.4,847.4,2502.5,medium_maturity,Yellow earths,,12.2,12.2,167,5.8,270,120,75,7091
899,M-SWC,MSWC0899,2008,17.7,24.1,13.3,2827.6,1234.8,639.4,847.4,2502.5,late_maturity,Red earths,,15.2,11.1,268,7.3,270,120,75,8100
900,M-SWC,MSWC0900,2008,17.7,24.1,13.3,2827.6,1234.8,639.4,847.4,2502.5,late_maturity,Yellow earths,,12.5,18.8,216,7.3,270,120,75,10307
901,M-SWC,MSWC0901,2010,19.7,24.4,16.5,2978.1,1472.6,611.6,448.3,1794.4,medium_maturity,Yellow earths,,53.8,12.3,145,8.2,210,75,90,8470
902,M-SWC,MSWC0902,2010,19.7,24.4,16.5,2978.1,1472.6,611.6,448.3,1794.4,medium_maturity,Yellow earths,,44.9,31,232,5.9,210,75,90,7132
903,M-SWC,MSWC0903,2010,19.7,24.4,16.5,2978.1,1472.6,611.6,448.3,1794.4,medium_maturity,Yellow earths,,63.5,8.9,83,8.3,210,75,90,8098
904,M-SWC,MSWC0904,2010,19.7,24.4,16.5,2978.1,1472.6,611.6,448.3,1794.4,medium_maturity,Yellow earths,,48.9,9.5,119,6.6,180,75,90,6925
905,M-SWC,MSWC0905,2009,19.9,24.8,16.6,3190,1591.3,811.5,653.9,2182.6,late_maturity,Red earths,,20.3,4.3,94,6.1,210,75,90,7380
906,M-SWC,MSWC0906,2010,19.7,24.4,16.5,2978.1,1472.6,611.6,448.3,1794.4,medium_maturity,Yellow earths,,49.5,9.9,209,6.1,210,75,90,7069
907,M-SWC,MSWC0907,2010,19.7,24.4,16.5,2978.1,1472.6,611.6,448.3,1794.4,medium_maturity,Yellow earths,,36.4,13,196,7,210,75,90,8397
908,M-SWC,MSWC0908,2010,19.7,24.4,16.5,2978.1,1472.6,611.6,448.3,1794.4,medium_maturity,Yellow earths,,41.9,13.4,63,5.5,210,75,90,7322
909,M-SWC,MSWC0909,2010,19.7,24.4,16.5,2978.1,1472.6,611.6,448.3,1794.4,medium_maturity,Paddy soils,,50,10.5,147,6.1,180,75,90,6164
910,M-SWC,MSWC0910,2010,19.7,24.4,16.5,2978.1,1472.6,611.6,448.3,1794.4,medium_maturity,Yellow earths,,51.3,15.1,91,7.9,210,75,90,6970
911,M-SWC,MSWC0911,2010,19.7,24.4,16.5,2978.1,1472.6,611.6,448.3,1794.4,medium_maturity,Red earths,,45,13,107,5.9,210,75,90,9025
912,M-SWC,MSWC0912,2009,19.9,24.8,16.6,3190,1591.3,811.5,653.9,2182.6,medium_maturity,Red earths,,67.5,18.4,174,7.6,210,75,90,8333
913,M-SWC,MSWC0913,2009,19.9,24.8,16.6,3190,1591.3,811.5,653.9,2182.6,medium_maturity,Red earths,,14,6.3,125,5.6,210,75,90,6857
914,M-SWC,MSWC0914,2009,19.9,24.8,16.6,3190,1591.3,811.5,653.9,2182.6,medium_maturity,Red earths,,45.2,7.4,284,6.9,210,75,90,8978
915,M-SWC,MSWC0915,2010,19.7,24.4,16.5,2978.1,1472.6,611.6,448.3,1794.4,medium_maturity,Red earths,,40.8,14.8,92,5.6,210,75,90,8324
916,M-SWC,MSWC0916,2010,19.7,24.4,16.5,2978.1,1472.6,611.6,448.3,1794.4,medium_maturity,Red earths,,61.2,14.6,102,5.9,210,75,90,7218
917,M-SWC,MSWC0917,2009,19.9,24.8,16.6,3190,1591.3,811.5,653.9,2182.6,medium_maturity,Red earths,,28.5,9.4,97,7.9,210,75,90,8543
918,M-SWC,MSWC0918,2010,23.2,28.7,20.3,3506.2,1996.2,860.4,360.9,1652.1,medium_maturity,Paddy soils,,41.3,12,245,5.2,207,68,30,5128
919,M-SWC,MSWC0919,2010,23.2,28.7,20.3,3506.2,1996.2,860.4,360.9,1652.1,late_maturity,Yellow earths,,20.5,16.4,172,7.6,185,60,23,5527
920,M-SWC,MSWC0920,2010,23.2,28.7,20.3,3506.2,1996.2,860.4,360.9,1652.1,late_maturity,Red earths,,24.6,7.8,144,7.9,225,75,34,6316
921,M-SWC,MSWC0921,2010,23.2,28.7,20.3,3506.2,1996.2,860.4,360.9,1652.1,medium_maturity,Yellow earths,,33.5,17.9,162,6.2,185,60,23,4170
922,M-SWC,MSWC0922,2010,23.2,28.7,20.3,3506.2,1996.2,860.4,360.9,1652.1,late_maturity,Red earths,,29.7,7.1,99,7.3,185,60,23,7738
923,M-SWC,MSWC0923,2010,22.3,27.2,19.1,3370.3,1860.3,450.1,430,1764,medium_maturity,Yellow earths,,23.1,3.9,239,6.2,304,96,56,6386
924,M-SWC,MSWC0924,2010,22.3,27.2,19.1,3370.3,1860.3,450.1,430,1764,medium_maturity,Red earths,,30.6,2.3,336,6.1,207,120,38,6103
925,M-SWC,MSWC0925,2008,17.4,22.8,13.5,2776.7,1195.6,819.6,740.7,2329,medium_maturity,Limestone soils,,31.9,8.9,178,7.1,414,54,225,7001
926,M-SWC,MSWC0926,2008,24.6,29.8,20.9,3491,2071,513.1,548.6,1896.4,medium_maturity,Purplish soils,,15.9,9.4,78,7,210,90,90,9623
927,M-SWC,MSWC0927,2008,24.6,29.8,20.9,3491,2071,513.1,548.6,1896.4,medium_maturity,Purplish soils,,16.4,9.3,65,6.8,210,90,90,6608
928,M-SWC,MSWC0928,2008,24.6,29.8,20.9,3491,2071,513.1,548.6,1896.4,medium_maturity,Purplish soils,,26.3,17.4,105,6,210,90,90,6590
929,M-SWC,MSWC0929,2008,24.6,29.8,20.9,3491,2071,513.1,548.6,1896.4,medium_maturity,Purplish soils,,18.6,16,72,7,210,90,90,9426
930,M-SWC,MSWC0930,2008,24.6,29.8,20.9,3491,2071,513.1,548.6,1896.4,medium_maturity,Purplish soils,,20.3,23.8,140,5.8,210,90,90,8514
931,M-SWC,MSWC0931,2008,23.8,29.2,20.2,2976.1,1726.1,456.7,468.8,1646.6,medium_maturity,Purplish soils,,13.8,8.2,70,5.1,210,90,90,6810
932,M-SWC,MSWC0932,2008,23.2,28.5,19.5,3061.1,1741.1,481.1,486.4,1708.5,medium_maturity,Purplish soils,,35.7,4.8,77,4.6,210,90,90,7478
933,M-SWC,MSWC0933,2008,23.2,28.6,19.6,3273.8,1863.8,498.5,531.5,1840,medium_maturity,Purplish soils,,14.9,3,41,5.1,210,90,90,6900
934,M-SWC,MSWC0934,2007,22.7,27.8,19.2,2748.3,1538.3,1108.9,553.4,1742.9,late_maturity,Paddy soils,,10,3,63,5,210,90,90,7163
935,M-SWC,MSWC0935,2008,23,28.5,19.1,2944.3,1664.3,474.2,657.6,1960.4,late_maturity,Paddy soils,,14.4,9,94,4.8,210,90,90,7515
