Sort,Crop,NO,Year,Province,NO.Station,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Ynpk,,
653,LR-SC,LRSC0653,2008,LRSC07,WS0626,26.28 ,31.35 ,22.90 ,2732.7,1692.7,343.9,636.6,1649.4,Paddy soil,clay,44.8,12.9,40,4.9,158,45,106,7209,,
654,LR-SC,LRSC0654,2008,LRSC07,WS0626,26.45 ,31.56 ,23.05 ,2803.9,1743.9,358.3,664.7,1712.29,Paddy soil,silty clay loam,41.8,14.6,142,5,169,37,69,7950,,
655,LR-SC,LRSC0655,2006,LRSC07,WS0626,25.97 ,30.62 ,22.55 ,2753.1,1693.1,465.2,599.4,1621.28,Paddy soil,clay,51.3,8.2,70,5.5,140,35,54,5910,,
656,LR-SC,LRSC0656,2006,LRSC07,WS0626,25.02 ,29.78 ,21.51 ,2526.8,1516.8,203.5,558,1482.8,Paddy soil,clay,44.8,7.9,107,5.4,121,54,44,6510,,
657,LR-SC,LRSC0657,2006,LRSC07,WS0626,25.22 ,29.94 ,21.74 ,2371.1,1431.1,164.3,522.4,1394.95,Paddy soil,clay,46,7.4,119,5.4,128,34,58,5880,,
658,LR-SC,LRSC0658,2007,LRSC07,WS0626,25.20 ,29.84 ,21.90 ,2369.2,1429.2,492.4,496.8,1349.68,Paddy soil,silty clay loam,48.5,22.6,66,6.1,96,32,65,6450,,
659,LR-SC,LRSC0659,2007,LRSC07,WS0626,24.67 ,29.22 ,21.43 ,2442.1,1452.1,492.4,501.7,1380.13,Paddy soil,silty clay loam,53,17.3,83,6,132,24,67,6350,,
660,LR-SC,LRSC0660,2007,LRSC07,WS0626,25.95 ,30.59 ,22.57 ,2776.4,1706.4,526.6,626.3,1655.46,Paddy soil,silty clay loam,42.7,18.6,66,6,170,29,82,6551,,
661,LR-SC,LRSC0661,2009,LRSC07,WS0580,25.73 ,30.48 ,22.31 ,2444.4,1494.4,242.1,563.5,1472.82,Paddy soil,clay loam,31.6,10.2,175,8,150,54,75,8085,,
662,LR-SC,LRSC0662,2009,LRSC07,WS0580,23.52 ,28.44 ,20.00 ,2728,1591.5,281.7,666.3,1687.65,Paddy soil,clay,33.4,10.2,66,8,150,54,75,7251,,
663,LR-SC,LRSC0663,2009,LRSC07,WS0580,25.31 ,30.03 ,21.93 ,2429.9,1469.9,210.6,547,1440.57,Paddy soil,clay loam,42.5,14.1,56,6,150,54,75,7553,,
664,LR-SC,LRSC0664,2006,LRSC07,WS0580,25.48 ,30.17 ,22.09 ,2445.8,1485.8,437.6,619.3,1585.86,Paddy soil,loam,49.6,19.3,99,7.2,150,36,75,6561,,
665,LR-SC,LRSC0665,2009,LRSC07,WS0580,26.31 ,31.06 ,22.82 ,2604.4,1614.4,234.2,624.8,1612.58,Paddy soil,clay loam,38.9,4,76,6.8,150,36,75,6203,,
666,LR-SC,LRSC0666,2008,LRSC07,WS0580,25.45 ,30.11 ,21.95 ,2290.1,1390.1,256.3,547.5,1406.64,Paddy soil,clay loam,31.6,10.6,46,6.1,150,36,75,5559,,
667,LR-SC,LRSC0667,2010,LRSC07,WS0580,24.42 ,28.81 ,21.15 ,2319.9,1370.8,260,544.3,1431.5,Paddy soil,loam,35.1,12.6,75,6.2,135,72,68,6270,,
668,LR-SC,LRSC0668,2006,LRSC07,WS0580,24.67 ,29.26 ,21.40 ,2319.4,1379.4,333.5,559.3,1450.63,Paddy soil,sandy loam,28.6,14.4,68,5.8,150,36,75,6540,,
669,LR-SC,LRSC0669,2009,LRSC07,WS0580,25.57 ,30.31 ,22.18 ,2352.6,1432.6,210.1,537,1407.96,Paddy soil,clay loam,63.4,3.9,67,6.6,150,36,75,7065,,
670,LR-SC,LRSC0670,2007,LRSC07,WS0580,26.02 ,30.86 ,22.61 ,2341.7,1441.7,240.7,568.5,1481.36,Paddy soil,loam,45.4,12.3,73,5.2,150,36,75,6888,,
671,LR-SC,LRSC0671,2008,LRSC07,WS0580,25.68 ,30.26 ,22.23 ,2259.6,1379.6,256.3,544.7,1405.65,Paddy soil,clay loam,41,9.5,76,6.4,150,36,75,6473,,
672,LR-SC,LRSC0672,2009,LRSC07,WS0580,26.95 ,31.79 ,23.39 ,2371.6,1491.6,199.8,582.5,1487.65,Paddy soil,clay loam,31.9,6.6,61,6.3,150,36,75,6696,,
673,LR-SC,LRSC0673,2007,LRSC07,WS0580,25.34 ,30.11 ,22.03 ,2103.1,1273.1,238.6,482.7,1285.29,Paddy soil,loam,44.3,13.2,58,6.7,150,36,75,6603,,
674,LR-SC,LRSC0674,2006,LRSC07,WS0581,24.66 ,29.03 ,21.66 ,2466.4,1466.4,392.3,544.7,1477.41,Paddy soil,clay,37.1,16.5,52,6.1,165,75,75,6071,,
675,LR-SC,LRSC0675,2006,LRSC07,WS0581,24.55 ,28.90 ,21.56 ,2455.3,1455.3,392.3,534.9,1458.26,Paddy soil,sandy loam,29.5,31,29,6.2,165,75,75,7925,,
676,LR-SC,LRSC0676,2006,LRSC07,WS0581,25.12 ,29.56 ,22.03 ,2411.2,1451.2,379.1,551.4,1476.41,Paddy soil,clay,47.3,6.5,57,6.7,165,75,75,5921,,
677,LR-SC,LRSC0677,2008,LRSC07,WS0576,25.94 ,30.86 ,22.44 ,2671.8,1641.8,399,673.2,1763.51,Paddy soil,loam,41,6.6,63,5.7,165,75,75,7989,,
678,LR-SC,LRSC0678,2009,LRSC07,WS0576,25.02 ,29.96 ,21.35 ,2551.9,1531.9,340.3,622.9,1611.92,Paddy soil,sandy loam,42.1,10,33,5.2,150,36,75,8442,,
679,LR-SC,LRSC0679,2010,LRSC07,WS0576,24.68 ,29.52 ,21.25 ,2394.3,1424.3,277.7,615.197,1581.98,Paddy soil,loam,37.4,5.6,36,5,150,36,74,7037,,
680,LR-SC,LRSC0680,2008,LRSC07,WS0576,26.07 ,30.97 ,22.60 ,2476.2,1526.2,398.9,616.8,1625.17,Paddy soil,sandy loam,31.1,13,117,5.7,150,36,75,8139,,
681,LR-SC,LRSC0681,2009,LRSC07,WS0576,25.01 ,29.95 ,21.30 ,2650.7,1590.7,340.3,653,1683.16,Paddy soil,sandy loam,32.2,4.4,86,5.2,150,36,75,8720,,
682,LR-SC,LRSC0682,2010,LRSC07,WS0576,24.03 ,28.82 ,20.63 ,2355.2,1377.1,269.2,596.997,1545.15,Paddy soil,loam,38.2,5.5,43,5.7,150,36,74,6770,,
683,LR-SC,LRSC0683,2010,LRSC07,WS0576,23.59 ,28.37 ,20.21 ,2264.3,1306.6,263.3,568.997,1477.62,Paddy soil,loam,33.3,4.8,33,6.6,135,72,68,6303,,
684,LR-SC,LRSC0684,2010,LRSC07,WS0576,24.06 ,28.86 ,20.66 ,2261.5,1322.1,260.6,568.597,1472.35,Paddy soil,sandy loam,35.7,9.8,45,5.2,150,36,74,7337,,
685,LR-SC,LRSC0685,2010,LRSC07,WS0576,24.15 ,28.94 ,20.74 ,2318.3,1358.9,260.6,584.897,1513.36,Paddy soil,loam,32.1,6.8,46,5.3,135,72,68,6768,,
686,LR-SC,LRSC0686,2008,LRSC07,WS0614,25.31 ,30.49 ,21.75 ,2303.2,1393.2,194.1,472.8,1309.12,Paddy soil,clay,77.4,12.6,71,7.7,150,36,75,5520,,
687,LR-SC,LRSC0687,2008,LRSC07,WS0614,25.28 ,30.46 ,21.70 ,2326.1,1406.1,194,473,1311.55,Paddy soil,sandy loam,46.5,5.1,57,5.1,150,36,75,6630,,
688,LR-SC,LRSC0688,2009,LRSC07,WS0614,26.70 ,32.06 ,22.93 ,2429.6,1519.6,170.4,556,1477.38,Paddy soil,loam,71.3,17.5,69,7.8,150,36,75,4800,,
689,LR-SC,LRSC0689,2008,LRSC07,WS0614,27.15 ,32.05 ,23.74 ,2742.4,1732.4,237.5,579.4,1622.4,Paddy soil,sandy loam,33.2,19.4,98,5.9,150,36,75,6375,,
690,LR-SC,LRSC0690,2008,LRSC07,WS0614,26.80 ,31.58 ,23.49 ,2867.2,1797.2,263,583.4,1669.67,Paddy soil,sandy loam,38,17.1,58,5.9,150,36,75,5970,,
691,LR-SC,LRSC0691,2008,LRSC07,WS0614,26.97 ,31.80 ,23.62 ,2831.8,1781.8,261.4,583.4,1658.26,Paddy soil,sandy clay,30.7,12.1,41,6.1,150,36,75,8130,,
692,LR-SC,LRSC0692,2007,LRSC07,WS0583,24.42 ,29.54 ,20.92 ,2173.1,1283.1,189.7,521.1,1383.43,Paddy soil,silty clay loam,34.5,16.3,75,5.9,150,36,75,7376,,
693,LR-SC,LRSC0693,2007,LRSC07,WS0583,24.42 ,29.54 ,20.92 ,2173.1,1283.1,189.7,521.1,1383.43,Paddy soil,sandy loam,32.1,15.6,88,5.8,150,36,75,7269,,
694,LR-SC,LRSC0694,2007,LRSC07,WS0583,24.87 ,30.03 ,21.37 ,2163.4,1293.4,193,527.1,1391.66,Paddy soil,sandy loam,31.7,15,84,5.7,150,36,75,6945,,
695,LR-SC,LRSC0695,2007,LRSC07,WS0583,24.42 ,29.54 ,20.92 ,2173.1,1283.1,189.7,521.1,1383.43,Paddy soil,clay,33.2,14.5,70,5.7,150,36,75,7871,,
696,LR-SC,LRSC0696,2005,LRSC07,WS0583,24.46 ,29.49 ,20.76 ,2176.7,1286.7,41.1,472.8,1303,Paddy soil,clay loam,32.8,15.2,76,5.6,150,36,75,7749,,
697,LR-SC,LRSC0697,2008,LRSC07,WS0583,25.48 ,30.36 ,22.13 ,2471.8,1501.8,381,578.6,1554.66,Paddy soil,sandy loam,38.1,16.2,78,5.5,150,36,75,7293,,
698,LR-SC,LRSC0698,2009,LRSC07,WS0583,25.03 ,30.10 ,21.37 ,2227.4,1337.4,316.4,593.4,1490.7,Paddy soil,clay loam,19.3,12.8,96,5.8,135,72,68,7226,,
699,LR-SC,LRSC0699,2009,LRSC07,WS0583,25.30 ,30.50 ,21.53 ,1973.5,1193.5,113.6,555.8,1362.27,Paddy soil,clay loam,21.3,13.5,92,6,135,72,68,7082,,
700,LR-SC,LRSC0700,2010,LRSC07,WS0583,24.08 ,28.87 ,20.69 ,2190.9,1280.9,209.9,556.8,1434.65,Paddy soil,sandy loam,30.9,16.9,68,5.7,165,75,75,6420,,
701,LR-SC,LRSC0701,2010,LRSC07,WS0583,23.92 ,28.70 ,20.57 ,2200.9,1280.9,210,556.8,1439.47,Paddy soil,clay loam,19.9,15.6,90,5.5,165,75,75,6303,,
702,LR-SC,LRSC0702,2008,LRSC07,WS0582,25.68 ,30.78 ,21.85 ,2182.8,1332.8,304.1,502.2,1340.44,Paddy soil,sandy loam,25.8,12.5,60,5.7,150,36,75,6729,,
703,LR-SC,LRSC0703,2007,LRSC07,WS0582,25.40 ,30.72 ,21.32 ,2184.6,1324.6,218.7,489.2,1329.97,Paddy soil,clay,31.8,13,70,6.1,150,36,75,7298,,
704,LR-SC,LRSC0704,2008,LRSC07,WS0582,25.47 ,30.51 ,21.65 ,2164.7,1314.7,297.6,491.4,1318.41,Paddy soil,sandy loam,44.6,8.1,137,5.7,150,36,75,6551,,
705,LR-SC,LRSC0705,2008,LRSC07,WS0582,25.51 ,30.54 ,21.72 ,2219.2,1349.2,304.1,504.2,1353.76,Paddy soil,clay,50.8,7.6,37,6.3,150,36,75,6402,,
706,LR-SC,LRSC0706,2008,LRSC07,WS0582,25.51 ,30.54 ,21.72 ,2219.2,1349.2,304.1,504.2,1353.76,Paddy soil,clay,39.2,8.1,66,5.5,150,36,75,7029,,
707,LR-SC,LRSC0707,2007,LRSC07,WS0582,25.61 ,30.93 ,21.52 ,2176.6,1326.6,218.7,488.8,1327.69,Paddy soil,sandy loam,33,12,79,6.5,150,36,75,7020,,
708,LR-SC,LRSC0708,2009,LRSC07,WS0582,25.06 ,30.84 ,21.18 ,2180.5,1310.5,101,542.9,1392.66,Paddy soil,silty clay loam,18.6,9.8,165,6.2,150,36,75,7629,,
709,LR-SC,LRSC0709,2008,LRSC07,WS0630,25.01 ,30.39 ,21.39 ,2300.8,1380.8,214.2,498.4,1327.55,Paddy soil,loam,56.7,7.1,67,6.3,150,36,75,6887,,
710,LR-SC,LRSC0710,2008,LRSC07,WS0630,25.15 ,30.47 ,21.56 ,2314.2,1394.2,257.9,490.6,1321.78,Paddy soil,sandy loam,35.1,8.2,67,5.4,150,36,75,6326,,
711,LR-SC,LRSC0711,2009,LRSC07,WS0630,25.69 ,31.68 ,21.61 ,2260.8,1380.8,113.9,415.6,1183.22,Paddy soil,clay,33.1,6.4,156,6.6,150,36,75,7920,,
712,LR-SC,LRSC0712,2009,LRSC07,WS0630,24.67 ,31.01 ,20.40 ,2491.9,1481.9,134.9,479,1321.28,Paddy soil,clay loam,36.3,16.9,76,6.2,150,36,75,5211,,
713,LR-SC,LRSC0713,2008,LRSC07,WS0630,24.94 ,30.26 ,21.37 ,2344.5,1404.5,247.6,498.4,1339.38,Paddy soil,loam,47.1,18.6,96,5.1,150,36,75,6783,,
714,LR-SC,LRSC0714,2008,LRSC07,WS0630,25.60 ,30.98 ,21.85 ,2586.1,1576.1,257.9,579.2,1531.33,Paddy soil,clay loam,20.6,8.9,79,6.3,150,36,75,6500,,
715,LR-SC,LRSC0715,2008,LRSC07,WS0657,25.92 ,31.01 ,22.35 ,2333,1433,235.1,478.2,1308.61,Paddy soil,sandy loam,49.6,3.5,41,5.7,150,36,75,5397,,
716,LR-SC,LRSC0716,2010,LRSC07,WS0657,24.45 ,29.25 ,21.12 ,2494.2,1474.2,253.2,521,1443.1,Paddy soil,clay loam,36.8,13.9,82,5.6,150,30,75,4242,,
717,LR-SC,LRSC0717,2008,LRSC07,WS0657,26.06 ,31.13 ,22.45 ,2345.6,1445.6,224.2,488.7,1327.97,Paddy soil,clay loam,32.4,8.9,50,5.3,150,36,75,6963,,
718,LR-SC,LRSC0718,2008,LRSC07,WS0657,26.11 ,31.18 ,22.50 ,2349.8,1449.8,224.2,495.2,1342.05,Paddy soil,clay loam,57.1,7.2,38,5.3,150,36,75,5958,,
719,LR-SC,LRSC0719,2009,LRSC07,WS0657,25.42 ,31.21 ,21.59 ,2287.4,1387.4,130.3,480.7,1293.54,Paddy soil,clay loam,53.4,5.8,123,5.2,150,36,75,5162,,
720,LR-SC,LRSC0720,2009,LRSC07,WS0657,25.56 ,31.28 ,21.78 ,2377.4,1447.4,139.5,499.6,1350.59,Paddy soil,clay loam,41,28.9,85,5.1,150,36,75,7046,,
721,LR-SC,LRSC0721,2009,LRSC07,WS0657,25.11 ,30.99 ,21.31 ,2335.6,1405.6,132.6,492.3,1317.47,Paddy soil,sandy loam,39.1,5.9,63,5.4,150,36,75,4001,,
722,LR-SC,LRSC0722,2009,LRSC07,WS0657,25.47 ,31.28 ,21.61 ,2343.3,1423.3,130.3,502.3,1337.99,Paddy soil,clay loam,57.7,10.5,63,5.6,150,36,75,6275,,
723,LR-SC,LRSC0723,2010,LRSC07,WS0657,24.79 ,29.54 ,21.49 ,2553.1,1523.1,254.3,530,1473.62,Paddy soil,clay loam,59.7,7.9,73,5.5,150,30,75,4656,,
724,LR-SC,LRSC0724,2010,LRSC07,WS0657,24.84 ,29.61 ,21.53 ,2583.4,1543.4,262.2,539.8,1496.87,Paddy soil,clay loam,56.2,6,97,5.6,150,30,75,5280,,
725,LR-SC,LRSC0725,2008,LRSC07,WS0627,27.53 ,32.93 ,24.06 ,1954.9,1244.9,168.5,454.4,1185,Paddy soil,loam,34.6,28.5,57,5.8,150,36,75,7500,,
726,LR-SC,LRSC0726,2008,LRSC07,WS0627,28.38 ,33.82 ,24.85 ,2156.8,1396.8,170.9,543.9,1378.12,Paddy soil,sandy clay,46.1,24.3,77,5.1,150,36,75,6285,,
727,LR-SC,LRSC0727,2009,LRSC07,WS0627,28.28 ,33.82 ,24.79 ,1753.1,1133.1,108.3,384.5,1027.79,Paddy soil,clay loam,30,9.6,67,5.7,150,36,75,6188,,
728,LR-SC,LRSC0728,2009,LRSC07,WS0627,28.28 ,33.82 ,24.79 ,1753.1,1133.1,108.3,384.5,1027.79,Paddy soil,clay loam,44,15.2,47,4.9,150,36,75,6875,,
729,LR-SC,LRSC0729,2010,LRSC07,WS0627,27.97 ,33.05 ,24.56 ,1985.6,1275.6,151.1,452.9,1190.56,Paddy soil,clay loam,45,12.6,138,5.7,135,30,68,6354,,
730,LR-SC,LRSC0730,2010,LRSC07,WS0627,27.97 ,33.05 ,24.56 ,1985.6,1275.6,151.1,452.9,1190.56,Paddy soil,clay loam,45.4,10.7,48,4.6,135,30,68,6984,,
731,LR-SC,LRSC0731,2008,LRSC07,WS0627,27.35 ,32.71 ,23.90 ,2051.3,1301.3,208.5,477.5,1244.59,Paddy soil,sandy clay loam,44.9,25.8,77,5.2,150,36,75,7292,,
732,LR-SC,LRSC0732,2009,LRSC07,WS0627,28.28 ,33.82 ,24.79 ,1753.1,1133.1,108.3,384.5,1027.79,Paddy soil,clay loam,43.7,10.8,79,4.8,150,36,75,7404,,
733,LR-SC,LRSC0733,2010,LRSC07,WS0627,27.97 ,33.05 ,24.56 ,1985.6,1275.6,151.1,452.9,1190.56,Paddy soil,clay loam,34.1,8.8,78,5.2,135,30,68,6516,,
734,LR-SC,LRSC0734,2006,LRSC07,WS0655,25.26 ,30.59 ,21.43 ,2046.3,1236.3,191.7,464.6,1237.34,Paddy soil,clay loam,54,9.3,57,6.8,150,36,75,5457,,
735,LR-SC,LRSC0735,2006,LRSC07,WS0655,25.20 ,30.45 ,21.46 ,2242.8,1352.8,192.6,504.3,1346.45,Paddy soil,sandy loam,44,9.7,55,6.8,150,36,75,5625,,
736,LR-SC,LRSC0736,2007,LRSC07,WS0655,24.64 ,29.93 ,20.99 ,2143.7,1273.7,400.5,432.6,1206.74,Paddy soil,clay loam,55.9,4.6,89,6,150,36,75,7298,,
737,LR-SC,LRSC0737,2007,LRSC07,WS0655,24.93 ,30.22 ,21.24 ,2193.9,1313.9,404.4,446.5,1244.26,Paddy soil,clay,45.7,5.4,92,5.9,150,36,75,7088,,
738,LR-SC,LRSC0738,2007,LRSC07,WS0655,25.05 ,30.38 ,21.31 ,2254.2,1354.2,404.4,464.1,1287.39,Paddy soil,clay,50.1,4.7,108,6,150,36,75,6981,,
739,LR-SC,LRSC0739,2008,LRSC07,WS0655,25.74 ,31.09 ,21.95 ,2213.8,1353.8,197.2,492.1,1292.05,Paddy soil,silty clay loam,22.1,11.2,37,6.1,150,36,75,7440,,
740,LR-SC,LRSC0740,2008,LRSC07,WS0655,25.78 ,31.10 ,22.02 ,2371.7,1451.7,219.3,516.3,1372.11,Paddy soil,silty clay loam,28.4,14.2,62,6.2,150,36,75,7395,,
741,LR-SC,LRSC0741,2009,LRSC07,WS0655,26.24 ,32.07 ,22.07 ,2466.3,1526.3,128.8,617.4,1541.41,Paddy soil,clay loam,44.7,8.1,40,6.2,150,36,75,7428,,
742,LR-SC,LRSC0742,2009,LRSC07,WS0655,26.44 ,32.15 ,22.37 ,2300.7,1430.7,97.3,570.6,1435.82,Paddy soil,silty clay loam,26.6,4.6,20,6.2,150,36,75,6525,,
743,LR-SC,LRSC0743,2006,LRSC07,WS0652,25.39 ,29.38 ,22.03 ,2361.6,1431.6,606.9,536.6,1452.62,Paddy soil,silty clay loam,50,37.1,140,8.1,120,45,120,7500,,
744,LR-SC,LRSC0744,2009,LRSC07,WS0652,26.56 ,31.31 ,23.43 ,2469.7,1539.7,191.1,530.5,1445.61,Paddy soil,clay loam,45.6,33.4,155,8.2,113,45,98,7650,,
745,LR-SC,LRSC0745,2007,LRSC07,WS0652,25.96 ,30.32 ,23.32 ,2388.3,1468.3,454.1,510.8,1423.32,Paddy soil,clay loam,58.6,36.5,256,8.2,120,60,75,7554,,
746,LR-SC,LRSC0746,2005,LRSC07,WS0652,24.25 ,28.80 ,20.93 ,2376.8,1396.8,140.3,468.6,1350.36,Paddy soil,clay loam,43.5,23.6,147,8.1,120,75,90,8454,,
747,LR-SC,LRSC0747,2009,LRSC07,WS0652,26.14 ,30.90 ,23.00 ,2640.2,1630.2,191.1,568.4,1545.36,Paddy soil,clay loam,38.4,28.5,223,8,113,45,98,8624,,
748,LR-SC,LRSC0748,2005,LRSC07,WS0652,24.25 ,28.80 ,20.93 ,2376.8,1396.8,140.3,468.6,1350.36,Paddy soil,silty clay loam,55.6,30.6,170,8.2,120,60,90,7505,,
749,LR-SC,LRSC0749,2007,LRSC07,WS0652,25.38 ,29.63 ,22.84 ,2334.8,1414.8,441.1,486.6,1374.75,Paddy soil,clay,67,37.5,174,8,120,60,75,7223,,
750,LR-SC,LRSC0750,2006,LRSC07,WS0652,25.39 ,29.38 ,22.03 ,2361.6,1431.6,606.9,536.6,1452.62,Paddy soil,silty clay loam,31.4,31.5,200,6.3,120,60,90,7208,,
751,LR-SC,LRSC0751,2006,LRSC07,WS0652,25.47 ,29.48 ,22.08 ,2318.2,1408.2,602.5,533.7,1440.3,Paddy soil,loamy sand,44.2,30.5,170,8.2,120,60,90,8667,,
752,LR-SC,LRSC0752,2005,LRSC07,WS0652,24.25 ,28.80 ,20.93 ,2376.8,1396.8,140.3,468.6,1350.36,Paddy soil,clay loam,30.4,28.6,169,6.5,120,75,90,7128,,
753,LR-SC,LRSC0753,2008,LRSC07,WS0652,26.16 ,30.61 ,23.25 ,2589.6,1599.6,176.1,587.1,1568.98,Paddy soil,clay loam,35.7,17.2,143,7.6,120,60,90,7571,,
754,LR-SC,LRSC0754,2009,LRSC07,WS0653,26.48 ,31.81 ,22.69 ,2488.9,1548.9,174.6,574.9,1508.4,Paddy soil,clay loam,40.2,12.6,105,7.1,90,36,60,7245,,
755,LR-SC,LRSC0755,2009,LRSC07,WS0653,26.72 ,32.09 ,22.88 ,2378.3,1488.3,174.6,555.8,1451.3,Paddy soil,sandy clay,38.5,6.2,79,5.6,150,36,75,6450,,
756,LR-SC,LRSC0756,2009,LRSC07,WS0653,26.80 ,32.14 ,22.99 ,2385,1495,174.6,557.6,1458.08,Paddy soil,sandy clay,34.2,8.1,78,7.4,150,36,75,5670,,
757,LR-SC,LRSC0757,2006,LRSC07,WS0618,27.26 ,31.70 ,23.89 ,2616.7,1656.7,366.3,535.7,1491.32,Paddy soil,sandy loam,23.8,12,89,6.9,150,36,75,7395,,
758,LR-SC,LRSC0758,2006,LRSC07,WS0618,27.26 ,31.70 ,23.89 ,2616.7,1656.7,366.3,535.7,1491.32,Paddy soil,sandy loam,28.4,4.3,126,6.1,150,36,75,7395,,
759,LR-SC,LRSC0759,2006,LRSC07,WS0618,27.26 ,31.70 ,23.89 ,2616.7,1656.7,366.3,535.7,1491.32,Paddy soil,sandy loam,23.8,3.7,89,6.9,150,36,75,6270,,
760,LR-SC,LRSC0760,2007,LRSC07,WS0618,27.96 ,32.56 ,24.75 ,2684.4,1724.4,209.2,581.6,1571.09,Paddy soil,clay,39.8,5.9,88,6.1,150,36,75,7403,,
761,LR-SC,LRSC0761,2007,LRSC07,WS0618,27.96 ,32.56 ,24.75 ,2684.4,1724.4,209.2,581.6,1571.09,Paddy soil,clay,35.3,13.4,102,6.4,150,36,75,7013,,
762,LR-SC,LRSC0762,2008,LRSC07,WS0619,26.30 ,30.82 ,22.94 ,2393.4,1483.4,226.4,544,1432.03,Paddy soil,clay loam,47.6,11,190,5.6,150,36,75,6483,,
763,LR-SC,LRSC0763,2008,LRSC07,WS0619,26.30 ,30.82 ,22.94 ,2393.4,1483.4,226.4,544,1432.03,Paddy soil,clay loam,32.4,11.2,81,5.6,150,36,75,6723,,
764,LR-SC,LRSC0764,2008,LRSC07,WS0619,26.30 ,30.82 ,22.94 ,2393.4,1483.4,226.4,544,1432.03,Paddy soil,clay loam,49.6,10.8,129,5.9,150,36,75,6164,,
765,LR-SC,LRSC0765,2007,LRSC07,WS0619,25.62 ,30.10 ,22.46 ,2331.3,1421.3,158.4,488.9,1357.67,Paddy soil,clay loam,48.6,19.8,91,6,150,36,75,5603,,
766,LR-SC,LRSC0766,2007,LRSC07,WS0619,25.62 ,30.10 ,22.46 ,2331.3,1421.3,158.4,488.9,1357.67,Paddy soil,clay,44.1,27.1,91,7.1,150,36,75,5603,,
767,LR-SC,LRSC0767,2007,LRSC07,WS0619,25.62 ,30.10 ,22.46 ,2331.3,1421.3,158.4,488.9,1357.67,Paddy soil,clay,55.4,10.3,94,6.7,150,36,75,5253,,
768,LR-SC,LRSC0768,2009,LRSC07,WS0619,26.48 ,31.18 ,23.16 ,2410.1,1500.1,189.7,527.27,1404.06,Paddy soil,clay,26.8,6.8,45,6.7,150,36,75,6380,,
769,LR-SC,LRSC0769,2009,LRSC07,WS0619,26.48 ,31.18 ,23.16 ,2410.1,1500.1,189.7,527.27,1404.06,Paddy soil,sandy loam,35.7,14,80,5.2,150,36,75,7023,,
770,LR-SC,LRSC0770,2010,LRSC07,WS0619,26.23 ,30.65 ,23.03 ,2387,1477,189.1,514.8,1400.89,Paddy soil,sandy loam,30.4,8.2,61,5.5,150,36,75,7004,,
771,LR-SC,LRSC0771,2008,LRSC07,WS0649,25.52 ,30.66 ,21.82 ,2015.7,1225.7,297.2,388,1110.12,Paddy soil,clay loam,47.8,6.5,48,7.9,135,72,68,7295,,
772,LR-SC,LRSC0772,2008,LRSC07,WS0649,25.52 ,30.66 ,21.82 ,2015.7,1225.7,297.2,388,1110.12,Paddy soil,sandy loam,29.9,20.2,76,5.2,135,72,68,6686,,
773,LR-SC,LRSC0773,2008,LRSC07,WS0649,25.34 ,30.56 ,21.58 ,2103.1,1273.1,297.2,416,1170.01,Paddy soil,sandy loam,41,52.8,86,4.5,135,72,68,7004,,
774,LR-SC,LRSC0774,2008,LRSC07,WS0649,25.91 ,31.19 ,22.05 ,2461,1511,297.9,515.4,1418.9,Paddy soil,sandy loam,30.4,33.1,52,4.6,135,68,72,6404,,
775,LR-SC,LRSC0775,2008,LRSC07,WS0649,25.37 ,30.64 ,21.56 ,2156.1,1306.1,297.2,431.4,1205.95,Paddy soil,sandy loam,64.3,9.1,48,4.2,144,63,72,6843,,
776,LR-SC,LRSC0776,2009,LRSC07,WS0649,25.54 ,31.02 ,22.01 ,2094.4,1274.4,104.8,434.4,1197.9,Paddy soil,loam,34.2,9.6,29,4.6,144,63,72,6686,,
777,LR-SC,LRSC0777,2009,LRSC07,WS0649,25.08 ,30.42 ,21.60 ,2131.7,1281.7,105,432.1,1201.49,Paddy soil,sandy loam,28.7,10.3,40,5,144,63,72,6936,,
778,LR-SC,LRSC0778,2008,LRSC07,WS0650,25.13 ,29.95 ,21.83 ,2361.8,1421.8,341.5,469.8,1297.16,Paddy soil,loam,28.6,8.1,45,6.7,180,45,135,6525,,
779,LR-SC,LRSC0779,2009,LRSC07,WS0650,25.99 ,31.50 ,22.30 ,2442.8,1502.8,110.9,560.8,1439.94,Paddy soil,clay loam,24.3,9.1,77,6.3,150,36,75,7140,,
780,LR-SC,LRSC0780,2006,LRSC07,WS0650,25.83 ,31.22 ,22.12 ,2195.3,1345.3,137.7,489.2,1307.26,Paddy soil,silty clay loam,49.8,16.9,58,5.6,150,36,75,6629,,
781,LR-SC,LRSC0781,2006,LRSC07,WS0650,25.71 ,31.14 ,21.98 ,2082.9,1272.9,129.6,466.1,1234.85,Paddy soil,silty clay loam,38.6,21.1,57,5.2,150,36,75,5346,,
782,LR-SC,LRSC0782,2007,LRSC07,WS0650,24.49 ,29.55 ,21.13 ,2106.3,1246.3,222.5,408.6,1152.2,Paddy soil,clay loam,21.5,5.2,58,6.5,180,45,90,6288,,
783,LR-SC,LRSC0783,2007,LRSC07,WS0650,24.51 ,29.58 ,21.13 ,2181.3,1291.3,222.5,432.3,1209.04,Paddy soil,clay loam,26.3,8.1,95,5.8,180,45,135,6225,,
