Sort,Crop,NO,Year,Province,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Cultivar,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Yck,Ynpk
407,M-SWC,MSWC0407,2008,MSWC02,25.7 ,31.6 ,21.6 ,3419.9 ,2089.9 ,778.6 ,945.8 ,2483.6 ,early_maturity,Red earths,,21.5 ,6.8 ,56.0 ,6.8 ,218 ,81 ,90 ,5946 ,9116 
408,M-SWC,MSWC0408,2009,MSWC02,25.8 ,31.5 ,21.9 ,3435.1 ,2105.1 ,702.5 ,771.2 ,2200.1 ,early_maturity,Red earths,,14.8 ,7.2 ,47.0 ,5.1 ,218 ,81 ,90 ,5745 ,7200 
409,M-SWC,MSWC0409,2008,MSWC02,25.7 ,31.6 ,21.6 ,3419.9 ,2089.9 ,778.6 ,945.8 ,2483.6 ,early_maturity,Red earths,,24.7 ,5.8 ,56.0 ,5.4 ,248 ,81 ,68 ,4001 ,7920 
410,M-SWC,MSWC0410,2009,MSWC02,25.8 ,31.5 ,21.9 ,3435.1 ,2105.1 ,702.5 ,771.2 ,2200.1 ,early_maturity,Red earths,,10.8 ,16.3 ,26.0 ,5.5 ,218 ,54 ,90 ,4301 ,7950 
411,M-SWC,MSWC0411,2009,MSWC02,25.8 ,31.5 ,21.9 ,3435.1 ,2105.1 ,702.5 ,771.2 ,2200.1 ,early_maturity,Red earths,,17.0 ,4.9 ,65.0 ,5.2 ,248 ,81 ,68 ,7275 ,7500 
412,M-SWC,MSWC0412,2008,MSWC02,25.7 ,31.6 ,21.6 ,3419.9 ,2089.9 ,778.6 ,945.8 ,2483.6 ,early_maturity,Red earths,,20.2 ,5.5 ,87.0 ,5.8 ,188 ,81 ,68 ,4376 ,6861 
413,M-SWC,MSWC0413,2009,MSWC02,25.8 ,31.5 ,21.9 ,3435.1 ,2105.1 ,702.5 ,771.2 ,2200.1 ,medium_maturity,Red earths,,16.8 ,10.8 ,102.0 ,5.3 ,218 ,68 ,68 ,4650 ,7200 
414,M-SWC,MSWC0414,2009,MSWC02,25.3 ,29.7 ,22.0 ,3182.4 ,1922.4 ,501.6 ,635.6 ,1879.9 ,medium_maturity,Fluvo-aquic soils,,18.3 ,7.3 ,131.0 ,6.9 ,180 ,90 ,120 ,4448 ,7686 
415,M-SWC,MSWC0415,2009,MSWC02,25.3 ,29.7 ,22.0 ,3182.4 ,1922.4 ,501.6 ,635.6 ,1879.9 ,medium_maturity,Fluvo-aquic soils,,14.0 ,7.6 ,128.0 ,5.8 ,195 ,81 ,50 ,7275 ,8445 
416,M-SWC,MSWC0416,2009,MSWC02,25.3 ,29.7 ,22.0 ,3182.4 ,1922.4 ,501.6 ,635.6 ,1879.9 ,medium_maturity,Yellow-brown earths,,20.0 ,6.0 ,120.0 ,5.5 ,195 ,81 ,59 ,5250 ,8310 
417,M-SWC,MSWC0417,2009,MSWC02,25.3 ,29.7 ,22.0 ,3182.4 ,1922.4 ,501.6 ,635.6 ,1879.9 ,early_maturity,Yellow-brown earths,,9.1 ,7.2 ,169.0 ,6.8 ,180 ,90 ,120 ,4344 ,7295 
418,M-SWC,MSWC0418,2009,MSWC02,25.3 ,29.7 ,22.0 ,3182.4 ,1922.4 ,501.6 ,635.6 ,1879.9 ,early_maturity,Yellow-brown earths,,15.2 ,13.7 ,114.0 ,6.7 ,180 ,90 ,120 ,4736 ,8202 
419,M-SWC,MSWC0419,2009,MSWC02,25.3 ,29.7 ,22.0 ,3182.4 ,1922.4 ,501.6 ,635.6 ,1879.9 ,medium_maturity,Yellow-brown earths,,16.1 ,13.5 ,167.0 ,6.8 ,180 ,90 ,120 ,4136 ,7178 
420,M-SWC,MSWC0420,2009,MSWC02,25.3 ,29.7 ,22.0 ,3182.4 ,1922.4 ,501.6 ,635.6 ,1879.9 ,early_maturity,Yellow-brown earths,,16.4 ,14.9 ,124.0 ,5.5 ,225 ,36 ,41 ,5310 ,8940 
421,M-SWC,MSWC0421,2006,MSWC02,24.9 ,30.0 ,20.7 ,3955.7 ,2365.7 ,466.9 ,808.4 ,2388.6 ,early_maturity,Yellow-brown earths,,33.5 ,9.8 ,103.0 ,7.4 ,218 ,68 ,72 ,4178 ,7554 
422,M-SWC,MSWC0422,2006,MSWC02,24.9 ,30.0 ,20.7 ,3955.7 ,2365.7 ,466.9 ,808.4 ,2388.6 ,early_maturity,Yellow-brown earths,,33.7 ,10.1 ,91.0 ,7.6 ,248 ,68 ,72 ,3962 ,7324 
423,M-SWC,MSWC0423,2007,MSWC02,24.6 ,29.8 ,20.4 ,3913.1 ,2323.1 ,838.3 ,853.7 ,2451.4 ,medium_maturity,Yellow-brown earths,,13.3 ,6.7 ,114.0 ,6.9 ,188 ,81 ,90 ,4752 ,7574 
424,M-SWC,MSWC0424,2007,MSWC02,24.6 ,29.8 ,20.4 ,3913.1 ,2323.1 ,838.3 ,853.7 ,2451.4 ,medium_maturity,Yellow-brown earths,,12.6 ,10.5 ,123.0 ,7.1 ,188 ,54 ,90 ,4553 ,7659 
425,M-SWC,MSWC0425,2007,MSWC02,23.3 ,29.9 ,19.3 ,3709.5 ,2119.5 ,699.4 ,776.5 ,2331.0 ,medium_maturity,Yellow-brown earths,,12.9 ,18.9 ,80.0 ,7.5 ,188 ,54 ,68 ,5252 ,7103 
426,M-SWC,MSWC0426,2007,MSWC02,23.3 ,29.9 ,19.2 ,3684.9 ,2104.9 ,706.9 ,771.7 ,2320.0 ,medium_maturity,Paddy soils,,10.2 ,14.8 ,76.0 ,5.7 ,195 ,75 ,75 ,4497 ,7658 
427,M-SWC,MSWC0427,2009,MSWC02,24.5 ,30.6 ,20.7 ,3090.7 ,1830.7 ,402.2 ,596.8 ,1819.9 ,early_maturity,Yellow-brown earths,,12.8 ,18.9 ,80.0 ,7.5 ,188 ,54 ,68 ,3267 ,7103 
428,M-SWC,MSWC0428,2009,MSWC02,24.3 ,30.5 ,20.3 ,3275.6 ,1925.6 ,419.4 ,660.7 ,1985.2 ,early_maturity,Yellow-brown earths,,10.2 ,14.7 ,76.0 ,7.2 ,195 ,75 ,75 ,3734 ,7658 
429,M-SWC,MSWC0429,2007,MSWC02,23.5 ,30.1 ,19.5 ,3664.6 ,2104.6 ,689.5 ,757.1 ,2278.2 ,medium_maturity,Yellow-brown earths,,22.9 ,27.7 ,252.0 ,7.4 ,188 ,54 ,45 ,4877 ,7610 
430,M-SWC,MSWC0430,2009,MSWC02,24.4 ,30.6 ,20.6 ,3153.6 ,1863.6 ,403.1 ,615.3 ,1862.3 ,early_maturity,Yellow-brown earths,,33.7 ,7.4 ,230.0 ,7.8 ,188 ,54 ,45 ,3008 ,7610 
431,M-SWC,MSWC0431,2007,MSWC02,23.1 ,29.8 ,19.0 ,3747.7 ,2127.7 ,748.0 ,801.9 ,2397.9 ,medium_maturity,Yellow-brown earths,,33.7 ,7.4 ,230.0 ,7.8 ,188 ,81 ,45 ,5184 ,7338 
432,M-SWC,MSWC0432,2009,MSWC02,24.5 ,30.6 ,20.6 ,3133.2 ,1853.2 ,403.1 ,610.0 ,1849.4 ,early_maturity,Yellow-brown earths,,33.7 ,7.4 ,230.0 ,7.8 ,188 ,81 ,45 ,3875 ,7338 
433,M-SWC,MSWC0433,2006,MSWC02,25.1 ,30.4 ,21.3 ,3995.4 ,2405.4 ,497.3 ,897.0 ,2529.0 ,late_maturity,Paddy soils,,12.0 ,7.6 ,70.0 ,7.6 ,248 ,81 ,90 ,3267 ,5603 
434,M-SWC,MSWC0434,2006,MSWC02,25.1 ,30.4 ,21.3 ,3995.4 ,2405.4 ,497.3 ,897.0 ,2529.0 ,early_maturity,Paddy soils,,12.0 ,4.2 ,87.0 ,6.5 ,218 ,81 ,90 ,3420 ,6300 
435,M-SWC,MSWC0435,2007,MSWC02,24.8 ,29.9 ,20.9 ,3944.4 ,2354.4 ,645.0 ,784.5 ,2339.2 ,medium_maturity,Yellow-brown earths,,20.0 ,9.1 ,34.0 ,6.5 ,114 ,36 ,27 ,1875 ,5738 
436,M-SWC,MSWC0436,2008,MSWC02,25.9 ,30.8 ,22.4 ,2691.7 ,1651.7 ,535.7 ,500.9 ,1521.9 ,medium_maturity,Fluvo-aquic soils,,15.5 ,17.8 ,85.0 ,6.0 ,210 ,68 ,113 ,5684 ,7886 
437,M-SWC,MSWC0437,2007,MSWC02,22.0 ,28.4 ,17.5 ,2908.0 ,1588.0 ,608.2 ,773.6 ,2179.5 ,medium_maturity,Yellow-brown earths,,25.0 ,60.0 ,35.0 ,6.0 ,297 ,53 ,45 ,4190 ,7218 
438,M-SWC,MSWC0438,2007,MSWC02,20.9 ,27.5 ,16.3 ,3962.0 ,2087.0 ,678.5 ,1015.0 ,2892.5 ,medium_maturity,Yellow-brown earths,,38.5 ,9.9 ,76.0 ,7.3 ,188 ,54 ,81 ,7313 ,7736 
439,M-SWC,MSWC0439,2007,MSWC02,20.9 ,27.5 ,16.3 ,3962.0 ,2087.0 ,678.5 ,1015.0 ,2892.5 ,medium_maturity,Yellow-brown earths,,26.3 ,13.4 ,243.0 ,6.4 ,188 ,54 ,81 ,7298 ,7661 
440,M-SWC,MSWC0440,2007,MSWC02,20.9 ,27.5 ,16.3 ,3962.0 ,2087.0 ,678.5 ,1015.0 ,2892.5 ,medium_maturity,Yellow-brown earths,,42.6 ,4.4 ,141.0 ,6.8 ,188 ,54 ,81 ,7313 ,7706 
441,M-SWC,MSWC0441,2009,MSWC02,19.3 ,25.2 ,14.7 ,2566.5 ,1241.9 ,387.6 ,674.2 ,2029.6 ,medium_maturity,Yellow-brown earths,,33.5 ,12.8 ,120.0 ,7.1 ,225 ,60 ,90 ,8754 ,9506 
442,M-SWC,MSWC0442,2009,MSWC02,19.3 ,25.2 ,14.7 ,2566.5 ,1241.9 ,387.6 ,674.2 ,2029.6 ,medium_maturity,Yellow-brown earths,,32.5 ,21.1 ,290.0 ,7.5 ,225 ,60 ,90 ,8204 ,9806 
443,M-SWC,MSWC0443,2006,MSWC02,25.0 ,30.6 ,20.5 ,3420.3 ,2053.2 ,337.3 ,1157.6 ,2825.7 ,early_maturity,Yellow-brown earths,,17.9 ,9.2 ,54.0 ,7.1 ,248 ,68 ,72 ,4911 ,8975 
444,M-SWC,MSWC0444,2006,MSWC02,25.0 ,30.6 ,20.5 ,3420.3 ,2053.2 ,337.3 ,1157.6 ,2825.7 ,late_maturity,Limestone soils,,11.6 ,31.6 ,211.0 ,7.2 ,218 ,81 ,54 ,4455 ,7335 
445,M-SWC,MSWC0445,2006,MSWC02,25.0 ,30.6 ,20.5 ,3420.3 ,2053.2 ,337.3 ,1157.6 ,2825.7 ,medium_maturity,Limestone soils,,12.5 ,21.5 ,284.0 ,7.9 ,210 ,81 ,54 ,3810 ,7185 
446,M-SWC,MSWC0446,2007,MSWC02,24.5 ,30.3 ,20.2 ,3356.4 ,1986.4 ,424.9 ,990.8 ,2555.9 ,medium_maturity,Yellow-brown earths,,18.2 ,22.1 ,228.0 ,7.3 ,210 ,77 ,54 ,5250 ,9900 
447,M-SWC,MSWC0447,2009,MSWC02,23.7 ,29.0 ,20.0 ,3251.1 ,1881.1 ,545.7 ,862.2 ,2354.7 ,early_maturity,Limestone soils,,29.6 ,12.6 ,177.0 ,7.8 ,225 ,59 ,54 ,4319 ,7388 
448,M-SWC,MSWC0448,2008,MSWC02,24.0 ,30.0 ,19.7 ,3290.4 ,1920.4 ,418.4 ,1026.3 ,2615.6 ,late_maturity,Yellow-brown earths,,21.4 ,26.9 ,134.0 ,7.9 ,225 ,59 ,54 ,4252 ,7403 
449,M-SWC,MSWC0449,2006,MSWC02,25.0 ,30.6 ,20.5 ,3420.3 ,2053.2 ,337.3 ,1157.6 ,2825.7 ,late_maturity,Yellow-brown earths,,15.0 ,25.0 ,134.0 ,5.7 ,218 ,81 ,54 ,5903 ,10005 
450,M-SWC,MSWC0450,2006,MSWC02,25.0 ,30.6 ,20.5 ,3420.3 ,2053.2 ,337.3 ,1157.6 ,2825.7 ,early_maturity,Yellow-brown earths,,28.1 ,26.5 ,131.0 ,6.3 ,248 ,68 ,72 ,4380 ,7599 
451,M-SWC,MSWC0451,2009,MSWC02,23.4 ,29.3 ,19.2 ,3207.0 ,1837.0 ,555.4 ,856.2 ,2344.0 ,early_maturity,Yellow-brown earths,,22.0 ,5.2 ,43.0 ,7.6 ,225 ,77 ,90 ,5504 ,11055 
452,M-SWC,MSWC0452,2009,MSWC02,23.3 ,29.3 ,19.2 ,3455.7 ,1975.7 ,597.2 ,920.8 ,2512.9 ,late_maturity,Yellow-brown earths,,15.0 ,10.1 ,50.0 ,7.2 ,203 ,59 ,90 ,7353 ,10005 
453,M-SWC,MSWC0453,2009,MSWC02,23.3 ,29.3 ,19.1 ,3148.6 ,1798.6 ,554.4 ,852.1 ,2324.3 ,late_maturity,Yellow-brown earths,,25.0 ,19.4 ,26.0 ,7.6 ,225 ,41 ,54 ,4902 ,8955 
454,M-SWC,MSWC0454,2009,MSWC02,23.6 ,29.5 ,19.4 ,3327.0 ,1917.0 ,559.9 ,884.5 ,2412.1 ,late_maturity,Yellow-brown earths,,12.0 ,11.1 ,82.0 ,7.2 ,225 ,59 ,68 ,4902 ,8805 
455,M-SWC,MSWC0455,2007,MSWC02,26.0 ,30.4 ,22.8 ,2624.6 ,1614.6 ,477.9 ,487.6 ,1502.9 ,medium_maturity,Fluvo-aquic soils,,16.2 ,24.6 ,169.0 ,7.5 ,158 ,45 ,68 ,7500 ,7823 
456,M-SWC,MSWC0456,2007,MSWC02,26.0 ,30.4 ,22.8 ,2624.6 ,1614.6 ,477.9 ,487.6 ,1502.9 ,late_maturity,Purplish soils,,16.1 ,14.1 ,63.0 ,6.6 ,128 ,60 ,68 ,6030 ,7275 
457,M-SWC,MSWC0457,2007,MSWC02,25.5 ,31.0 ,21.6 ,3215.7 ,1955.7 ,731.1 ,549.8 ,1790.9 ,medium_maturity,Yellow earths,,30.0 ,6.2 ,80.0 ,6.0 ,210 ,45 ,150 ,1590 ,7203 
458,M-SWC,MSWC0458,2007,MSWC02,25.2 ,30.7 ,21.3 ,3431.7 ,2071.7 ,793.9 ,587.5 ,1916.6 ,medium_maturity,Yellow earths,,25.0 ,13.0 ,130.0 ,5.9 ,210 ,75 ,30 ,6476 ,8505 
459,M-SWC,MSWC0459,2007,MSWC02,25.3 ,30.8 ,21.6 ,3675.4 ,2225.4 ,827.7 ,609.7 ,2007.3 ,late_maturity,Yellow-brown earths,,28.0 ,36.0 ,55.0 ,7.3 ,195 ,75 ,30 ,7139 ,9051 
460,M-SWC,MSWC0460,2007,MSWC02,25.5 ,31.0 ,21.6 ,3190.1 ,1940.1 ,702.1 ,549.8 ,1784.2 ,late_maturity,Yellow earths,,12.0 ,9.6 ,75.0 ,5.6 ,225 ,45 ,90 ,6179 ,7629 
461,M-SWC,MSWC0461,2008,MSWC02,25.1 ,30.2 ,21.4 ,3418.0 ,2058.0 ,696.8 ,758.7 ,2195.9 ,early_maturity,Limestone soils,,23.9 ,66.0 ,85.0 ,5.0 ,180 ,81 ,72 ,6543 ,8592 
462,M-SWC,MSWC0462,2008,MSWC02,25.1 ,30.2 ,21.4 ,3418.0 ,2058.0 ,696.8 ,758.7 ,2195.9 ,early_maturity,Limestone soils,,21.0 ,15.0 ,105.0 ,7.5 ,210 ,81 ,72 ,6744 ,7943 
463,M-SWC,MSWC0463,2008,MSWC02,25.1 ,30.2 ,21.4 ,3418.0 ,2058.0 ,696.8 ,758.7 ,2195.9 ,late_maturity,Paddy soils,,29.9 ,10.3 ,61.0 ,6.5 ,180 ,68 ,72 ,6750 ,7950 
464,M-SWC,MSWC0464,2008,MSWC02,25.1 ,30.2 ,21.4 ,3418.0 ,2058.0 ,696.8 ,758.7 ,2195.9 ,late_maturity,Limestone soils,,28.1 ,29.0 ,101.0 ,7.5 ,210 ,81 ,72 ,6644 ,8579 
465,M-SWC,MSWC0465,2008,MSWC02,25.1 ,30.2 ,21.4 ,3418.0 ,2058.0 ,696.8 ,758.7 ,2195.9 ,medium_maturity,Limestone soils,,22.0 ,25.9 ,76.0 ,7.6 ,210 ,54 ,72 ,5819 ,7193 
466,M-SWC,MSWC0466,2008,MSWC02,25.1 ,30.2 ,21.4 ,3418.0 ,2058.0 ,696.8 ,758.7 ,2195.9 ,late_maturity,Limestone soils,,21.6 ,26.2 ,79.0 ,7.3 ,210 ,54 ,72 ,5334 ,6798 
467,M-SWC,MSWC0467,2008,MSWC02,22.0 ,28.3 ,17.7 ,2986.8 ,1626.8 ,792.3 ,650.4 ,2021.7 ,late_maturity,Yellow earths,,24.1 ,27.2 ,160.0 ,5.9 ,210 ,90 ,75 ,4301 ,9180 
468,M-SWC,MSWC0468,2008,MSWC02,22.0 ,28.3 ,17.7 ,2986.8 ,1626.8 ,792.3 ,650.4 ,2021.7 ,medium_maturity,Yellow earths,,27.0 ,27.4 ,110.0 ,4.4 ,210 ,68 ,105 ,3401 ,7200 
469,M-SWC,MSWC0469,2008,MSWC02,22.0 ,28.3 ,17.7 ,2986.8 ,1626.8 ,792.3 ,650.4 ,2021.7 ,medium_maturity,Yellow-brown earths,,23.3 ,3.5 ,100.0 ,7.6 ,210 ,90 ,75 ,4680 ,8280 
470,M-SWC,MSWC0470,2008,MSWC02,22.0 ,28.3 ,17.7 ,2986.8 ,1626.8 ,792.3 ,650.4 ,2021.7 ,medium_maturity,Yellow-brown earths,,21.6 ,7.6 ,130.0 ,6.2 ,210 ,45 ,45 ,4275 ,9351 
471,M-SWC,MSWC0471,2007,MSWC02,24.4 ,30.1 ,20.1 ,3539.8 ,2089.8 ,425.5 ,1038.4 ,2680.5 ,medium_maturity,Yellow-brown earths,,28.6 ,10.1 ,80.0 ,5.7 ,255 ,72 ,27 ,3375 ,3720 
472,M-SWC,MSWC0472,2007,MSWC02,24.4 ,30.1 ,20.1 ,3539.8 ,2089.8 ,425.5 ,1038.4 ,2680.5 ,medium_maturity,Yellow-brown earths,,12.1 ,21.1 ,140.0 ,5.0 ,255 ,72 ,27 ,5385 ,6645 
473,M-SWC,MSWC0473,2007,MSWC02,24.4 ,30.1 ,20.1 ,3539.8 ,2089.8 ,425.5 ,1038.4 ,2680.5 ,medium_maturity,Yellow-brown earths,,27.4 ,18.9 ,240.0 ,6.6 ,255 ,18 ,27 ,4425 ,6585 
474,M-SWC,MSWC0474,2007,MSWC02,24.4 ,30.2 ,20.7 ,3543.1 ,2093.1 ,916.7 ,625.6 ,2035.3 ,late_maturity,Yellow-brown earths,,27.9 ,19.1 ,160.0 ,4.6 ,225 ,45 ,45 ,3240 ,5250 
475,M-SWC,MSWC0475,2009,MSWC02,23.5 ,29.0 ,19.9 ,2633.5 ,1513.5 ,737.2 ,493.3 ,1602.5 ,medium_maturity,Yellow-brown earths,,22.8 ,7.2 ,260.0 ,5.1 ,255 ,90 ,75 ,6390 ,7695 
476,M-SWC,MSWC0476,2009,MSWC02,23.9 ,29.4 ,20.3 ,3493.1 ,2033.1 ,872.5 ,629.8 ,2049.1 ,medium_maturity,Yellow-brown earths,,21.8 ,37.5 ,300.0 ,4.3 ,195 ,68 ,105 ,6300 ,8745 
477,M-SWC,MSWC0477,2009,MSWC02,22.4 ,27.7 ,18.9 ,2982.5 ,1655.7 ,828.8 ,544.5 ,1818.7 ,medium_maturity,Yellow-brown earths,,7.1 ,20.6 ,180.0 ,4.7 ,195 ,68 ,105 ,8040 ,9000 
478,M-SWC,MSWC0478,2007,MSWC02,24.4 ,30.1 ,20.1 ,3539.8 ,2089.8 ,425.5 ,1038.4 ,2680.5 ,medium_maturity,Yellow-brown earths,,22.1 ,11.4 ,160.0 ,6.0 ,300 ,45 ,18 ,4125 ,4500 
479,M-SWC,MSWC0479,2008,MSWC02,23.7 ,29.1 ,19.9 ,3216.7 ,1856.7 ,910.5 ,693.9 ,2089.4 ,late_maturity,Yellow-brown earths,,29.0 ,8.5 ,100.0 ,6.2 ,192 ,69 ,75 ,6777 ,7434 
480,M-SWC,MSWC0480,2007,MSWC02,24.0 ,29.4 ,20.3 ,3263.1 ,1903.1 ,953.4 ,677.7 ,2061.6 ,late_maturity,Yellow-brown earths,,38.1 ,42.1 ,240.0 ,5.2 ,192 ,45 ,45 ,7485 ,7899 
481,M-SWC,MSWC0481,2008,MSWC02,23.7 ,29.1 ,19.9 ,3216.7 ,1856.7 ,910.5 ,693.9 ,2089.4 ,late_maturity,Yellow-brown earths,,40.0 ,5.1 ,120.0 ,6.4 ,195 ,90 ,83 ,8424 ,10514 
482,M-SWC,MSWC0482,2008,MSWC02,23.7 ,29.1 ,19.9 ,3216.7 ,1856.7 ,910.5 ,693.9 ,2089.4 ,late_maturity,Yellow-brown earths,,27.0 ,7.7 ,120.0 ,4.5 ,195 ,90 ,83 ,7340 ,8979 
483,M-SWC,MSWC0483,2007,MSWC02,24.0 ,29.4 ,20.3 ,3263.1 ,1903.1 ,953.4 ,677.7 ,2061.6 ,late_maturity,Yellow-brown earths,,22.6 ,14.0 ,120.0 ,4.9 ,192 ,90 ,75 ,8019 ,8823 
484,M-SWC,MSWC0484,2007,MSWC02,24.0 ,29.4 ,20.3 ,3263.1 ,1903.1 ,953.4 ,677.7 ,2061.6 ,late_maturity,Yellow-brown earths,,14.8 ,11.0 ,60.0 ,6.2 ,221 ,90 ,75 ,9144 ,9180 
485,M-SWC,MSWC0485,2009,MSWC02,24.6 ,31.0 ,20.1 ,3345.2 ,1985.2 ,497.6 ,699.5 ,2094.5 ,medium_maturity,Yellow earths,,16.8 ,3.2 ,77.0 ,5.5 ,300 ,120 ,180 ,4400 ,4962 
486,M-SWC,MSWC0486,2009,MSWC02,24.6 ,31.0 ,20.1 ,3345.2 ,1985.2 ,497.6 ,699.5 ,2094.5 ,late_maturity,Purplish soils,,33.0 ,27.6 ,57.0 ,4.9 ,300 ,120 ,180 ,4301 ,7115 
487,M-SWC,MSWC0487,2009,MSWC02,24.6 ,31.0 ,20.1 ,3345.2 ,1985.2 ,497.6 ,699.5 ,2094.5 ,late_maturity,Yellow-brown earths,,20.2 ,12.5 ,73.0 ,4.8 ,300 ,120 ,180 ,4434 ,6180 
488,M-SWC,MSWC0488,2009,MSWC02,24.6 ,31.0 ,20.1 ,3345.2 ,1985.2 ,497.6 ,699.5 ,2094.5 ,late_maturity,Yellow-brown earths,,29.7 ,14.9 ,67.0 ,4.8 ,300 ,120 ,180 ,5508 ,6912 
489,M-SWC,MSWC0489,2008,MSWC02,24.4 ,31.2 ,19.6 ,3316.6 ,1956.6 ,653.9 ,701.7 ,2098.6 ,medium_maturity,Yellow-brown earths,,38.1 ,15.0 ,178.0 ,7.4 ,300 ,120 ,180 ,4274 ,5445 
490,M-SWC,MSWC0490,2008,MSWC02,24.4 ,31.2 ,19.6 ,3316.6 ,1956.6 ,653.9 ,701.7 ,2098.6 ,medium_maturity,Limestone soils,,37.0 ,27.9 ,160.0 ,7.7 ,300 ,120 ,180 ,4786 ,5220 
491,M-SWC,MSWC0491,2009,MSWC02,24.6 ,31.0 ,20.1 ,3345.2 ,1985.2 ,497.6 ,699.5 ,2094.5 ,early_maturity,Limestone soils,,19.5 ,4.1 ,133.0 ,6.1 ,300 ,120 ,180 ,4541 ,6789 
492,M-SWC,MSWC0492,2009,MSWC02,24.6 ,31.0 ,20.1 ,3345.2 ,1985.2 ,497.6 ,699.5 ,2094.5 ,early_maturity,Limestone soils,,25.6 ,2.6 ,127.0 ,6.6 ,300 ,120 ,180 ,3645 ,5894 
493,M-SWC,MSWC0493,2009,MSWC02,24.6 ,31.0 ,20.1 ,3345.2 ,1985.2 ,497.6 ,699.5 ,2094.5 ,late_maturity,Yellow-brown earths,,16.1 ,12.6 ,272.0 ,5.0 ,330 ,120 ,180 ,4788 ,5928 
494,M-SWC,MSWC0494,2009,MSWC02,24.6 ,31.0 ,20.1 ,3345.2 ,1985.2 ,497.6 ,699.5 ,2094.5 ,late_maturity,Limestone soils,,36.7 ,11.3 ,77.0 ,6.4 ,300 ,120 ,180 ,4944 ,6144 
495,M-SWC,MSWC0495,2009,MSWC02,24.6 ,31.0 ,20.1 ,3345.2 ,1985.2 ,497.6 ,699.5 ,2094.5 ,late_maturity,Limestone soils,,37.9 ,11.3 ,124.0 ,5.7 ,300 ,120 ,180 ,3851 ,6156 
496,M-SWC,MSWC0496,2008,MSWC02,24.4 ,31.2 ,19.6 ,3316.6 ,1956.6 ,653.9 ,701.7 ,2098.6 ,medium_maturity,Purplish soils,,40.3 ,22.8 ,53.0 ,6.6 ,240 ,120 ,180 ,3990 ,4620 
497,M-SWC,MSWC0497,2008,MSWC02,24.4 ,31.2 ,19.6 ,3316.6 ,1956.6 ,653.9 ,701.7 ,2098.6 ,medium_maturity,Purplish soils,,24.8 ,14.6 ,107.0 ,7.8 ,300 ,90 ,180 ,1680 ,5460 
498,M-SWC,MSWC0498,2009,MSWC02,24.6 ,31.0 ,20.1 ,3345.2 ,1985.2 ,497.6 ,699.5 ,2094.5 ,late_maturity,Yellow-brown earths,,22.0 ,3.1 ,68.0 ,5.5 ,300 ,120 ,180 ,4439 ,5414 
499,M-SWC,MSWC0499,2009,MSWC02,24.5 ,29.5 ,20.8 ,3359.1 ,1989.1 ,719.7 ,721.7 ,2140.1 ,late_maturity,Fluvo-aquic soils,,13.5 ,5.6 ,100.0 ,8.0 ,225 ,77 ,72 ,9005 ,10005 
500,M-SWC,MSWC0500,2009,MSWC02,24.5 ,29.5 ,20.8 ,3359.1 ,1989.1 ,719.7 ,721.7 ,2140.1 ,late_maturity,Fluvo-aquic soils,,12.3 ,7.2 ,96.0 ,7.5 ,225 ,77 ,72 ,5844 ,6968 
501,M-SWC,MSWC0501,2009,MSWC02,24.5 ,29.5 ,20.8 ,3359.1 ,1989.1 ,719.7 ,721.7 ,2140.1 ,medium_maturity,Paddy soils,,31.8 ,20.4 ,94.0 ,5.5 ,203 ,41 ,72 ,5175 ,8250 
502,M-SWC,MSWC0502,2008,MSWC02,23.4 ,29.0 ,19.5 ,2929.6 ,1679.6 ,658.4 ,605.7 ,1868.7 ,late_maturity,Yellow-brown earths,,31.0 ,12.4 ,145.0 ,5.2 ,240 ,63 ,54 ,4367 ,9567 
503,M-SWC,MSWC0503,2008,MSWC02,23.4 ,29.0 ,19.5 ,2929.6 ,1679.6 ,658.4 ,605.7 ,1868.7 ,early_maturity,Yellow-brown earths,,33.0 ,27.6 ,150.0 ,4.3 ,210 ,45 ,54 ,4034 ,7929 
504,M-SWC,MSWC0504,2006,MSWC02,23.2 ,29.6 ,18.8 ,3180.9 ,1811.2 ,419.9 ,718.7 ,2126.8 ,late_maturity,Yellow earths,,20.6 ,37.7 ,148.0 ,5.2 ,270 ,90 ,135 ,6416 ,8081 
505,M-SWC,MSWC0505,2006,MSWC02,23.2 ,29.6 ,18.8 ,3180.9 ,1811.2 ,419.9 ,718.7 ,2126.8 ,late_maturity,Yellow earths,,13.0 ,33.0 ,102.0 ,5.0 ,270 ,90 ,135 ,4391 ,7425 
506,M-SWC,MSWC0506,2007,MSWC02,21.9 ,27.6 ,18.2 ,3005.4 ,1637.4 ,1214.2 ,520.7 ,1790.3 ,late_maturity,Yellow earths,,18.3 ,12.3 ,62.0 ,5.1 ,270 ,90 ,135 ,5571 ,9656 
507,M-SWC,MSWC0507,2008,MSWC02,22.7 ,28.6 ,18.9 ,2840.5 ,1590.5 ,1033.6 ,590.1 ,1847.1 ,late_maturity,Yellow earths,,20.4 ,43.1 ,72.0 ,5.2 ,270 ,90 ,135 ,2355 ,6512 
