Sort,Crop,NO,Year,Province,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Cultivar,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Yck,Ynpk
1253,W-YZB,WYZB1253,2007,WYZB03,10.2 ,14.8 ,6.4 ,2401.5 ,744.9 ,318.4 ,1241.6 ,2758.5 ,small_spike,Fluvo-aquic soils,loamy sand,16.4 ,12.4 ,77.0 ,7.8 ,210 ,72 ,90 ,2745 ,6195 
1254,W-YZB,WYZB1254,2007,WYZB03,10.2 ,14.8 ,6.4 ,2401.5 ,744.9 ,318.4 ,1241.6 ,2758.5 ,small_spike,Fluvo-aquic soils,loamy sand,15.7 ,12.4 ,77.0 ,7.9 ,210 ,72 ,90 ,2565 ,6030 
1255,W-YZB,WYZB1255,2007,WYZB03,10.2 ,14.8 ,6.4 ,2401.5 ,744.9 ,318.4 ,1241.6 ,2758.5 ,small_spike,Fluvo-aquic soils,loamy sand,14.5 ,10.5 ,65.0 ,7.8 ,195 ,72 ,90 ,2430 ,5775 
1256,W-YZB,WYZB1256,2008,WYZB03,10.4 ,15.5 ,6.1 ,2453.3 ,785.6 ,344.9 ,1208.1 ,2706.1 ,small_spike,Fluvo-aquic soils,loamy sand,18.7 ,14.8 ,93.0 ,7.8 ,210 ,72 ,90 ,2460 ,6645 
1257,W-YZB,WYZB1257,2008,WYZB03,10.4 ,15.5 ,6.1 ,2453.3 ,785.6 ,344.9 ,1208.1 ,2706.1 ,small_spike,Fluvo-aquic soils,loamy sand,15.8 ,12.5 ,79.0 ,7.8 ,225 ,72 ,90 ,2820 ,6750 
1258,W-YZB,WYZB1258,2008,WYZB03,10.4 ,15.5 ,6.1 ,2453.3 ,785.6 ,344.9 ,1208.1 ,2706.1 ,small_spike,Fluvo-aquic soils,loamy sand,13.6 ,10.5 ,55.0 ,7.9 ,255 ,72 ,90 ,2085 ,6270 
1259,W-YZB,WYZB1259,2008,WYZB03,10.3 ,15.4 ,6.1 ,2434.1 ,776.4 ,344.9 ,1201.6 ,2693.5 ,small_spike,Fluvo-aquic soils,loamy sand,18.7 ,13.2 ,89.0 ,7.9 ,225 ,72 ,90 ,3135 ,6990 
1260,W-YZB,WYZB1260,2008,WYZB03,10.3 ,15.4 ,6.1 ,2434.1 ,776.4 ,344.9 ,1201.6 ,2693.5 ,small_spike,Fluvo-aquic soils,loamy sand,16.5 ,12.5 ,78.0 ,7.9 ,210 ,72 ,90 ,2655 ,6675 
1261,W-YZB,WYZB1261,2008,WYZB03,10.3 ,15.4 ,6.1 ,2434.1 ,776.4 ,344.9 ,1201.6 ,2693.5 ,small_spike,Fluvo-aquic soils,loamy sand,14.5 ,10.4 ,64.0 ,7.9 ,195 ,72 ,90 ,2340 ,6495 
1262,W-YZB,WYZB1262,2006,WYZB03,11.4 ,16.2 ,7.7 ,2679.9 ,906.2 ,306.9 ,1185.6 ,2683.2 ,small_spike,Fluvo-aquic soils,loamy clay,23.5 ,13.5 ,197.0 ,7.9 ,225 ,72 ,90 ,3555 ,7361 
1263,W-YZB,WYZB1263,2006,WYZB03,11.4 ,16.2 ,7.7 ,2679.9 ,906.2 ,306.9 ,1185.6 ,2683.2 ,small_spike,Fluvo-aquic soils,loamy clay,22.1 ,13.3 ,179.0 ,7.6 ,195 ,72 ,68 ,3108 ,6485 
1264,W-YZB,WYZB1264,2006,WYZB03,11.4 ,16.2 ,7.7 ,2679.9 ,906.2 ,306.9 ,1185.6 ,2683.2 ,small_spike,Fluvo-aquic soils,loamy clay,19.5 ,11.2 ,169.0 ,7.5 ,180 ,72 ,90 ,2849 ,6189 
1265,W-YZB,WYZB1265,2007,WYZB03,10.2 ,14.8 ,6.4 ,2407.9 ,751.3 ,318.4 ,1234.0 ,2752.2 ,small_spike,Fluvo-aquic soils,loamy clay,17.4 ,10.2 ,161.0 ,7.8 ,180 ,72 ,68 ,2865 ,6345 
1266,W-YZB,WYZB1266,2007,WYZB03,10.2 ,14.8 ,6.4 ,2407.9 ,751.3 ,318.4 ,1234.0 ,2752.2 ,small_spike,Fluvo-aquic soils,loamy clay,23.5 ,13.5 ,197.0 ,7.9 ,210 ,72 ,68 ,3435 ,6870 
1267,W-YZB,WYZB1267,2007,WYZB03,10.2 ,14.8 ,6.4 ,2407.9 ,751.3 ,318.4 ,1234.0 ,2752.2 ,small_spike,Fluvo-aquic soils,loamy clay,22.1 ,13.3 ,180.0 ,7.6 ,195 ,72 ,68 ,3105 ,6480 
1268,W-YZB,WYZB1268,2008,WYZB03,10.4 ,15.5 ,6.1 ,2453.3 ,785.6 ,344.9 ,1208.1 ,2706.1 ,small_spike,Fluvo-aquic soils,loamy clay,23.5 ,13.5 ,197.0 ,7.7 ,210 ,72 ,68 ,3345 ,7455 
1269,W-YZB,WYZB1269,2008,WYZB03,10.4 ,15.5 ,6.1 ,2453.3 ,785.6 ,344.9 ,1208.1 ,2706.1 ,small_spike,Fluvo-aquic soils,loamy clay,22.1 ,13.3 ,180.0 ,7.7 ,195 ,72 ,68 ,2925 ,7080 
1270,W-YZB,WYZB1270,2008,WYZB03,10.4 ,15.5 ,6.1 ,2453.3 ,785.6 ,344.9 ,1208.1 ,2706.1 ,small_spike,Fluvo-aquic soils,loamy clay,17.5 ,10.1 ,161.0 ,7.7 ,180 ,72 ,68 ,2640 ,6690 
1271,W-YZB,WYZB1271,2007,WYZB03,10.2 ,14.8 ,6.4 ,2407.9 ,751.3 ,318.4 ,1234.0 ,2752.2 ,small_spike,Fluvo-aquic soils,loamy clay,17.6 ,8.8 ,142.0 ,8.0 ,180 ,72 ,68 ,2775 ,6255 
1272,W-YZB,WYZB1272,2007,WYZB03,10.2 ,14.8 ,6.4 ,2407.9 ,751.3 ,318.4 ,1234.0 ,2752.2 ,small_spike,Fluvo-aquic soils,loamy clay,20.4 ,11.5 ,161.0 ,7.9 ,195 ,72 ,68 ,2940 ,6345 
1273,W-YZB,WYZB1273,2007,WYZB03,10.2 ,14.8 ,6.4 ,2407.9 ,751.3 ,318.4 ,1234.0 ,2752.2 ,small_spike,Fluvo-aquic soils,loamy clay,21.8 ,14.5 ,192.0 ,7.9 ,210 ,72 ,68 ,3345 ,6750 
1274,W-YZB,WYZB1274,2008,WYZB03,10.3 ,15.4 ,6.1 ,2434.1 ,776.4 ,344.9 ,1201.6 ,2693.5 ,small_spike,Fluvo-aquic soils,loamy clay,21.5 ,13.5 ,184.0 ,7.7 ,210 ,72 ,68 ,3630 ,7140 
1275,W-YZB,WYZB1275,2008,WYZB03,10.3 ,15.4 ,6.1 ,2434.1 ,776.4 ,344.9 ,1201.6 ,2693.5 ,small_spike,Fluvo-aquic soils,loamy clay,17.8 ,7.8 ,145.0 ,7.7 ,180 ,72 ,68 ,2895 ,6435 
1276,W-YZB,WYZB1276,2008,WYZB03,10.3 ,15.4 ,6.1 ,2434.1 ,776.4 ,344.9 ,1201.6 ,2693.5 ,small_spike,Fluvo-aquic soils,loamy clay,20.5 ,11.4 ,163.0 ,7.7 ,195 ,72 ,68 ,3165 ,6765 
1277,W-YZB,WYZB1277,2007,WYZB03,9.9 ,14.8 ,5.7 ,2483.5 ,794.1 ,436.1 ,1500.1 ,3152.4 ,small_spike,Fluvo-aquic soils,loam,16.0 ,18.5 ,93.0 ,7.8 ,288 ,90 ,150 ,2958 ,7316 
1278,W-YZB,WYZB1278,2006,WYZB03,11.4 ,16.1 ,7.7 ,2658.8 ,895.1 ,306.9 ,1177.0 ,2667.6 ,small_spike,Fluvo-aquic soils,loamy clay,18.2 ,11.3 ,152.0 ,7.7 ,180 ,72 ,68 ,2792 ,6098 
1279,W-YZB,WYZB1279,2007,WYZB03,10.2 ,14.8 ,6.4 ,2407.9 ,751.3 ,318.4 ,1234.0 ,2752.2 ,small_spike,Fluvo-aquic soils,loamy clay,18.2 ,12.4 ,150.0 ,7.7 ,180 ,72 ,68 ,2550 ,5940 
1280,W-YZB,WYZB1280,2008,WYZB03,10.3 ,15.5 ,6.1 ,2437.4 ,779.7 ,344.9 ,1205.1 ,2702.1 ,small_spike,Fluvo-aquic soils,loamy clay,22.6 ,16.3 ,197.0 ,7.7 ,210 ,72 ,68 ,2895 ,7275 
1281,W-YZB,WYZB1281,2008,WYZB03,10.3 ,15.5 ,6.1 ,2437.4 ,779.7 ,344.9 ,1205.1 ,2702.1 ,small_spike,Fluvo-aquic soils,loamy clay,18.6 ,12.5 ,173.0 ,7.7 ,195 ,72 ,68 ,2640 ,6990 
1282,W-YZB,WYZB1282,2008,WYZB03,10.3 ,15.5 ,6.1 ,2437.4 ,779.7 ,344.9 ,1205.1 ,2702.1 ,small_spike,Fluvo-aquic soils,loamy clay,18.1 ,11.5 ,152.0 ,7.7 ,180 ,72 ,68 ,2415 ,6555 
1283,W-YZB,WYZB1283,2006,WYZB03,11.4 ,16.1 ,7.7 ,2658.8 ,895.1 ,306.9 ,1177.0 ,2667.6 ,small_spike,Fluvo-aquic soils,loamy clay,22.5 ,16.2 ,196.0 ,7.6 ,210 ,72 ,68 ,3192 ,7625 
1284,W-YZB,WYZB1284,2006,WYZB03,11.4 ,16.2 ,7.7 ,2679.9 ,906.2 ,306.9 ,1185.6 ,2683.2 ,small_spike,Fluvo-aquic soils,loamy clay,18.5 ,12.6 ,172.0 ,7.8 ,195 ,72 ,68 ,3231 ,6530 
1285,W-YZB,WYZB1285,2007,WYZB03,10.2 ,14.8 ,6.4 ,2407.9 ,751.3 ,318.4 ,1234.0 ,2752.2 ,small_spike,Fluvo-aquic soils,loamy clay,18.5 ,12.5 ,173.0 ,7.8 ,195 ,72 ,68 ,2820 ,6270 
1286,W-YZB,WYZB1286,2007,WYZB03,10.2 ,14.8 ,6.4 ,2407.9 ,751.3 ,318.4 ,1234.0 ,2752.2 ,small_spike,Fluvo-aquic soils,loamy clay,22.5 ,16.2 ,197.0 ,7.6 ,210 ,72 ,68 ,3075 ,6450 
1287,W-YZB,WYZB1287,2007,WYZB03,9.8 ,14.8 ,5.6 ,2478.6 ,789.2 ,436.1 ,1510.1 ,3162.7 ,small_spike,Fluvo-aquic soils,loam,17.2 ,15.1 ,87.0 ,8.0 ,303 ,90 ,150 ,3233 ,7838 
1288,W-YZB,WYZB1288,2008,WYZB03,10.6 ,15.8 ,6.1 ,2603.4 ,898.4 ,253.0 ,1416.1 ,3049.0 ,small_spike,Fluvo-aquic soils,sandy loam,12.2 ,16.8 ,94.0 ,7.9 ,308 ,90 ,150 ,3377 ,8357 
1289,W-YZB,WYZB1289,2008,WYZB03,10.6 ,15.8 ,6.2 ,2613.8 ,898.8 ,251.8 ,1421.8 ,3048.7 ,small_spike,Fluvo-aquic soils,sandy loam,16.5 ,14.9 ,113.0 ,7.9 ,308 ,90 ,150 ,3317 ,7775 
1290,W-YZB,WYZB1290,2006,WYZB03,11.4 ,16.2 ,7.7 ,2679.9 ,906.2 ,306.9 ,1185.6 ,2683.2 ,small_spike,Fluvo-aquic soils,loamy sand,17.8 ,13.4 ,99.0 ,7.8 ,240 ,72 ,90 ,3075 ,7431 
1291,W-YZB,WYZB1291,2006,WYZB03,11.4 ,16.2 ,7.7 ,2679.9 ,906.2 ,306.9 ,1185.6 ,2683.2 ,small_spike,Fluvo-aquic soils,loamy sand,15.6 ,11.3 ,80.0 ,7.6 ,225 ,72 ,90 ,2505 ,6546 
1292,W-YZB,WYZB1292,2006,WYZB03,11.4 ,16.2 ,7.7 ,2679.9 ,906.2 ,306.9 ,1185.6 ,2683.2 ,small_spike,Fluvo-aquic soils,loamy sand,13.1 ,6.5 ,56.0 ,7.9 ,210 ,72 ,90 ,2100 ,6258 
1293,W-YZB,WYZB1293,2007,WYZB03,10.2 ,14.8 ,6.4 ,2407.9 ,751.3 ,318.4 ,1234.0 ,2752.2 ,small_spike,Fluvo-aquic soils,loamy sand,17.8 ,13.4 ,89.0 ,7.8 ,225 ,72 ,90 ,3255 ,6855 
1294,W-YZB,WYZB1294,2007,WYZB03,10.2 ,14.8 ,6.4 ,2407.9 ,751.3 ,318.4 ,1234.0 ,2752.2 ,small_spike,Fluvo-aquic soils,loamy sand,15.6 ,11.3 ,80.0 ,7.8 ,210 ,72 ,90 ,2880 ,6270 
1295,W-YZB,WYZB1295,2007,WYZB03,10.2 ,14.8 ,6.4 ,2407.9 ,751.3 ,318.4 ,1234.0 ,2752.2 ,small_spike,Fluvo-aquic soils,loamy sand,12.1 ,6.5 ,56.0 ,7.9 ,195 ,72 ,90 ,2535 ,6060 
1296,W-YZB,WYZB1296,2008,WYZB03,10.4 ,15.5 ,6.1 ,2453.3 ,785.6 ,344.9 ,1208.1 ,2706.1 ,small_spike,Fluvo-aquic soils,loamy sand,17.9 ,13.5 ,101.0 ,7.8 ,225 ,72 ,90 ,3315 ,7320 
1297,W-YZB,WYZB1297,2008,WYZB03,10.4 ,15.5 ,6.1 ,2453.3 ,785.6 ,344.9 ,1208.1 ,2706.1 ,small_spike,Fluvo-aquic soils,loamy sand,15.7 ,11.5 ,81.0 ,7.8 ,210 ,72 ,90 ,2805 ,6825 
1298,W-YZB,WYZB1298,2008,WYZB03,10.4 ,15.5 ,6.1 ,2453.3 ,785.6 ,344.9 ,1208.1 ,2706.1 ,small_spike,Fluvo-aquic soils,loamy sand,12.2 ,6.8 ,58.0 ,7.8 ,195 ,72 ,90 ,2445 ,6570 
1299,W-YZB,WYZB1299,2005,WYZB03,9.6 ,14.7 ,5.5 ,2379.5 ,743.2 ,207.9 ,1537.0 ,3130.9 ,small_spike,Fluvo-aquic soils,loam,23.0 ,11.2 ,112.0 ,7.6 ,248 ,54 ,90 ,4842 ,7424 
1300,W-YZB,WYZB1300,2006,WYZB03,11.3 ,16.4 ,6.9 ,2803.9 ,982.7 ,306.5 ,1517.9 ,3166.5 ,small_spike,Fluvo-aquic soils,silty loam,26.0 ,9.0 ,84.0 ,7.7 ,296 ,98 ,117 ,2028 ,6638 
1301,W-YZB,WYZB1301,2007,WYZB03,9.9 ,14.8 ,5.7 ,2507.5 ,798.1 ,436.1 ,1545.0 ,3209.1 ,small_spike,Fluvo-aquic soils,sandy loam,25.0 ,25.7 ,80.0 ,7.8 ,278 ,90 ,135 ,2028 ,6638 
1302,W-YZB,WYZB1302,2007,WYZB03,9.9 ,14.8 ,5.7 ,2507.5 ,798.1 ,436.1 ,1545.0 ,3209.1 ,small_spike,Fluvo-aquic soils,sandy loam,27.0 ,8.9 ,62.0 ,7.6 ,296 ,98 ,117 ,2102 ,6854 
1303,W-YZB,WYZB1303,2007,WYZB03,9.7 ,14.6 ,5.4 ,2404.9 ,745.5 ,419.5 ,1523.5 ,3137.4 ,small_spike,Fluvo-aquic soils,sandy loam,28.0 ,29.1 ,86.0 ,7.4 ,248 ,54 ,90 ,2906 ,8064 
1304,W-YZB,WYZB1304,2007,WYZB03,9.7 ,14.6 ,5.4 ,2404.9 ,745.5 ,419.5 ,1523.5 ,3137.4 ,small_spike,Fluvo-aquic soils,sandy clay,30.0 ,10.3 ,106.0 ,7.1 ,248 ,54 ,90 ,3863 ,7344 
1305,W-YZB,WYZB1305,2008,WYZB03,10.3 ,15.4 ,5.8 ,2528.3 ,823.3 ,214.7 ,1407.6 ,2973.7 ,small_spike,Fluvo-aquic soils,sandy loam,28.0 ,29.1 ,86.0 ,7.4 ,248 ,54 ,90 ,2906 ,8064 
1306,W-YZB,WYZB1306,2008,WYZB03,10.3 ,15.4 ,5.8 ,2528.3 ,823.3 ,214.7 ,1407.6 ,2973.7 ,small_spike,Fluvo-aquic soils,sandy clay,30.0 ,10.3 ,106.0 ,7.1 ,248 ,54 ,90 ,3863 ,7344 
1307,W-YZB,WYZB1307,2007,WYZB03,9.7 ,14.7 ,5.5 ,2433.1 ,763.7 ,436.1 ,1510.1 ,3147.8 ,small_spike,Fluvo-aquic soils,loam,14.6 ,15.0 ,113.0 ,8.1 ,288 ,90 ,150 ,2963 ,7295 
1308,W-YZB,WYZB1308,2005,WYZB03,9.7 ,14.8 ,5.5 ,2386.6 ,750.3 ,207.9 ,1535.4 ,3132.0 ,small_spike,Fluvo-aquic soils,silty loam,16.0 ,8.9 ,76.0 ,7.8 ,296 ,98 ,117 ,2102 ,6854 
1309,W-YZB,WYZB1309,2007,WYZB03,9.9 ,14.8 ,5.7 ,2507.5 ,798.1 ,436.1 ,1545.0 ,3209.1 ,small_spike,Fluvo-aquic soils,silty loam,28.0 ,13.2 ,65.0 ,6.6 ,278 ,90 ,135 ,2028 ,6638 
1310,W-YZB,WYZB1310,2007,WYZB03,9.7 ,14.6 ,5.4 ,2404.9 ,745.5 ,419.5 ,1523.5 ,3137.4 ,small_spike,Fluvo-aquic soils,sandy clay,20.0 ,22.1 ,93.0 ,7.6 ,248 ,54 ,90 ,3752 ,7874 
1311,W-YZB,WYZB1311,2007,WYZB03,9.7 ,14.6 ,5.4 ,2404.9 ,745.5 ,419.5 ,1523.5 ,3137.4 ,small_spike,Fluvo-aquic soils,silty loam,31.0 ,35.6 ,171.0 ,7.7 ,248 ,54 ,90 ,4482 ,7394 
1312,W-YZB,WYZB1312,2007,WYZB03,9.7 ,14.6 ,5.4 ,2404.9 ,745.5 ,419.5 ,1523.5 ,3137.4 ,small_spike,Fluvo-aquic soils,silty loam,31.0 ,8.8 ,93.0 ,6.6 ,248 ,54 ,90 ,3863 ,7344 
1313,W-YZB,WYZB1313,2008,WYZB03,10.3 ,15.4 ,5.8 ,2528.3 ,823.3 ,214.7 ,1407.6 ,2973.7 ,small_spike,Fluvo-aquic soils,sandy clay,20.0 ,22.1 ,93.0 ,7.6 ,248 ,54 ,90 ,3752 ,7874 
1314,W-YZB,WYZB1314,2008,WYZB03,10.3 ,15.4 ,5.8 ,2528.3 ,823.3 ,214.7 ,1407.6 ,2973.7 ,small_spike,Fluvo-aquic soils,silty loam,31.0 ,35.6 ,171.0 ,7.7 ,248 ,54 ,90 ,4482 ,7394 
1315,W-YZB,WYZB1315,2008,WYZB03,10.3 ,15.4 ,5.8 ,2528.3 ,823.3 ,214.7 ,1407.6 ,2973.7 ,small_spike,Fluvo-aquic soils,silty loam,31.0 ,8.8 ,93.0 ,6.6 ,248 ,54 ,90 ,3863 ,7344 
1316,W-YZB,WYZB1316,2005,WYZB03,9.7 ,14.8 ,5.5 ,2386.6 ,750.3 ,207.9 ,1535.4 ,3132.0 ,small_spike,Lime concretion fluvo-aquic soils,clay loam,31.0 ,19.0 ,93.0 ,7.8 ,278 ,90 ,135 ,2028 ,6638 
1317,W-YZB,WYZB1317,2007,WYZB03,9.9 ,14.8 ,5.7 ,2507.5 ,798.1 ,436.1 ,1545.0 ,3209.1 ,small_spike,Lime concretion fluvo-aquic soils,clay loam,27.0 ,17.1 ,76.0 ,8.0 ,296 ,98 ,117 ,2102 ,6854 
1318,W-YZB,WYZB1318,2007,WYZB03,9.7 ,14.6 ,5.4 ,2404.9 ,745.5 ,419.5 ,1523.5 ,3137.4 ,small_spike,Fluvo-aquic soils,sandy loam,17.0 ,5.7 ,60.0 ,7.7 ,248 ,54 ,90 ,4482 ,7394 
1319,W-YZB,WYZB1319,2007,WYZB03,9.7 ,14.6 ,5.4 ,2404.9 ,745.5 ,419.5 ,1523.5 ,3137.4 ,small_spike,Fluvo-aquic soils,silty loam,27.0 ,8.6 ,105.0 ,8.0 ,248 ,54 ,90 ,4613 ,8345 
1320,W-YZB,WYZB1320,2007,WYZB03,9.7 ,14.6 ,5.4 ,2404.9 ,745.5 ,419.5 ,1523.5 ,3137.4 ,small_spike,Lime concretion fluvo-aquic soils,clay loam,19.0 ,16.3 ,80.0 ,5.1 ,248 ,54 ,90 ,4613 ,8345 
1321,W-YZB,WYZB1321,2008,WYZB03,10.3 ,15.4 ,5.8 ,2528.3 ,823.3 ,214.7 ,1407.6 ,2973.7 ,small_spike,Fluvo-aquic soils,sandy loam,17.0 ,5.7 ,60.0 ,7.7 ,248 ,54 ,90 ,4482 ,7394 
1322,W-YZB,WYZB1322,2008,WYZB03,10.3 ,15.4 ,5.8 ,2528.3 ,823.3 ,214.7 ,1407.6 ,2973.7 ,small_spike,Fluvo-aquic soils,silty loam,27.0 ,8.6 ,105.0 ,8.0 ,248 ,54 ,90 ,4613 ,8345 
1323,W-YZB,WYZB1323,2008,WYZB03,10.3 ,15.4 ,5.8 ,2528.3 ,823.3 ,214.7 ,1407.6 ,2973.7 ,small_spike,Lime concretion fluvo-aquic soils,clay loam,19.0 ,16.3 ,80.0 ,5.1 ,248 ,54 ,90 ,4613 ,8345 
1324,W-YZB,WYZB1324,2007,WYZB03,9.9 ,14.8 ,5.7 ,2507.5 ,798.1 ,436.1 ,1545.0 ,3209.1 ,small_spike,Fluvo-aquic soils,sandy loam,16.0 ,9.6 ,75.0 ,6.7 ,278 ,90 ,135 ,2028 ,6638 
1325,W-YZB,WYZB1325,2005,WYZB03,9.7 ,14.8 ,5.5 ,2386.6 ,750.3 ,207.9 ,1535.4 ,3132.0 ,small_spike,Lime concretion fluvo-aquic soils,clay loam,19.0 ,21.1 ,49.0 ,7.7 ,296 ,98 ,117 ,2102 ,6854 
1326,W-YZB,WYZB1326,2007,WYZB03,9.9 ,14.8 ,5.7 ,2507.5 ,798.1 ,436.1 ,1545.0 ,3209.1 ,small_spike,Lime concretion fluvo-aquic soils,clay loam,25.0 ,26.1 ,85.0 ,7.8 ,296 ,98 ,117 ,2102 ,6854 
1327,W-YZB,WYZB1327,2007,WYZB03,9.9 ,14.8 ,5.7 ,2507.5 ,798.1 ,436.1 ,1545.0 ,3209.1 ,small_spike,Lime concretion fluvo-aquic soils,clay loam,20.0 ,8.6 ,100.0 ,7.9 ,296 ,98 ,117 ,2028 ,6638 
1328,W-YZB,WYZB1328,2007,WYZB03,9.7 ,14.6 ,5.4 ,2404.9 ,745.5 ,419.5 ,1523.5 ,3137.4 ,small_spike,Lime concretion fluvo-aquic soils,clay loam,27.0 ,8.9 ,178.0 ,5.9 ,248 ,54 ,90 ,3752 ,7874 
1329,W-YZB,WYZB1329,2007,WYZB03,9.7 ,14.6 ,5.4 ,2404.9 ,745.5 ,419.5 ,1523.5 ,3137.4 ,small_spike,Brown earths,clay loam,17.0 ,15.6 ,85.0 ,7.0 ,248 ,54 ,90 ,4842 ,7424 
1330,W-YZB,WYZB1330,2007,WYZB03,9.7 ,14.6 ,5.4 ,2404.9 ,745.5 ,419.5 ,1523.5 ,3137.4 ,small_spike,Fluvo-aquic soils,sandy loam,16.0 ,9.5 ,142.0 ,7.3 ,248 ,54 ,90 ,2906 ,8064 
1331,W-YZB,WYZB1331,2008,WYZB03,10.3 ,15.4 ,5.8 ,2528.3 ,823.3 ,214.7 ,1407.6 ,2973.7 ,small_spike,Lime concretion fluvo-aquic soils,clay loam,27.0 ,8.9 ,178.0 ,5.9 ,248 ,54 ,90 ,3752 ,7874 
1332,W-YZB,WYZB1332,2008,WYZB03,10.3 ,15.4 ,5.8 ,2528.3 ,823.3 ,214.7 ,1407.6 ,2973.7 ,small_spike,Brown earths,clay loam,17.0 ,15.6 ,85.0 ,7.0 ,248 ,54 ,90 ,4842 ,7424 
1333,W-YZB,WYZB1333,2008,WYZB03,10.3 ,15.4 ,5.8 ,2528.3 ,823.3 ,214.7 ,1407.6 ,2973.7 ,small_spike,Fluvo-aquic soils,sandy loam,16.0 ,9.5 ,142.0 ,7.3 ,248 ,54 ,90 ,2906 ,8064 
1334,W-YZB,WYZB1334,2005,WYZB03,9.7 ,14.8 ,5.5 ,2386.6 ,750.3 ,207.9 ,1535.4 ,3132.0 ,small_spike,Fluvo-aquic soils,sandy loam,26.0 ,22.1 ,84.0 ,7.8 ,278 ,90 ,135 ,2028 ,6638 
1335,W-YZB,WYZB1335,2007,WYZB03,9.9 ,14.8 ,5.7 ,2507.5 ,798.1 ,436.1 ,1545.0 ,3209.1 ,small_spike,Fluvo-aquic soils,sandy loam,24.0 ,16.9 ,97.0 ,7.8 ,296 ,98 ,117 ,2102 ,6854 
1336,W-YZB,WYZB1336,2007,WYZB03,9.9 ,14.8 ,5.7 ,2491.0 ,801.6 ,436.1 ,1500.5 ,3156.1 ,small_spike,Fluvo-aquic soils,loam,23.2 ,16.0 ,92.0 ,7.8 ,312 ,90 ,150 ,3024 ,7926 
1337,W-YZB,WYZB1337,2008,WYZB03,10.6 ,15.7 ,6.1 ,2596.7 ,891.7 ,253.0 ,1412.4 ,3037.6 ,small_spike,Fluvo-aquic soils,loam,16.4 ,14.9 ,60.0 ,8.0 ,288 ,90 ,150 ,2978 ,7328 
1338,W-YZB,WYZB1338,2008,WYZB03,10.4 ,15.6 ,6.0 ,2533.4 ,858.4 ,251.8 ,1397.9 ,3000.8 ,small_spike,Fluvo-aquic soils,loam,17.1 ,14.6 ,92.0 ,8.1 ,312 ,90 ,150 ,3233 ,8093 
1339,W-YZB,WYZB1339,2005,WYZB03,9.7 ,14.8 ,5.5 ,2386.6 ,750.3 ,207.9 ,1535.4 ,3132.0 ,small_spike,Fluvo-aquic soils,sandy clay,17.0 ,26.6 ,66.0 ,7.8 ,296 ,98 ,117 ,2102 ,6854 
1340,W-YZB,WYZB1340,2007,WYZB03,9.9 ,14.8 ,5.7 ,2507.5 ,798.1 ,436.1 ,1545.0 ,3209.1 ,small_spike,Fluvo-aquic soils,sandy loam,24.0 ,8.2 ,76.0 ,5.1 ,296 ,98 ,117 ,2028 ,6638 
1341,W-YZB,WYZB1341,2005,WYZB03,9.7 ,14.8 ,5.5 ,2386.6 ,750.3 ,207.9 ,1535.4 ,3132.0 ,small_spike,Fluvo-aquic soils,clay,26.0 ,9.0 ,53.0 ,7.8 ,278 ,90 ,135 ,2028 ,6638 
1342,W-YZB,WYZB1342,2007,WYZB03,9.9 ,14.8 ,5.7 ,2507.5 ,798.1 ,436.1 ,1545.0 ,3209.1 ,small_spike,Fluvo-aquic soils,silty loam,30.0 ,10.2 ,76.0 ,7.9 ,278 ,90 ,135 ,2102 ,6854 
1343,W-YZB,WYZB1343,2005,WYZB03,9.7 ,14.8 ,5.5 ,2386.6 ,750.3 ,207.9 ,1535.4 ,3132.0 ,small_spike,Fluvo-aquic soils,sandy loam,29.0 ,7.0 ,51.0 ,8.0 ,296 ,98 ,117 ,2102 ,6854 
1344,W-YZB,WYZB1344,2007,WYZB03,9.2 ,14.1 ,5.0 ,2204.0 ,644.6 ,419.5 ,1440.9 ,2963.8 ,small_spike,Fluvo-aquic soils,loam,17.0 ,15.8 ,91.0 ,7.5 ,312 ,90 ,150 ,3183 ,8177 
1345,W-YZB,WYZB1345,2008,WYZB03,10.4 ,15.6 ,6.0 ,2529.2 ,854.2 ,248.6 ,1392.1 ,2988.0 ,small_spike,Fluvo-aquic soils,sand,10.3 ,18.0 ,53.0 ,8.2 ,308 ,90 ,150 ,2586 ,6933 
1346,W-YZB,WYZB1346,2008,WYZB03,10.3 ,15.5 ,5.9 ,2488.2 ,833.2 ,248.6 ,1385.2 ,2970.7 ,small_spike,Fluvo-aquic soils,sand,13.6 ,14.8 ,98.0 ,7.9 ,288 ,90 ,150 ,2963 ,7641 
1347,W-YZB,WYZB1347,2005,WYZB03,9.7 ,14.8 ,5.5 ,2386.6 ,750.3 ,207.9 ,1535.4 ,3132.0 ,small_spike,Fluvo-aquic soils,silty loam,16.0 ,18.9 ,65.0 ,7.8 ,278 ,90 ,135 ,2028 ,6638 
1348,W-YZB,WYZB1348,2007,WYZB03,9.7 ,14.7 ,5.5 ,2424.7 ,765.3 ,436.1 ,1498.9 ,3131.1 ,small_spike,Fluvo-aquic soils,sandy loam,11.9 ,11.9 ,84.0 ,8.0 ,312 ,90 ,150 ,3338 ,8349 
