Sort,Crop,NO,Year,Cultivar,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Ynpk
1766,SR-YZB,SRYZB1766,2006,medium_maturity,27.1,32,23.2,2899.3,1829.3,341,700,1911.2,Paddy soils,clay,20.4,6.7,93,4.9,150,120,90,9122
1767,SR-YZB,SRYZB1767,2006,medium_maturity,26.6,31.4,22.7,2950.3,1840.3,356.3,711.8,1958.5,Paddy soils,clay loam,12.8,13,68,4.6,150,90,90,7589
1768,SR-YZB,SRYZB1768,2007,medium_maturity,25.6,30.3,22.3,2973.3,1813.3,641.2,562.7,1749.2,Paddy soils,clay loam,24.2,2.5,70,5.5,150,90,90,6849
1769,SR-YZB,SRYZB1769,2007,medium_maturity,26,30.7,22.6,2939.3,1809.3,632.9,551.5,1709.1,Purplish soils,silty clay loam,32.4,10.6,85,7.7,150,90,90,6840
1770,SR-YZB,SRYZB1770,2006,medium_maturity,28.7,33.6,24.7,2809.6,1829.6,266.7,647.2,1748.6,Paddy soils,clay,38,2.9,39,4.9,150,90,90,8505
1771,SR-YZB,SRYZB1771,2007,medium_maturity,25.8,30.5,22.5,3200.2,1960.2,668.5,622.6,1897.2,Paddy soils,clay,16.3,6,60,4.6,150,90,90,6813
1772,SR-YZB,SRYZB1772,2008,medium_maturity,25.7,31,22.1,3337,2037,392.1,662.5,2004,Paddy soils,silty clay loam,22.9,4.8,77,5.2,150,54,144,7448
1773,SR-YZB,SRYZB1773,2008,medium_maturity,25.8,31.3,22.2,3099.1,1899.1,368.1,648.7,1916.8,Paddy soils,silty clay loam,26.5,7.9,42,4.8,150,54,144,6018
1774,SR-YZB,SRYZB1774,2008,medium_maturity,25.7,31.1,22.2,3267.9,1997.9,391.9,659.6,1980.1,Paddy soils,sandy loam,28.5,3.3,93,5.3,150,54,144,5828
1775,SR-YZB,SRYZB1775,2006,medium_maturity,27.1,33.1,22.9,2931.1,1851.1,313,630.9,1805.8,Paddy soils,sandy loam,22.7,7.8,90,4.9,150,90,90,10767
1776,SR-YZB,SRYZB1776,2006,medium_maturity,27.5,33.5,23.3,2942.5,1872.5,346.3,627.2,1789.1,Paddy soils,sandy loam,27.1,12,68,4.8,150,90,90,7242
1777,SR-YZB,SRYZB1777,2006,medium_maturity,27.7,33.7,23.4,3594.6,2294.6,376.2,768.4,2150.8,Paddy soils,silty clay loam,9.6,4.5,31,4.9,150,90,90,7909
1778,SR-YZB,SRYZB1778,2008,medium_maturity,26.1,31.5,22.5,3205.5,1975.5,406.9,621.2,1877.3,Paddy soils,sandy loam,21.6,10,98,4.8,144,54,126,10028
1779,SR-YZB,SRYZB1779,2008,medium_maturity,25.9,31.3,22.5,3321.2,2041.2,409.2,615.9,1893.1,Paddy soils,sandy loam,21.3,7,31,4.6,144,54,126,8559
1780,SR-YZB,SRYZB1780,2006,late_maturity,26.5,32.4,22.4,2732.1,1702.1,312.6,574.8,1681.3,Paddy soils,silty clay loam,16.7,2.8,79,5.7,150,90,90,10301
1781,SR-YZB,SRYZB1781,2006,medium_maturity,27.1,33.1,22.8,3198.2,2018.2,353.8,697.1,1980.9,Paddy soils,silty clay loam,15.9,3.3,176,4.9,150,90,90,9322
1782,SR-YZB,SRYZB1782,2007,medium_maturity,25.1,30.1,21.6,2961.7,1781.7,592.7,522.9,1699,Paddy soils,sandy loam,18.7,8,54,4.8,150,90,90,9563
1783,SR-YZB,SRYZB1783,2007,medium_maturity,25.1,30.1,21.6,2961.7,1781.7,592.7,522.9,1699,Paddy soils,silty clay loam,24,7.4,83,5.5,150,90,90,10583
1784,SR-YZB,SRYZB1784,2007,medium_maturity,25.2,30.2,21.7,3048.4,1838.4,592.7,552.2,1766.7,Paddy soils,silty clay loam,22.7,2.7,68,5.6,150,90,90,10725
1785,SR-YZB,SRYZB1785,2007,medium_maturity,25.2,30.2,21.7,3048.4,1838.4,592.7,552.2,1766.7,Paddy soils,sandy loam,11.8,7.7,43,4.9,180,90,120,9255
1786,SR-YZB,SRYZB1786,2007,medium_maturity,25.2,30.3,21.7,3103.2,1873.2,592.7,568.1,1805.7,Paddy soils,sandy loam,11.1,39.3,53,4.9,180,90,120,10275
1787,SR-YZB,SRYZB1787,2007,medium_maturity,25.2,30.3,21.7,3103.2,1873.2,592.7,568.1,1805.7,Paddy soils,sandy loam,16.6,8.4,36,4.4,180,90,120,9375
1788,SR-YZB,SRYZB1788,2006,late_maturity,26.7,32.6,22.5,2989.1,1869.1,353.8,638.1,1845.5,Paddy soils,sandy loam,24.7,2.5,97,5.3,150,90,90,7717
1789,SR-YZB,SRYZB1789,2008,medium_maturity,25.7,31.2,22,2952.1,1802.1,368.1,610.9,1822.9,Paddy soils,sandy loam,17.9,3.9,77,4.8,165,54,162,10720
1790,SR-YZB,SRYZB1790,2008,medium_maturity,25.7,31.2,22,2902.2,1772.2,365.9,604.4,1798.9,Paddy soils,sandy loam,22.7,5.8,70,5,165,54,162,9510
1791,SR-YZB,SRYZB1791,2008,medium_maturity,25.7,31.2,22,2902.2,1772.2,365.9,604.4,1798.9,Paddy soils,sandy loam,19.5,3.9,63,4.7,165,54,162,7598
1792,SR-YZB,SRYZB1792,2006,medium_maturity,26.7,32.6,22.5,2798.6,1748.6,312.6,596.7,1730.5,Paddy soils,silty clay loam,32.5,4.1,35,4.6,150,90,90,10551
1793,SR-YZB,SRYZB1793,2007,medium_maturity,25.6,30.7,22,3147.5,1917.5,587.9,577.2,1820.1,Paddy soils,silty clay loam,21.3,5.1,83,5.3,210,120,210,10850
1794,SR-YZB,SRYZB1794,2007,medium_maturity,25.6,30.7,22,3147.5,1917.5,587.9,577.2,1820.1,Paddy soils,silty clay loam,16.6,3.6,68,4.8,210,120,210,11010
1795,SR-YZB,SRYZB1795,2007,medium_maturity,25.6,30.6,22,3117.2,1897.2,587.9,572.4,1805.7,Paddy soils,silty clay loam,18.8,9.7,84,5.3,210,120,210,11110
1796,SR-YZB,SRYZB1796,2006,medium_maturity,27.1,33.1,22.9,2931.1,1851.1,313,630.9,1805.8,Paddy soils,silty clay loam,24.7,7.8,114,4.4,150,90,90,10492
1797,SR-YZB,SRYZB1797,2006,medium_maturity,27,33,22.7,3208,2018,356.4,702.6,1996.8,Paddy soils,silty clay loam,23.7,3,51,4.8,150,90,90,8584
1798,SR-YZB,SRYZB1798,2007,late_maturity,24.3,29.6,20.6,2864.7,1684.7,717.2,407.6,1511.2,Paddy soils,clay loam,33,10,85,6.2,150,90,90,8265
1799,SR-YZB,SRYZB1799,2008,medium_maturity,24.7,30.2,20.9,2522.4,1502.4,506.4,424.7,1427.7,Paddy soils,silty clay loam,35.3,5.4,103,7.7,150,90,90,8009
1800,SR-YZB,SRYZB1800,2008,medium_maturity,24.6,30.1,20.8,2758.1,1638.1,525.5,477.9,1583.4,Paddy soils,silty clay loam,43.4,9.9,75,7.8,150,90,90,8645
1801,SR-YZB,SRYZB1801,2008,medium_maturity,24.8,30.3,21,2581.7,1541.7,506.4,446,1475.1,Paddy soils,silty clay loam,29.4,9.6,105,8.1,150,90,90,8184
1802,SR-YZB,SRYZB1802,2007,medium_maturity,24.2,29.4,20.6,2805.1,1645.1,717.2,377.8,1449.7,Paddy soils,silty clay loam,41,10,145,4.3,150,90,90,8498
1803,SR-YZB,SRYZB1803,2008,medium_maturity,24,29.7,20.1,2741.6,1601.6,535.6,476.2,1596.4,Paddy soils,silty clay loam,15.7,28.4,38,5.1,150,90,90,9205
1804,SR-YZB,SRYZB1804,2008,medium_maturity,24,29.6,20.1,2764.6,1614.6,547.2,476.2,1603.2,Paddy soils,silty clay loam,39.8,6.8,100,7.3,150,90,90,9340
1805,SR-YZB,SRYZB1805,2008,medium_maturity,24,29.6,20.2,2787.5,1627.5,550.7,476.2,1610.1,Paddy soils,clay loam,51.1,11.4,87,8,150,90,90,8014
1806,SR-YZB,SRYZB1806,2007,medium_maturity,24.3,29.7,20.7,2921.9,1721.9,717.2,426,1554.2,Paddy soils,clay loam,32.9,10,160,5.6,150,90,90,8612
1807,SR-YZB,SRYZB1807,2007,medium_maturity,25.3,30.9,21.5,3087.6,1867.6,756.6,493.6,1670.5,Paddy soils,clay loam,24.9,8.6,102,7,150,90,90,8055
1808,SR-YZB,SRYZB1808,2008,medium_maturity,25.1,30.6,21.3,2712.9,1632.9,442.4,491.9,1581.8,Paddy soils,clay,33.4,4.7,215,5.2,150,90,90,7622
1809,SR-YZB,SRYZB1809,2008,medium_maturity,25,30.4,21.2,2777.2,1667.2,443.2,502,1618.7,Paddy soils,clay,28.3,4.4,87,5.5,150,90,90,8321
1810,SR-YZB,SRYZB1810,2008,medium_maturity,25.2,30.6,21.4,2718.4,1638.4,442.1,491.9,1581.7,Paddy soils,clay,17.9,5.2,63,8,150,90,90,6524
1811,SR-YZB,SRYZB1811,2008,medium_maturity,25.1,30.6,21.3,2712.9,1632.9,442.4,491.9,1581.8,Paddy soils,sandy loam,24.8,10.3,150,8,150,90,90,8379
1812,SR-YZB,SRYZB1812,2008,medium_maturity,25.3,30.7,21.5,2678.6,1618.6,440.6,480,1548.5,Paddy soils,sandy loam,17.8,5.8,65,6.3,150,90,90,6163
1813,SR-YZB,SRYZB1813,2008,medium_maturity,25.2,30.6,21.3,2617,1577,397.3,486.2,1544.8,Paddy soils,sandy loam,31.1,3.7,105,6,150,90,90,8760
1814,SR-YZB,SRYZB1814,2008,late_maturity,25.3,30.7,21.6,2914.9,1764.9,445.8,511.4,1659.2,Paddy soils,clay,27.2,4.7,83,5.1,150,90,90,7650
1815,SR-YZB,SRYZB1815,2007,medium_maturity,25.4,29.9,22.4,2874.8,1744.8,982.4,505.9,1637.3,Paddy soils,clay loam,37.2,3.4,147,7.6,150,90,90,8996
1816,SR-YZB,SRYZB1816,2007,medium_maturity,25.9,30.5,22.8,3136.4,1926.4,998.4,593.4,1831.6,Paddy soils,clay loam,35.4,5,100,7.6,150,90,90,7003
1817,SR-YZB,SRYZB1817,2007,medium_maturity,26.3,31,23.1,2842.2,1762.2,962.9,529.2,1639.6,Paddy soils,clay loam,26.8,3.1,83,7.7,150,90,90,7007
1818,SR-YZB,SRYZB1818,2008,medium_maturity,25.5,30.4,22.3,3189.9,1939.9,550.1,654.1,1958.5,Paddy soils,clay loam,36.3,8.5,130,7.4,150,72,72,8686
1819,SR-YZB,SRYZB1819,2008,medium_maturity,25.8,30.7,22.5,3150.5,1930.5,529.5,657.4,1943.3,Paddy soils,silty clay loam,27.7,7.5,90,5.8,150,72,72,9840
1820,SR-YZB,SRYZB1820,2008,medium_maturity,25.4,30.4,22.2,3129.1,1899.1,549.5,644.7,1929.8,Paddy soils,silty clay loam,30.2,4,70,6.4,150,72,72,10565
1821,SR-YZB,SRYZB1821,2008,medium_maturity,25.9,30.8,22.6,3160.5,1940.5,496.6,659.2,1946,Paddy soils,clay loam,29.1,2.5,90,4.9,150,72,72,7884
1822,SR-YZB,SRYZB1822,2008,medium_maturity,25.8,30.7,22.5,3117.9,1907.9,529.5,645.7,1918,Paddy soils,clay loam,28.3,3.5,120,5.3,150,72,72,10263
1823,SR-YZB,SRYZB1823,2008,medium_maturity,25.7,30.6,22.4,3108.2,1898.2,529.5,639.7,1908.6,Paddy soils,clay loam,37.5,5,100,7.5,150,72,72,9194
1824,SR-YZB,SRYZB1824,2006,medium_maturity,26.8,32.3,22.7,2952.3,1852.3,326,689.4,1912.5,Paddy soils,clay loam,40.6,3.5,83,7.3,150,90,90,8690
1825,SR-YZB,SRYZB1825,2006,late_maturity,26.1,31.5,22.1,2820.8,1740.8,334.2,635.9,1812,Fluvo-aquic soils,sandy loam,40.4,3.6,53,6.3,150,90,90,7112
1826,SR-YZB,SRYZB1826,2006,medium_maturity,26.7,32.2,22.6,2746.6,1716.6,313.5,635.3,1777.3,Paddy soils,silty clay loam,41.4,5.2,78,7.3,150,90,90,8442
1827,SR-YZB,SRYZB1827,2006,late_maturity,27.3,32.9,23.1,3088.1,1958.1,313.5,717,1976.6,Paddy soils,clay,34.4,7.7,98,7.6,150,90,90,7606
1828,SR-YZB,SRYZB1828,2006,medium_maturity,27.8,33.2,23.7,2585.6,1655.6,243.7,604.8,1655.7,Paddy soils,clay,28.2,8.6,111,7.4,150,90,90,7674
1829,SR-YZB,SRYZB1829,2007,medium_maturity,26.7,31.6,23.2,2720.7,1700.7,523.3,380,1355.1,Paddy soils,clay,34.4,9.2,142,7.6,150,90,90,8276
1830,SR-YZB,SRYZB1830,2007,late_maturity,27,32,23.5,2912.6,1832.6,526.2,431.6,1477.1,Paddy soils,clay,39.6,16.6,104,7.6,150,90,90,7183
1831,SR-YZB,SRYZB1831,2007,medium_maturity,26.9,31.9,23.3,2903.2,1823.2,523.6,430.3,1476.2,Paddy soils,clay,24.8,8.7,76,6.8,150,90,90,7898
1832,SR-YZB,SRYZB1832,2008,medium_maturity,26,31.4,22.2,3096.7,1906.7,470.5,612.6,1849.6,Paddy soils,clay,34.2,6.8,82,7.7,150,90,90,8794
1833,SR-YZB,SRYZB1833,2008,medium_maturity,25.9,31.2,22,3183.6,1953.6,493.4,632.7,1908.7,Paddy soils,loamy sand,26.1,6,105,6.4,150,90,90,7615
1834,SR-YZB,SRYZB1834,2008,medium_maturity,26.2,31.5,22.3,3138.2,1938.2,467.5,617.2,1863.3,Paddy soils,clay,45.5,8.2,115,7.7,150,90,90,10436
1835,SR-YZB,SRYZB1835,2008,medium_maturity,25.2,30.6,21.3,2974.5,1794.5,592.6,622.2,1852.2,Paddy soils,silty clay loam,29.4,7.8,123,7.5,150,90,90,7739
1836,SR-YZB,SRYZB1836,2008,medium_maturity,26.2,31.1,22.7,2694.8,1664.8,484.8,444.1,1466.9,Paddy soils,silty clay loam,32.1,6.7,90,7.4,150,90,90,9600
1837,SR-YZB,SRYZB1837,2008,medium_maturity,25.7,30.8,22.2,2674.2,1634.2,410.9,482.3,1537.9,Paddy soils,silty clay loam,28.5,3,87,5.3,150,90,90,9201
1838,SR-YZB,SRYZB1838,2008,medium_maturity,25.8,30.9,22.2,2811,1721,467.9,502.8,1605.7,Paddy soils,silty clay loam,32.1,3,87,5.7,150,90,90,8375
1839,SR-YZB,SRYZB1839,2008,medium_maturity,26.1,31.2,22.5,2738.4,1688.4,467.2,489.1,1556,Paddy soils,silty clay loam,31.1,14.5,70,7.4,150,90,90,8512
1840,SR-YZB,SRYZB1840,2008,medium_maturity,22.3,27.8,18.5,2566.8,1416.8,368.2,508.1,1604,Paddy soils,clay loam,32.8,4.6,46,4.7,150,90,90,9273
1841,SR-YZB,SRYZB1841,2007,medium_maturity,26.5,31.8,22.9,3098.4,1928.4,667.2,508.5,1659.4,Paddy soils,clay loam,26.3,3.5,61,5.2,150,90,90,7154
1842,SR-YZB,SRYZB1842,2007,medium_maturity,26.3,31.7,22.7,3239,2009,667.3,551.3,1768.4,Paddy soils,silty clay loam,29.8,4.1,91,5.7,150,90,90,8458
1843,SR-YZB,SRYZB1843,2008,medium_maturity,26.8,32.2,23,3166.6,1986.6,582.4,627.2,1851.4,Paddy soils,loam,27.3,7.8,71,7.1,150,90,90,8474
1844,SR-YZB,SRYZB1844,2008,medium_maturity,27.3,32.7,23.5,2782.7,1762.7,549.4,544.3,1609.7,Paddy soils,silty clay loam,31.5,7.1,60,6.1,150,90,90,10114
1845,SR-YZB,SRYZB1845,2006,medium_maturity,26.1,31.6,22.1,3029.7,1879.7,404,700.1,1963.5,Paddy soils,sandy loam,11.2,11.5,88,6.1,150,90,90,7835
1846,SR-YZB,SRYZB1846,2006,medium_maturity,26.6,32.2,22.5,3402.9,2132.9,416,751.3,2124.2,Paddy soils,sandy loam,16.5,8.7,91,6.1,150,90,90,6162
1847,SR-YZB,SRYZB1847,2006,medium_maturity,26.5,32.1,22.4,3389.6,2119.6,416.1,746,2116.3,Paddy soils,sandy loam,15.1,18.7,72,6.4,150,90,90,9517
1848,SR-YZB,SRYZB1848,2006,medium_maturity,26.4,31.9,22.3,3243.9,2023.9,416.1,720.1,2042.6,Paddy soils,clay loam,29.6,30.9,51,7.7,150,90,90,6725
1849,SR-YZB,SRYZB1849,2006,medium_maturity,26.4,31.9,22.3,3346.7,2086.7,418.2,728.2,2082,Paddy soils,sandy loam,26.1,6.6,76,7,150,90,90,9049
1850,SR-YZB,SRYZB1850,2007,late_maturity,25.7,30.7,22.2,3134,1914,701.4,554.2,1767.9,Paddy soils,sandy clay loam,28.5,18.5,72,5.8,150,90,90,5796
1851,SR-YZB,SRYZB1851,2007,late_maturity,24.9,29.8,21.6,2817.8,1687.8,714,450.7,1545.8,Paddy soils,sandy loam,17.8,19.5,65,6.5,150,90,90,6325
1852,SR-YZB,SRYZB1852,2007,late_maturity,25.3,30.3,21.9,2914,1764,702.7,494.6,1628.6,Paddy soils,clay,19.8,16.5,75,7.4,150,90,90,6845
1853,SR-YZB,SRYZB1853,2007,late_maturity,25.3,30.2,21.9,2855.6,1725.6,702.3,475.8,1585.3,Paddy soils,loam,28.4,17.2,85,6.5,150,90,90,6998
1854,SR-YZB,SRYZB1854,2008,late_maturity,25.6,30.7,22.1,3103.2,1893.2,676.9,567.9,1784,Paddy soils,clay loam,12.9,16.8,105,6.1,150,90,90,10138
1855,SR-YZB,SRYZB1855,2008,late_maturity,25.7,30.9,21.9,2977.4,1817.4,560,574.2,1765.7,Paddy soils,clay loam,16.2,12.3,67,5.5,180,120,90,7894
1856,SR-YZB,SRYZB1856,2008,late_maturity,25.7,30.9,21.9,2925.2,1785.2,560,562.6,1733.7,Paddy soils,sandy loam,25.3,16.2,80,4.8,150,90,90,8800
1857,SR-YZB,SRYZB1857,2008,medium_maturity,24.9,30.4,21,3163.6,1893.6,829.5,698.3,2034.9,Paddy soils,clay,39,12.5,87,5.9,150,45,45,9777
1858,SR-YZB,SRYZB1858,2007,late_maturity,24.8,29.9,21.1,2874.2,1714.2,741.8,513.7,1664.8,Paddy soils,silty clay loam,13.8,46,90,4.7,150,90,90,8168
1859,SR-YZB,SRYZB1859,2008,medium_maturity,25,30.7,20.9,2677.7,1607.7,610.2,620,1779.2,Paddy soils,clay,19.5,6.4,57,5.9,150,45,45,9241
1860,SR-YZB,SRYZB1860,2008,medium_maturity,24.9,30.4,21,3140.7,1880.7,829.5,690.5,2016.5,Paddy soils,clay,22.3,8.6,61,7.8,150,45,45,7464
1861,SR-YZB,SRYZB1861,2007,medium_maturity,26.5,31.5,22.9,2971.9,1851.9,879.3,535.1,1663.6,Paddy soils,clay,21.4,4.1,49,6.9,150,90,90,8289
1862,SR-YZB,SRYZB1862,2008,medium_maturity,26.2,31.5,22.4,2826.6,1746.6,464.6,688.2,1897.8,Paddy soils,loam,17.1,3.6,77,7.4,150,90,90,8568
1863,SR-YZB,SRYZB1863,2008,medium_maturity,26.4,31.7,22.6,2688.1,1668.1,444.1,654.5,1800.5,Paddy soils,loam,19.5,3.6,72,6.6,150,90,90,7584
1864,SR-YZB,SRYZB1864,2006,medium_maturity,27.7,33.3,23.5,2907.2,1857.2,308.9,593.7,1723.5,Paddy soils,clay,23.8,11,52,6.1,150,90,90,7307
1865,SR-YZB,SRYZB1865,2007,late_maturity,26.2,31.1,22.6,2855.1,1765.1,551,526.6,1640.5,Paddy soils,sandy loam,23.6,6.8,75,7.9,150,90,90,9068
1866,SR-YZB,SRYZB1866,2008,medium_maturity,26.5,31.7,22.8,2566.6,1596.6,429.2,607.5,1689,Paddy soils,loam,23.7,5,77,5.4,150,90,90,7691
1867,SR-YZB,SRYZB1867,2006,medium_maturity,27.7,33.4,23.4,3101.8,1981.8,308.9,652.6,1866.8,Paddy soils,clay loam,33.6,15,60,7.4,150,90,90,8947
1868,SR-YZB,SRYZB1868,2006,medium_maturity,27.8,33.5,23.6,3055.2,1955.2,308.9,632.6,1820.5,Paddy soils,clay loam,43,6.3,100,6.9,150,90,90,7310
1869,SR-YZB,SRYZB1869,2006,medium_maturity,27.6,33.3,23.4,3038.9,1938.9,308.9,638.5,1830.7,Paddy soils,clay loam,24.7,4.5,80,6,150,90,90,5798
1870,SR-YZB,SRYZB1870,2007,medium_maturity,26.2,31.1,22.7,2701.5,1671.5,533.2,475.6,1517.1,Paddy soils,clay loam,42.2,10.3,40,5.4,150,135,135,7943
1871,SR-YZB,SRYZB1871,2007,medium_maturity,25.7,30.2,22.6,2774.5,1694.5,697.5,524.3,1623.8,Paddy soils,clay loam,41.7,26,120,7.4,150,90,90,9406
1872,SR-YZB,SRYZB1872,2008,late_maturity,25.5,30.3,22.2,2861.3,1741.3,734.3,629.9,1824,Paddy soils,clay,12.9,33.2,90,6,150,90,90,10478
1873,SR-YZB,SRYZB1873,2007,medium_maturity,25.7,30.1,22.6,2698.5,1648.5,685.8,507.2,1575.6,Paddy soils,clay,30.5,10.4,82,5.9,150,90,90,8662
1874,SR-YZB,SRYZB1874,2007,medium_maturity,24.9,30.2,21.4,2639,1579,509.6,486.4,1549.4,Paddy soils,loam,32.5,7.9,80,5.8,150,90,90,10435
1875,SR-YZB,SRYZB1875,2006,late_maturity,27.2,33.8,22.5,3180.4,2010.4,273.8,721.2,1935.2,Paddy soils,clay loam,24.1,9,67,6.8,150,90,90,8005
1876,SR-YZB,SRYZB1876,2006,medium_maturity,28.5,35.4,23.6,2367,1537,143.2,577.3,1525.2,Paddy soils,clay loam,22.1,12.4,107,6.6,150,90,90,7165
1877,SR-YZB,SRYZB1877,2006,medium_maturity,27.2,33.9,22.5,3159,1999,272.1,721.2,1927.9,Paddy soils,clay loam,21.7,13.1,141,5.7,150,90,90,8315
1878,SR-YZB,SRYZB1878,2006,medium_maturity,27.5,34.3,22.7,3081.3,1961.3,221.1,716,1897.3,Paddy soils,clay loam,25.4,10.4,164,6.1,150,90,90,8735
1879,SR-YZB,SRYZB1879,2007,medium_maturity,25.3,30.8,22.1,2931.3,1771.3,846.4,448.6,1501.4,Paddy soils,clay loam,36.7,10.2,89,6.4,150,90,90,6305
1880,SR-YZB,SRYZB1880,2008,late_maturity,26.1,32.2,22.2,2581.7,1591.7,615.7,495.6,1511.8,Paddy soils,clay loam,36.8,10.5,91,6.6,210,90,90,6175
1881,SR-YZB,SRYZB1881,2008,late_maturity,26.2,32.6,22.2,2489.3,1539.3,573.3,496.6,1488.2,Paddy soils,clay loam,28.3,8.2,120,6.5,210,90,90,7800
1882,SR-YZB,SRYZB1882,2008,medium_maturity,25.9,31.9,22.3,2955.6,1815.6,639.6,523.3,1621.5,Paddy soils,clay loam,35.2,11.3,95,6.4,210,90,90,7250
1883,SR-YZB,SRYZB1883,2007,medium_maturity,24.9,29.8,21.8,2759.6,1649.6,948.5,389.4,1420.2,Paddy soils,silty clay loam,34.3,31.1,46,4.8,150,90,90,7134
1884,SR-YZB,SRYZB1884,2007,medium_maturity,24.2,29.2,21.2,3292.5,1932.5,1026,483.9,1709.3,Paddy soils,silty clay loam,33.1,63.5,47,5.2,150,90,90,8588
1885,SR-YZB,SRYZB1885,2007,medium_maturity,24.2,29.2,21.3,2884.8,1694.8,992.3,419.1,1489,Paddy soils,silty clay loam,45.6,64.1,115,7,150,90,90,8088
1886,SR-YZB,SRYZB1886,2008,medium_maturity,24.9,30.1,21.5,2461.1,1471.1,440.2,451.4,1437,Paddy soils,clay loam,29,5.1,45,5.2,150,90,90,6935
1887,SR-YZB,SRYZB1887,2007,medium_maturity,23.7,28.9,20.4,2895.4,1675.4,742,535,1719.1,Paddy soils,sandy loam,23.3,12.6,56,6.2,150,90,90,9588
1888,SR-YZB,SRYZB1888,2007,late_maturity,23.8,29.1,20.3,2733,1583,661.9,517.7,1661.1,Paddy soils,sandy loam,23.3,6.7,60,6.8,150,90,90,8330
1889,SR-YZB,SRYZB1889,2008,medium_maturity,23.1,29.1,19.1,2453.2,1393.2,480.7,645.6,1815.9,Paddy soils,sandy loam,31.3,4.5,73,5.9,150,90,90,8967
1890,SR-YZB,SRYZB1890,2007,medium_maturity,23.8,29.1,20.3,2733,1583,661.9,517.7,1661.1,Paddy soils,sandy loam,23.6,8.8,47,5.1,150,90,90,9180
1891,SR-YZB,SRYZB1891,2008,medium_maturity,23.9,29.4,20.3,2984.3,1734.3,591.4,691.7,1967.9,Paddy soils,sandy loam,23.5,3.7,80,5.2,150,90,90,9966
1892,SR-YZB,SRYZB1892,2007,medium_maturity,23.6,28.8,20.3,2970.7,1710.7,749.4,540,1754.2,Paddy soils,sandy loam,18.2,5.2,36,6.4,150,90,90,7488
1893,SR-YZB,SRYZB1893,2007,late_maturity,23.4,28.6,20,3083.6,1763.6,793.5,573.8,1845.7,Paddy soils,sandy loam,15.2,4.7,32,5.5,150,90,90,6150
1894,SR-YZB,SRYZB1894,2007,medium_maturity,21.8,26.9,18.4,2807.7,1520.4,844.8,508.9,1746.2,Yellow earths,clay,29.9,8.8,50,5.9,75,45,45,6680
1895,SR-YZB,SRYZB1895,2007,medium_maturity,24.2,29,21.2,2472.1,1452.1,835.8,390.8,1367,Paddy soils,silty clay loam,42.2,3.1,92,6.7,225,135,135,7756
1896,SR-YZB,SRYZB1896,2007,medium_maturity,24.3,29,21.5,2381,1401,813.6,368.2,1292.6,Paddy soils,sandy loam,40.1,5.1,183,6.8,150,90,90,7502
1897,SR-YZB,SRYZB1897,2007,medium_maturity,24.4,29.1,21.4,2460,1450,843.3,379.6,1338.1,Paddy soils,silty clay loam,38.5,2.5,60,6.3,150,90,90,7053
1898,SR-YZB,SRYZB1898,2007,medium_maturity,24,28.6,21.2,2593.4,1513.4,860.2,394.1,1401.2,Paddy soils,silty clay loam,29.7,15.8,61,5.7,150,90,90,7349
1899,SR-YZB,SRYZB1899,2007,medium_maturity,24,28.8,21.1,2717.5,1587.5,922.7,433.8,1507.8,Paddy soils,sandy loam,31.5,7.1,61,5.4,150,90,90,6753
1900,SR-YZB,SRYZB1900,2008,late_maturity,23.3,28.5,19.9,2913.3,1663.3,742.5,490,1687.7,Paddy soils,silty clay loam,20.9,4.5,70,5.1,150,90,90,7395
1901,SR-YZB,SRYZB1901,2008,late_maturity,23.3,28.5,19.9,2914.4,1664.4,713.2,500.4,1702.4,Paddy soils,loam,29.6,15.5,90,5.5,150,90,90,7035
1902,SR-YZB,SRYZB1902,2008,late_maturity,23.5,28.8,20,2727.2,1567.2,652.6,480.4,1612.5,Paddy soils,silty clay loam,34.5,10.5,100,7.8,150,90,90,8280
1903,SR-YZB,SRYZB1903,2008,late_maturity,23.2,28.5,19.7,2950.2,1680.2,704.9,520.2,1752.7,Paddy soils,silty clay loam,18.9,6.5,70,6,150,90,90,8220
1904,SR-YZB,SRYZB1904,2008,late_maturity,24,29.1,20.7,2543.3,1483.3,635.4,423.4,1435.7,Paddy soils,silty clay loam,25.5,12,80,7.6,150,90,90,8130
1905,SR-YZB,SRYZB1905,2008,late_maturity,23.5,28.8,20.1,2798,1608,698.7,489.8,1643.3,Paddy soils,silty clay loam,22.8,16.5,90,5.5,150,90,90,8235
1906,SR-YZB,SRYZB1906,2007,medium_maturity,24.5,28.8,21.3,3630.6,2150.6,722.3,824.5,2197.3,Paddy soils,clay loam,18.6,11.2,113,6.5,180,72,150,6830
1907,SR-YZB,SRYZB1907,2007,medium_maturity,26,30.2,22.9,2962.4,1822.4,551.8,541.1,1628.2,Paddy soils,clay,27.9,11,62,4.9,300,150,375,8196
1908,SR-YZB,SRYZB1908,2007,medium_maturity,26.2,30.4,23.1,2877.1,1777.1,529.3,543.2,1588,Paddy soils,loam,27.9,9,27,4.7,300,150,375,8220
1909,SR-YZB,SRYZB1909,2009,medium_maturity,26.2,30.4,23.2,3012,1862,660.2,531.5,1619.6,Paddy soils,loam,25.1,5.3,33,5,300,150,375,8970
