Sort,Crop,NO,Year,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Cultivar,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Ynpk
1411,W-NCP,WNCP1411,2007,7.5,13.6,2.4,2021.1,617.3,138.6,1410.1,2861,small_spike,Fluvo-aquic soils,loam,10.4,16,76,7.3,225,120,60,6911
1412,W-NCP,WNCP1412,2008,7.5,13.6,2.4,2021.1,617.3,138.6,1410.1,2861,small_spike,Fluvo-aquic soils,loam,9.1,22.5,125,7.3,231,120,72,7553
1413,W-NCP,WNCP1413,2007,7.3,13.6,2.4,1969.5,615,155.4,1444.7,2913.5,large_spike,Fluvo-aquic soils,loam,19.5,8,44,8.1,180,120,90,6315
1414,W-NCP,WNCP1414,2007,7.6,13.9,2.7,2090.9,676.4,159.7,1459.9,2976.3,large_spike,Fluvo-aquic soils,loam,13.8,17.2,75,8.1,180,120,90,7211
1415,W-NCP,WNCP1415,2008,7.8,14.5,2.4,2144.2,731.3,193,1665.5,3195.4,large_spike,Fluvo-aquic soils,loam,17.6,17.4,198,8.1,180,120,90,4850
1416,W-NCP,WNCP1416,2008,7.9,14.6,2.5,2186.9,744,193,1682.8,3232.1,large_spike,Fluvo-aquic soils,loam,18.9,18.7,97,8,210,120,90,7395
1417,W-NCP,WNCP1417,2008,8,14.7,2.6,2214.3,771.4,262.1,1700.1,3272.3,large_spike,Fluvo-aquic soils,loam,22.3,19.7,156,8,180,120,90,5138
1418,W-NCP,WNCP1418,2008,8,14.7,2.6,2205,762.1,262.1,1694,3258,large_spike,Fluvo-aquic soils,loam,17.2,20.2,127,7.9,210,120,90,9621
1419,W-NCP,WNCP1419,2007,7.2,13.5,2.3,1920,605.5,155.4,1419.3,2865.9,large_spike,Solonchaks,loam,14.1,43.7,52,7.5,180,120,90,6153
1420,W-NCP,WNCP1420,2007,7.6,13.8,2.6,2030.5,666,155.4,1443.5,2934.8,large_spike,Fluvo-aquic soils,loam,12.7,46.3,76,7.8,180,120,90,6447
1421,W-NCP,WNCP1421,2007,8.9,14.2,4.3,2211.8,738.9,289.8,1378.9,2843.5,small_spike,Cinnamon soils,sandy loam,11.2,15.6,138,8.2,210,120,90,6585
1422,W-NCP,WNCP1422,2007,9.5,14.8,5.1,2529.9,887,310.8,1405.2,2975.5,large_spike,Cinnamon soils,loamy sand,11,3.7,176,8.2,210,120,90,6390
1423,W-NCP,WNCP1423,2007,9.2,14.5,4.6,2300.3,807.4,290.4,1366.2,2864.4,large_spike,Cinnamon soils,loam,12.8,53,114,7.8,210,120,90,5565
1424,W-NCP,WNCP1424,2008,9.7,15.5,4.8,2493.9,886.8,178.7,1457.2,2966.2,small_spike,Cinnamon soils,loam,11.9,24.9,155,7.9,210,120,90,7572
1425,W-NCP,WNCP1425,2008,9.5,15.6,4.1,2497.3,889,227.8,1444.5,2983.2,small_spike,Cinnamon soils,sandy loam,21.9,10.2,206,7.2,225,120,90,5330
1426,W-NCP,WNCP1426,2005,11.2,16.5,7,3101.8,1268.6,154.5,1636.5,3377.2,small_spike,Lime concretion fluvo-aquic soils,loamy sand,18.5,23.5,104,8.1,210,120,90,5754
1427,W-NCP,WNCP1427,2005,10.9,16.2,6.7,2964.9,1181.7,150.4,1614.9,3308,small_spike,Lime concretion fluvo-aquic soils,clay,20,47.7,69,8.1,210,120,90,5733
1428,W-NCP,WNCP1428,2005,10.5,15.8,6.3,2622,1067.6,123.8,1490.1,3073.4,small_spike,Cinnamon soils,sandy loam,17.1,20,130,8,210,120,90,5370
1429,W-NCP,WNCP1429,2005,10.8,16.1,6.6,2927.4,1154.2,150.5,1603.1,3279.4,small_spike,Cinnamon soils,loam,12.8,9.5,122,8,210,120,90,5784
1430,W-NCP,WNCP1430,2005,11.1,16.4,6.9,3077.3,1244.1,150.5,1629.8,3358.5,small_spike,Cinnamon soils,loamy sand,18,75.3,156,8.1,210,120,90,5678
1431,W-NCP,WNCP1431,2005,10.8,16.1,6.6,2927.4,1154.2,150.5,1603.1,3279.4,small_spike,Cinnamon soils,loam,21.3,39.6,130,8,210,120,90,7236
1432,W-NCP,WNCP1432,2005,10.8,16.1,6.6,2927.4,1154.2,150.5,1603.1,3279.4,small_spike,Cinnamon soils,loam,10.7,5,104,8.1,210,120,90,2891
1433,W-NCP,WNCP1433,2006,12.1,17.4,7.8,3193.4,1303.9,131.5,1540.5,3203.7,small_spike,Lime concretion fluvo-aquic soils,clay,20.4,16.2,200,8,240,150,90,6255
1434,W-NCP,WNCP1434,2006,11.7,17,7.4,3002.3,1192.8,131.5,1478.7,3066.8,small_spike,Lime concretion fluvo-aquic soils,loam,18.8,18.5,125,8,240,150,90,6330
1435,W-NCP,WNCP1435,2007,9.7,14.6,5.8,2586.8,913.6,296,1525.1,3136.1,small_spike,Lime concretion fluvo-aquic soils,clay,19.8,22.1,140,8.2,240,150,90,6240
1436,W-NCP,WNCP1436,2007,9.7,14.5,5.7,2568.2,895,301.7,1514.6,3114.3,small_spike,Lime concretion fluvo-aquic soils,loam,18.5,23.4,151,8,240,150,90,8475
1437,W-NCP,WNCP1437,2007,9.7,14.5,5.7,2568.2,895,301.7,1514.6,3114.3,small_spike,Lime concretion fluvo-aquic soils,loam,16.5,25.6,182,8,240,150,90,5610
1438,W-NCP,WNCP1438,2008,9.6,15.7,4.4,2528,883.3,242.9,1477.2,3005.7,small_spike,Lime concretion fluvo-aquic soils,sandy loam,15.3,37.3,122,8.1,240,150,90,8268
1439,W-NCP,WNCP1439,2008,9.6,15.8,4.4,2544.2,889.5,242.9,1491.2,3024.9,small_spike,Lime concretion fluvo-aquic soils,loam,18.5,23.6,165,8.1,240,150,90,6548
1440,W-NCP,WNCP1440,2008,9.6,15.7,4.4,2505.7,871,242.9,1472.8,2991.2,small_spike,Lime concretion fluvo-aquic soils,clay,21.4,19.2,142,8.3,240,150,90,7059
1441,W-NCP,WNCP1441,2008,9.8,15.9,4.5,2586.1,921.4,242.9,1506.3,3076.4,small_spike,Cinnamon soils,loamy sand,14.2,32.5,141,8.2,240,150,90,6696
1442,W-NCP,WNCP1442,2007,9.3,14.5,5,2464.9,851.2,347.4,1307.3,2837.9,small_spike,Lime concretion fluvo-aquic soils,silt loam,16.3,22,114,8.1,225,120,113,9072
1443,W-NCP,WNCP1443,2008,9.7,15.3,4.8,2418.3,886.5,259.7,1462.3,2958.8,small_spike,Lime concretion fluvo-aquic soils,loamy sand,17.2,36,213,8.3,210,135,90,6906
1444,W-NCP,WNCP1444,2007,9.3,14.5,5,2469.7,856,341.6,1314.7,2852.3,small_spike,Cinnamon soils,loamy sand,19.3,22,162,8.2,225,120,113,9065
1445,W-NCP,WNCP1445,2006,9.8,15.5,4.9,2444.5,912.4,112.5,1371.3,2898.4,small_spike,Fluvo-aquic soils,loam,16.4,3.8,232,7.5,225,120,75,6656
1446,W-NCP,WNCP1446,2007,8.9,14.2,4.6,2219.1,775.4,326.6,1232.7,2683.9,large_spike,Fluvo-aquic soils,loam,17.8,21.4,245,7.5,225,120,75,7394
1447,W-NCP,WNCP1447,2006,10,15.7,5.1,2551.8,969.7,112.5,1406.7,2963.9,medium_spike,Fluvo-aquic soils,loam,14.2,22.4,101,7.5,225,120,75,6725
1448,W-NCP,WNCP1448,2006,10.1,15.9,5.2,2603.4,991.3,112.5,1404,2963.2,small_spike,Cinnamon soils,loam,17.1,15.7,168,7.5,225,120,75,6311
1449,W-NCP,WNCP1449,2007,9.2,14.4,4.8,2343.1,819.4,326.6,1293.5,2789,small_spike,Cinnamon soils,sandy loam,15.5,19.5,128,7.9,225,120,75,9393
1450,W-NCP,WNCP1450,2007,8.9,14.1,4.5,2239.9,766.2,326.6,1265.5,2720.1,small_spike,Lime concretion fluvo-aquic soils,clay,16.7,33.5,202,7.7,225,120,75,6642
1451,W-NCP,WNCP1451,2006,9.6,15.3,4.8,2399.3,877.2,112.5,1351,2842,small_spike,Cinnamon soils,loam,12.1,11.9,102,7.5,225,120,75,5457
1452,W-NCP,WNCP1452,2006,10.1,15.8,5.1,2572.6,980.5,112.5,1412.8,2976.1,large_spike,Cinnamon soils,loamy sand,19.7,23.2,169,7.5,225,120,75,6356
1453,W-NCP,WNCP1453,2008,7.5,13.9,2.3,2051.4,691.7,299,1556.7,3063.6,small_spike,Fluvo-aquic soils,loam,13.1,23.5,105,7.4,195,105,75,6621
1454,W-NCP,WNCP1454,2008,7.5,13.9,2.3,2051.4,691.7,299,1556.7,3063.6,small_spike,Fluvo-aquic soils,loam,14,19.3,99,8,210,120,75,7844
1455,W-NCP,WNCP1455,2007,7.7,13.4,3.1,2052.3,619,218.4,1535.6,3047.2,large_spike,Cinnamon soils,sandy clay loam,11.3,19.3,68,7.6,203,68,68,7916
1456,W-NCP,WNCP1456,2005,8,14.2,3.3,2134.9,701.5,119.5,1473.7,2941.8,small_spike,Cinnamon soils,clay,16.2,19.8,108,7.7,203,68,68,6657
1457,W-NCP,WNCP1457,2007,7.7,13.4,3.1,2052.3,619,218.4,1535.6,3047.2,large_spike,Cinnamon soils,loam,13,15.6,76,7.9,210,68,68,7692
1458,W-NCP,WNCP1458,2007,7.7,13.4,3.1,2052.3,619,218.4,1535.6,3047.2,large_spike,Cinnamon soils,loam,13.8,23.5,114,7.3,210,68,68,7337
1459,W-NCP,WNCP1459,2007,8.6,14.4,3.8,2442.1,803,252.4,1579.9,3258.9,small_spike,Cinnamon soils,loamy sand,15.9,11.5,89,7.8,225,120,90,7056
1460,W-NCP,WNCP1460,2008,9.6,15.9,4.2,2708.1,1005.3,165.1,1729.2,3494.8,small_spike,Cinnamon soils,loamy sand,13.5,14.8,88,7.9,225,120,90,7062
1461,W-NCP,WNCP1461,2007,8.6,14.4,3.8,2442.1,803,252.4,1579.9,3258.9,small_spike,Cinnamon soils,loamy sand,15.9,20.3,196,8.1,225,120,90,7535
1462,W-NCP,WNCP1462,2007,8.6,14.4,3.8,2442.1,803,252.4,1579.9,3258.9,small_spike,Cinnamon soils,loamy sand,12.5,9.6,81,8.3,225,120,90,7362
1463,W-NCP,WNCP1463,2007,8.6,14.4,3.8,2442.1,803,252.4,1579.9,3258.9,small_spike,Cinnamon soils,loam,16.3,15,174,7.7,225,120,90,7539
1464,W-NCP,WNCP1464,2007,8.6,14.4,3.8,2442.1,803,252.4,1579.9,3258.9,small_spike,Cinnamon soils,loam,12.4,27.3,178,8.3,225,120,90,7331
1465,W-NCP,WNCP1465,2008,9.3,15.6,3.9,2583,930.2,120.1,1695.8,3404.4,small_spike,Cinnamon soils,loamy sand,17.3,14.1,171,7.6,225,120,90,6948
1466,W-NCP,WNCP1466,2007,7.9,13.1,3.9,2037.4,567.5,223.3,1494.2,2983.8,small_spike,Brown earths,clay loam,8.4,12.8,63,5.6,225,120,90,7095
1467,W-NCP,WNCP1467,2007,7.9,13.1,4,2049.5,569.6,223.6,1480.8,2960.9,medium_spike,Brown earths,loam,9.1,17.2,74,6.2,210,60,90,7590
1468,W-NCP,WNCP1468,2007,7.9,13.2,4,2057,577.1,223.3,1500.4,2996.8,medium_spike,Cinnamon soils,sandy clay loam,7.9,15.8,75,6.2,90,90,120,4965
1469,W-NCP,WNCP1469,2007,9.2,14.6,5.2,2215.6,713.6,197.8,1510.8,2940.9,small_spike,Brown earths,loam,13.4,13.3,97,6.5,225,120,90,7740
1470,W-NCP,WNCP1470,2007,7.9,13.7,2.7,2102.7,651,224.7,1484.9,2992.9,small_spike,Cinnamon soils,loamy sand,15.7,15.3,112,7.5,210,90,135,6375
1471,W-NCP,WNCP1471,2006,9.7,15.4,4.9,2456.8,894.7,112.5,1353.1,2845.4,small_spike,Cinnamon soils,loamy sand,9.3,26.5,75,7.8,210,90,135,6392
1472,W-NCP,WNCP1472,2007,7.9,13.7,2.7,2102.7,651,224.7,1484.9,2992.9,small_spike,Cinnamon soils,loamy sand,13.8,44.5,187,5.5,210,90,135,5861
1473,W-NCP,WNCP1473,2006,9.7,15.4,4.9,2456.8,894.7,112.5,1353.1,2845.4,small_spike,Cinnamon soils,loamy sand,9.3,26.5,75,7.8,210,90,135,7556
1474,W-NCP,WNCP1474,2007,7.9,13.7,2.7,2102.7,651,224.7,1484.9,2992.9,small_spike,Cinnamon soils,loamy sand,19,38.6,147,8,210,90,135,7959
1475,W-NCP,WNCP1475,2006,9.7,15.4,4.9,2456.8,894.7,112.5,1353.1,2845.4,small_spike,Cinnamon soils,loam,19,38.6,147,8,210,90,135,6762
1476,W-NCP,WNCP1476,2006,9.7,15.4,4.9,2456.8,894.7,112.5,1353.1,2845.4,small_spike,Brown earths,loam,13.8,44.5,187,5.5,210,90,135,6407
1477,W-NCP,WNCP1477,2007,7.9,13.7,2.7,2102.7,651,224.7,1484.9,2992.9,small_spike,Brown earths,loam,9.3,26.5,75,7.8,210,90,135,5966
1478,W-NCP,WNCP1478,2006,9.7,15.4,4.9,2456.8,894.7,112.5,1353.1,2845.4,small_spike,Brown earths,loam,18.3,55.5,113,4.6,210,90,135,6671
1479,W-NCP,WNCP1479,2007,7.9,13.9,3,2190.3,702.7,230.3,1546.2,3187.6,small_spike,Cinnamon soils,sand,11.8,28.3,179,6.8,225,120,75,7865
1480,W-NCP,WNCP1480,2008,9,15.5,3.4,2322,826.5,114.7,1701.6,3281,small_spike,Cinnamon soils,loam,11.5,26.3,150,7.2,225,120,75,7848
1481,W-NCP,WNCP1481,2009,8.6,14.4,3.8,2574.2,954.5,208.7,1752.4,3541.3,small_spike,Cinnamon soils,loam,11.4,25.8,149,6.9,225,120,75,7712
1482,W-NCP,WNCP1482,2007,8,13.9,3.1,2227.3,719.7,231.3,1546.2,3199.7,small_spike,Cinnamon soils,sandy clay loam,13.4,20.7,171,6.9,225,120,75,7380
1483,W-NCP,WNCP1483,2007,7.5,13.5,2.6,2052.7,615.1,227.6,1501.5,3068.5,small_spike,Cinnamon soils,sandy clay loam,13.2,22.9,185,7,225,120,75,6623
1484,W-NCP,WNCP1484,2007,7.5,13.5,2.6,2052.7,615.1,227.6,1501.5,3068.5,small_spike,Cinnamon soils,sandy clay loam,15.5,28.8,161,7.1,225,120,75,6134
1485,W-NCP,WNCP1485,2008,9,15.5,3.4,2308.9,823.4,114.7,1692.2,3265,small_spike,Cinnamon soils,loam,15.6,21.8,116,7.2,225,120,75,6989
1486,W-NCP,WNCP1486,2007,7.6,13.5,2.6,2066.9,619.3,227.6,1507.8,3081.1,small_spike,Cinnamon soils,loamy sand,13,29.1,173,7,225,120,75,5591
1487,W-NCP,WNCP1487,2008,9,15.5,3.4,2308.9,823.4,114.7,1692.2,3265,small_spike,Cinnamon soils,sandy clay loam,13.1,15.8,150,7.1,225,120,75,5190
1488,W-NCP,WNCP1488,2009,8.6,14.4,3.8,2574.2,954.5,208.7,1752.4,3541.3,small_spike,Cinnamon soils,sandy clay loam,12.9,16.6,156,7.3,225,120,75,4958
1489,W-NCP,WNCP1489,2008,9,15.5,3.4,2294.4,818.9,114.7,1683.3,3249.7,small_spike,Cinnamon soils,loam,13,18.7,145,6.9,225,120,75,8058
1490,W-NCP,WNCP1490,2008,9,15.5,3.4,2294.4,818.9,114.7,1683.3,3249.7,small_spike,Cinnamon soils,loam,13,22.9,146,6.8,225,120,75,4728
1491,W-NCP,WNCP1491,2008,8.7,13.2,5.3,2305.4,766.2,268.5,1733.7,3370.8,small_spike,Brown earths,loam,13.4,25.2,144,6.4,225,75,225,6900
1492,W-NCP,WNCP1492,2008,8.7,13.1,5.2,2300.3,751.1,268.3,1744.1,3373.3,small_spike,Brown earths,loamy sand,10.4,16.9,86,5.4,225,75,225,6858
1493,W-NCP,WNCP1493,2006,10.4,14.1,7.4,2763.4,939.4,180.9,1782.1,3519.5,medium_spike,Brown earths,clay,8.8,24,66,5,195,90,120,6842
1494,W-NCP,WNCP1494,2005,6.6,11,3.2,1823.4,469.3,244.8,1673.1,3231.6,small_spike,Brown earths,loamy sand,10.1,48.8,105,5.7,180,90,150,5250
1495,W-NCP,WNCP1495,2005,6.6,11,3.2,1807.2,463.1,244.8,1663,3214.4,small_spike,Skeletal soil,loam,10.2,18.5,75,5.2,180,90,150,4418
1496,W-NCP,WNCP1496,2005,6.1,10.5,2.8,1612.5,398.4,242.4,1555,3028.8,medium_spike,Brown earths,loam,11.2,30.2,70,5.8,180,90,150,4001
1497,W-NCP,WNCP1497,2005,6.1,10.5,2.8,1612.5,398.4,242.4,1555,3028.8,small_spike,Brown earths,loam,9.1,19.8,65,5.3,180,90,150,5823
1498,W-NCP,WNCP1498,2006,8.9,13.6,5.4,2323.1,717.8,177.4,1735.5,3408.2,small_spike,Brown earths,loam,13.5,30.3,40,5.3,210,90,180,5510
1499,W-NCP,WNCP1499,2006,8.7,13.5,5.2,2262,686.7,177.4,1719.9,3375.5,small_spike,Brown earths,loamy sand,14.1,54.8,50,4.2,180,60,150,6162
1500,W-NCP,WNCP1500,2008,8,13.7,3.2,2173,672.5,293.1,1810.7,3475.9,small_spike,Brown earths,loam,9.9,29.9,79,5.2,180,90,150,7509
1501,W-NCP,WNCP1501,2008,8.2,13.9,3.4,2247.2,706.7,293.1,1848.9,3544.6,small_spike,Brown earths,loam,11,40.4,97,4.7,180,90,150,7313
1502,W-NCP,WNCP1502,2009,6.1,11.1,1.9,1761.8,491.9,269.2,1607.1,3172.8,small_spike,Brown earths,loam,11.7,9.7,72,4.1,180,90,150,4869
1503,W-NCP,WNCP1503,2006,9,14.6,4.4,2401.5,762.1,212.7,1809.9,3505.9,small_spike,Brown earths,loam,7.2,14.3,102,5.4,180,90,150,6968
1504,W-NCP,WNCP1504,2006,9.4,15.1,4.8,2547.3,891.9,199.1,1834.9,3583.4,small_spike,Brown earths,clay,11.7,31,87,5.3,210,45,90,6483
1505,W-NCP,WNCP1505,2008,8.6,14.4,3.8,2457.5,855,242.1,1944.4,3705.4,medium_spike,Brown earths,clay,9.8,42,56,6.4,225,90,90,6483
1506,W-NCP,WNCP1506,2005,7.5,13.1,3,2117.7,643.3,187.1,1790.4,3436.9,small_spike,Brown earths,loamy sand,11.2,10.6,78,4.7,210,45,90,7574
1507,W-NCP,WNCP1507,2006,9.4,15.1,4.8,2547.3,891.9,199.1,1834.9,3583.4,medium_spike,Brown earths,sandy loam,14.3,22.8,78,5.7,210,45,90,6405
1508,W-NCP,WNCP1508,2008,8.4,14.1,3.6,2309.6,797.1,238.8,1894.9,3598.1,medium_spike,Brown earths,loam,17,70,79,6.3,225,90,90,7805
1509,W-NCP,WNCP1509,2005,6.7,12.3,2.3,1830.7,486.3,135,1687.4,3177.3,small_spike,Brown earths,sandy loam,10.2,45.5,93,5,210,45,90,6084
1510,W-NCP,WNCP1510,2006,9.4,15.1,4.8,2547.3,891.9,199.1,1834.9,3583.4,medium_spike,Brown earths,silt loam,13.9,31.7,92,4.7,210,45,90,5955
1511,W-NCP,WNCP1511,2007,7.9,13.1,3.7,2251.8,685.1,218.3,1769.3,3459.3,small_spike,Brown earths,silt loam,11.3,29.1,75,5.5,210,45,90,7982
1512,W-NCP,WNCP1512,2005,7.6,13.2,3,2142.1,657.7,187.1,1800.9,3461,small_spike,Brown earths,loam,10.6,16.8,85,4.7,210,45,90,5853
1513,W-NCP,WNCP1513,2005,7.9,13.5,3.4,2269.1,734.7,191.7,1846.7,3570.8,small_spike,Brown earths,loam,11,15.6,40,5.7,210,45,90,7508
1514,W-NCP,WNCP1514,2007,7.9,13.1,3.7,2251.8,685.1,218.3,1769.3,3459.3,medium_spike,Brown earths,sandy loam,10.2,15.5,48,5.5,210,45,90,4853
1515,W-NCP,WNCP1515,2006,9.4,15.1,4.8,2547.3,891.9,199.1,1834.9,3583.4,medium_spike,Brown earths,loam,8.7,11,44,4.9,210,45,90,6404
1516,W-NCP,WNCP1516,2009,7.7,12.6,3.8,2165.3,718.2,293.6,1582.8,3242.5,small_spike,Brown earths,sandy clay loam,12.3,17.8,39,7,225,120,75,7265
1517,W-NCP,WNCP1517,2009,7.7,12.6,3.8,2165.3,718.2,293.6,1582.8,3242.5,small_spike,Brown earths,loam,13.1,29.7,46,7,225,120,75,7818
1518,W-NCP,WNCP1518,2009,7.7,12.6,3.8,2165.3,718.2,293.6,1582.8,3242.5,small_spike,Brown earths,silt loam,10.5,21.6,43,7,225,120,75,6842
1519,W-NCP,WNCP1519,2007,8.7,13.8,4.7,2415.6,758.4,216,1672.2,3359.9,small_spike,Lime concretion fluvo-aquic soils,loam,16.3,17.9,85,7,225,120,75,8400
1520,W-NCP,WNCP1520,2007,8.6,13.7,4.6,2371.6,734.4,193.5,1664.8,3330.7,small_spike,Lime concretion fluvo-aquic soils,clay loam,14.1,38.4,98,7,225,120,75,11120
1521,W-NCP,WNCP1521,2008,9.5,14.9,5.1,2570.3,918.1,246.3,1699.7,3381.3,small_spike,Lime concretion fluvo-aquic soils,clay loam,10,48.9,101,7,225,120,75,7404
1522,W-NCP,WNCP1522,2009,7.7,12.6,3.8,2165.3,718.2,293.6,1582.8,3242.5,small_spike,Lime concretion fluvo-aquic soils,clay loam,11.6,34.5,55,7,225,120,75,6683
1523,W-NCP,WNCP1523,2007,8.7,13.7,4.6,2378.1,740.9,214.3,1668.4,3345.2,small_spike,Lime concretion fluvo-aquic soils,loam,16.3,17.5,80,7,225,120,75,7338
1524,W-NCP,WNCP1524,2009,7.7,12.6,3.8,2165.3,718.2,293.6,1582.8,3242.5,small_spike,Fluvo-aquic soils,clay loam,15.4,22.5,70,7,225,120,75,9200
1525,W-NCP,WNCP1525,2008,9.5,14.9,5.1,2570.3,918.1,246.3,1699.7,3381.3,small_spike,Lime concretion fluvo-aquic soils,clay loam,17,31.6,97,7,225,120,75,8205
1526,W-NCP,WNCP1526,2009,7.3,12.3,3.3,1979.1,607.4,250.4,1461.6,3018.7,small_spike,Lime concretion fluvo-aquic soils,clay loam,10.3,26.3,75,6.3,225,120,75,5150
1527,W-NCP,WNCP1527,2009,7.3,12.3,3.3,1979.1,607.4,250.4,1461.6,3018.7,small_spike,Lime concretion fluvo-aquic soils,clay loam,22.6,26.5,86,5.8,225,120,75,7200
1528,W-NCP,WNCP1528,2009,7,12.1,3,1886.6,564.9,250.4,1427.7,2951.9,small_spike,Brown earths,loam,11.2,30.6,85,5.6,225,120,75,5651
1529,W-NCP,WNCP1529,2009,7.3,12.3,3.3,1979.1,607.4,250.4,1461.6,3018.7,small_spike,Brown earths,loamy sand,10.2,25.6,75,6.2,225,120,75,7001
1530,W-NCP,WNCP1530,2009,7.3,12.3,3.3,1979.1,607.4,250.4,1461.6,3018.7,small_spike,Brown earths,loam,9.5,16.5,120,6.3,225,120,75,5951
1531,W-NCP,WNCP1531,2008,9.3,14.3,5.2,2416.2,770,328,1610.1,3248.1,small_spike,Fluvo-aquic soils,sand,10,12.9,78,6.7,225,120,75,6864
1532,W-NCP,WNCP1532,2008,8.7,13.6,4.5,2157.2,621,324.6,1537.6,3036.4,small_spike,Brown earths,loam,9.8,14.6,87,6.3,225,120,75,5928
1533,W-NCP,WNCP1533,2009,7.7,13,3.6,2274.8,777.9,273.2,1697.1,3447.1,small_spike,Lime concretion fluvo-aquic soils,clay loam,11.8,9.1,123,6.4,225,120,75,8100
1534,W-NCP,WNCP1534,2009,7.7,13,3.6,2274.8,777.9,273.2,1697.1,3447.1,small_spike,Lime concretion fluvo-aquic soils,clay loam,13.2,9.9,111,6.1,225,120,75,7931
1535,W-NCP,WNCP1535,2009,7.7,13,3.6,2274.8,777.9,273.2,1697.1,3447.1,medium_spike,Lime concretion fluvo-aquic soils,clay,13,42,153,6,225,120,75,8301
1536,W-NCP,WNCP1536,2007,9.3,14.6,5.1,2807.5,980,303.6,1877.1,3745.3,small_spike,Fluvo-aquic soils,loam,14.1,24.5,131,5.8,225,120,75,7539
1537,W-NCP,WNCP1537,2008,8.6,14.5,3.9,2376.9,779,166.9,1679.2,3315.1,small_spike,Fluvo-aquic soils,loam,9,32.5,238,6.1,225,120,75,5640
1538,W-NCP,WNCP1538,2009,7.8,13.4,3.2,2106.2,693.4,149.3,1525.8,3104.1,small_spike,Brown earths,loam,14.3,21.2,70,6.8,225,120,75,6285
1539,W-NCP,WNCP1539,2008,8.6,15,3.1,2195.8,721.9,140.9,1597.3,3098.4,small_spike,Cinnamon soils,loam,12.5,33.5,58,7.2,225,120,75,8499
1540,W-NCP,WNCP1540,2008,8.9,15.3,3.5,2311.5,787.6,159.2,1631.8,3190.5,small_spike,Lime concretion fluvo-aquic soils,clay loam,23.3,23.8,58,7.2,225,120,75,7983
1541,W-NCP,WNCP1541,2008,8.9,15.3,3.5,2311.5,787.6,159.2,1631.8,3190.5,small_spike,Cinnamon soils,loam,19.2,18.5,65,6.9,225,120,75,7230
1542,W-NCP,WNCP1542,2008,8.8,15.1,3.3,2283,749.1,151.4,1618.3,3147.8,medium_spike,Lime concretion fluvo-aquic soils,loam,13.5,25.5,63,7,225,120,75,8777
1543,W-NCP,WNCP1543,2008,8.8,15.2,3.3,2242.6,758.7,158.2,1600,3126.9,medium_spike,Brown earths,sandy clay loam,12.6,16.8,59,7.3,225,120,75,7748
1544,W-NCP,WNCP1544,2008,8.7,14.5,4,2210.6,755.6,133.3,1513.8,3006.6,small_spike,Cinnamon soils,loam,18.4,17.6,60,7.3,225,120,75,6465
1545,W-NCP,WNCP1545,2008,9,15.4,3.6,2410.6,806.7,159.7,1669.2,3261.3,small_spike,Brown earths,sandy loam,24.2,58.7,115,6.8,225,120,75,9089
1546,W-NCP,WNCP1546,2008,8.9,15.3,3.5,2338.7,784.8,152.4,1637.9,3198.5,small_spike,Brown earths,loam,15.5,21,91,7.1,225,120,75,8297
1547,W-NCP,WNCP1547,2009,7.8,13.4,3.2,2106.2,693.4,149.3,1525.8,3104.1,small_spike,Brown earths,silt loam,20.5,58.3,65,6.9,225,120,75,6915
1548,W-NCP,WNCP1548,2008,8.9,15.3,3.4,2335.1,781.2,151.4,1642.4,3201,medium_spike,Brown earths,loam,14.4,26.4,74,7.1,225,120,75,7350
1549,W-NCP,WNCP1549,2007,8.4,13.7,4,2192.9,711.9,276.9,1475.5,3044.7,small_spike,Cinnamon soils,sandy clay loam,15.7,53.4,146,6.6,180,120,75,8595
1550,W-NCP,WNCP1550,2008,9.3,15,4.6,2471,886,143.3,1589.7,3202.7,large_spike,Cinnamon soils,loamy sand,16.6,43.3,105,7.2,180,120,75,6783
1551,W-NCP,WNCP1551,2005,8.8,14.3,4.1,2328.5,772.3,170.6,1404.1,2931,small_spike,Cinnamon soils,loam,13.5,25.8,102,7.5,225,120,75,6780
1552,W-NCP,WNCP1552,2005,8.8,14.3,4.1,2328.5,772.3,170.6,1404.1,2931,small_spike,Cinnamon soils,loamy sand,13.3,28.5,123,7.3,195,105,75,6554
1553,W-NCP,WNCP1553,2005,8.8,14.3,4.1,2328.5,772.3,170.6,1404.1,2931,small_spike,Cinnamon soils,loam,14,29.6,103,7.5,225,120,75,5280
1554,W-NCP,WNCP1554,2005,8.8,14.3,4.1,2328.5,772.3,170.6,1404.1,2931,small_spike,Cinnamon soils,loamy sand,14,32.3,98,6.8,225,120,75,5535
1555,W-NCP,WNCP1555,2005,8.8,14.3,4.1,2328.5,772.3,170.6,1404.1,2931,small_spike,Cinnamon soils,loamy sand,14.3,32.5,85,7.3,225,120,75,6870
1556,W-NCP,WNCP1556,2005,8.8,14.3,4.1,2328.5,772.3,170.6,1404.1,2931,small_spike,Cinnamon soils,loam,14.8,36.9,102,7.1,225,120,75,6420
1557,W-NCP,WNCP1557,2005,8.8,14.3,4.1,2328.5,772.3,170.6,1404.1,2931,medium_spike,Cinnamon soils,loam,13.8,18.9,100,6.9,225,120,75,6960
