Sort,Crop,NO,Year,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Cultivar,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Ynpk
147,W-YZB,WYZB0147,2007,9.3,15.2,4.6,2223.9,662.9,358,1230.7,2774.2,small_spike,Fluvo-aquic soils,sandy loam,14.7,23.6,65,5,180,90,150,7283
148,W-YZB,WYZB0148,2007,9.7,15.5,5,2408.8,747.8,383.7,1292.6,2905.9,small_spike,Yellow-cinnamon soils,sandy loam,19,13,125,6.9,180,90,150,7607
149,W-YZB,WYZB0149,2007,9.3,15.2,4.6,2223.9,662.9,358,1230.7,2774.2,small_spike,Fluvo-aquic soils,silty clay loam,15.8,23.3,113,6.1,180,90,150,8240
150,W-YZB,WYZB0150,2007,9.3,15.2,4.6,2223.9,662.9,358,1230.7,2774.2,small_spike,Paddy soils,silty clay loam,14.6,23.2,62,5,180,90,150,7470
151,W-YZB,WYZB0151,2007,8.9,14.7,4.2,2010.3,579.3,357.6,1143.9,2593.1,small_spike,Paddy soils,silty clay loam,20.9,31.5,138,7.6,180,90,150,6711
152,W-YZB,WYZB0152,2008,9.5,15.7,4.3,2128.6,623.1,245.9,1079.6,2481.4,small_spike,Lime concretion fluvo-aquic soils,clay loam,17,16.8,150,7.6,180,66,150,7197
153,W-YZB,WYZB0153,2008,9.6,15.8,4.5,2203.6,658.1,249.9,1101.1,2530.6,small_spike,Yellow-cinnamon soils,sandy loam,20.6,32.3,97,6.9,180,66,150,7595
154,W-YZB,WYZB0154,2008,9.8,16,4.7,2273.4,697.9,266.7,1111.7,2566.9,small_spike,Yellow-cinnamon soils,clay loam,20.7,27.5,89,4.9,180,66,150,7322
155,W-YZB,WYZB0155,2008,10,16.1,4.8,2345.4,729.9,266.7,1123.8,2591.4,small_spike,Yellow-cinnamon soils,clay,22.2,18.1,140,4.8,180,66,150,6840
156,W-YZB,WYZB0156,2008,9.8,15.9,4.7,2269.7,694.2,266.7,1102.2,2548.7,small_spike,Paddy soils,clay loam,24.2,20.6,130,6.3,180,66,150,5843
157,W-YZB,WYZB0157,2008,9.8,16,4.7,2288.9,703.4,266.7,1102.4,2550.2,small_spike,Fluvo-aquic soils,silty clay loam,13.2,12.5,68,8.4,180,66,150,7614
158,W-YZB,WYZB0158,2008,9.9,16,4.8,2308.4,712.9,266.7,1108.1,2562,small_spike,Fluvo-aquic soils,silty clay loam,12.8,8.8,70,8.4,180,66,150,6951
159,W-YZB,WYZB0159,2008,9.8,16,4.5,2209.4,683.9,260.3,1101.5,2544.6,small_spike,Lime concretion fluvo-aquic soils,silty clay loam,21.2,8.8,142,8.3,180,66,150,6872
160,W-YZB,WYZB0160,2008,9.6,15.8,4.4,2183.1,647.6,249.9,1101.1,2526.2,small_spike,Paddy soils,clay,20.2,11.7,139,7.8,180,66,150,6788
161,W-YZB,WYZB0161,2009,9.6,15,5.3,2420.1,773.1,548.2,1082.5,2646.4,small_spike,Lime concretion fluvo-aquic soils,silty clay loam,22.5,11.6,146,8.2,195,66,105,6671
162,W-YZB,WYZB0162,2009,9.2,14.6,4.8,2199,662,472.2,1058.5,2544.6,small_spike,Lime concretion fluvo-aquic soils,silty clay loam,17.5,24.4,142,6.8,195,66,105,7172
163,W-YZB,WYZB0163,2009,9.4,14.8,5,2304.4,717.4,473.2,1069.9,2594.9,small_spike,Yellow-cinnamon soils,sandy loam,25.2,13.3,133,6.7,195,66,105,7145
164,W-YZB,WYZB0164,2009,8.9,14.1,4.6,2051.1,604.1,472.2,989.9,2419.8,small_spike,Yellow-cinnamon soils,loam,15.8,12.6,110,6.3,195,66,105,7004
165,W-YZB,WYZB0165,2009,9.3,14.6,5,2227.3,690.3,548.2,1029.6,2527.7,small_spike,Fluvo-aquic soils,silty clay loam,13.5,17.4,65,4.9,195,66,105,7320
166,W-YZB,WYZB0166,2009,9.2,14.6,4.9,2217.9,680.9,473.2,1048,2542.7,small_spike,Yellow-cinnamon soils,clay,13.5,14,89,5,195,66,105,6608
167,W-YZB,WYZB0167,2009,9.3,14.6,5,2236.8,689.8,548.2,1041.9,2545.1,small_spike,Fluvo-aquic soils,silty clay loam,14.8,17.3,44,4.8,195,66,105,6957
168,W-YZB,WYZB0168,2009,9.3,14.7,5,2266,699,543.7,1065.3,2581.9,small_spike,Fluvo-aquic soils,silty clay loam,13.9,12.4,72,7.6,195,66,105,6879
169,W-YZB,WYZB0169,2009,9.2,14.6,4.9,2217.9,680.9,473.2,1048,2542.7,small_spike,Yellow-cinnamon soils,silty clay loam,16.4,12.5,85,5.8,195,66,105,6579
170,W-YZB,WYZB0170,2009,9.3,14.5,5,2217.6,690.6,548.2,1022,2519.8,small_spike,Paddy soils,clay,19.7,25.9,127,6.6,195,66,105,6347
171,W-YZB,WYZB0171,2006,11.3,16.3,7.2,2613.4,873.9,366.8,1223.8,2741.4,small_spike,Fluvo-aquic soils,clay,15.3,15.5,125,8,165,90,75,6705
172,W-YZB,WYZB0172,2006,11.3,16.3,7.2,2613.4,873.9,366.8,1223.8,2741.4,small_spike,Fluvo-aquic soils,loam,20.5,9.2,90,8.1,165,90,75,6969
173,W-YZB,WYZB0173,2007,9.5,14.3,5.5,2225.6,660.7,319.5,1251.8,2766,small_spike,Paddy soils,clay,25,25.8,60,6.2,165,135,75,8100
174,W-YZB,WYZB0174,2008,10,15.1,5.8,2307.1,703.7,193.9,1192.7,2639.6,small_spike,Fluvo-aquic soils,clay,16.8,15.8,87,7.7,165,90,75,7646
175,W-YZB,WYZB0175,2009,8.9,13.5,5.2,2082.6,612.1,437.8,1066.2,2552.3,small_spike,Fluvo-aquic soils,sandy loam,17.9,18.5,79,8.2,165,90,75,7010
176,W-YZB,WYZB0176,2008,10.3,15.5,6.1,2436.7,783.3,193.9,1226.9,2737.3,small_spike,Fluvo-aquic soils,clay,19.6,16.8,88,7.4,165,90,75,7584
177,W-YZB,WYZB0177,2006,11,16.1,6.9,2504.8,815.3,363,1219.4,2697.3,small_spike,Paddy soils,loamy sand,13.9,7,60,8.3,165,90,75,7314
178,W-YZB,WYZB0178,2006,11.3,16.3,7.2,2613.4,873.9,366.8,1223.8,2741.4,small_spike,Fluvo-aquic soils,loam,14.6,14.4,79,8.3,165,90,75,6729
179,W-YZB,WYZB0179,2009,9.1,13.7,5.3,2149.4,648.9,439.8,1088.1,2609.8,small_spike,Fluvo-aquic soils,sandy loam,18.9,17.9,82,7.9,165,90,75,8582
180,W-YZB,WYZB0180,2006,11.3,16.3,7.2,2613.4,873.9,366.8,1223.8,2741.4,small_spike,Fluvo-aquic soils,loam,17.3,5.7,100,8.5,165,90,75,6800
181,W-YZB,WYZB0181,2009,9.1,13.7,5.3,2149.4,648.9,439.8,1088.1,2609.8,small_spike,Fluvo-aquic soils,loam,17.6,19.2,93,8.1,165,90,75,8541
182,W-YZB,WYZB0182,2006,11.3,16.3,7.2,2613.4,873.9,366.8,1223.8,2741.4,small_spike,Fluvo-aquic soils,clay,14.6,7.1,101,8.1,165,90,75,7185
183,W-YZB,WYZB0183,2006,11.3,16.3,7.2,2613.4,873.9,366.8,1223.8,2741.4,small_spike,Fluvo-aquic soils,clay,16.1,10.4,121,8,165,90,75,7314
184,W-YZB,WYZB0184,2008,10.3,15.5,6.1,2436.7,783.3,193.9,1226.9,2737.3,small_spike,Fluvo-aquic soils,loamy sand,21.3,15.7,102,7.1,165,90,75,6657
185,W-YZB,WYZB0185,2007,9.6,14.4,5.5,2220,675.1,319.5,1234.3,2751.4,small_spike,Fluvo-aquic soils,clay,16.7,11.5,149,8.5,165,90,75,6729
186,W-YZB,WYZB0186,2008,10.3,15.5,6.1,2436.7,783.3,193.9,1226.9,2737.3,small_spike,Lime concretion fluvo-aquic soils,clay,23.5,17.2,104,6.7,165,90,75,7590
187,W-YZB,WYZB0187,2008,10,15.1,5.8,2316.6,713.2,193.9,1187.7,2642.9,small_spike,Lime concretion fluvo-aquic soils,clay,16.9,23.9,69,6.5,165,90,75,8250
188,W-YZB,WYZB0188,2009,9.1,13.7,5.3,2149.4,648.9,439.8,1088.1,2609.8,small_spike,Lime concretion fluvo-aquic soils,clay,18.6,18.6,78,6.8,165,90,75,8457
189,W-YZB,WYZB0189,2007,9.8,14.7,5.7,2341.4,726.5,336.7,1288.4,2862,small_spike,Lime concretion fluvo-aquic soils,loam,20.5,26.2,96,6.4,165,90,75,6969
190,W-YZB,WYZB0190,2006,11.1,16.1,6.9,2420.2,787.3,334.9,1237.9,2684.4,small_spike,Fluvo-aquic soils,silty clay loam,14.5,13.6,109,6,225,120,150,7965
191,W-YZB,WYZB0191,2007,10.9,15.7,6.7,2627.7,927.5,401.6,1229.9,2846,small_spike,Fluvo-aquic soils,silty clay loam,13.2,10.6,64,8.1,195,120,150,5828
192,W-YZB,WYZB0192,2007,10.4,15.3,6.3,2520.5,830.3,427.2,1250.5,2827.5,small_spike,Fluvo-aquic soils,silty clay loam,14.6,12.2,110,8.1,225,120,150,7898
193,W-YZB,WYZB0193,2007,10.3,15.2,6.1,2422.4,792.2,388.1,1234.2,2775.5,small_spike,Fluvo-aquic soils,silty clay loam,15.8,13.8,105,8.1,225,120,150,7982
194,W-YZB,WYZB0194,2008,10.6,15.6,6.4,2451.3,780.2,229.1,1111,2540.4,small_spike,Fluvo-aquic soils,silty clay loam,13.6,14.6,112,7.8,225,120,150,9254
195,W-YZB,WYZB0195,2008,10.9,15.9,6.6,2564.3,843.2,229.1,1151.4,2626.1,small_spike,Fluvo-aquic soils,sandy loam,14.8,27.9,118,6.4,225,120,150,7541
196,W-YZB,WYZB0196,2009,9.9,14.5,6.2,2396.9,799.2,477.8,1067.9,2622.6,small_spike,Fluvo-aquic soils,silty clay loam,11,22,97,8.1,225,120,150,6854
197,W-YZB,WYZB0197,2009,10.3,14.9,6.5,2543.8,896.1,489.5,1101.9,2718.2,small_spike,Fluvo-aquic soils,sandy loam,11.5,29,97,7.3,225,120,150,6953
198,W-YZB,WYZB0198,2008,10.1,15,6,2171.2,646.6,211,1114.5,2484.7,small_spike,Fluvo-aquic soils,silty clay loam,24.7,16.3,153,7.7,225,75,180,7253
199,W-YZB,WYZB0199,2008,10.1,15,6,2171.2,646.6,211,1114.5,2484.7,small_spike,Fluvo-aquic soils,silty clay loam,13.2,20.5,185,8,225,75,180,7772
200,W-YZB,WYZB0200,2008,10.1,15.1,6,2180.1,655.5,210.4,1114.5,2487.8,small_spike,Fluvo-aquic soils,silty clay loam,14.8,17.9,210,8,225,75,180,7253
201,W-YZB,WYZB0201,2006,11,15.9,6.9,2178.8,745.8,317.4,1097.8,2473.9,small_spike,Paddy soils,silty clay loam,14.5,10.8,92,8,195,120,150,5925
202,W-YZB,WYZB0202,2007,9.6,14.4,5.4,1880.4,629.6,368,1040.9,2369.4,small_spike,Paddy soils,silty clay loam,14.6,11.2,87,6.1,195,120,150,6333
203,W-YZB,WYZB0203,2007,9.7,14.5,5.6,1920.9,660.1,368,1052.1,2402.8,small_spike,Paddy soils,silty clay loam,13.8,10.8,83,6.3,195,120,150,6089
204,W-YZB,WYZB0204,2008,10.3,15.4,5.9,2028.5,677.7,191.5,986.5,2288.1,small_spike,Paddy soils,silty clay loam,12.8,23.4,106,6.9,195,120,150,5124
205,W-YZB,WYZB0205,2009,9.3,13.7,5.7,2049.2,652.9,466.3,949.3,2397.1,small_spike,Paddy soils,silty clay loam,10.8,16.5,96,6.4,195,120,150,4635
206,W-YZB,WYZB0206,2006,10.9,15.8,6.8,2156.2,723.2,342.4,1091.5,2456.1,small_spike,Paddy soils,silty clay loam,15.4,12.7,90,7,195,120,150,6390
207,W-YZB,WYZB0207,2007,10,14.8,5.8,2257.3,727.1,388.1,1183.5,2667.6,small_spike,Paddy soils,silty clay loam,13.5,8.6,68,6.3,195,120,150,5153
208,W-YZB,WYZB0208,2006,10.8,15.8,6.8,2169.3,716.4,342.1,1106.1,2475.8,small_spike,Fluvo-aquic soils,silty clay loam,16.2,14.4,94,5.6,195,120,150,6150
209,W-YZB,WYZB0209,2007,9.8,14.6,5.6,1977.8,678,368,1085,2461.5,small_spike,Fluvo-aquic soils,silty clay loam,13.6,6.7,71,8.2,195,120,150,5987
210,W-YZB,WYZB0210,2008,10.7,15.7,6.4,2456.6,785.5,229.1,1114.3,2550.1,small_spike,Fluvo-aquic soils,silty clay loam,15.8,13.8,96,8.1,225,120,150,8256
211,W-YZB,WYZB0211,2009,10,14.6,6.1,2423.4,805.7,410.8,1093.8,2650.1,small_spike,Fluvo-aquic soils,silty clay loam,13.8,21,76,7.1,225,120,150,7700
212,W-YZB,WYZB0212,2006,11.5,16.5,7.3,2580.6,877.7,336.3,1263.1,2757,small_spike,Lime concretion fluvo-aquic soils,silty clay loam,15.4,15.6,108,5.7,225,120,150,7815
213,W-YZB,WYZB0213,2006,11.5,16.5,7.3,2603.1,890.2,336.3,1265.5,2764.6,small_spike,Lime concretion fluvo-aquic soils,clay loam,16.3,14.5,96,5.9,225,120,150,8190
214,W-YZB,WYZB0214,2006,11.3,16.3,7.1,2476.6,823.7,334.9,1248.2,2715.8,small_spike,Lime concretion fluvo-aquic soils,clay loam,13.8,12.9,117,5.2,225,120,150,8145
215,W-YZB,WYZB0215,2007,10,14.9,5.9,2323.4,733.2,388.1,1197.3,2686.4,small_spike,Lime concretion fluvo-aquic soils,clay loam,13.4,12.8,97,6.1,225,120,150,7004
216,W-YZB,WYZB0216,2007,10.1,15,6,2384.7,754.5,404.3,1213.6,2726.2,small_spike,Lime concretion fluvo-aquic soils,clay loam,13.7,13.6,106,6.2,225,120,150,7740
217,W-YZB,WYZB0217,2007,10.4,15.3,6.2,2485.4,825.2,399.3,1245.8,2816.4,small_spike,Lime concretion fluvo-aquic soils,clay loam,14.9,13.2,102,6,225,120,150,7500
218,W-YZB,WYZB0218,2008,10.5,15.5,6.3,2407.4,756.3,229.1,1096.7,2507,small_spike,Lime concretion fluvo-aquic soils,clay loam,14.3,14.1,98,6.7,225,120,150,7395
219,W-YZB,WYZB0219,2008,10.6,15.6,6.4,2431.7,770.6,229.1,1106,2529.4,small_spike,Lime concretion fluvo-aquic soils,clay loam,15.2,13.4,106,6.3,225,120,150,7845
220,W-YZB,WYZB0220,2009,10.2,14.9,6.4,2551.7,874,477.8,1115,2725.7,small_spike,Lime concretion fluvo-aquic soils,clay loam,12.2,26,124,6.4,225,120,150,6125
221,W-YZB,WYZB0221,2009,10.6,15.2,6.8,2720.5,962.8,477.8,1161.3,2824.6,small_spike,Lime concretion fluvo-aquic soils,clay loam,12.4,23.7,127,6.6,225,120,150,7088
222,W-YZB,WYZB0222,2007,9.9,15.3,5.3,2469.2,794.4,437.7,1122.7,2666.5,small_spike,Lime concretion fluvo-aquic soils,clay loam,13.7,13.4,150,7.2,210,158,60,7305
223,W-YZB,WYZB0223,2007,9.8,15.1,5.1,2387.5,752.7,437.5,1100,2622,small_spike,Lime concretion fluvo-aquic soils,clay loam,15.3,22.7,160,7.5,210,105,60,7104
224,W-YZB,WYZB0224,2007,9.9,15.3,5.3,2467.7,792.9,437.7,1124.9,2674.7,small_spike,Lime concretion fluvo-aquic soils,clay loam,14.8,14.9,150,7.4,210,105,60,8430
225,W-YZB,WYZB0225,2008,10.5,16.2,6,2548.6,809.7,247.6,1111,2613.3,small_spike,Lime concretion fluvo-aquic soils,clay,10.8,14,156,7.3,210,105,60,6330
226,W-YZB,WYZB0226,2006,11.6,17.2,6.9,2787.5,990,319.9,1169.9,2714.6,small_spike,Lime concretion fluvo-aquic soils,clay,15.3,11.4,153,8.2,210,105,60,7491
227,W-YZB,WYZB0227,2008,10.5,16.1,5.9,2523.1,794.2,247.6,1103.4,2593.6,small_spike,Lime concretion fluvo-aquic soils,clay,13.2,13.8,185,7.7,210,105,60,7554
228,W-YZB,WYZB0228,2006,11.6,17.2,6.9,2787.5,990,319.9,1169.9,2714.6,small_spike,Lime concretion fluvo-aquic soils,clay loam,11.6,15.6,134,6.7,210,105,60,8004
229,W-YZB,WYZB0229,2008,10.5,16.1,5.9,2523.1,794.2,247.6,1103.4,2593.6,small_spike,Lime concretion fluvo-aquic soils,clay,15.2,19.1,191,7.4,210,105,60,8204
230,W-YZB,WYZB0230,2008,10.5,16.2,6,2548.6,809.7,247.6,1111,2613.3,small_spike,Lime concretion fluvo-aquic soils,clay,14.8,16.8,160,8.3,210,105,60,7740
231,W-YZB,WYZB0231,2007,9.9,15.3,5.3,2469.2,794.4,437.7,1122.7,2666.5,small_spike,Lime concretion fluvo-aquic soils,clay loam,18.6,20.8,215,7.5,210,105,60,9180
232,W-YZB,WYZB0232,2008,10.5,16.2,6,2548.6,809.7,247.6,1111,2613.3,small_spike,Lime concretion fluvo-aquic soils,clay,11.2,18.3,194,7.8,210,105,60,6990
233,W-YZB,WYZB0233,2008,10.5,16.1,5.9,2523.1,794.2,247.6,1103.4,2593.6,small_spike,Lime concretion fluvo-aquic soils,clay,13.5,18.9,203,7.7,210,105,60,7175
234,W-YZB,WYZB0234,2006,11.6,17.2,6.9,2765.4,977.9,319.9,1164.1,2701.8,small_spike,Lime concretion fluvo-aquic soils,clay loam,14.2,14.3,167,8.1,210,105,60,6993
235,W-YZB,WYZB0235,2007,9.8,15.2,5.2,2422,767.2,437.5,1116.6,2653.7,small_spike,Lime concretion fluvo-aquic soils,clay loam,11.4,9.2,160,7.4,210,105,60,7320
236,W-YZB,WYZB0236,2008,10.5,16.2,6,2570.5,811.6,247.6,1111.6,2619.4,small_spike,Fluvo-aquic soils,clay,12.2,16.7,187,7.6,210,105,60,7530
237,W-YZB,WYZB0237,2007,10,15.3,5.4,2493.3,808.5,437.7,1133.5,2691.3,small_spike,Fluvo-aquic soils,clay loam,11.9,19.9,169,7.4,210,105,60,8004
238,W-YZB,WYZB0238,2008,10.5,16.2,6,2548.6,809.7,247.6,1111,2613.3,small_spike,Lime concretion fluvo-aquic soils,clay,12.3,16.3,174,7.9,210,105,60,6981
239,W-YZB,WYZB0239,2007,10,15.3,5.4,2493.3,808.5,437.7,1133.5,2691.3,small_spike,Lime concretion fluvo-aquic soils,clay loam,14.4,14.3,158,8.2,210,105,60,7884
240,W-YZB,WYZB0240,2008,10.5,16.2,6,2548.6,809.7,247.6,1111,2613.3,small_spike,Fluvo-aquic soils,clay,12.2,18.9,166,7.4,210,105,60,7476
241,W-YZB,WYZB0241,2008,10.2,15.2,6,2187.6,673,209.1,1130,2516.9,small_spike,Lime concretion fluvo-aquic soils,clay loam,16,15.8,111,6.2,225,75,180,7313
242,W-YZB,WYZB0242,2007,9.2,14.9,4.5,2166.5,654.6,414.7,1320.5,2859.9,small_spike,Fluvo-aquic soils,clay loam,15.7,16.7,108,8.1,180,90,90,6093
243,W-YZB,WYZB0243,2007,9.3,15,4.6,2206.1,674.2,415,1338.6,2903.9,small_spike,Lime concretion fluvo-aquic soils,clay loam,20.4,12,112,8.1,225,113,113,7428
244,W-YZB,WYZB0244,2007,9.6,15.3,4.8,1702.2,610.2,387,1042.6,2367.7,small_spike,Fluvo-aquic soils,clay loam,18.6,13.5,139,7.9,180,90,90,5681
245,W-YZB,WYZB0245,2007,9.6,15.3,4.8,1702.2,610.2,387,1042.6,2367.7,small_spike,Lime concretion fluvo-aquic soils,clay loam,16.9,16.7,115,8.3,225,113,113,7479
246,W-YZB,WYZB0246,2007,9.2,14.8,4.5,2125.4,643.5,415,1294.5,2820.1,small_spike,Lime concretion fluvo-aquic soils,clay,15.2,15.2,109,7.3,180,90,90,7292
247,W-YZB,WYZB0247,2008,9.6,15.6,4.8,2191.2,666.8,189.7,1196,2641.3,small_spike,Lime concretion fluvo-aquic soils,clay,18.3,16,90,8,240,120,120,7613
248,W-YZB,WYZB0248,2008,10,15.8,5.2,2355.1,740.7,236.4,1230.3,2717.9,small_spike,Fluvo-aquic soils,clay loam,17,14.6,108,8.2,195,98,98,6260
249,W-YZB,WYZB0249,2008,10,15.9,5.2,2380.6,756.2,236.4,1238.2,2738,small_spike,Lime concretion fluvo-aquic soils,clay loam,18.4,15.2,111,7.7,240,120,120,7196
250,W-YZB,WYZB0250,2008,10,15.9,5.2,2380.6,756.2,236.4,1238.2,2738,small_spike,Fluvo-aquic soils,clay loam,16.5,15.7,92,7.8,195,98,98,5661
251,W-YZB,WYZB0251,2009,8.9,14.2,4.6,2166.7,663,378.1,1172.7,2726.6,small_spike,Lime concretion fluvo-aquic soils,clay loam,20,12.5,109,8.1,240,120,120,6480
252,W-YZB,WYZB0252,2009,8.9,14.2,4.6,2166.7,663,378.1,1172.7,2726.6,small_spike,Lime concretion fluvo-aquic soils,clay loam,21.3,14.4,132,8.1,240,120,120,5957
253,W-YZB,WYZB0253,2009,8.9,14.1,4.6,2134.2,660.5,378.1,1146.6,2697.6,small_spike,Lime concretion fluvo-aquic soils,clay,16.4,19.7,112,7.6,195,98,98,6929
254,W-YZB,WYZB0254,2009,9.1,14.4,4.7,2265.6,711.9,378.1,1216.7,2817.1,small_spike,Lime concretion fluvo-aquic soils,clay loam,17.8,23.4,132,7.7,195,98,98,6777
255,W-YZB,WYZB0255,2007,9.3,15,4.7,2201.7,679.8,415,1324.7,2885.9,small_spike,Lime concretion fluvo-aquic soils,clay loam,16.9,15.4,89,7.8,180,90,90,6822
256,W-YZB,WYZB0256,2008,9.6,15.5,4.7,2162.7,658.3,189.7,1188.4,2623.8,small_spike,Lime concretion fluvo-aquic soils,clay loam,17.6,15.9,105,7.5,195,98,98,7571
257,W-YZB,WYZB0257,2007,9.4,15.1,4.7,2264.5,692.6,415,1372.3,2964.4,small_spike,Lime concretion fluvo-aquic soils,loam,15,14.3,82,7.6,180,90,90,6642
258,W-YZB,WYZB0258,2007,9.5,15.3,4.8,2324.5,722.6,415,1383.6,2999,small_spike,Fluvo-aquic soils,clay loam,18.7,14.2,97,8,180,90,90,7688
259,W-YZB,WYZB0259,2008,10.2,16.1,5.4,2448.6,794.2,246.1,1260.7,2790.9,small_spike,Fluvo-aquic soils,clay loam,17.9,19.1,113,8,240,120,120,7133
260,W-YZB,WYZB0260,2009,9.5,14.8,5.1,2386.2,792.5,400.7,1241.2,2891.9,small_spike,Fluvo-aquic soils,clay loam,17.6,20.6,109,8,240,120,120,6614
261,W-YZB,WYZB0261,2008,10.2,16.1,5.4,2454.5,800.1,246.6,1248,2781.8,small_spike,Fluvo-aquic soils,silty clay loam,15.2,18.2,109,7.9,195,98,98,6672
262,W-YZB,WYZB0262,2007,9.5,15.2,4.8,2332.2,710.3,443.6,1387.7,2997.3,small_spike,Fluvo-aquic soils,loamy sand,12.1,9.9,88,8.4,135,68,68,5217
263,W-YZB,WYZB0263,2007,9.4,15.1,4.7,2257.8,685.9,415,1369.9,2954.6,small_spike,Fluvo-aquic soils,loamy sand,19.2,19.5,125,8.2,180,90,90,7079
264,W-YZB,WYZB0264,2008,10.2,16.1,5.4,2450.4,796,246.6,1253.8,2785.4,small_spike,Fluvo-aquic soils,loamy sand,13.1,12,84,8.3,150,75,75,5646
265,W-YZB,WYZB0265,2008,10.2,16.1,5.4,2450.4,796,246.6,1253.8,2785.4,small_spike,Fluvo-aquic soils,loamy sand,10.9,12,95,8.4,150,75,75,5984
266,W-YZB,WYZB0266,2008,10.2,16.1,5.4,2448.6,794.2,246.1,1260.7,2790.9,small_spike,Fluvo-aquic soils,loamy sand,14.9,14.8,132,8.2,195,98,98,7209
267,W-YZB,WYZB0267,2009,8.9,14.2,4.5,2162.4,658.7,375.7,1190.9,2743.9,small_spike,Fluvo-aquic soils,loamy sand,12.5,16.8,130,8.3,150,75,75,5991
268,W-YZB,WYZB0268,2009,8.9,14.2,4.5,2162.4,658.7,375.7,1190.9,2743.9,small_spike,Fluvo-aquic soils,loamy sand,13.3,17.9,135,8.2,150,75,75,5955
269,W-YZB,WYZB0269,2008,10.1,16,5.2,2354.3,759.9,234.5,1221,2733.6,small_spike,Fluvo-aquic soils,loamy sand,13.8,15.3,106,8.2,195,98,98,7522
270,W-YZB,WYZB0270,2009,8.8,14.1,4.5,2128.8,645.1,377.8,1168.8,2709.7,small_spike,Fluvo-aquic soils,loamy sand,15,13.3,97,8.2,195,98,98,6684
271,W-YZB,WYZB0271,2008,10.1,16,5.3,2410.8,776.4,246.6,1239.1,2757.6,small_spike,Fluvo-aquic soils,loamy sand,13.8,11.4,86,8,195,98,98,7233
272,W-YZB,WYZB0272,2009,8.9,14.1,4.6,2149.5,655.8,378.1,1168.8,2717.2,small_spike,Fluvo-aquic soils,loamy sand,15.6,8.7,85,8.1,195,98,98,6959
273,W-YZB,WYZB0273,2008,10.5,16.1,6,2487.2,819.3,345.8,1263.9,2772.8,small_spike,Fluvo-aquic soils,sandy loam,12.6,9.7,146,8.4,173,108,90,6809
274,W-YZB,WYZB0274,2009,9.6,14.7,5.6,2431.7,810.6,393.3,1226.8,2858.8,small_spike,Fluvo-aquic soils,sandy loam,12.6,9.7,146,8.4,180,105,105,5133
275,W-YZB,WYZB0275,2008,10.9,16.6,6.5,2725.8,937.9,363.9,1319.3,2916,small_spike,Lime concretion fluvo-aquic soils,clay,21.1,17.3,198,8.1,173,108,90,6321
276,W-YZB,WYZB0276,2009,8.9,13.8,4.9,2045,639.6,374.3,1083.9,2577.1,small_spike,Lime concretion fluvo-aquic soils,clay,16.7,12.5,125,8.3,180,105,105,6819
277,W-YZB,WYZB0277,2009,9.6,14.7,5.5,2411.8,790.7,393.3,1222.3,2843.7,small_spike,Lime concretion fluvo-aquic soils,silty clay loam,20.8,15.7,150,8.1,225,135,90,7788
278,W-YZB,WYZB0278,2008,10.6,16.2,6.1,2540.7,842.8,345.8,1292.1,2823.1,small_spike,Lime concretion fluvo-aquic soils,clay,13.5,12.5,98,8,207,108,90,7236
279,W-YZB,WYZB0279,2008,10.4,16.1,6,2457,809.1,348.6,1248.7,2757.1,small_spike,Lime concretion fluvo-aquic soils,clay,18.3,45,249,7.5,190,108,90,6590
280,W-YZB,WYZB0280,2009,8.9,13.7,4.9,2050.7,639.6,374.3,1092.7,2591.3,small_spike,Lime concretion fluvo-aquic soils,silty clay loam,20.2,17.5,176,7.9,225,135,90,7701
281,W-YZB,WYZB0281,2008,10.8,16.4,6.4,2688.5,910.6,345.8,1315,2892.5,small_spike,Brown earths,loam,17.2,13.7,157,6.5,190,108,90,6612
282,W-YZB,WYZB0282,2008,10.2,15.8,5.8,2382.1,764.2,343.1,1230.7,2702.1,small_spike,Brown earths,clay loam,16.9,23.4,35,6.2,173,108,90,6206
283,W-YZB,WYZB0283,2009,9.2,14.3,5.3,2258.3,717.2,393.3,1175.7,2739.1,small_spike,Brown earths,clay loam,16.3,8,100,7.2,180,105,105,6140
284,W-YZB,WYZB0284,2008,10.5,16.1,6.1,2506,828.1,345.8,1272.9,2789,small_spike,Lime concretion fluvo-aquic soils,silty clay loam,17.3,23,88,6.6,190,108,90,7068
285,W-YZB,WYZB0285,2009,9.3,14.3,5.3,2283.4,722.3,393.3,1192.4,2764.1,small_spike,Lime concretion fluvo-aquic soils,silty clay loam,17.2,10.4,87,6.2,210,120,113,7930
286,W-YZB,WYZB0286,2009,9.1,14.1,5.2,2189.8,688.7,393.3,1148.3,2687.1,small_spike,Lime concretion fluvo-aquic soils,silty clay loam,19.1,10.2,114,7.1,210,120,113,6914
287,W-YZB,WYZB0287,2008,10.6,16.2,6.1,2533.9,846,348.6,1270.2,2797.8,small_spike,Lime concretion fluvo-aquic soils,silty clay loam,19.6,11.3,120,6.9,190,108,90,6431
288,W-YZB,WYZB0288,2009,9.2,14.2,5.2,2233.3,702.2,393.3,1168,2719.3,small_spike,Lime concretion fluvo-aquic soils,silty clay loam,17.5,16.1,75,6.4,210,120,113,6216
