Sort,Crop,NO,Year,Province,NO.Station,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Ynpk
1005,ER-SC,ERSC1005,2008,ERSC08,WS0825,25.87 ,30.25 ,22.53 ,2121.2,1301.2,572.7,447.4,1326.6,Paddy soils,,18.5,56.1,149,5.5,180,60,135,4352
1006,ER-SC,ERSC1006,2009,ERSC08,WS0825,26.86 ,31.37 ,23.27 ,2283.4,1433.4,364.6,525.4,1476.31,Paddy soils,,19.5,21.1,81,5.3,135,54,124,6828
1007,ER-SC,ERSC1007,2007,ERSC08,WS0825,26.17 ,30.64 ,22.81 ,2014.8,1244.8,412.1,420,1245.09,Paddy soils,,18.5,41.6,52,5.8,135,60,135,7092
1008,ER-SC,ERSC1008,2008,ERSC08,WS0825,25.87 ,30.25 ,22.53 ,2121.2,1301.2,572.7,447.4,1326.6,Paddy soils,,22.8,53.7,131,5.8,180,60,135,6512
1009,ER-SC,ERSC1009,2008,ERSC08,WS0825,25.87 ,30.25 ,22.53 ,2121.2,1301.2,572.7,447.4,1326.6,Paddy soils,,34.6,61.2,36,5.7,180,60,135,6008
1010,ER-SC,ERSC1010,2008,ERSC08,WS0825,25.87 ,30.25 ,22.53 ,2121.2,1301.2,572.7,447.4,1326.6,Paddy soils,,24.7,15.3,47,4.9,135,60,135,5543
1011,ER-SC,ERSC1011,2008,ERSC08,WS0825,25.87 ,30.25 ,22.53 ,2121.2,1301.2,572.7,447.4,1326.6,Paddy soils,,26,11.8,72,5.3,180,54,135,7889
1012,ER-SC,ERSC1012,2009,ERSC08,WS0825,26.86 ,31.37 ,23.27 ,2283.4,1433.4,364.6,525.4,1476.31,Paddy soils,,28.7,14.2,58,4.8,180,54,135,6930
1013,ER-SC,ERSC1013,2008,ERSC08,WS0825,25.87 ,30.25 ,22.53 ,2121.2,1301.2,572.7,447.4,1326.6,Paddy soils,,38.6,6.4,97,5.4,180,60,135,7688
1014,ER-SC,ERSC1014,2009,ERSC08,WS0825,26.86 ,31.37 ,23.27 ,2283.4,1433.4,364.6,525.4,1476.31,Paddy soils,,49.6,12,136,5.4,180,54,135,5490
1015,ER-SC,ERSC1015,2007,ERSC08,WS0821,25.03 ,29.86 ,21.61 ,1927.3,1157.3,586.7,330.3,1098.5,Paddy soils,,36.4,17.5,59,4.9,150,57,117,6105
1016,ER-SC,ERSC1016,2007,ERSC08,WS0821,25.03 ,29.86 ,21.61 ,1927.3,1157.3,586.7,330.3,1098.5,Paddy soils,,17.6,28.9,106,5.2,150,75,120,5835
1017,ER-SC,ERSC1017,2007,ERSC08,WS0821,25.03 ,29.86 ,21.61 ,1927.3,1157.3,586.7,330.3,1098.5,Paddy soils,,41.4,24.2,100,5.1,150,60,120,5925
1018,ER-SC,ERSC1018,2009,ERSC08,WS0821,24.92 ,30.27 ,21.08 ,1993.6,1193.6,405.7,420.2,1267.72,Paddy soils,,38,25.4,68,5.3,150,60,120,6444
1019,ER-SC,ERSC1019,2007,ERSC08,WS0821,25.03 ,29.86 ,21.61 ,1927.3,1157.3,586.7,330.3,1098.5,Paddy soils,,32.7,27.7,95,5.2,150,75,120,5985
1020,ER-SC,ERSC1020,2005,ERSC08,WS0822,26.00 ,29.97 ,22.82 ,1742.3,1072.3,580.6,354.7,1068.18,Paddy soils,,29.3,9.6,38,4.8,138,54,120,6210
1021,ER-SC,ERSC1021,2006,ERSC08,WS0822,24.91 ,28.97 ,21.75 ,1893.5,1133.5,533.4,416.9,1232.63,Paddy soils,,41.4,6,148,4.7,138,138,120,6300
1022,ER-SC,ERSC1022,2007,ERSC08,WS0822,26.11 ,30.76 ,22.64 ,1958.2,1208.2,648.8,420.9,1232.99,Paddy soils,,31.9,4.3,71,4.9,135,45,102,7425
1023,ER-SC,ERSC1023,2008,ERSC08,WS0822,25.19 ,29.74 ,21.50 ,2065.4,1245.4,531.5,479.5,1377.99,Paddy soils,,22.2,9.4,79,4.8,128,38,105,6908
1024,ER-SC,ERSC1024,2005,ERSC08,WS0822,26.00 ,29.97 ,22.82 ,1742.3,1072.3,580.6,354.7,1068.18,Paddy soils,,34.2,21.7,33,5,138,60,120,5850
1025,ER-SC,ERSC1025,2006,ERSC08,WS0822,24.91 ,28.97 ,21.75 ,1893.5,1133.5,533.4,416.9,1232.63,Paddy soils,,42.5,26.1,261,5,138,90,135,6270
1026,ER-SC,ERSC1026,2005,ERSC08,WS0822,26.00 ,29.97 ,22.82 ,1742.3,1072.3,580.6,354.7,1068.18,Paddy soils,,21.7,33.3,119,5,138,54,128,4875
1027,ER-SC,ERSC1027,2005,ERSC08,WS0822,26.00 ,29.97 ,22.82 ,1742.3,1072.3,580.6,354.7,1068.18,Paddy soils,,23.1,21.6,37,5.1,138,45,120,5250
1028,ER-SC,ERSC1028,2005,ERSC08,WS0822,26.00 ,29.97 ,22.82 ,1742.3,1072.3,580.6,354.7,1068.18,Paddy soils,,19.3,9.5,35,4.6,138,45,123,5250
1029,ER-SC,ERSC1029,2007,ERSC08,WS0822,26.11 ,30.76 ,22.64 ,1958.2,1208.2,648.8,420.9,1232.99,Paddy soils,,32,7.1,81,4.7,120,45,96,6668
1030,ER-SC,ERSC1030,2007,ERSC08,WS0823,26.11 ,30.76 ,22.70 ,2010.2,1240.2,357.1,428.8,1259.67,Paddy soils,,29.8,15.4,93,6,135,63,113,6675
1031,ER-SC,ERSC1031,2007,ERSC08,WS0823,26.11 ,30.76 ,22.70 ,2010.2,1240.2,357.1,428.8,1259.67,Paddy soils,,31.7,16.1,91,5.7,149,64,105,6750
1032,ER-SC,ERSC1032,2009,ERSC08,WS0823,25.92 ,30.60 ,22.26 ,2073.4,1273.4,398.7,461.5,1335.56,Paddy soils,,33.1,9,89,4.8,134,60,99,7800
1033,ER-SC,ERSC1033,2008,ERSC08,WS0826,26.23 ,30.70 ,22.83 ,2308.1,1428.1,708.5,523.5,1494.07,Paddy soils,,39.8,23.8,102,4.6,138,54,135,6500
1034,ER-SC,ERSC1034,2008,ERSC08,WS0826,26.23 ,30.70 ,22.83 ,2308.1,1428.1,708.5,523.5,1494.07,Paddy soils,,48.7,16.5,120,5.3,138,54,135,8025
1035,ER-SC,ERSC1035,2008,ERSC08,WS0826,26.23 ,30.70 ,22.83 ,2308.1,1428.1,708.5,523.5,1494.07,Paddy soils,,36.6,19.5,70,5.6,138,54,135,6545
1036,ER-SC,ERSC1036,2008,ERSC08,WS0826,26.23 ,30.70 ,22.83 ,2308.1,1428.1,708.5,523.5,1494.07,Paddy soils,,36.6,19.5,70,5.6,138,54,135,7685
1037,ER-SC,ERSC1037,2008,ERSC08,WS0826,26.23 ,30.70 ,22.83 ,2308.1,1428.1,708.5,523.5,1494.07,Paddy soils,,48,16,190,5.6,138,54,135,6645
1038,ER-SC,ERSC1038,2008,ERSC08,WS0826,26.23 ,30.70 ,22.83 ,2308.1,1428.1,708.5,523.5,1494.07,Paddy soils,,48,16,190,5.6,138,54,135,7304
1039,ER-SC,ERSC1039,2009,ERSC08,WS0826,26.38 ,31.01 ,22.68 ,2426.5,1506.5,466.7,575.931,1597.66,Paddy soils,,48.7,16.5,121,5.3,145,74,113,7337
1040,ER-SC,ERSC1040,2009,ERSC08,WS0826,26.81 ,31.40 ,23.12 ,2305.7,1445.7,421.3,534.531,1489.69,Paddy soils,,36.6,19.5,70,5.6,138,72,135,7385
1041,ER-SC,ERSC1041,2009,ERSC08,WS0826,26.56 ,31.13 ,22.88 ,2310.8,1440.8,422.5,540.931,1506.69,Paddy soils,,48,16,190,5.6,152,77,117,7454
1042,ER-SC,ERSC1042,2010,ERSC08,WS0826,25.81 ,30.36 ,22.28 ,2374.9,1454.9,962.8,443.123,1382.81,Paddy soils,,39.5,8.7,171,4.7,152,71,118,7283
1043,ER-SC,ERSC1043,2010,ERSC08,WS0826,25.81 ,30.36 ,22.28 ,2374.9,1454.9,962.8,443.123,1382.81,Paddy soils,,38.9,9.5,44,5,152,70,117,7358
1044,ER-SC,ERSC1044,2009,ERSC08,WS0847,25.82 ,30.51 ,22.06 ,2220.7,1360.7,608.5,436.5,1336.3,Paddy soils,,28.7,27,145,5.3,180,81,150,7110
1045,ER-SC,ERSC1045,2010,ERSC08,WS0847,25.68 ,30.05 ,22.33 ,2362.3,1442.3,877,354.7,1246.76,Paddy soils,,25.2,21.7,120,6,180,81,150,10334
1046,ER-SC,ERSC1046,2009,ERSC08,WS0847,25.82 ,30.51 ,22.06 ,2220.7,1360.7,608.5,436.5,1336.3,Paddy soils,,43.2,44.2,270,5.1,180,81,150,7365
1047,ER-SC,ERSC1047,2009,ERSC08,WS0847,25.82 ,30.51 ,22.06 ,2220.7,1360.7,608.5,436.5,1336.3,Paddy soils,,38,25.9,164,4.8,180,81,150,9570
1048,ER-SC,ERSC1048,2010,ERSC08,WS0847,25.68 ,30.05 ,22.33 ,2362.3,1442.3,877,354.7,1246.76,Paddy soils,,26.2,44.1,143,5.9,177,86,212,7841
1049,ER-SC,ERSC1049,2009,ERSC08,WS0849,26.33 ,31.28 ,22.60 ,2027.6,1257.6,561.6,469.6,1328.82,Paddy soils,,27.9,28.9,128,4.9,159,69,129,7058
1050,ER-SC,ERSC1050,2009,ERSC08,WS0849,26.27 ,31.21 ,22.56 ,1996.5,1236.5,561.6,457.4,1301.63,Paddy soils,,39.8,31.9,172,4.9,152,72,126,6450
1051,ER-SC,ERSC1051,2008,ERSC08,WS0849,25.71 ,30.38 ,22.21 ,2108.1,1288.1,508.6,450.6,1332.64,Paddy soils,,22.1,24,100,6.3,145,63,117,6795
1052,ER-SC,ERSC1052,2010,ERSC08,WS0849,25.48 ,29.58 ,22.37 ,1962.3,1192.3,891.3,288.4,1031.76,Paddy soils,,32.5,34.8,137,4.8,145,63,117,7440
1053,ER-SC,ERSC1053,2005,ERSC08,WS0828,26.01 ,30.25 ,22.92 ,1872.5,1152.5,515.6,400.2,1176.08,Paddy soils,,13.9,33.1,45,4.9,165,66,150,5790
1054,ER-SC,ERSC1054,2007,ERSC08,WS0828,26.17 ,30.78 ,22.81 ,1883.9,1163.9,391.3,362.8,1115.39,Paddy soils,,42.2,22.7,93,5.2,150,60,105,8310
1055,ER-SC,ERSC1055,2010,ERSC08,WS0828,24.83 ,28.79 ,21.81 ,1812.3,1082.3,1095.9,291.2,1006.79,Paddy soils,,30.5,15.2,182,5.1,148,79,124,7053
1056,ER-SC,ERSC1056,2005,ERSC08,WS0828,26.01 ,30.25 ,22.92 ,1872.5,1152.5,515.6,400.2,1176.08,Paddy soils,,38.8,16.2,143,5.1,150,75,135,7920
1057,ER-SC,ERSC1057,2006,ERSC08,WS0828,25.14 ,29.35 ,22.14 ,1810.3,1090.3,781,386.5,1153.98,Paddy soils,,38.8,16.2,143,5.1,180,60,150,8220
1058,ER-SC,ERSC1058,2006,ERSC08,WS0828,25.14 ,29.35 ,22.14 ,1810.3,1090.3,781,386.5,1153.98,Paddy soils,,12.7,41.7,85,4.6,165,60,135,7005
1059,ER-SC,ERSC1059,2007,ERSC08,WS0828,26.17 ,30.78 ,22.81 ,1883.9,1163.9,391.3,362.8,1115.39,Paddy soils,,13.4,42.5,87,4.7,150,60,135,7380
1060,ER-SC,ERSC1060,2006,ERSC08,WS0828,25.14 ,29.35 ,22.14 ,1810.3,1090.3,781,386.5,1153.98,Paddy soils,,15.6,52,45,5.5,165,60,135,8505
1061,ER-SC,ERSC1061,2007,ERSC08,WS0828,26.17 ,30.78 ,22.81 ,1883.9,1163.9,391.3,362.8,1115.39,Paddy soils,,12.7,25.9,56,5.2,165,60,135,7545
1062,ER-SC,ERSC1062,2005,ERSC08,WS0828,26.01 ,30.25 ,22.92 ,1872.5,1152.5,515.6,400.2,1176.08,Paddy soils,,39.2,16.9,106,5.1,150,75,150,6825
1063,ER-SC,ERSC1063,2006,ERSC08,WS0828,25.14 ,29.35 ,22.14 ,1810.3,1090.3,781,386.5,1153.98,Paddy soils,,39.2,16.9,106,5.1,195,98,195,7920
1064,ER-SC,ERSC1064,2007,ERSC08,WS0828,26.17 ,30.78 ,22.81 ,1883.9,1163.9,391.3,362.8,1115.39,Paddy soils,,27.4,15.8,39,5.2,165,60,132,8535
1065,ER-SC,ERSC1065,2009,ERSC08,WS0831,25.63 ,30.33 ,21.77 ,1896.7,1156.7,423.3,442.7,1261.44,Paddy soils,,30.2,13.5,112,5.2,150,68,117,6840
1066,ER-SC,ERSC1066,2008,ERSC08,WS0831,25.58 ,30.16 ,22.11 ,1943.8,1183.8,565.6,421.8,1242.36,Paddy soils,,23.9,14.3,75,5.2,138,66,105,6405
1067,ER-SC,ERSC1067,2009,ERSC08,WS0831,25.63 ,30.33 ,21.77 ,1896.7,1156.7,423.3,442.7,1261.44,Paddy soils,,30.2,13.5,112,5.2,150,68,135,7020
1068,ER-SC,ERSC1068,2009,ERSC08,WS0831,25.63 ,30.33 ,21.77 ,1896.7,1156.7,423.3,442.7,1261.44,Paddy soils,,30.2,13.5,112,5.2,150,68,117,6885
1069,ER-SC,ERSC1069,2009,ERSC08,WS0831,25.63 ,30.33 ,21.77 ,1896.7,1156.7,423.3,442.7,1261.44,Paddy soils,,30.2,13.5,112,5.2,150,68,117,6915
1070,ER-SC,ERSC1070,2008,ERSC08,WS0831,25.58 ,30.16 ,22.11 ,1943.8,1183.8,565.6,421.8,1242.36,Paddy soils,,24.5,10.5,92,5,138,66,105,6750
1071,ER-SC,ERSC1071,2007,ERSC08,WS0831,25.81 ,30.69 ,22.20 ,1832.5,1122.5,353.3,345.9,1080.99,Paddy soils,,36.5,32,135,5,138,66,105,6000
1072,ER-SC,ERSC1072,2009,ERSC08,WS0831,25.63 ,30.33 ,21.77 ,1896.7,1156.7,423.3,442.7,1261.44,Paddy soils,,32,14.1,48,4.6,165,75,150,5400
1073,ER-SC,ERSC1073,2007,ERSC08,WS0804,26.51 ,31.09 ,22.85 ,2200.6,1370.6,346.1,363.3,1195.82,Paddy soils,,23.7,15.2,95,7.5,122,57,90,4320
1074,ER-SC,ERSC1074,2009,ERSC08,WS0805,24.93 ,30.62 ,20.62 ,2193.5,1313.5,354.9,519.9,1486.49,Paddy soils,,22,6.5,37,5.1,126,57,102,7200
1075,ER-SC,ERSC1075,2010,ERSC08,WS0805,23.73 ,28.53 ,20.23 ,2088,1208,660.5,375.8,1251.7,Paddy soils,,30,27,111,5.3,141,60,98,7050
1076,ER-SC,ERSC1076,2005,ERSC08,WS0805,25.32 ,30.10 ,21.56 ,2050.6,1240.6,447.4,366.8,1187.31,Paddy soils,,15,16.5,189,6.1,129,48,77,7239
1077,ER-SC,ERSC1077,2005,ERSC08,WS0805,25.32 ,30.10 ,21.56 ,2050.6,1240.6,447.4,366.8,1187.31,Paddy soils,,26,6.6,59,4.8,149,57,86,8765
1078,ER-SC,ERSC1078,2008,ERSC08,WS0522,25.02 ,31.46 ,20.45 ,2201.7,1321.7,461,572.6,1573.4,Paddy soils,,25,7.1,35,5.9,159,72,144,7947
1079,ER-SC,ERSC1079,2009,ERSC08,WS0522,24.73 ,31.38 ,20.17 ,2151.1,1281.1,367.9,557.8,1541.46,Paddy soils,,14.5,4.1,47,5.9,162,72,144,7742
1080,ER-SC,ERSC1080,2007,ERSC08,WS0807,25.48 ,29.47 ,22.38 ,2140,1300,381.4,474.7,1383.52,Paddy soils,,18.3,2.3,65,6.4,135,62,75,6555
1081,ER-SC,ERSC1081,2005,ERSC08,WS0809,25.98 ,29.41 ,23.13 ,2104.6,1294.6,456.3,497.9,1400.86,Paddy soils,,21.4,7.9,67,5.4,173,54,135,7125
1082,ER-SC,ERSC1082,2006,ERSC08,WS0809,25.59 ,28.77 ,22.89 ,2200.6,1340.6,551.4,505.4,1449.3,Paddy soils,,22.3,16.4,86,5.2,173,54,135,7590
1083,ER-SC,ERSC1083,2005,ERSC08,WS0809,25.98 ,29.41 ,23.13 ,2104.6,1294.6,456.3,497.9,1400.86,Paddy soils,,19,13.9,74,5.2,173,54,135,6675
1084,ER-SC,ERSC1084,2006,ERSC08,WS0809,25.59 ,28.77 ,22.89 ,2200.6,1340.6,551.4,505.4,1449.3,Paddy soils,,21.6,16.8,81,5.3,173,54,135,7065
1085,ER-SC,ERSC1085,2006,ERSC08,WS0809,25.59 ,28.77 ,22.89 ,2200.6,1340.6,551.4,505.4,1449.3,Paddy soils,,21.3,14.5,69,5,173,54,135,7560
1086,ER-SC,ERSC1086,2005,ERSC08,WS0809,25.98 ,29.41 ,23.13 ,2104.6,1294.6,456.3,497.9,1400.86,Paddy soils,,14.3,5.7,44,5.2,173,54,135,7125
1087,ER-SC,ERSC1087,2005,ERSC08,WS0809,25.98 ,29.41 ,23.13 ,2104.6,1294.6,456.3,497.9,1400.86,Paddy soils,,15.6,19.4,115,4.9,173,54,135,7545
1088,ER-SC,ERSC1088,2006,ERSC08,WS0809,25.59 ,28.77 ,22.89 ,2200.6,1340.6,551.4,505.4,1449.3,Paddy soils,,19.5,18.7,94,5.1,173,54,135,7875
1089,ER-SC,ERSC1089,2008,ERSC08,WS0810,25.23 ,30.27 ,21.25 ,2194.9,1324.9,729.4,554.8,1534.54,Paddy soils,,31.7,11.6,92,4.9,139,64,100,6437
1090,ER-SC,ERSC1090,2010,ERSC08,WS0810,24.84 ,29.22 ,21.53 ,2086.4,1246.4,1062.1,372.8,1219.36,Paddy soils,,55.4,10.3,127,4.8,171,74,113,8168
1091,ER-SC,ERSC1091,2009,ERSC08,WS0810,26.44 ,31.48 ,22.46 ,2406.3,1496.3,531.7,560.9,1575.75,Paddy soils,,38.4,33.3,42,5.2,152,78,130,6801
1092,ER-SC,ERSC1092,2007,ERSC08,WS0811,24.86 ,30.63 ,20.90 ,2137.6,1277.6,516.9,398.4,1273.57,Paddy soils,,43.2,15.1,72,5.8,146,90,180,6917
1093,ER-SC,ERSC1093,2005,ERSC08,WS0833,26.05 ,30.75 ,22.28 ,2318.8,1428.8,513.3,485.6,1435.98,Paddy soils,,19,55.7,128,5.4,216,207,189,6338
1094,ER-SC,ERSC1094,2008,ERSC08,WS0833,25.68 ,30.85 ,21.59 ,2285.9,1395.9,909.1,563.6,1564.87,Paddy soils,,17,41.5,98,5.6,137,60,128,5753
1095,ER-SC,ERSC1095,2005,ERSC08,WS0833,26.05 ,30.75 ,22.28 ,2318.8,1428.8,513.3,485.6,1435.98,Paddy soils,,21,29.2,25,5.3,216,207,189,5535
1096,ER-SC,ERSC1096,2006,ERSC08,WS0833,25.40 ,29.98 ,21.89 ,2209.6,1339.6,669.5,459,1380.22,Paddy soils,,22,40.3,110,5.3,137,60,194,6339
1097,ER-SC,ERSC1097,2006,ERSC08,WS0810,25.05 ,29.48 ,21.62 ,2179.7,1309.7,720.4,444.508,1347.98,Paddy soils,,44.3,18.4,68,5.6,135,60,105,5018
1098,ER-SC,ERSC1098,2007,ERSC08,WS0810,25.56 ,30.28 ,21.93 ,2223.4,1353.4,567.5,443.9,1354.31,Paddy soils,,25.6,2.2,52,4.4,120,63,99,6161
1099,ER-SC,ERSC1099,2006,ERSC08,WS0810,25.05 ,29.48 ,21.62 ,2179.7,1309.7,720.4,444.508,1347.98,Paddy soils,,53.9,9.8,110,5,135,60,105,5289
1100,ER-SC,ERSC1100,2006,ERSC08,WS0810,25.05 ,29.48 ,21.62 ,2179.7,1309.7,720.4,444.508,1347.98,Paddy soils,,36.7,40,81,6.2,135,45,105,7826
1101,ER-SC,ERSC1101,2008,ERSC08,WS0810,25.62 ,30.68 ,21.61 ,2279.9,1389.9,727.7,585.2,1599.29,Paddy soils,,51,11.7,50,4.3,120,63,99,6245
1102,ER-SC,ERSC1102,2006,ERSC08,WS0810,25.05 ,29.48 ,21.62 ,2179.7,1309.7,720.4,444.508,1347.98,Paddy soils,,41.4,17.3,115,4.8,135,60,105,4434
1103,ER-SC,ERSC1103,2006,ERSC08,WS0810,25.05 ,29.48 ,21.62 ,2179.7,1309.7,720.4,444.508,1347.98,Paddy soils,,34.4,12.3,66,4.5,135,45,105,5828
1104,ER-SC,ERSC1104,2009,ERSC08,WS0841,25.30 ,31.39 ,20.70 ,2024,1224,476.8,483.6,1371.56,Paddy soils,,29.1,6.5,35,4.9,180,69,137,7619
1105,ER-SC,ERSC1105,2009,ERSC08,WS0841,25.30 ,31.39 ,20.70 ,2024,1224,476.8,483.6,1371.56,Paddy soils,,31.9,13.6,79,4.8,255,141,225,6105
1106,ER-SC,ERSC1106,2010,ERSC08,WS0841,23.55 ,28.27 ,20.41 ,1718.8,988.8,1125.1,300.4,1023.98,Paddy soils,,18.3,19,73,4.7,138,54,81,6119
1107,ER-SC,ERSC1107,2010,ERSC08,WS0841,23.55 ,28.27 ,20.41 ,1718.8,988.8,1125.1,300.4,1023.98,Paddy soils,,46.8,32.1,290,5.2,117,59,77,9450
1108,ER-SC,ERSC1108,2009,ERSC08,WS0834,25.16 ,31.16 ,20.50 ,2012.8,1212.8,405.4,496.4,1390.95,Paddy soils,,36.2,21.2,120,5.1,278,49,180,6675
1109,ER-SC,ERSC1109,2006,ERSC08,WS0836,25.18 ,29.88 ,21.98 ,1938.8,1168.8,988.3,365.6,1157.93,Paddy soils,,32.9,7.1,66,5.4,255,141,225,5040
1110,ER-SC,ERSC1110,2006,ERSC08,WS0836,25.18 ,29.88 ,21.98 ,1938.8,1168.8,988.3,365.6,1157.93,Paddy soils,,35.8,12.2,70,5.8,240,144,222,5835
1111,ER-SC,ERSC1111,2006,ERSC08,WS0836,25.18 ,29.88 ,21.98 ,1938.8,1168.8,988.3,365.6,1157.93,Paddy soils,,30.1,6.9,75,4.9,270,150,240,6135
1112,ER-SC,ERSC1112,2006,ERSC08,WS0836,25.18 ,29.88 ,21.98 ,1938.8,1168.8,988.3,365.6,1157.93,Paddy soils,,32.2,8.4,73,6.1,270,150,240,6375
1113,ER-SC,ERSC1113,2006,ERSC08,WS0836,25.18 ,29.88 ,21.98 ,1938.8,1168.8,988.3,365.6,1157.93,Paddy soils,,44,10.6,65,5.5,270,120,228,5355
1114,ER-SC,ERSC1114,2006,ERSC08,WS0836,25.18 ,29.88 ,21.98 ,1938.8,1168.8,988.3,365.6,1157.93,Paddy soils,,32.9,7.1,66,5.4,255,141,225,5745
1115,ER-SC,ERSC1115,2006,ERSC08,WS0836,25.18 ,29.88 ,21.98 ,1938.8,1168.8,988.3,365.6,1157.93,Paddy soils,,32.9,7.1,66,5.4,255,141,225,6105
1116,ER-SC,ERSC1116,2007,ERSC08,WS0836,26.59 ,32.17 ,22.63 ,1994.4,1244.4,455.1,416.1,1225.98,Paddy soils,,26.3,12.6,57,6.6,240,135,228,4680
1117,ER-SC,ERSC1117,2007,ERSC08,WS0836,26.59 ,32.17 ,22.63 ,1994.4,1244.4,455.1,416.1,1225.98,Paddy soils,,33.1,7.3,66,5.3,255,141,228,4935
1118,ER-SC,ERSC1118,2008,ERSC08,WS0836,26.10 ,31.42 ,22.19 ,1931.6,1191.6,553.1,434.1,1248.95,Paddy soils,,35.8,3.6,74,6.5,255,141,225,6300
1119,ER-SC,ERSC1119,2008,ERSC08,WS0836,26.10 ,31.42 ,22.19 ,1931.6,1191.6,553.1,434.1,1248.95,Paddy soils,,35.2,17.3,78,5.2,255,141,225,6915
1120,ER-SC,ERSC1120,2008,ERSC08,WS0836,26.10 ,31.42 ,22.19 ,1931.6,1191.6,553.1,434.1,1248.95,Paddy soils,,34.8,13,64,4.8,245,116,188,6210
1121,ER-SC,ERSC1121,2009,ERSC08,WS0836,25.89 ,31.33 ,21.74 ,2071.4,1271.4,531,474.2,1356.31,Paddy soils,,24.4,8,65,5.9,225,138,195,6225
1122,ER-SC,ERSC1122,2009,ERSC08,WS0836,25.89 ,31.33 ,21.74 ,2071.4,1271.4,531,474.2,1356.31,Paddy soils,,18.1,3.9,44,5.4,255,141,225,6855
1123,ER-SC,ERSC1123,2009,ERSC08,WS0836,25.89 ,31.33 ,21.74 ,2071.4,1271.4,531,474.2,1356.31,Paddy soils,,31.5,2.8,49,5.6,240,113,185,6165
1124,ER-SC,ERSC1124,2007,ERSC08,WS0839,27.05 ,32.37 ,23.25 ,2028.5,1278.5,405.5,387.9,1180.02,Paddy soils,,21.6,11.5,30,4.7,149,67,100,6015
1125,ER-SC,ERSC1125,2008,ERSC08,WS0839,26.56 ,31.65 ,22.79 ,1965.3,1225.3,482.3,387.637,1164.46,Paddy soils,,39,17.4,40,5.6,135,80,117,8298
1126,ER-SC,ERSC1126,2007,ERSC08,WS0839,27.05 ,32.37 ,23.25 ,2028.5,1278.5,405.5,387.9,1180.02,Paddy soils,,36.4,12.8,28,5,125,51,86,6167
1127,ER-SC,ERSC1127,2008,ERSC08,WS0839,26.56 ,31.65 ,22.79 ,1965.3,1225.3,482.3,387.637,1164.46,Paddy soils,,21.8,23.5,79,5.7,165,123,165,6192
1128,ER-SC,ERSC1128,2010,ERSC08,WS0839,25.61 ,30.12 ,22.53 ,1920.8,1170.8,1095,253.3,961.33,Paddy soils,,21.8,23.5,79,5.7,145,70,104,6338
1129,ER-SC,ERSC1129,2010,ERSC08,WS0835,25.10 ,29.50 ,21.99 ,1882.6,1132.6,1133.6,297.1,1032.97,Paddy soils,,26.5,13.6,64,5.3,135,60,75,6105
1130,ER-SC,ERSC1130,2010,ERSC08,WS0827,25.64 ,29.46 ,22.83 ,2153.4,1313.4,1055.9,360.5,1200.03,Paddy soils,,29.3,10.6,66,4.7,165,79,120,6651
1131,ER-SC,ERSC1131,2010,ERSC08,WS0827,25.64 ,29.46 ,22.83 ,2153.4,1313.4,1055.9,360.5,1200.03,Paddy soils,,15.4,10.5,67,4.8,180,90,108,6875
1132,ER-SC,ERSC1132,2005,ERSC08,WS0829,25.57 ,30.32 ,22.04 ,1994.8,1214.8,532.6,464.8,1323.22,Paddy soils,,17.8,46.6,109,5.5,131,57,92,6638
1133,ER-SC,ERSC1133,2006,ERSC08,WS0829,24.77 ,29.36 ,21.37 ,2130.3,1270.3,669.3,487.9,1417.33,Paddy soils,,37.9,18,63,5.1,129,72,90,6630
1134,ER-SC,ERSC1134,2007,ERSC08,WS0829,25.10 ,30.43 ,21.16 ,2008.2,1208.2,459.1,440.6,1296.82,Paddy soils,,34.8,13,65,4.8,122,59,95,5985
1135,ER-SC,ERSC1135,2009,ERSC08,WS0829,25.17 ,30.55 ,20.97 ,2240.3,1350.3,550.5,577.6,1584.29,Paddy soils,,36.5,16,62,5.1,135,66,103,7140
1136,ER-SC,ERSC1136,2009,ERSC08,WS0829,25.17 ,30.55 ,20.97 ,2240.3,1350.3,550.5,577.6,1584.29,Paddy soils,,37.6,11.3,64,4.9,135,66,103,5340
1137,ER-SC,ERSC1137,2007,ERSC08,WS0829,25.10 ,30.43 ,21.16 ,2008.2,1208.2,459.1,440.6,1296.82,Paddy soils,,47.2,28.6,89,5.1,137,48,104,6150
1138,ER-SC,ERSC1138,2008,ERSC08,WS0829,25.94 ,31.03 ,22.09 ,2023.5,1243.5,808.8,486.8,1363.07,Paddy soils,,38.2,9,57,6.3,128,65,90,6615
1139,ER-SC,ERSC1139,2006,ERSC08,WS0829,24.77 ,29.36 ,21.37 ,2130.3,1270.3,669.3,487.9,1417.33,Paddy soils,,18.5,11.9,25,4.8,131,57,90,6000
1140,ER-SC,ERSC1140,2006,ERSC08,WS0556,25.10 ,29.97 ,21.44 ,1907.4,1147.4,774.7,387.8,1185.68,Paddy soils,,24,7.1,82,5,104,54,81,5942
1141,ER-SC,ERSC1141,2006,ERSC08,WS0556,25.10 ,29.97 ,21.44 ,1907.4,1147.4,774.7,387.8,1185.68,Paddy soils,,37,16.3,75,5.5,96,54,72,6201
