Crop,NO,Year,Province,Province1,NO.Station,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Soil type,Soil type1,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Ynpk
SR-YZB,SRYZB1264,2006,江苏,Jiangsu,8658241,25.20687023,29.04274809,22.15954198,3302.1,1992.1,631,808.2,2043.03,水稻土,Paddy soils,loam,22.1,13.9,79,8.2,270,60,90,8505
SR-YZB,SRYZB1265,2006,江苏,Jiangsu,8658241,25.20687023,29.04274809,22.15954198,3302.1,1992.1,631,808.2,2043.03,水稻土,Paddy soils,loam,21.6,15.1,80,8.1,240,60,90,7980
SR-YZB,SRYZB1266,2006,江苏,Jiangsu,8658241,25.20687023,29.04274809,22.15954198,3302.1,1992.1,631,808.2,2043.03,水稻土,Paddy soils,loam,21.8,14.4,80,8,210,60,90,8025
SR-YZB,SRYZB1267,2006,江苏,Jiangsu,8658243,25.41811594,29.33043478,22.48115942,3507.7,2127.7,558.8,871.2,2204.87,水稻土,Paddy soils,silty clay loam,20.5,14.8,148,7.5,300,60,90,10170
SR-YZB,SRYZB1268,2006,江苏,Jiangsu,8658243,25.41071429,29.34142857,22.455,3557.5,2157.5,558.8,881,2235.54,水稻土,Paddy soils,silty clay loam,23.5,4.8,90,7.4,300,60,90,9255
SR-YZB,SRYZB1269,2008,江苏,Jiangsu,8658243,24.81484375,28.446875,22.10859375,3176.3,1896.3,689.2,681.7,1832.25,水稻土,Paddy soils,loam,21.4,8.3,97,6.8,300,60,90,9000
SR-YZB,SRYZB1270,2006,江苏,Jiangsu,8658148,25.89435484,29.96774194,22.75080645,3210.9,1970.9,844.5,783.8,1983.78,水稻土,Paddy soils,clay loam,30,10.6,156,8.1,270,36,90,8475
SR-YZB,SRYZB1271,2006,江苏,Jiangsu,8658148,25.70403226,29.72258065,22.60403226,3187.3,1947.3,845.7,765.7,1941.44,水稻土,Paddy soils,clay loam,31.7,21.3,225,7.8,277.5,36,90,8400
SR-YZB,SRYZB1272,2006,江苏,Jiangsu,8658148,25.85503876,29.92945736,22.70465116,3335.3,2045.3,845.7,811.3,2056.87,水稻土,Paddy soils,clay loam,37.2,14.1,156,7.8,270,36,90,8400
SR-YZB,SRYZB1273,2006,江苏,Jiangsu,8658148,25.916,29.9904,22.7648,3239.5,1989.5,844.5,793.3,2006.52,水稻土,Paddy soils,clay loam,31.7,16.4,201,7.8,270,36,90,7695
SR-YZB,SRYZB1274,2006,江苏,Jiangsu,8658268,25.6648855,29.55572519,22.68015267,3362.1,2052.1,552.3,757,1973.23,潮土,Fluvo-aquic soils,silty clay loam,21.4,6.7,122,7.9,270,90,150,8490
SR-YZB,SRYZB1275,2008,江苏,Jiangsu,8658268,24.86171875,28.96171875,21.89375,3182.3,1902.3,368.3,527.6,1592.41,潮土,Fluvo-aquic soils,silty clay loam,23,7.1,116,8,270,67.5,112.5,8445
SR-YZB,SRYZB1276,2007,江苏,Jiangsu,8658268,25.82421875,29.79765625,22.834375,3305.5,2025.5,469.8,626.9,1773.39,潮土,Fluvo-aquic soils,loam,16,13.8,142,8.1,270,90,150,9375
SR-YZB,SRYZB1277,2006,江苏,Jiangsu,8658268,26.21129032,30.16612903,23.2016129,3250.2,2010.2,541.8,744.4,1940.54,水稻土,Paddy soils,silty clay loam,21.9,19,126,7.9,270,90,150,7815
SR-YZB,SRYZB1278,2007,江苏,Jiangsu,8658268,25.8421875,29.79609375,22.86953125,3307.8,2027.8,474.5,626.7,1776.07,水稻土,Paddy soils,silty clay loam,23.5,20.8,118,7.9,270,90,150,7500
SR-YZB,SRYZB1279,2006,江苏,Jiangsu,8658268,25.93923077,29.86307692,22.96692308,3372.1,2072.1,546.5,752.7,1978.13,潮土,Fluvo-aquic soils,silty clay loam,24.3,5,110,7.9,270,90,150,9525
SR-YZB,SRYZB1280,2008,江苏,Jiangsu,8658268,25.36666667,29.42777778,22.42857143,3196.2,1936.2,510.9,522,1602.11,潮土,Fluvo-aquic soils,sandy loam,19.1,11.2,89,8,270,67.5,112.5,9265.5
SR-YZB,SRYZB1281,2007,江苏,Jiangsu,8658255,24.08992806,28.46258993,20.76978417,3348.5,1958.5,686.1,657.8,1864.6,潮土,Fluvo-aquic soils,sandy loam,13.2,15.1,78,8,300,105,210,7665
SR-YZB,SRYZB1282,2007,江苏,Jiangsu,8658255,24.73622047,29.08818898,21.44251969,3141.5,1871.5,633.5,615.2,1742.14,潮土,Fluvo-aquic soils,sandy loam,14.7,7.4,56,8,300,105,210,8145
SR-YZB,SRYZB1283,2008,江苏,Jiangsu,8658255,23.89160839,28.11398601,20.68321678,3416.5,1986.5,613.9,610.3,1819.68,潮土,Fluvo-aquic soils,sandy loam,13.5,12.3,59,7.9,345,90,180,9000
SR-YZB,SRYZB1284,2008,江苏,Jiangsu,8658255,24.25886525,28.4858156,21.03404255,3420.5,2010.5,617.5,607,1822.24,潮土,Fluvo-aquic soils,sandy loam,13.2,10.3,42,8.1,345,90,180,9825
SR-YZB,SRYZB1285,2008,江苏,Jiangsu,8658255,24.32105263,28.56090226,21.09473684,3234.7,1904.7,514.5,598.7,1749.3,潮土,Fluvo-aquic soils,sandy loam,20.8,14.2,84,7.8,345,90,180,10020
SR-YZB,SRYZB1286,2008,江苏,Jiangsu,8658255,24.32105263,28.56090226,21.09473684,3234.7,1904.7,514.5,598.7,1749.3,潮土,Fluvo-aquic soils,sandy loam,20.1,6.4,52,8.1,345,90,180,8520
SR-YZB,SRYZB1287,2006,江苏,Jiangsu,8658254,25.58432836,29.78656716,22.4761194,3428.3,2088.3,536.9,841.4,2133.52,潮土,Fluvo-aquic soils,sandy loam,24.1,16.8,81,7.6,270,52.5,120,11130
SR-YZB,SRYZB1288,2009,江苏,Jiangsu,8658254,24.70813008,28.74065041,21.70162602,3039.1,1809.1,769.3,713,1859.55,潮土,Fluvo-aquic soils,loamy sand,27,11.4,184,7.9,270,60,135,10012.5
SR-YZB,SRYZB1289,2007,江苏,Jiangsu,8658254,25.68067227,29.88571429,22.65042017,3056,1866,553,621.4,1720.7,潮土,Fluvo-aquic soils,sandy loam,22.5,14.1,56,7.7,270,75,150,9360
SR-YZB,SRYZB1290,2006,江苏,Jiangsu,8658254,25.21805556,29.52222222,22.01736111,3631.4,2191.4,541.2,903.7,2278.55,盐土,Solonchaks,sandy loam,17.2,4.6,90,8.1,270,52.5,120,10680
SR-YZB,SRYZB1291,2006,江苏,Jiangsu,8658254,25.84112903,30.03145161,22.7266129,3204.3,1964.3,526.7,791.3,2004.2,潮土,Fluvo-aquic soils,sandy loam,23.5,10.1,63,7.6,270,52.5,120,9840
SR-YZB,SRYZB1292,2007,江苏,Jiangsu,8658254,25.37322835,29.60393701,22.29606299,3222.4,1952.4,557.9,667.5,1843.53,潮土,Fluvo-aquic soils,sandy loam,21.8,14.4,62,7.6,270,75,150,9096
SR-YZB,SRYZB1293,2008,江苏,Jiangsu,8658254,25.13064516,29.15887097,22.13387097,3116.2,1876.2,340.6,617.2,1748.44,潮土,Fluvo-aquic soils,loamy sand,21.9,29,82,7.4,270,67.5,120,7845
SR-YZB,SRYZB1294,2007,江苏,Jiangsu,8658254,25.53898305,29.79661017,22.43813559,3013.6,1833.6,546.9,637.1,1727.4,潮土,Fluvo-aquic soils,sandy loam,26.2,35.3,183,7.6,270,75,150,8190
SR-YZB,SRYZB1295,2009,江苏,Jiangsu,8658254,24.30396825,28.39920635,21.2515873,3062.3,1802.3,738.8,727.4,1867.7,潮土,Fluvo-aquic soils,sandy loam,27.1,54.8,106,7.6,270,60,135,8565
SR-YZB,SRYZB1296,2006,江苏,Jiangsu,8658254,25.74695652,29.92869565,22.65130435,2960.9,1810.9,402.2,745.6,1863.44,水稻土,Paddy soils,silty clay loam,34,22,85,7.4,270,52.5,120,8947.5
SR-YZB,SRYZB1297,2007,江苏,Jiangsu,8658254,25.72583333,29.92416667,22.6975,3087.1,1887.1,553,623.3,1736.9,水稻土,Paddy soils,silty clay loam,39.8,19.9,130,7.4,270,75,150,8058
SR-YZB,SRYZB1298,2009,江西,Jiangxi,8658606,27.54473684,31.77368421,24.48157895,3140.1,2000.1,318.8,816.676,1998.44,水稻土,Paddy soils,sand,36.1,29.6,47,5.7,132,45,90,6202.5
SR-YZB,SRYZB1299,2009,江西,Jiangxi,8658606,27.36837607,31.62478632,24.26923077,3202.1,2032.1,241.8,857.976,2060.54,水稻土,Paddy soils,sand,21.9,27.3,135,5.1,132,45,90,7000.5
SR-YZB,SRYZB1300,2009,江西,Jiangxi,8658509,27.82682927,32.37073171,24.6195122,3422.7,2192.7,372,813.3,2110.77,水稻土,Paddy soils,clay loam,22.5,7.9,186,5.3,156,64.5,124.5,6997.5
SR-YZB,SRYZB1301,2009,江西,Jiangxi,8658509,27.96902655,32.49557522,24.7840708,3160.5,2030.5,371.6,754.5,1946.75,水稻土,Paddy soils,clay,25.6,7.9,180,5.8,156,64.5,124.5,8022
SR-YZB,SRYZB1302,2009,江西,Jiangxi,8658503,26.41067961,31.05242718,23.18446602,2720.3,1690.3,350.3,445.4,1356.95,水稻土,Paddy soils,loam,21.3,3.8,133,6.8,190.65,57.75,138.6,5950.5
SR-YZB,SRYZB1303,2009,江西,Jiangxi,8658503,26.23366337,30.92079208,22.98712871,2649.6,1639.6,350.3,431.7,1315.23,水稻土,Paddy soils,loamy sand,24.4,2.4,46,6,190.65,57.75,138.6,5250
SR-YZB,SRYZB1304,2009,江西,Jiangxi,8658637,28.34859813,34.18411215,24.23084112,3033.3,1963.3,414,718.2,1879.66,水稻土,Paddy soils,silty clay loam,16.9,28.7,92,4.9,151.8,78.45,130.05,8001
SR-YZB,SRYZB1305,2009,江西,Jiangxi,8658622,28.31009174,33.77798165,24.40366972,3085.8,1995.8,390.3,682.985,1813.56,水稻土,Paddy soils,clay,35.7,12.4,158,5.1,147,66,120,8550
SR-YZB,SRYZB1306,2009,江西,Jiangxi,8658622,28.50857143,33.98,24.5647619,2993.4,1943.4,389.1,668.885,1774.58,水稻土,Paddy soils,sandy loam,36.2,12,170,4.7,147,66,120,8632.5
SR-YZB,SRYZB1307,2009,江西,Jiangxi,8658622,28.46415094,33.91226415,24.53679245,3017.2,1957.2,390.1,668.885,1780.17,水稻土,Paddy soils,clay,37.4,17.6,108,4.7,147,66,120,8700
SR-YZB,SRYZB1308,2009,江西,Jiangxi,8658625,29.11192661,34.1293578,25.35779817,3173.2,2083.2,410.1,648.2,1783.83,水稻土,Paddy soils,sandy loam,43.1,18.7,79,4.7,150,60,99,8790
SR-YZB,SRYZB1309,2009,江西,Jiangxi,8658627,28.63050847,33.76694915,24.88644068,3378.4,2198.4,449.2,745.98,1973.71,水稻土,Paddy soils,loam,29.2,27.1,79,5.4,137.25,60,90,8538
SR-YZB,SRYZB1310,2008,江西,Jiangxi,8658627,28.52782609,33.51913043,24.88782609,3280.7,2130.7,785.7,686.2,1925.36,水稻土,Paddy soils,clay,32,20.3,80,4.9,137.25,60,90,6982.5
SR-YZB,SRYZB1311,2008,江西,Jiangxi,8658616,27.48292683,32.57235772,23.95447154,3380.4,2150.4,535.3,661.427,1862.54,水稻土,Paddy soils,clay,12.4,12.2,81,5.1,135,60,135,7570.5
SR-YZB,SRYZB1312,2009,江西,Jiangxi,8657696,28.06,33.07272727,24.49636364,3086.6,1986.6,424.4,610.8,1733.15,水稻土,Paddy soils,loam,42,18.6,49,4.7,168,90,142.5,7425
SR-YZB,SRYZB1313,2010,江西,Jiangxi,8657990,26.46885246,32.25819672,23.01229508,3229.2,2009.2,520.1,598.2,1764.51,水稻土,Paddy soils,sandy loam,32,10.8,60,5.4,171,63,129,6573
SR-YZB,SRYZB1314,2010,江西,Jiangxi,8657990,27.18070175,33.03245614,23.62719298,3098.6,1958.6,557.3,564.4,1711.64,水稻土,Paddy soils,sandy loam,31,22.6,160,5.3,171,63,129,7576.5
SR-YZB,SRYZB1315,2010,江西,Jiangxi,8657990,27.14869565,33.0026087,23.61391304,3122.1,1972.1,627.8,564.4,1717.68,水稻土,Paddy soils,sandy loam,36,7.2,100,5.1,171,63,129,7833
SR-YZB,SRYZB1316,2010,江西,Jiangxi,8657990,27.18070175,33.03245614,23.62719298,3098.6,1958.6,557.3,564.4,1711.64,水稻土,Paddy soils,sandy loam,43,13.7,190,4.9,171,63,129,8124
SR-YZB,SRYZB1317,2009,江西,Jiangxi,8659091,26.79448819,32.66692913,22.97716535,3402.9,2132.9,224.8,700,1948.59,水稻土,Paddy soils,silty clay loam,45.4,38,137,4.7,135,60,105,7842
SR-YZB,SRYZB1318,2008,上海,Shanghai,8658362,26.28782609,29.62173913,23.55391304,3023.1,1873.1,345.4,580.7,1590.95,水稻土,Paddy soils,silty clay loam,15.80000019,23,71,7.599999905,270,72.00000286,72.00000286,8028.000183
SR-YZB,SRYZB1319,2008,上海,Shanghai,8658362,26.28782609,29.62173913,23.55391304,3023.1,1873.1,345.4,580.7,1590.95,水稻土,Paddy soils,sandy loam,16.5,4.800000191,54,7.699999809,270,72.00000286,72.00000286,8093.999634
SR-YZB,SRYZB1320,2009,上海,Shanghai,8658362,25.76782609,28.82521739,23.14086957,2963.3,1813.3,587.8,578.4,1570.65,水稻土,Paddy soils,loam,16.20000076,12.30000019,106,7,240,72.00000286,72.00000286,8126.999817
SR-YZB,SRYZB1321,2009,上海,Shanghai,8658362,25.76782609,28.82521739,23.14086957,2963.3,1813.3,587.8,578.4,1570.65,水稻土,Paddy soils,loam,18.79999924,8.800000191,70,8,270,81.00000143,81.00000143,8791.499634
SR-YZB,SRYZB1322,2008,上海,Shanghai,8658362,26.28782609,29.62173913,23.55391304,3023.1,1873.1,345.4,580.7,1590.95,水稻土,Paddy soils,loam,22.10000038,7.199999809,78,7.5,270,72.00000286,72.00000286,8168.999634
SR-YZB,SRYZB1323,2008,上海,Shanghai,8658362,26.28782609,29.62173913,23.55391304,3023.1,1873.1,345.4,580.7,1590.95,水稻土,Paddy soils,silty clay loam,19.29999924,7.699999809,81,7.599999905,270,72.00000286,72.00000286,8025
SR-YZB,SRYZB1324,2008,上海,Shanghai,8658370,25.94140625,29.8,22.96484375,3320.5,2040.5,780.4,740,1932.11,水稻土,Paddy soils,clay,27.8,21.4,138,7,225,45,45,9105
SR-YZB,SRYZB1325,2008,上海,Shanghai,8658370,25.49481481,29.31333333,22.5437037,3441.8,2091.8,817.6,745.6,1967.97,水稻土,Paddy soils,clay,26.9,41.1,130,6.4,225,45,45,9076.5
SR-YZB,SRYZB1326,2008,上海,Shanghai,8658370,25.49481481,29.31333333,22.5437037,3441.8,2091.8,817.6,745.6,1967.97,水稻土,Paddy soils,clay,20.4,28.2,92,8.2,225,45,45,9049.5
SR-YZB,SRYZB1327,2008,上海,Shanghai,8658370,25.35289855,29.13768116,22.42753623,3498.7,2118.7,868.4,745.6,1983.47,水稻土,Paddy soils,clay,33.3,34.1,188,7.3,225,45,45,9439.5
SR-YZB,SRYZB1328,2008,上海,Shanghai,8658370,25.35289855,29.13768116,22.42753623,3498.7,2118.7,868.4,745.6,1983.47,水稻土,Paddy soils,clay,33.8,14.1,165,7,225,45,45,9031.5
SR-YZB,SRYZB1329,2008,上海,Shanghai,8658370,25.54296296,29.36148148,22.58740741,3448.3,2098.3,811.3,745.6,1971.32,水稻土,Paddy soils,clay,28.6,34.9,145,7.4,225,45,45,9213
SR-YZB,SRYZB1330,2008,上海,Shanghai,8658370,25.5406015,29.3924812,22.56315789,3396.9,2066.9,817.6,745.6,1953.12,水稻土,Paddy soils,clay,27.8,21.4,138,7,225,45,45,7977
SR-YZB,SRYZB1331,2008,上海,Shanghai,8658370,25.26330935,29.04388489,22.34172662,3511.6,2121.6,868.4,751.3,1994.09,水稻土,Paddy soils,clay,27.8,21.4,138,7,225,45,45,9072
SR-YZB,SRYZB1332,2008,上海,Shanghai,8658370,25.52014925,29.35298507,22.55373134,3419.7,2079.7,817.6,745.6,1960.54,水稻土,Paddy soils,clay,31.7,29.7,161,7.9,225,45,45,9127.5
SR-YZB,SRYZB1333,2009,上海,Shanghai,8658370,25.17259259,28.86444444,22.20962963,3398.3,2048.9,598.9,741.2,1932.72,水稻土,Paddy soils,clay,15.3,26.1,109,7.2,225,45,45,8829
SR-YZB,SRYZB1334,2008,上海,Shanghai,8658369,25.99677419,29.42258065,23.27741935,3223.6,1983.6,584.7,716.471,1895.93,水稻土,Paddy soils,silty clay loam,23.2,14.8,109,7.9,210,42,42,7965
SR-YZB,SRYZB1335,2007,上海,Shanghai,8658369,25.71023622,29.21338583,22.92440945,3265.2,1995.2,688.1,774,1968.32,潮土,Fluvo-aquic soils,loamy sand,20.3,28.6,93,8.2,300,60,60,8413.5
SR-YZB,SRYZB1336,2007,上海,Shanghai,8658369,26.36935484,29.85967742,23.6516129,3269.8,2029.8,731.8,754.3,1961.26,潮土,Fluvo-aquic soils,loamy sand,15.8,68.7,173,7.8,210,63,63,8760
SR-YZB,SRYZB1337,2007,上海,Shanghai,8658369,26.06821705,29.60077519,23.29844961,3362.8,2072.8,734.1,783.2,2021.02,水稻土,Paddy soils,loamy sand,26.6,62.9,181,7.7,210,63,63,8235
SR-YZB,SRYZB1338,2008,上海,Shanghai,8658369,25.56854839,28.9983871,22.8,3170.5,1930.5,486.2,738.371,1894.49,水稻土,Paddy soils,loamy sand,26,43.8,190,6.7,270,54,54,8625
SR-YZB,SRYZB1339,2008,上海,Shanghai,8658369,25.99677419,29.42258065,23.27741935,3223.6,1983.6,584.7,716.471,1895.93,水稻土,Paddy soils,silty clay loam,29.3,12.8,198,7.3,210,63,63,8670
SR-YZB,SRYZB1340,2008,上海,Shanghai,8658369,25.49527559,28.88582677,22.77165354,3237.9,1967.9,521.8,738.371,1916.75,水稻土,Paddy soils,silty clay loam,18.2,35.9,78,7.4,270,54,54,9075
SR-YZB,SRYZB1341,2007,上海,Shanghai,8658369,25.73955224,29.2619403,22.9641791,3449.1,2109.1,734.8,804.3,2069.41,水稻土,Paddy soils,silty clay loam,28.7,34,147,6.2,210,63,63,8685
SR-YZB,SRYZB1342,2008,上海,Shanghai,8658369,25.5233871,28.9483871,22.76048387,3164.9,1924.9,482.5,738.371,1891.39,水稻土,Paddy soils,silty clay loam,27.4,16.6,278,6.8,240,48,48,8443.5
SR-YZB,SRYZB1343,2007,上海,Shanghai,8658369,26.36935484,29.85967742,23.6516129,3269.8,2029.8,731.8,754.3,1961.26,水稻土,Paddy soils,sandy loam,7.2,24.4,124,8.3,210,63,63,8955
SR-YZB,SRYZB1344,2006,上海,Shanghai,8658463,24.55471698,28.85660377,21.13584906,2602.8,1542.8,166.8,646,1598.05,水稻土,Paddy soils,silty clay loam,10.1,39.4,140,6.7,240,72,72,10093.5
SR-YZB,SRYZB1345,2007,上海,Shanghai,8658463,24.32941176,28.46638655,20.87983193,2895.2,1705.2,399.5,765,1858.84,水稻土,Paddy soils,silty clay loam,13.4,5.3,123,7.1,270,81,81,7890
SR-YZB,SRYZB1346,2006,上海,Shanghai,8658463,24.62616822,28.92803738,21.21121495,2635,1565,166.8,654.1,1618.4,水稻土,Paddy soils,silty clay loam,30.8,36.5,190,6.4,240,72,72,8628
SR-YZB,SRYZB1347,2007,上海,Shanghai,8658463,24.92689076,28.98319328,21.54033613,2966.3,1776.3,429.9,757,1871.82,水稻土,Paddy soils,loam,14.8,18.4,109,8.1,240,72,72,7590
SR-YZB,SRYZB1348,2007,上海,Shanghai,8658463,24.63852459,28.73442623,21.21065574,3005.9,1785.9,430.2,768.1,1897.81,水稻土,Paddy soils,silty clay loam,16.5,17.9,163,7.8,240,72,72,8400
SR-YZB,SRYZB1349,2006,上海,Shanghai,8658463,25.08454545,29.22272727,21.81272727,2759.3,1659.3,174.4,667.4,1678.98,水稻土,Paddy soils,silty clay loam,38.8,5.3,120,6.4,240,72,72,8449.5
SR-YZB,SRYZB1350,2006,上海,Shanghai,8658463,25.08454545,29.22272727,21.81272727,2759.3,1659.3,174.4,667.4,1678.98,水稻土,Paddy soils,silty clay loam,35.2,4,110,6.5,240,72,72,7723.5
SR-YZB,SRYZB1351,2007,上海,Shanghai,8658463,24.80155039,28.90155039,21.37984496,3199.4,1909.4,436.7,801.3,1998.31,水稻土,Paddy soils,silty clay loam,16.3,20.1,84,6.7,240,72,72,7980
SR-YZB,SRYZB1352,2007,上海,Shanghai,8658463,24.80155039,28.90155039,21.37984496,3199.4,1909.4,436.7,801.3,1998.31,水稻土,Paddy soils,silty clay loam,18.4,8.7,99,7.4,210,63,63,8464.5
SR-YZB,SRYZB1353,2007,上海,Shanghai,8658463,24.5464,28.6648,21.1056,3068.3,1818.3,430.2,789.2,1942.15,水稻土,Paddy soils,silty clay loam,26.2,7.7,94,6.7,270,81,81,7560
SR-YZB,SRYZB1354,2007,上海,Shanghai,8658463,24.60461538,28.74230769,21.14230769,3198.6,1898.6,436.7,811.3,2007.89,水稻土,Paddy soils,silty clay loam,26.9,9.2,76,7.3,270,81,81,7515
SR-YZB,SRYZB1355,2007,上海,Shanghai,8658463,24.60461538,28.74230769,21.14230769,3198.6,1898.6,436.7,811.3,2007.89,水稻土,Paddy soils,silty clay loam,27.3,38.1,73,6.8,270,81,81,7575
SR-YZB,SRYZB1356,2007,上海,Shanghai,8658463,25.03968254,29.13253968,21.62301587,3155,1895,436.4,794.7,1977.93,水稻土,Paddy soils,silty clay loam,29.3,29.6,108,6.9,210,63,63,8743.5
SR-YZB,SRYZB1357,2008,上海,Shanghai,8658463,24.67179487,28.63247863,21.56239316,2886.6,1716.6,538,657.9,1703.85,水稻土,Paddy soils,silty clay loam,20.5,8.4,82,7.1,240,72,72,8823
SR-YZB,SRYZB1358,2008,上海,Shanghai,8658463,24.81570248,28.7446281,21.73305785,3002.7,1792.7,538,704.5,1808.63,水稻土,Paddy soils,silty clay loam,18,12.7,114,7.7,240,72,72,8424
SR-YZB,SRYZB1359,2008,上海,Shanghai,8658463,23.84365079,27.80396825,20.68095238,3004.3,1744.3,614.9,681.9,1760.64,水稻土,Paddy soils,silty clay loam,22.2,19.8,85,7.4,240,72,72,8022
SR-YZB,SRYZB1360,2008,上海,Shanghai,8658463,23.84365079,27.80396825,20.68095238,3004.3,1744.3,614.9,681.9,1760.64,水稻土,Paddy soils,silty clay loam,27,22.9,102,7.4,240,72,72,8286
SR-YZB,SRYZB1361,2008,上海,Shanghai,8658463,23.84365079,27.80396825,20.68095238,3004.3,1744.3,614.9,681.9,1760.64,水稻土,Paddy soils,silty clay loam,20.2,15.7,91,7.2,240,72,72,7984.5
SR-YZB,SRYZB1362,2007,上海,Shanghai,8658463,24.50314961,28.64566929,21.02755906,3111.9,1841.9,430.2,802.8,1971.95,水稻土,Paddy soils,silty clay loam,16,29.5,119,7.5,210,63,63,8010
SR-YZB,SRYZB1363,2007,上海,Shanghai,8658460,24.8488189,28.37244094,21.91732283,3155.8,1885.8,521.2,858.1,2059.65,水稻土,Paddy soils,clay loam,37,33.7,81,6.9,240,72,72,7875
SR-YZB,SRYZB1364,2007,上海,Shanghai,8658460,24.75877863,28.32671756,21.82519084,3243.4,1933.4,522.6,881.2,2113.15,水稻土,Paddy soils,clay loam,33.3,22.5,70,6.1,270,81,81,7939.5
SR-YZB,SRYZB1365,2008,上海,Shanghai,8658460,24.18015873,27.32301587,21.48174603,3046.7,1786.7,517.9,797.8,1925.13,水稻土,Paddy soils,clay loam,16.1,7.7,166,7.4,240,72,72,8455.5
SR-YZB,SRYZB1366,2008,上海,Shanghai,8658460,24.72,27.8064,22.1088,3090,1840,519.4,801.3,1955.52,水稻土,Paddy soils,clay loam,23.9,27.2,130,6.4,240,72,72,7959
SR-YZB,SRYZB1367,2009,上海,Shanghai,8658460,24.6992,28.0928,21.944,3087.4,1838.1,645.5,804.4,1933.14,水稻土,Paddy soils,clay loam,30.2,24.9,109,6.7,240,72,72,8199
SR-YZB,SRYZB1368,2007,上海,Shanghai,8658460,24.68823529,28.29779412,21.72794118,3357.6,1997.6,525.1,916.9,2194.38,水稻土,Paddy soils,clay loam,47.4,43.7,111,6.4,240,72,72,9501
SR-YZB,SRYZB1369,2008,上海,Shanghai,8658460,24.29224806,27.4372093,21.61627907,3133.7,1843.7,519.4,820.9,1984.5,水稻土,Paddy soils,clay loam,28.9,15,88,6.3,270,81,81,8814
SR-YZB,SRYZB1370,2009,上海,Shanghai,8658460,24.6992,28.0928,21.944,3087.4,1838.1,645.5,804.4,1933.14,水稻土,Paddy soils,clay loam,28.9,14.9,88,6.4,270,81,81,8928
SR-YZB,SRYZB1371,2009,上海,Shanghai,8658460,24.6992,28.0928,21.944,3087.4,1838.1,645.5,804.4,1933.14,水稻土,Paddy soils,clay loam,31.5,16.9,116,6.8,270,81,81,8713.5
SR-YZB,SRYZB1372,2008,上海,Shanghai,8658460,25.7682243,28.8953271,23.07476636,2757.2,1687.2,390.9,738.4,1782.23,水稻土,Paddy soils,silty clay loam,32,6.9,134,6.8,270,81,81,8685
SR-YZB,SRYZB1373,2009,上海,Shanghai,8658460,24.6992,28.0928,21.944,3087.4,1838.1,645.5,804.4,1933.14,水稻土,Paddy soils,silty clay loam,26.4,13.1,89,7,270,81,81,8779.5
SR-YZB,SRYZB1374,2007,上海,Shanghai,8658460,25.04796748,28.5203252,22.14715447,3080.9,1850.9,521.2,831.9,2006.91,水稻土,Paddy soils,silty clay loam,35.7,11.3,78,6.7,270,81,81,9037.5
SR-YZB,SRYZB1375,2007,上海,Shanghai,8658460,24.75877863,28.32671756,21.82519084,3243.4,1933.4,522.6,881.2,2113.15,水稻土,Paddy soils,silty clay loam,45.1,74.5,97,5.5,240,72,72,8385
SR-YZB,SRYZB1376,2008,上海,Shanghai,8658460,24.93435115,28.03740458,22.32290076,3266.4,1956.4,520.6,870.2,2111.29,水稻土,Paddy soils,silty clay loam,32.3,4,108,6.2,210,63,63,8655
SR-YZB,SRYZB1377,2009,上海,Shanghai,8658460,24.6992,28.0928,21.944,3087.4,1838.1,645.5,804.4,1933.14,水稻土,Paddy soils,silty clay loam,34.8,12.5,126,6.8,270,81,81,8520
SR-YZB,SRYZB1378,2007,上海,Shanghai,8658460,24.75877863,28.32671756,21.82519084,3243.4,1933.4,522.6,881.2,2113.15,水稻土,Paddy soils,clay loam,42.8,26.7,117,6.6,210,63,63,8511
SR-YZB,SRYZB1379,2007,上海,Shanghai,8658460,24.75877863,28.32671756,21.82519084,3243.4,1933.4,522.6,881.2,2113.15,水稻土,Paddy soils,clay loam,42.2,9,125,6.4,210,63,63,8355
SR-YZB,SRYZB1380,2009,上海,Shanghai,8658460,24.6992,28.0928,21.944,3087.4,1838.1,645.5,804.4,1933.14,水稻土,Paddy soils,clay loam,31.9,20.4,160,6.4,240,72,72,8377.5
SR-YZB,SRYZB1381,2008,上海,Shanghai,8658460,24.7518797,27.87293233,22.13007519,3292,1962,520.6,876.8,2126.91,水稻土,Paddy soils,clay loam,39.2,21.8,148,6.3,210,63,63,8640
SR-YZB,SRYZB1382,2009,上海,Shanghai,8658460,24.6992,28.0928,21.944,3087.4,1838.1,645.5,804.4,1933.14,水稻土,Paddy soils,clay loam,39.3,21.8,135,6.3,210,63,63,7920
SR-YZB,SRYZB1383,2007,上海,Shanghai,8658460,25.24672131,28.72131148,22.34180328,3080.1,1860.1,520.6,833.8,2009.92,水稻土,Paddy soils,clay loam,34.3,18,95,6.5,210,63,63,8295
SR-YZB,SRYZB1384,2008,上海,Shanghai,8658460,24.21344538,27.32941176,21.54453782,2881.4,1691.4,517.8,726.3,1780.61,水稻土,Paddy soils,silty clay loam,28.9,15,114,6.4,210,63,63,8400
SR-YZB,SRYZB1385,2009,上海,Shanghai,8658460,24.6992,28.0928,21.944,3087.4,1838.1,645.5,804.4,1933.14,水稻土,Paddy soils,silty clay loam,37.8,26.4,165,6.7,210,63,63,8445
