Sort,Crop,NO,Year,Province,NO.Station,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Ynpk
687,M-SWC,MSWC0687,2009,MSWC03,WS0507,23.46 ,28.77 ,19.81 ,2885.3,1655.3,742.9,469.4,1643.92,Limestone soils,,20.8,5.9,117,6.1,180,75,90,5628
688,M-SWC,MSWC0688,2007,MSWC03,WS0507,24.44 ,29.66 ,20.36 ,3055.2,1805.2,1006.3,441.6,1611.24,Paddy soils,,22,10,85,5.2,206,74,108,5708
689,M-SWC,MSWC0689,2008,MSWC03,WS0507,23.15 ,28.89 ,19.25 ,2871,1631,751.7,402,1540.74,Fluvo-aquic soils,,23.1,8,80,6,180,75,90,7421
690,M-SWC,MSWC0690,2008,MSWC03,WS0507,23.71 ,29.46 ,19.83 ,3177.1,1837.1,1029.4,474.4,1726.58,Fluvo-aquic soils,,19,7.8,85,5.9,180,75,90,8442
691,M-SWC,MSWC0691,2009,MSWC03,WS0507,23.46 ,28.77 ,19.81 ,2885.3,1655.3,742.9,469.4,1643.92,Limestone soils,,17.1,7.8,90,5.1,180,75,90,6479
692,M-SWC,MSWC0692,2007,MSWC03,WS0507,23.05 ,28.55 ,18.62 ,3157.3,1788.5,986.5,521.4,1817.94,Paddy soils,,28.1,6.8,68,5.3,180,75,90,6524
693,M-SWC,MSWC0693,2008,MSWC03,WS0507,23.45 ,29.19 ,19.59 ,3213.3,1843.3,985.7,466,1732.31,Paddy soils,,28.1,6.7,69,5.3,180,75,90,6444
694,M-SWC,MSWC0694,2009,MSWC03,WS0507,23.46 ,28.77 ,19.81 ,2885.3,1655.3,742.9,469.4,1643.92,Paddy soils,,24.1,14.8,59,5.7,180,75,90,7713
695,M-SWC,MSWC0695,2009,MSWC03,WS0507,23.56 ,28.87 ,19.91 ,2885.4,1655.4,743,469.5,1644.92,Paddy soils,,25.6,14.2,67,5,180,75,90,6800
696,M-SWC,MSWC0696,2006,MSWC03,WS0509,25.40 ,30.74 ,21.34 ,3123.6,1895,494.2,645.9,1929.05,Fluvo-aquic soils,,25.1,50.7,82,6.2,200,72,108,7736
697,M-SWC,MSWC0697,2007,MSWC03,WS0509,25.81 ,30.55 ,21.80 ,3226.8,1976.8,889.5,564.2,1811.83,Fluvo-aquic soils,,16.1,16.7,56,7.3,180,75,90,8226
698,M-SWC,MSWC0698,2007,MSWC03,WS0509,25.77 ,30.46 ,21.78 ,2989.1,1829.1,852.3,510.7,1664.62,Limestone soils,,31.7,10.5,79,7.7,180,75,90,8567
699,M-SWC,MSWC0699,2008,MSWC03,WS0509,26.65 ,31.68 ,22.45 ,2984.8,1864.8,790.5,597.9,1780.41,Fluvo-aquic soils,,14.3,9.9,82,7,225,105,120,7634
700,M-SWC,MSWC0700,2008,MSWC03,WS0509,26.73 ,31.80 ,22.51 ,3207.7,2007.7,806.5,652,1919.27,Fluvo-aquic soils,,12.4,8.6,68,7.2,225,105,120,7415
701,M-SWC,MSWC0701,2007,MSWC03,WS0509,24.55 ,29.35 ,20.41 ,2822.8,1672.8,850.1,478,1596.26,Fluvo-aquic soils,,22.5,24.7,106,6.8,180,90,120,7656
702,M-SWC,MSWC0702,2010,MSWC03,WS0509,22.11 ,27.48 ,18.43 ,3272.9,1798.8,1155.8,655.6,2076.6,Red earths,,34.2,6.7,88,5.4,180,75,105,8918
703,M-SWC,MSWC0703,2006,MSWC03,WS0509,25.07 ,30.47 ,20.94 ,2882.5,1733.9,475,614.9,1821.33,Limestone soils,,22.2,37.4,163,7.8,200,72,108,7716
704,M-SWC,MSWC0704,2007,MSWC03,WS0509,24.77 ,29.58 ,20.63 ,2898.3,1728.3,856.2,497.5,1643.35,Limestone soils,,26.4,12.5,81,7.2,180,75,90,8717
705,M-SWC,MSWC0705,2008,MSWC03,WS0509,26.59 ,31.67 ,22.34 ,3084.7,1924.7,790.5,633.7,1865.22,Red earths,,29.3,21.9,72,5.4,225,105,120,8580
706,M-SWC,MSWC0706,2010,MSWC03,WS0509,20.54 ,25.79 ,16.94 ,2875.8,1509.6,1153,527,1799.6,Limestone soils,,39.8,16.4,154,5.8,165,45,75,8283
707,M-SWC,MSWC0707,2010,MSWC03,WS0509,20.96 ,26.24 ,17.37 ,2975.7,1582.5,1151.4,556.7,1865.83,Purplish soils,,23.9,9.2,75,7.4,195,75,105,6985
708,M-SWC,MSWC0708,2006,MSWC03,WS0509,25.48 ,30.85 ,21.40 ,3261.5,1982.9,502.5,684.3,2024.74,Red earths,,29.3,17.6,124,7.6,200,72,108,9525
709,M-SWC,MSWC0709,2008,MSWC04,WS0270,24.67 ,29.66 ,21.03 ,2935.6,1745.6,850.8,580.3,1799.49,Purplish soils,,27.2,49.7,326,8,180,120,105,6888
710,M-SWC,MSWC0710,2006,MSWC04,WS0269,22.59 ,27.89 ,18.70 ,2891.4,1611.4,348.8,520.2,1733.85,Paddy soils,,19.8,6.6,90,5.1,210,90,105,7254
711,M-SWC,MSWC0711,2007,MSWC04,WS0269,22.82 ,28.04 ,18.94 ,2989.5,1679.5,392.1,461.527,1653.29,Paddy soils,,17.5,26.5,86,5.1,210,90,105,6540
712,M-SWC,MSWC0712,2008,MSWC04,WS0269,22.97 ,28.37 ,19.06 ,3100.9,1750.9,559,587.1,1898.04,Purplish soils,,19.6,8.4,83,8,210,90,120,8021
713,M-SWC,MSWC0713,2008,MSWC04,WS0283,21.64 ,28.03 ,17.36 ,2792.2,1502.2,750.4,679.3,2031.19,Paddy soils,,22.8,21.2,74,7.8,152,54,72,8025
714,M-SWC,MSWC0714,2006,MSWC04,WS0283,22.96 ,29.78 ,18.06 ,3306,1866,712.2,852.5,2405.29,Red earths,,35,18,244,5.5,83,36,135,5841
715,M-SWC,MSWC0715,2007,MSWC04,WS0293,20.53 ,25.97 ,16.88 ,2669.5,1369.5,776.1,810,2248.04,Purplish soils,,39.8,11.2,114,5.7,300,150,150,8400
716,M-SWC,MSWC0716,2007,MSWC04,WS0293,21.11 ,26.30 ,17.74 ,2363.9,1243.9,673.3,687.6,1918.17,Purplish soils,,6,5.2,90,7.7,300,120,150,7667
717,M-SWC,MSWC0717,2008,MSWC04,WS0293,20.23 ,25.85 ,16.68 ,2711,1371,712.3,698.3,2062.41,Red earths,,12.6,5.9,143,7.2,270,105,75,9686
718,M-SWC,MSWC0718,2007,MSWC04,WS0293,20.72 ,25.95 ,17.35 ,2590.6,1340.6,771.6,740.8,2082.67,Red earths,,36.1,6.1,69,7.4,300,150,150,9000
719,M-SWC,MSWC0719,2008,MSWC04,WS0293,20.20 ,25.68 ,16.70 ,2464.9,1244.9,689.8,608.6,1852.26,Red earths,,22.9,21.8,102,4.8,300,150,150,8250
720,M-SWC,MSWC0720,2007,MSWC04,WS0294,20.42 ,26.53 ,16.81 ,2818.1,1438.1,724.5,716.7,2077.18,Paddy soils,,26.8,12.6,134,7.9,255,105,60,9582
721,M-SWC,MSWC0721,2007,MSWC04,WS0294,20.54 ,26.80 ,16.58 ,2978.4,1528.4,786.8,801.5,2310.72,Paddy soils,,15.6,69.5,106,5,255,105,60,9084
722,M-SWC,MSWC0722,2007,MSWC04,WS0292,24.25 ,30.49 ,20.61 ,2813.2,1653.2,633,614.3,1766.96,Red earths,,49.4,5.6,94,5,188,84,150,9041
723,M-SWC,MSWC0723,2006,MSWC04,WS0256,27.35 ,32.83 ,23.22 ,2598,1648,128,506.6,1470.72,Purplish soils,,17,9.9,116,7.7,300,90,90,7205
724,M-SWC,MSWC0724,2007,MSWC04,WS0256,23.63 ,29.23 ,19.25 ,2811.6,1621.6,425.2,543.7,1726.7,Purplish soils,,12,51.1,77,5.8,300,90,90,7670
725,M-SWC,MSWC0725,2008,MSWC04,WS0256,25.51 ,30.69 ,21.64 ,2601.7,1581.7,469.4,458.4,1459.34,Purplish soils,,16,8.3,134,7.9,300,90,90,7331
726,M-SWC,MSWC0726,2008,MSWC04,WS0256,25.51 ,30.69 ,21.64 ,2601.7,1581.7,469.4,458.4,1459.34,Purplish soils,,16,13.2,92,7.8,300,90,90,8940
727,M-SWC,MSWC0727,2008,MSWC04,WS0256,24.15 ,29.51 ,20.01 ,2921.7,1711.7,475.3,535.5,1735.56,Purplish soils,,9,10.8,59,7.4,300,90,90,8781
728,M-SWC,MSWC0728,2008,MSWC04,WS0256,24.15 ,29.51 ,20.01 ,2921.7,1711.7,475.3,535.5,1735.56,Purplish soils,,10,16.8,71,7.9,300,90,90,7526
729,M-SWC,MSWC0729,2009,MSWC04,WS0254,23.12 ,27.65 ,19.69 ,3167.8,1797.8,777.5,526.6,1818.81,Yellow earths,,26.4,15.4,89,7,180,105,105,6837
730,M-SWC,MSWC0730,2007,MSWC04,WS0253,24.59 ,29.64 ,20.94 ,3172.4,1882.4,489.3,561.5,1816.59,Paddy soils,,55.2,38.4,148,6.8,240,105,120,6593
731,M-SWC,MSWC0731,2007,MSWC04,WS0267,23.75 ,29.39 ,20.12 ,2873.2,1663.2,450.1,458.4,1614.36,Purplish soils,,12.6,22,115,7.3,159,63,80,9576
732,M-SWC,MSWC0732,2007,MSWC04,WS0267,23.56 ,29.29 ,19.89 ,3722.4,2142.4,622.7,591.8,2065.35,Yellow-brown earths,,28.5,24,122,7.1,264,105,132,9878
733,M-SWC,MSWC0733,2008,MSWC04,WS0267,23.16 ,28.68 ,19.51 ,3729,2119,721.9,574.4,2054.2,Yellow-brown earths,,12.6,13.8,71,6.6,264,105,132,8258
734,M-SWC,MSWC0734,2007,MSWC04,WS0267,23.65 ,29.22 ,20.06 ,2861.1,1651.1,457.6,439.7,1584.69,Paddy soils,,19.4,12.7,114,6.9,159,63,80,6926
735,M-SWC,MSWC0735,2007,MSWC04,WS0267,23.71 ,29.44 ,20.03 ,3011.2,1741.2,458.3,485.8,1698.87,Paddy soils,,24.4,22.4,121,7.3,162,65,81,7560
736,M-SWC,MSWC0736,2008,MSWC04,WS0267,23.20 ,28.80 ,19.50 ,3387.2,1927.2,673.1,535.7,1903.85,Limestone soils,,10.7,15.7,138,6,252,101,126,9372
737,M-SWC,MSWC0737,2008,MSWC04,WS0396,23.30 ,28.97 ,19.25 ,4333.2,2473.2,676.2,799,2476.03,Yellow earths,,15.8,24.1,156,8.1,225,75,90,7548
738,M-SWC,MSWC0738,2007,MSWC04,WS0396,23.16 ,28.08 ,19.81 ,3543.9,2013.9,807.5,507.5,1785.03,Yellow earths,,16.6,16.5,72,7.3,225,75,90,8402
739,M-SWC,MSWC0739,2007,MSWC04,WS0396,23.33 ,28.34 ,19.91 ,3569.1,2039.1,807.5,513.9,1807,Yellow earths,,30.7,8.2,46,7.2,225,75,90,7550
740,M-SWC,MSWC0740,2009,MSWC04,WS0396,22.67 ,27.55 ,19.32 ,4193.2,2343.2,986.3,569.5,2114.49,Purplish soils,,16.8,28.2,116,5.7,225,75,90,8981
741,M-SWC,MSWC0741,2008,MSWC04,WS0396,23.49 ,28.87 ,19.77 ,3688.4,2118.4,659.6,629.6,1988.78,Yellow earths,,11.5,8.7,132,6.7,225,75,90,7689
742,M-SWC,MSWC0742,2008,MSWC04,WS0396,24.87 ,30.46 ,20.91 ,3207.7,1917.7,588,541.6,1747.97,Yellow earths,,10.6,24.4,77,7.1,225,90,90,7524
743,M-SWC,MSWC0743,2009,MSWC04,WS0396,22.65 ,27.54 ,19.30 ,4190.9,2340.9,986,570.3,2112.55,Yellow-brown earths,,19.2,8.3,81,7.8,225,90,75,9536
744,M-SWC,MSWC0744,2008,MSWC04,WS0396,23.74 ,29.38 ,19.72 ,4131.3,2391.3,661.4,738.2,2315.31,Yellow-brown earths,,9.7,10.5,144,6.9,225,75,75,7746
745,M-SWC,MSWC0745,2007,MSWC04,WS0396,23.33 ,28.34 ,19.91 ,3569.1,2039.1,807.5,513.9,1807,Yellow earths,,23,3.3,159,7.9,225,75,90,5751
746,M-SWC,MSWC0746,2009,MSWC04,WS0396,22.76 ,27.62 ,19.41 ,4141.8,2321.8,986,559.1,2085.1,Yellow earths,,28.6,10,116,7.4,225,75,75,7823
747,M-SWC,MSWC0747,2008,MSWC04,WS0396,25.05 ,30.83 ,20.96 ,3006.3,1806.3,475,537.4,1690.03,Purplish soils,,28.2,6.5,67,7.4,210,75,75,7730
748,M-SWC,MSWC0748,2008,MSWC04,WS0396,23.79 ,29.21 ,20.02 ,3640.1,2110.1,653.7,623.3,1967.48,Purplish soils,,23,31.9,90,7,225,75,90,7550
749,M-SWC,MSWC0749,2008,MSWC04,WS0396,25.04 ,30.68 ,21.03 ,3054.5,1834.5,494.7,532.3,1687.33,Purplish soils,,16.7,7.8,83,7.9,225,90,90,7550
750,M-SWC,MSWC0750,2007,MSWC04,WS0400,25.18 ,30.72 ,21.49 ,3072.4,1852.4,559.3,564.1,1735.88,Paddy soils,,19.6,10.6,126,5.4,270,90,75,6912
751,M-SWC,MSWC0751,2008,MSWC04,WS0400,25.13 ,30.91 ,21.23 ,2940,1770,591,583.5,1758.98,Purplish soils,,14.1,10.3,105,6.4,270,90,75,6978
752,M-SWC,MSWC0752,2008,MSWC04,WS0400,25.11 ,30.90 ,21.19 ,2963.2,1783.2,591,592,1779.93,Yellow earths,,17.1,8.8,112,6.2,255,105,60,6918
753,M-SWC,MSWC0753,2005,MSWC04,WS0397,24.28 ,29.49 ,20.41 ,2452.2,1442.2,558.6,413.2,1390.56,Purplish soils,,12.3,4.9,77,8.7,152,56,84,7155
754,M-SWC,MSWC0754,2008,MSWC04,WS0397,24.03 ,30.09 ,20.21 ,2763.3,1613.3,682.2,608.9,1752.74,Purplish soils,,21.9,8.9,127,8.1,155,46,74,8670
755,M-SWC,MSWC0755,2009,MSWC04,WS0397,23.99 ,29.53 ,20.69 ,2687.2,1567.2,1112,420.6,1456.76,Purplish soils,,16.4,25.3,129,8.2,210,40,45,5715
756,M-SWC,MSWC0756,2008,MSWC04,WS0449,23.21 ,28.16 ,19.61 ,3527.3,2007.3,706.4,733.6,2249.57,Purplish soils,,7,9.3,81,8.1,270,60,60,8891
757,M-SWC,MSWC0757,2009,MSWC04,WS0449,21.70 ,26.17 ,18.50 ,2821,1521,380.3,444.7,1611.02,Purplish soils,,14,11,71,8.1,270,60,60,8547
758,M-SWC,MSWC0758,2008,MSWC04,WS0449,22.97 ,28.04 ,19.23 ,3147,1777,590,678.6,2058.62,Purplish soils,,12,7.3,98,8.6,270,60,60,9158
759,M-SWC,MSWC0759,2008,MSWC04,WS0449,23.01 ,28.06 ,19.30 ,3060.5,1730.5,528.9,656.9,1999.27,Purplish soils,,13,3.7,107,8.6,270,60,60,8802
760,M-SWC,MSWC0760,2009,MSWC04,WS0449,21.80 ,26.26 ,18.62 ,2833.5,1533.5,418.2,436.2,1600.28,Purplish soils,,10,7.3,91,8.3,270,60,60,7403
761,M-SWC,MSWC0761,2007,MSWC04,WS0425,21.50 ,26.66 ,17.96 ,2902,1556.5,1229.7,454.6,1666.75,Purplish soils,,14.3,15.2,60,5.9,225,90,113,7614
762,M-SWC,MSWC0762,2007,MSWC04,WS0425,20.19 ,25.15 ,16.74 ,2786.5,1418.7,1143.4,424.4,1614.07,Purplish soils,,11.4,18.3,89,7.2,225,90,113,7493
763,M-SWC,MSWC0763,2009,MSWC04,WS0425,20.53 ,25.38 ,17.16 ,2832.7,1457.2,665,454.2,1652.71,Purplish soils,,10.4,5.4,88,7.2,225,90,113,5805
764,M-SWC,MSWC0764,2007,MSWC04,WS0425,20.41 ,25.36 ,16.99 ,2959.8,1522,1183.2,450.5,1706.75,Purplish soils,,21.3,14,79,7,225,90,113,7533
765,M-SWC,MSWC0765,2009,MSWC04,WS0456,21.12 ,25.60 ,17.85 ,3125.4,1648.6,530.6,579.5,1938.96,Purplish soils,,18.8,7.2,67,4.9,300,105,75,7021
766,M-SWC,MSWC0766,2006,MSWC04,WS0456,21.48 ,26.65 ,17.70 ,3136.4,1699.1,554.7,740.2,2176.52,Purplish soils,,9.6,67.3,47,5,270,135,135,7995
767,M-SWC,MSWC0767,2006,MSWC04,WS0456,21.48 ,26.65 ,17.70 ,3136.4,1699.1,554.7,740.2,2176.52,Purplish soils,,14,45.1,43,5.6,270,135,135,7095
768,M-SWC,MSWC0768,2006,MSWC04,WS0456,21.48 ,26.65 ,17.70 ,3136.4,1699.1,554.7,740.2,2176.52,Purplish soils,,19.1,21.3,58,4.5,270,135,135,8280
769,M-SWC,MSWC0769,2006,MSWC04,WS0456,21.48 ,26.65 ,17.70 ,3136.4,1699.1,554.7,740.2,2176.52,Purplish soils,,14.7,38.5,63,5.2,270,135,135,7630
770,M-SWC,MSWC0770,2007,MSWC04,WS0456,21.41 ,26.17 ,18.02 ,3125.8,1671.1,1048.6,583.1,1944.18,Purplish soils,,12.9,12.5,58,6.5,270,105,75,7404
771,M-SWC,MSWC0771,2007,MSWC04,WS0456,21.24 ,25.98 ,17.87 ,3144.2,1671.2,1050.2,586.6,1959.88,Purplish soils,,14.4,40.1,104,5.3,270,105,75,5056
772,M-SWC,MSWC0772,2008,MSWC04,WS0456,21.37 ,26.38 ,17.64 ,3184.2,1694.6,606.4,621.2,2014.22,Purplish soils,,13,16.2,74,6.2,270,105,75,8462
773,M-SWC,MSWC0773,2008,MSWC04,WS0456,21.37 ,26.38 ,17.64 ,3184.2,1694.6,606.4,621.2,2014.22,Purplish soils,,13.9,6.7,96,5.1,270,105,75,8756
774,M-SWC,MSWC0774,2008,MSWC04,WS0456,21.37 ,26.38 ,17.64 ,3184.2,1694.6,606.4,621.2,2014.22,Purplish soils,,13.9,8.7,74,5.5,270,105,75,7880
775,M-SWC,MSWC0775,2009,MSWC04,WS0456,21.15 ,25.62 ,17.89 ,3087.8,1631,530.6,568.8,1911.32,Purplish soils,,13.1,7.3,103,4.9,300,105,75,8145
776,M-SWC,MSWC0776,2007,MSWC04,WS0452,21.20 ,26.29 ,17.61 ,2671.4,1414.1,1042.9,463.6,1610.4,Purplish soils,,17.3,5.5,125,7.6,270,135,135,8184
777,M-SWC,MSWC0777,2007,MSWC04,WS0452,21.25 ,26.36 ,17.67 ,2550.3,1353,1038.8,431.7,1520.65,Purplish soils,,11.7,7.5,78,7.4,270,135,135,5418
778,M-SWC,MSWC0778,2006,MSWC04,WS0452,21.64 ,26.98 ,17.66 ,2727.1,1480.8,481.9,625.8,1871.06,Purplish soils,,12.3,3.8,95,6.4,270,135,135,7698
779,M-SWC,MSWC0779,2006,MSWC04,WS0452,21.64 ,26.98 ,17.66 ,2727.1,1480.8,481.9,625.8,1871.06,Purplish soils,,14.5,3.6,63,5.7,270,135,135,6987
780,M-SWC,MSWC0780,2008,MSWC04,WS0423,19.18 ,25.50 ,15.14 ,2628,1270.8,617.6,578.6,1825.3,Purplish soils,,16.5,23.7,107,6.8,218,53,30,8084
781,M-SWC,MSWC0781,2008,MSWC04,WS0423,18.74 ,24.97 ,14.74 ,2605.3,1234.9,628.3,565.2,1806.45,Purplish soils,,15,20.3,103,7.2,348,84,48,8744
782,M-SWC,MSWC0782,2008,MSWC04,WS0423,18.16 ,24.25 ,14.25 ,2560.8,1183.2,632.1,539.2,1765.41,Purplish soils,,20.5,15.1,181,7.4,348,84,48,8384
783,M-SWC,MSWC0783,2008,MSWC04,WS0423,19.33 ,25.61 ,15.30 ,2782.8,1359.1,632.3,606.1,1915.89,Purplish soils,,16.8,25.4,75,7.2,218,53,30,6675
784,M-SWC,MSWC0784,2008,MSWC04,WS0423,24.34 ,30.65 ,20.36 ,2750.8,1620.8,579.9,574.4,1743.26,Purplish soils,,11.3,34,121,6.7,255,120,30,9731
785,M-SWC,MSWC0785,2007,MSWC04,WS0451,22.87 ,27.67 ,19.52 ,2881.4,1621.4,880.9,512.8,1714.2,Paddy soils,,19.5,6.5,87,7.4,240,90,60,5100
786,M-SWC,MSWC0786,2007,MSWC04,WS0451,22.88 ,27.68 ,19.54 ,2906.3,1636.3,890.8,513.6,1722.63,Purplish soils,,10.8,5.6,76,8.3,240,90,60,4350
787,M-SWC,MSWC0787,2007,MSWC04,WS0451,22.92 ,27.73 ,19.58 ,2934,1654,890.8,521.1,1741.83,Purplish soils,,8.3,5.9,89,8.2,240,90,60,5490
788,M-SWC,MSWC0788,2008,MSWC04,WS0418,22.55 ,27.90 ,18.72 ,3699,2059,689.4,794.8,2403.28,Purplish soils,,18.3,13.8,98,8.1,203,75,60,6753
789,M-SWC,MSWC0789,2008,MSWC04,WS0418,22.32 ,27.69 ,18.49 ,3794.5,2094.5,706.5,814.4,2466.89,Purplish soils,,9.3,8.9,93,8.1,143,68,60,5925
790,M-SWC,MSWC0790,2008,MSWC04,WS0418,22.58 ,27.94 ,18.74 ,3747.7,2087.7,706.5,803.8,2430.67,Purplish soils,,16.3,11.2,98,8.2,143,75,53,6570
791,M-SWC,MSWC0791,2008,MSWC04,WS0418,22.69 ,28.05 ,18.86 ,3721.8,2081.8,706.5,798.4,2412.12,Purplish soils,,13.8,11.2,93,8.1,188,75,90,5580
792,M-SWC,MSWC0792,2006,MSWC04,WS0418,23.42 ,29.31 ,19.00 ,3864.2,2230.4,413.8,857.3,2508.03,Purplish soils,,17.2,10.9,80,7.9,128,60,60,4749
793,M-SWC,MSWC0793,2008,MSWC04,WS0418,22.58 ,27.94 ,18.74 ,3747.7,2087.7,706.5,803.8,2430.67,Purplish soils,,18.2,12.9,108,8.2,135,75,60,4418
794,M-SWC,MSWC0794,2006,MSWC04,WS0419,20.57 ,24.93 ,17.19 ,2324.6,1204.8,379.6,639,1808.39,Purplish soils,,7.1,4.5,71,8.2,204,113,90,5681
795,M-SWC,MSWC0795,2006,MSWC04,WS0419,20.98 ,25.31 ,17.57 ,2476,1306.2,379.6,686.4,1921.51,Purplish soils,,12,27.3,78,7.1,204,113,90,6084
796,M-SWC,MSWC0796,2006,MSWC04,WS0419,22.95 ,27.32 ,19.32 ,3282.5,1860.6,397.9,926.1,2489.63,Purplish soils,,12.5,5.6,81,7.2,270,60,60,7112
797,M-SWC,MSWC0797,2009,MSWC04,WS0421,21.75 ,26.25 ,18.57 ,2870.5,1551.2,457.6,459.6,1640.31,Purplish soils,,13.2,5.2,76,8.3,270,90,60,7314
798,M-SWC,MSWC0798,2008,MSWC04,WS0421,22.12 ,27.07 ,18.48 ,3118.5,1708.5,618.2,709.2,2102.44,Purplish soils,,30.9,8.1,124,8.1,420,105,105,5750
799,M-SWC,MSWC0799,2006,MSWC04,WS0420,24.91 ,30.20 ,20.78 ,3263.5,1956.9,286.1,879,2341.92,Paddy soils,,32.3,16,94,8,225,90,81,6870
800,M-SWC,MSWC0800,2006,MSWC04,WS0455,22.85 ,27.85 ,19.13 ,2902.5,1642.9,444.3,674.2,1957.3,Purplish soils,,7.8,29.1,108,8,195,75,75,6329
801,M-SWC,MSWC0801,2006,MSWC04,WS0455,22.85 ,27.85 ,19.13 ,2902.5,1642.9,444.3,674.2,1957.3,Purplish soils,,7.7,63.2,79,5.2,195,75,75,7295
802,M-SWC,MSWC0802,2009,MSWC04,WS0455,21.37 ,25.91 ,18.21 ,2885.1,1535.7,535.9,503.4,1737.76,Purplish soils,,11.5,6.9,129,8.2,195,75,75,7430
803,M-SWC,MSWC0803,2008,MSWC04,WS0455,22.50 ,27.34 ,18.86 ,3128,1738,503.3,705.9,2100.02,Purplish soils,,21.6,5.7,108,6.5,195,75,75,6860
804,M-SWC,MSWC0804,2008,MSWC04,WS0455,22.12 ,26.92 ,18.51 ,2853.6,1563.6,409.2,623.5,1896.94,Purplish soils,,20.3,7.4,106,6.4,195,75,75,7113
805,M-SWC,MSWC0805,2008,MSWC04,WS0455,22.33 ,27.13 ,18.71 ,2947.3,1627.3,503.3,648.8,1962.2,Purplish soils,,9.3,3.9,120,5.2,195,75,75,7694
806,M-SWC,MSWC0806,2007,MSWC04,WS0455,22.49 ,27.25 ,19.12 ,3081.3,1712.5,873.1,462.3,1692.45,Purplish soils,,8.8,52.2,108,8,183,75,77,6459
807,M-SWC,MSWC0807,2007,MSWC04,WS0454,21.73 ,26.94 ,18.23 ,2412.4,1303,640.5,430.6,1476.82,Purplish soils,,6.9,10.8,73,5.4,210,90,75,7905
808,M-SWC,MSWC0808,2008,MSWC04,WS0454,21.05 ,26.31 ,17.46 ,3410,1800.7,836.1,755.3,2305.48,Purplish soils,,14.3,15.5,76,6.4,210,90,75,9551
809,M-SWC,MSWC0809,2009,MSWC04,WS0485,22.11 ,27.10 ,18.70 ,2785.7,1525.7,350.1,426.4,1567.59,Purplish soils,,7.4,19,242,4.8,225,150,150,8805
810,M-SWC,MSWC0810,2009,MSWC04,WS0485,22.21 ,27.20 ,18.80 ,2785.8,1525.8,350.2,426.5,1568.59,Purplish soils,,15.3,18,58,8.1,225,150,150,9782
811,M-SWC,MSWC0811,2009,MSWC04,WS0485,21.25 ,26.29 ,17.79 ,3060.7,1620.8,455,501.6,1786.28,Purplish soils,,20.2,16,33,8.2,225,150,150,6821
812,M-SWC,MSWC0812,2007,MSWC04,WS0273,23.86 ,29.23 ,20.02 ,3173.2,1843.2,413.1,639.7,1975.24,Purplish soils,,12,10.7,71,7.9,210,90,90,7541
813,M-SWC,MSWC0813,2008,MSWC04,WS0266,23.66 ,28.91 ,19.65 ,3312.5,1912.5,545.1,585.5,2022.85,Purplish soils,,12,9.2,158,8.4,242,90,150,7695
814,M-SWC,MSWC0814,2006,MSWC04,WS0264,25.15 ,30.95 ,20.85 ,3119.2,1879.2,328.3,743.2,2090.95,Purplish soils,,22.5,7.3,114,8.2,315,90,45,5078
815,M-SWC,MSWC0815,2006,MSWC04,WS0264,25.30 ,31.10 ,20.97 ,3264.2,1974.2,343.2,787.8,2195.73,Purplish soils,,12.5,5.1,85,8.4,315,90,45,6545
816,M-SWC,MSWC0816,2008,MSWC04,WS0264,24.49 ,29.81 ,20.65 ,3183.7,1883.7,460.8,771.4,2177.41,Purplish soils,,16.2,7.5,102,8.2,315,90,45,7409
817,M-SWC,MSWC0817,2008,MSWC04,WS0264,24.49 ,29.81 ,20.65 ,3183.7,1883.7,460.8,771.4,2177.41,Purplish soils,,17.2,4.8,67,8.4,315,90,45,9030
818,M-SWC,MSWC0818,2006,MSWC04,WS0274,23.97 ,28.80 ,20.31 ,3092.3,1802.3,317.5,629.7,1925.41,Purplish soils,,20.1,3.1,57,7.7,180,81,72,5397
819,M-SWC,MSWC0819,2007,MSWC04,WS0274,23.72 ,28.32 ,20.32 ,3036.5,1756.5,435.5,574,1822.95,Purplish soils,,7.8,35.8,70,7.5,206,72,72,5585
820,M-SWC,MSWC0820,2009,MSWC04,WS0275,24.12 ,28.48 ,21.12 ,3062.7,1792.7,560.5,335.8,1451.52,Purplish soils,,21,10.2,84,7.2,225,90,90,6434
821,M-SWC,MSWC0821,2005,MSWC04,WS0275,25.72 ,30.38 ,22.58 ,2726.2,1666.2,580.6,339.5,1319.92,Purplish soils,,14.2,5.4,93,8.2,180,90,90,6360
822,M-SWC,MSWC0822,2005,MSWC04,WS0275,25.28 ,30.02 ,22.06 ,2856.8,1726.8,568.7,372.5,1419.71,Purplish soils,,17.1,8.8,73,7,210,75,75,7215
823,M-SWC,MSWC0823,2008,MSWC04,WS0523,22.63 ,27.67 ,18.88 ,2896.7,1616.7,506.5,629.9,1919.82,Yellow earths,,14.7,25.8,47,5,180,75,105,8438
824,M-SWC,MSWC0824,2009,MSWC04,WS0523,21.08 ,25.72 ,17.88 ,3078.2,1619.4,440.5,434.2,1689.89,Paddy soils,,29.9,7.4,167,4.4,270,120,105,4392
825,M-SWC,MSWC0825,2007,MSWC04,WS0523,23.11 ,28.14 ,19.60 ,2865.5,1625.5,646.7,541.2,1754.14,Yellow earths,,21.3,7.9,88,5,210,75,90,6078
