Sort,Crop,NO,Year,Province,Cultivar,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Yck,Ynpk
607,ER-SC,ERSC0607,2007,ERSC07,early_maturity,24.73529412,29.72823529,20.94117647,2102.5,1252.5,448.5,450.3,1347.53,Paddy soils,,37.5,8.8,78,5.8,135,72,67.5,5833.5,8109
608,ER-SC,ERSC0608,2007,ERSC07,early_maturity,24.62682927,29.62439024,20.84390244,2019.4,1199.4,448.5,419.1,1275.42,Paddy soils,,45.5,10.6,80,5.6,135,72,67.5,6000,8400
609,ER-SC,ERSC0609,2008,ERSC07,early_maturity,24.40804598,29.34942529,20.81954023,2123.5,1253.5,519.1,456,1373.66,Paddy soils,,46,14,50,5.6,135,72,67.5,5713.5,7348.5
610,ER-SC,ERSC0610,2009,ERSC07,early_maturity,25.47307692,30.30641026,21.97692308,1986.9,1206.9,354.6,435.1,1279.14,Paddy soils,,52.2,8,54,5.3,135,72,75,5625,6930
611,ER-SC,ERSC0611,2008,ERSC07,early_maturity,24.40804598,29.34942529,20.81954023,2123.5,1253.5,519.1,456,1373.66,Paddy soils,,48,12,50,5.7,135,72,67.5,5940,7485
612,ER-SC,ERSC0612,2007,ERSC07,early_maturity,24.62682927,29.62439024,20.84390244,2019.4,1199.4,448.5,419.1,1275.42,Paddy soils,,44.4,4.7,53,5.6,135,72,67.5,5400,7677
613,ER-SC,ERSC0613,2009,ERSC07,medium_maturity,24.37710843,29.11445783,21.0313253,2023.3,1193.3,397.5,425.6,1296.23,Paddy soils,,55.9 ,13.6 ,61.0 ,5.4 ,192 ,36 ,52 ,3402 ,4403 
614,ER-SC,ERSC0614,2007,ERSC07,medium_maturity,24.94767442,29.91046512,21.15930233,2145.5,1285.5,448.5,457.1,1366.68,Paddy soils,,32.9 ,8.3 ,67.0 ,5.7 ,135 ,72 ,68 ,4688 ,6563 
615,ER-SC,ERSC0615,2006,ERSC07,medium_maturity,25.06282051,29.64230769,21.71666667,1954.9,1174.9,736.2,377.3,1183.29,Paddy soils,,42.3 ,2.8 ,56.0 ,6.4 ,135 ,72 ,68 ,3293 ,6753 
616,ER-SC,ERSC0616,2006,ERSC07,medium_maturity,24.95443038,29.51772152,21.59620253,1971.4,1181.4,727,374.8,1185.75,Paddy soils,,32.6 ,26.3 ,101.0 ,6.0 ,135 ,72 ,68 ,6324 ,7800 
617,ER-SC,ERSC0617,2007,ERSC07,medium_maturity,26.09761905,31.48214286,22.03928571,2192.2,1352.2,364.4,542.1,1496.66,Paddy soils,,21.4 ,10.7 ,118.0 ,6.0 ,135 ,72 ,68 ,4382 ,6770 
618,ER-SC,ERSC0618,2007,ERSC07,medium_maturity,25.92,31.29176471,21.89411765,2203.2,1353.2,409.3,531.1,1485.16,Paddy soils,,17.2 ,11.2 ,106.0 ,6.0 ,135 ,72 ,68 ,3753 ,6536 
619,ER-SC,ERSC0619,2007,ERSC07,medium_maturity,26.00235294,31.34705882,21.97529412,2210.2,1360.2,367.8,542.1,1503.54,Paddy soils,,28.6 ,13.5 ,121.0 ,6.1 ,135 ,72 ,68 ,5139 ,7595 
620,ER-SC,ERSC0620,2009,ERSC07,early_maturity,25.82444444,30.78111111,22.05888889,2324.2,1424.2,361.4,572.7,1589.65,Paddy soils,,32.8,36.3,228,5.9,135,72,67.5,5722.5,7950
621,ER-SC,ERSC0621,2009,ERSC07,medium_maturity,25.56704545,30.54090909,21.81022727,2249.9,1369.9,361.4,547.1,1532.66,Paddy soils,,22.0 ,21.5 ,165.0 ,5.6 ,135 ,72 ,68 ,4778 ,6930 
622,ER-SC,ERSC0622,2009,ERSC07,medium_maturity,25.56704545,30.54090909,21.81022727,2249.9,1369.9,361.4,547.1,1532.66,Paddy soils,,20.6 ,10.0 ,220.0 ,5.7 ,135 ,72 ,68 ,4038 ,6440 
623,ER-SC,ERSC0623,2009,ERSC07,medium_maturity,24.212,29.932,20.092,1815.9,1065.9,344,368.6,1148.02,Paddy soils,,29.2 ,12.4 ,220.0 ,5.0 ,135 ,63 ,68 ,4670 ,7388 
624,ER-SC,ERSC0624,2009,ERSC07,medium_maturity,24.212,29.932,20.092,1815.9,1065.9,344,368.6,1148.02,Paddy soils,,31.0 ,17.9 ,190.0 ,5.0 ,143 ,68 ,75 ,4830 ,7425 
625,ER-SC,ERSC0625,2009,ERSC07,medium_maturity,24.24342105,29.98157895,20.13947368,1842.5,1082.5,346.9,374.2,1164.45,Paddy soils,,33.0 ,12.9 ,180.0 ,4.6 ,150 ,72 ,83 ,4728 ,7358 
626,ER-SC,ERSC0626,2009,ERSC07,medium_maturity,24.28831169,30.04805195,20.18181818,1870.2,1100.2,346.9,383.5,1186.93,Paddy soils,,25.4 ,12.9 ,154.0 ,4.8 ,143 ,68 ,75 ,4778 ,7388 
627,ER-SC,ERSC0627,2007,ERSC07,early_maturity,25.21298701,29.49090909,21.72207792,1941.4,1171.4,232.6,356.2,1139.13,Paddy soils,,46.7,31.2,142,5.4,135,72,67.5,3765,5370
628,ER-SC,ERSC0628,2007,ERSC07,early_maturity,25.85066667,30.08533333,22.35866667,1938.8,1188.8,197,363.1,1137.65,Paddy soils,,34.1,30.9,127,5.4,165,90,90,3660,6030
629,ER-SC,ERSC0629,2008,ERSC07,early_maturity,25.54235294,30.00352941,21.91764706,2171.1,1321.1,357.8,503.9,1438.89,Paddy soils,,32.6,26.4,107,5.5,180,54,90,4800,7440
630,ER-SC,ERSC0630,2008,ERSC07,early_maturity,25.54235294,30.00352941,21.91764706,2171.1,1321.1,357.8,503.9,1438.89,Paddy soils,,41.6,27.7,69,5.3,165,90,90,4605,7365
631,ER-SC,ERSC0631,2009,ERSC07,early_maturity,25.04494382,29.36292135,21.69775281,2229,1339,337.2,476.8,1421.85,Paddy soils,,40.4,31.1,118,5.2,165,90,90,4200,8700
632,ER-SC,ERSC0632,2007,ERSC07,early_maturity,25.46712329,29.71506849,21.94794521,1859.1,1129.1,197,341.3,1087,Paddy soils,,48.1,29.8,130,5.4,165,90,90,4155,6930
633,ER-SC,ERSC0633,2009,ERSC07,early_maturity,24.52125,28.7725,21.235,1961.7,1161.7,516.9,425.8,1277.59,Paddy soils,,26.2,22.8,59,4.7,135,72,67.5,5482.5,7333.5
634,ER-SC,ERSC0634,2008,ERSC07,early_maturity,25.63928571,30.11666667,21.99642857,2153.7,1313.7,342.8,501.6,1428.31,Paddy soils,,38.2,35.1,143,5.3,135,72,67.5,3900,6750
635,ER-SC,ERSC0635,2009,ERSC07,early_maturity,25.01647059,29.28117647,21.76470588,2126.4,1276.4,337.2,434.5,1325.62,Paddy soils,,56.8,25.3,129,5.4,135,72,67.5,3150,6750
636,ER-SC,ERSC0636,2007,ERSC07,early_maturity,23.21397849,27.74086022,19.52795699,2158.9,1228.9,252.7,403.8,1313.21,Paddy soils,,32.6,8.7,132,4.9,135,72,67.5,3795,6240
637,ER-SC,ERSC0637,2007,ERSC07,early_maturity,23.21397849,27.74086022,19.52795699,2158.9,1228.9,252.7,403.8,1313.21,Paddy soils,,29.4,12.8,154,5.3,135,72,67.5,3975,6735
638,ER-SC,ERSC0638,2007,ERSC07,early_maturity,24.8308642,29.2617284,21.22222222,2011.3,1201.3,242.2,379.1,1202.4,Paddy soils,,25.8,18.5,125,5.5,135,72,67.5,5190,6900
639,ER-SC,ERSC0639,2007,ERSC07,early_maturity,25.77922078,30.01558442,22.28051948,1985,1215,202.1,370.1,1163.21,Paddy soils,,30.1,9.1,83,4.7,135,72,67.5,3330,6390
640,ER-SC,ERSC0640,2007,ERSC07,early_maturity,25.90649351,30.1012987,22.45714286,1994.8,1224.8,209.7,363.1,1152.26,Paddy soils,,50.6,32,118,5.4,135,72,67.5,3720,6210
641,ER-SC,ERSC0641,2009,ERSC07,early_maturity,25.20454545,29.50340909,21.88409091,2218,1338,337.2,468.7,1402.55,Paddy soils,,44.3,27.5,107,5.1,135,72,67.5,4410,7200
642,ER-SC,ERSC0642,2009,ERSC07,early_maturity,24.94772727,29.2625,21.61136364,2195.4,1315.4,337.2,464.8,1395.05,Paddy soils,,44.5,30.4,98,5.2,135,72,67.5,3525,7065
643,ER-SC,ERSC0643,2008,ERSC07,early_maturity,25.54235294,30.00352941,21.91764706,2171.1,1321.1,357.8,503.9,1438.89,Paddy soils,,30.7,27.6,114,5.1,165,90,90,4305,7365
644,ER-SC,ERSC0644,2006,ERSC07,early_maturity,25.39310345,29.39885057,22.33793103,2209.2,1339.2,401.2,416.5,1308.32,Paddy soils,,31.3,26.1,61,7.5,135,72,67.5,3636,6628.5
645,ER-SC,ERSC0645,2008,ERSC07,early_maturity,25.30813953,29.51744186,22.13837209,2176.5,1316.5,297.6,515.2,1462.03,Paddy soils,,31.3,26.1,61,7.5,210,79.5,90,3636,6628.5
646,ER-SC,ERSC0646,2009,ERSC07,early_maturity,23.27142857,27.28214286,20.31904762,1954.8,1114.8,417.1,411.7,1269.11,Paddy soils,,32.4,34.5,72,7.6,210,79.5,90,4200,6645
647,ER-SC,ERSC0647,2010,ERSC07,early_maturity,23.119,26.876,20.412,2311.9,1317.2,823,368.7,1319.82,Paddy soils,,33.1,31.4,99,7.5,210,81,90,2400,5250
648,ER-SC,ERSC0648,2007,ERSC07,medium_maturity,25.2,30.45581395,20.97325581,2167.2,1307.2,532.1,481.4,1409.59,Paddy soils,,49.5 ,25.0 ,50.0 ,7.5 ,150 ,70 ,80 ,4688 ,7253 
649,ER-SC,ERSC0649,2007,ERSC07,medium_maturity,25.39444444,30.68444444,21.17,2285.5,1385.5,546.4,507.4,1481.13,Paddy soils,,46.0 ,13.1 ,82.0 ,7.5 ,150 ,70 ,80 ,4388 ,6768 
650,ER-SC,ERSC0650,2009,ERSC07,early_maturity,24.11818182,28.43409091,20.95909091,2122.4,1242.4,458.8,457.1,1378.08,Paddy soils,,58.2,67.9,73,7.8,165,90,90,4137,8626.5
651,ER-SC,ERSC0651,2006,ERSC07,medium_maturity,25.61136364,30.5375,22.00340909,2253.8,1373.8,361.6,387.8,1271.5,Paddy soils,,44.7 ,5.6 ,117.0 ,4.9 ,165 ,90 ,90 ,4367 ,7584 
652,ER-SC,ERSC0652,2006,ERSC07,medium_maturity,25.39058824,30.35058824,21.76705882,2158.2,1308.2,361.6,358.8,1202.56,Paddy soils,,45.8 ,11.0 ,251.0 ,5.9 ,165 ,90 ,90 ,4893 ,7839 
653,ER-SC,ERSC0653,2007,ERSC07,early_maturity,25.31904762,30.29880952,21.67380952,2126.8,1286.8,361.6,349.6,1180.32,Paddy soils,,29.8,17.6,36,5.2,120,45,90,3963,5253
654,ER-SC,ERSC0654,2007,ERSC07,early_maturity,25.31904762,30.29880952,21.67380952,2126.8,1286.8,361.6,349.6,1180.32,Paddy soils,,27.9,5.6,43,4.5,120,45,90,2982,4944
655,ER-SC,ERSC0655,2007,ERSC07,early_maturity,25.31904762,30.29880952,21.67380952,2126.8,1286.8,361.6,349.6,1180.32,Paddy soils,,35.9,29.9,94,5.5,120,45,90,4126.5,5670
656,ER-SC,ERSC0656,2010,ERSC07,medium_maturity,24.05957447,28.7287234,20.71702128,2261.6,1321.6,762.5,367.9,1282.07,Paddy soils,,37.7 ,18.4 ,131.0 ,5.6 ,135 ,72 ,68 ,3822 ,5813 
657,ER-SC,ERSC0657,2010,ERSC07,medium_maturity,24.40243902,28.84756098,21.4,2001,1181,734.6,293.2,1076.48,Paddy soils,,36.2 ,20.8 ,156.0 ,5.5 ,135 ,72 ,68 ,3612 ,6653 
658,ER-SC,ERSC0658,2010,ERSC07,medium_maturity,24.26075949,28.30632911,21.30506329,1916.6,1126.6,762.9,278.1,1028.69,Paddy soils,,37.2 ,13.7 ,140.0 ,5.6 ,135 ,72 ,68 ,5303 ,7332 
659,ER-SC,ERSC0659,2009,ERSC07,early_maturity,25.17065217,28.5326087,22.5576087,2315.7,1395.7,388.2,623,1680.02,Paddy soils,,10.4,17.7,135,8.1,135,75,75,4125,7327.5
660,ER-SC,ERSC0660,2009,ERSC07,early_maturity,24.24157303,27.64044944,21.68988764,2157.5,1267.5,447.5,543.5,1526.84,Paddy soils,,11.4,11.7,134,8,135,75,75,4140,6528
661,ER-SC,ERSC0661,2009,ERSC07,early_maturity,25.68095238,29.00833333,23.10714286,2157.2,1317.2,310.9,570.7,1540.92,Paddy soils,,21.2,11.3,196,8.2,135,75,75,3900,6525
662,ER-SC,ERSC0662,2009,ERSC07,medium_maturity,24.3097561,29.12560976,20.64146341,1993.4,1173.4,427.4,442.4,1313.35,Paddy soils,,31.5 ,15.1 ,160.0 ,6.1 ,135 ,72 ,68 ,3558 ,4995 
663,ER-SC,ERSC0663,2010,ERSC07,early_maturity,23.58214286,27.9547619,20.275,1980.9,1140.9,817.3,347.7,1175.06,Paddy soils,,28.6,12.1,153,5.9,135,52.5,60,3793.5,5406
664,ER-SC,ERSC0664,2009,ERSC07,medium_maturity,24.3097561,29.12560976,20.64146341,1993.4,1173.4,427.4,442.4,1313.35,Paddy soils,,30.7 ,14.2 ,118.0 ,7.1 ,135 ,72 ,68 ,4176 ,6102 
665,ER-SC,ERSC0665,2008,ERSC07,medium_maturity,24.69625,29.6375,20.8575,1975.7,1175.7,461.5,430.5,1281.43,Paddy soils,,30.7 ,12.3 ,106.0 ,6.5 ,135 ,72 ,68 ,4770 ,6740 
666,ER-SC,ERSC0666,2009,ERSC07,early_maturity,24.38571429,29.14155844,20.80909091,1877.7,1107.7,385.1,400.9,1211.86,Paddy soils,,28.6,12.8,105,7,135,72,67.5,4312.5,6585
667,ER-SC,ERSC0667,2010,ERSC07,medium_maturity,23.48735632,27.86666667,20.2137931,2043.4,1173.4,989.9,349.8,1199.32,Paddy soils,,50.5 ,7.3 ,116.0 ,6.4 ,135 ,53 ,60 ,4766 ,6362 
668,ER-SC,ERSC0668,2008,ERSC07,medium_maturity,24.69625,29.6375,20.8575,1975.7,1175.7,461.5,430.5,1281.43,Paddy soils,,30.5 ,15.9 ,81.0 ,5.8 ,135 ,72 ,68 ,4853 ,6338 
669,ER-SC,ERSC0669,2008,ERSC07,early_maturity,24.69625,29.6375,20.8575,1975.7,1175.7,461.5,430.5,1281.43,Paddy soils,,38.4,17.4,126,6.2,135,72,67.5,4447.5,6690
670,ER-SC,ERSC0670,2010,ERSC07,early_maturity,23.48735632,27.86666667,20.2137931,2043.4,1173.4,989.9,349.8,1199.32,Paddy soils,,45.9,15.3,51,5.9,135,52.5,60,4669.5,5836.5
671,ER-SC,ERSC0671,2009,ERSC07,early_maturity,24.9972973,29.76756757,21.35540541,1849.8,1109.8,314.1,447.6,1268.03,Paddy soils,,36.7,18.2,73,5.2,135,72,67.5,4245,6273
672,ER-SC,ERSC0672,2010,ERSC07,medium_maturity,23.95813953,28.24651163,20.63488372,2060.4,1200.4,698.9,393.9,1265.12,Paddy soils,,35.4 ,21.4 ,126.0 ,5.1 ,135 ,72 ,68 ,4754 ,6855 
673,ER-SC,ERSC0673,2007,ERSC07,medium_maturity,25.99736842,30.88684211,22.32368421,1975.8,1215.8,242.9,466.8,1314.09,Paddy soils,,29.1 ,21.9 ,103.0 ,4.9 ,135 ,72 ,68 ,3575 ,6005 
674,ER-SC,ERSC0674,2007,ERSC07,early_maturity,25.53506494,30.46233766,21.82727273,1966.2,1196.2,242,475.4,1333.95,Paddy soils,,41.7,16.5,97,6.1,135,72,67.5,4428,6789
675,ER-SC,ERSC0675,2007,ERSC07,medium_maturity,25.7971831,30.71126761,22.0915493,1831.6,1121.6,231.3,437.9,1230.82,Paddy soils,,32.3 ,10.7 ,95.0 ,5.2 ,135 ,72 ,68 ,3663 ,6276 
676,ER-SC,ERSC0676,2009,ERSC07,medium_maturity,24.95176471,29.73764706,21.27764706,2120.9,1270.9,391.4,528.8,1476.73,Paddy soils,,37.7 ,15.1 ,117.0 ,5.4 ,135 ,72 ,68 ,4076 ,6686 
677,ER-SC,ERSC0677,2007,ERSC07,early_maturity,26.14487179,30.95384615,22.53589744,2039.3,1259.3,342.1,467.1,1329.57,Paddy soils,,34.3,6.8,52,5.3,135,72,67.5,3610.5,5917.5
678,ER-SC,ERSC0678,2007,ERSC07,medium_maturity,26.12658228,30.91772152,22.54177215,2064,1274,349.1,471.6,1344.18,Paddy soils,,33.7 ,12.8 ,127.0 ,5.2 ,135 ,72 ,68 ,3959 ,6363 
679,ER-SC,ERSC0679,2010,ERSC07,early_maturity,24.83461538,27.82948718,22.62435897,1937.1,1157.1,658,390.4,1205.87,Paddy soils,,29.4,15.4,68,5.3,141,36,90,4186.5,6751.5
680,ER-SC,ERSC0680,2010,ERSC07,early_maturity,24.92857143,28.0047619,22.60357143,2094,1254,678.1,443.3,1334.18,Paddy soils,,22.1,65,71,5.2,141,36,90,4081.5,6640.5
681,ER-SC,ERSC0681,2010,ERSC07,early_maturity,24.83461538,27.82948718,22.62435897,1937.1,1157.1,658,390.4,1205.87,Paddy soils,,21.7,50.2,54,5.3,141,36,90,3543,5002.5
682,ER-SC,ERSC0682,2010,ERSC07,early_maturity,24.53444444,27.67111111,22.17777778,2208.1,1308.1,688.4,490.4,1452.07,Paddy soils,,20.7,45.8,74,5.4,141,36,90,3496.5,6253.5
683,ER-SC,ERSC0683,2007,ERSC07,early_maturity,24.82926829,30.50365854,20.64756098,2036,1216,316.2,387.5,1226.49,Paddy soils,,39.4,4,88,5,135,72,67.5,4533,7347
684,ER-SC,ERSC0684,2008,ERSC07,early_maturity,23.88555556,29.78,19.46444444,2149.7,1249.7,359.9,524.2,1503.54,Paddy soils,,42.7,3.7,94,4.9,165,90,90,5002.5,7212
685,ER-SC,ERSC0685,2009,ERSC07,early_maturity,26.12278481,31.70253165,21.96075949,2063.7,1273.7,422.7,494.2,1382.88,Paddy soils,,41.6,24.2,97,5,165,90,90,2884.5,4872
686,ER-SC,ERSC0686,2009,ERSC07,early_maturity,26.12297297,31.81891892,21.88648649,1933.1,1193.1,321.5,482.4,1327.75,Paddy soils,,31.8,10.6,85,4.8,180,75,90,4015.5,5884.5
687,ER-SC,ERSC0687,2009,ERSC07,medium_maturity,26.0691358,31.58024691,21.96666667,2111.6,1301.6,449.3,494.2,1397.15,Paddy soils,,29.8 ,10.1 ,82.0 ,4.9 ,165 ,75 ,75 ,4836 ,6890 
688,ER-SC,ERSC0688,2009,ERSC07,early_maturity,26.15064935,31.81038961,21.92077922,2013.6,1243.6,412.8,494.2,1368.55,Paddy soils,,36.7,9.2,95,5.3,165,75,75,5833.5,9583.5
689,ER-SC,ERSC0689,2009,ERSC07,medium_maturity,26.0691358,31.58024691,21.96666667,2111.6,1301.6,449.3,494.2,1397.15,Paddy soils,,42.2 ,30.0 ,140.0 ,5.3 ,150 ,36 ,75 ,5270 ,7154 
690,ER-SC,ERSC0690,2009,ERSC07,early_maturity,26.0691358,31.58024691,21.96666667,2111.6,1301.6,449.3,494.2,1397.15,Paddy soils,,37.9,29.7,108,4.9,150,36,75,5569.5,7222.5
691,ER-SC,ERSC0691,2009,ERSC07,medium_maturity,26.0691358,31.58024691,21.96666667,2111.6,1301.6,449.3,494.2,1397.15,Paddy soils,,34.5 ,26.3 ,147.0 ,5.1 ,150 ,36 ,75 ,4691 ,6846 
692,ER-SC,ERSC0692,2010,ERSC07,early_maturity,23.99468085,27.72765957,21.17978723,2255.5,1315.5,660,456.5,1423.74,Paddy soils,,57.9,23.7,91,6.4,150,90,90,3384,6657
693,ER-SC,ERSC0693,2010,ERSC07,early_maturity,23.69222222,27.41555556,20.89666667,2132.3,1232.3,651.7,417.1,1330.62,Paddy soils,,51.2,12.4,114,6.8,150,90,90,3283.5,6610.5
694,ER-SC,ERSC0694,2010,ERSC07,medium_maturity,24.26938776,28.02857143,21.41938776,2378.4,1398.4,663.5,500.3,1523.81,Paddy soils,,43.7 ,6.1 ,55.0 ,5.2 ,150 ,90 ,90 ,3909 ,7268 
695,ER-SC,ERSC0695,2007,ERSC07,early_maturity,26.17916667,30.53888889,22.83888889,1884.9,1164.9,301.4,369.6,1126.74,Paddy soils,,26.2,28.1,100,7.3,135,72,67.5,3630,6360
696,ER-SC,ERSC0696,2009,ERSC07,early_maturity,25.48947368,30.01315789,22.22105263,1937.2,1177.2,378.7,433.4,1260.62,Paddy soils,,38.4,24.3,160,6,135,72,67.5,5457,6909
697,ER-SC,ERSC0697,2009,ERSC07,early_maturity,25.48947368,30.01315789,22.22105263,1937.2,1177.2,378.7,433.4,1260.62,Paddy soils,,46.4,14.6,155,5.8,135,72,67.5,5808,7579.5
698,ER-SC,ERSC0698,2010,ERSC07,early_maturity,24.41097561,28.57073171,21.37926829,2001.7,1181.7,675.2,366.9,1193.71,Paddy soils,,39.5,5.7,55,6.2,165,72,67.5,4537.5,6853.5
699,ER-SC,ERSC0699,2010,ERSC07,early_maturity,24.27439024,28.40853659,21.24268293,1990.5,1170.5,675.2,358.4,1179.46,Paddy soils,,38.4,3.7,55,6.3,165,72,67.5,4402.5,6843
700,ER-SC,ERSC0700,2007,ERSC07,early_maturity,26.54285714,30.84155844,23.24805195,2043.8,1273.8,370.6,391.1,1198.96,Paddy soils,,26.7,21.9,49,5.4,165,90,90,3084,5463
701,ER-SC,ERSC0701,2007,ERSC07,early_maturity,26.15,30.42894737,22.87368421,1987.4,1227.4,321.1,372.8,1160.83,Paddy soils,,32.9,10.7,147,5.1,165,90,90,3438,5662.5
702,ER-SC,ERSC0702,2009,ERSC07,early_maturity,23.55797101,28.04347826,20.36376812,1625.5,935.5,356.1,361,1084.87,Paddy soils,,31.5,19.1,76,5.1,135,72,67.5,3175.5,6615
703,ER-SC,ERSC0703,2009,ERSC07,early_maturity,24.27464789,28.66901408,21.14225352,1723.5,1013.5,360.3,362.8,1107,Paddy soils,,31.1,19.1,76,5.1,135,72,67.5,3148.5,6042
704,ER-SC,ERSC0704,2009,ERSC07,early_maturity,25.02432432,29.7472973,21.64324324,1851.8,1111.8,352.4,433.1,1245.14,Paddy soils,,26.7,17.4,146,6.2,135,67.5,75,3945,5790
705,ER-SC,ERSC0705,2010,ERSC07,early_maturity,23.62328767,27.89863014,20.49041096,1724.5,994.5,470.4,362.4,1120.32,Paddy soils,,42.1,20.6,93,5.5,135,72,67.5,3780,6150
706,ER-SC,ERSC0706,2006,ERSC07,early_maturity,25.72716049,30.34074074,21.97283951,2083.9,1273.9,631.4,478.4,1372,Paddy soils,,66.9,20.8,58,7.9,165,90,135,4716,5983.5
707,ER-SC,ERSC0707,2006,ERSC07,early_maturity,25.42962963,30.06666667,21.65432099,2059.8,1249.8,647.1,464,1347.98,Paddy soils,,73,4,63,5.9,165,90,135,5100,6466.5
708,ER-SC,ERSC0708,2007,ERSC07,medium_maturity,26.75866667,31.66533333,23.052,2006.9,1256.9,390.4,320.5,1071.12,Paddy soils,,45.6 ,6.6 ,51.0 ,5.8 ,165 ,90 ,90 ,4241 ,6701 
709,ER-SC,ERSC0709,2009,ERSC07,medium_maturity,25.14831461,30.03146067,21.20337079,2238.2,1348.2,450.9,531.5,1515.11,Paddy soils,,41.9 ,4.4 ,93.0 ,5.4 ,135 ,72 ,68 ,4868 ,7116 
710,ER-SC,ERSC0710,2009,ERSC07,medium_maturity,26.27191011,30.71685393,23.03595506,2338.2,1448.2,454.2,529.5,1510.76,Paddy soils,,37.5 ,12.0 ,64.0 ,5.8 ,135 ,72 ,68 ,4407 ,6867 
711,ER-SC,ERSC0711,2010,ERSC07,early_maturity,23.27948718,27.87948718,19.88333333,1815.8,1035.8,904.6,321.8,1091.35,Paddy soils,,30.5,11.2,78,6.2,150,60,90,5734.5,6415.5
712,ER-SC,ERSC0712,2007,ERSC07,medium_maturity,26.73289474,31.68815789,22.97894737,2031.7,1271.7,390.4,329.9,1093.63,Paddy soils,,46.4 ,7.5 ,52.0 ,6.8 ,165 ,90 ,90 ,4901 ,8025 
713,ER-SC,ERSC0713,2008,ERSC07,early_maturity,24.78734177,29.79240506,20.46962025,1958.2,1168.2,267.8,497.9,1387.25,Paddy soils,,38.7,10.7,78,5.8,135,72,67.5,4431,6768
714,ER-SC,ERSC0714,2007,ERSC07,medium_maturity,26.65263158,31.63552632,22.85394737,2025.6,1265.6,390.4,329,1092.11,Paddy soils,,70.3 ,5.8 ,93.0 ,6.3 ,165 ,90 ,90 ,5678 ,7389 
715,ER-SC,ERSC0715,2008,ERSC07,early_maturity,24.78734177,29.79240506,20.46962025,1958.2,1168.2,267.8,497.9,1387.25,Paddy soils,,36.6,16.5,68,6.2,135,72,67.5,4917,8041.5
716,ER-SC,ERSC0716,2009,ERSC07,medium_maturity,25.24606742,30.12359551,21.30224719,2246.9,1356.9,458.3,531.5,1515.32,Paddy soils,,45.4 ,26.2 ,54.0 ,6.2 ,135 ,72 ,68 ,4848 ,7205 
717,ER-SC,ERSC0717,2009,ERSC07,medium_maturity,25.48,30.356,21.408,1911,1161,352,395.7,1194.04,Paddy soils,,46.0 ,6.7 ,97.0 ,5.6 ,135 ,72 ,68 ,4577 ,7254 
718,ER-SC,ERSC0718,2009,ERSC07,medium_maturity,25.375,30.045,21.45875,2030,1230,507.4,391.2,1222.43,Paddy soils,,51.6 ,5.2 ,55.0 ,5.7 ,135 ,72 ,68 ,5343 ,7302 
719,ER-SC,ERSC0719,2007,ERSC07,early_maturity,25.24625,30.4025,21.33375,2019.7,1219.7,356.2,487,1377.25,Paddy soils,,39.7,28.3,91,5.3,135,72,67.5,4408.5,7254
720,ER-SC,ERSC0720,2008,ERSC07,early_maturity,24.53846154,29.65769231,20.65512821,1914,1134,304.7,444.8,1293.79,Paddy soils,,28.9,5.4,76,5.3,150,60,90,4731,7209
721,ER-SC,ERSC0721,2009,ERSC07,early_maturity,24.95581395,29.8872093,21.28372093,2146.2,1286.2,541.8,476.6,1402.89,Paddy soils,,34.3,17.6,94,5.5,135,72,67.5,4623,7252.5
722,ER-SC,ERSC0722,2009,ERSC07,early_maturity,24.95581395,29.8872093,21.28372093,2146.2,1286.2,541.8,476.6,1402.89,Paddy soils,,44.3,23.4,105,5.9,135,72,67.5,4770,7320
723,ER-SC,ERSC0723,2009,ERSC07,early_maturity,24.95581395,29.8872093,21.28372093,2146.2,1286.2,541.8,476.6,1402.89,Paddy soils,,17.8,13.8,76,5.7,135,72,67.5,4465.5,6964.5
724,ER-SC,ERSC0724,2006,ERSC07,early_maturity,25.39512195,30.1,21.81341463,2082.4,1262.4,656.3,440.8,1316.92,Paddy soils,,34.6,17.5,79,6.1,135,72,67.5,4206,6792
725,ER-SC,ERSC0725,2007,ERSC07,early_maturity,25.10123457,30.22222222,21.21604938,2033.2,1223.2,366.7,487,1384.14,Paddy soils,,58.9,29.5,123,6.5,135,72,67.5,4314,6972
726,ER-SC,ERSC0726,2008,ERSC07,early_maturity,24.67283951,29.82469136,20.79135802,1998.5,1188.5,305.7,465.7,1349.74,Paddy soils,,48.8,8.5,103,5.4,150,60,90,4887,7320
727,ER-SC,ERSC0727,2006,ERSC07,early_maturity,25.59012346,30.28641975,22.02098765,2072.8,1262.8,656.3,441.7,1311.65,Paddy soils,,31.2,23.6,88,6.3,135,72,67.5,4390.5,6964.5
728,ER-SC,ERSC0728,2007,ERSC07,early_maturity,24.66125,29.4075,21.0625,1972.9,1172.9,624.6,412.2,1253.48,Paddy soils,,58.1,11,110,6.2,135,72,67.5,4533,7378.5
729,ER-SC,ERSC0729,2007,ERSC07,medium_maturity,25.46804124,30.6628866,21.77731959,2470.4,1500.4,377.6,529.1,1562.89,Paddy soils,,42.7 ,12.3 ,68.0 ,7.6 ,135 ,72 ,68 ,4505 ,8084 
