Sort,Crop,NO,Year,Province,Cultivar,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Yck,Ynpk
1033,SR-YZB,SRYZB1033,2007,SRYZB06,late_maturity,25.1 ,29.1 ,22.2 ,2990.4 ,1800.4 ,1248.4 ,563.9 ,1648.9 ,Fluvo-aquic soils,sand,11.5 ,14.2 ,72.0 ,8.7 ,257 ,90 ,150 ,4050 ,8160 
1034,SR-YZB,SRYZB1034,2008,SRYZB06,late_maturity,24.6 ,28.5 ,21.8 ,2874.4 ,1704.4 ,705.2 ,566.3 ,1643.9 ,Fluvo-aquic soils,clay,12.8 ,14.7 ,80.0 ,8.3 ,242 ,72 ,120 ,4650 ,9360 
1035,SR-YZB,SRYZB1035,2009,SRYZB06,late_maturity,24.9 ,29.1 ,21.7 ,2908.5 ,1738.5 ,419.6 ,508.4 ,1551.2 ,Fluvo-aquic soils,clay,10.0 ,11.7 ,71.0 ,8.4 ,251 ,54 ,90 ,3885 ,9345 
1036,SR-YZB,SRYZB1036,2009,SRYZB06,late_maturity,25.0 ,29.2 ,21.8 ,2796.8 ,1676.8 ,419.6 ,486.0 ,1487.5 ,Fluvo-aquic soils,sandy loam,13.0 ,15.0 ,88.0 ,8.4 ,251 ,54 ,90 ,5040 ,9375 
1037,SR-YZB,SRYZB1037,2007,SRYZB06,late_maturity,24.9 ,28.9 ,22.0 ,3038.5 ,1818.5 ,1279.2 ,572.2 ,1674.0 ,Fluvo-aquic soils,loam,7.5 ,10.6 ,78.0 ,8.5 ,275 ,90 ,150 ,5460 ,8850 
1038,SR-YZB,SRYZB1038,2009,SRYZB06,late_maturity,24.9 ,29.2 ,21.7 ,2889.7 ,1729.7 ,419.6 ,508.4 ,1546.4 ,Fluvo-aquic soils,clay,15.0 ,12.7 ,85.0 ,8.4 ,251 ,54 ,90 ,4605 ,9225 
1039,SR-YZB,SRYZB1039,2006,SRYZB06,late_maturity,25.3 ,29.6 ,22.0 ,3030.2 ,1830.2 ,536.3 ,562.5 ,1634.4 ,Fluvo-aquic soils,sandy loam,16.6 ,19.5 ,128.0 ,8.7 ,275 ,90 ,150 ,4770 ,9390 
1040,SR-YZB,SRYZB1040,2007,SRYZB06,late_maturity,24.9 ,28.9 ,22.0 ,3014.6 ,1804.6 ,1279.2 ,572.2 ,1666.6 ,Fluvo-aquic soils,clay,10.6 ,16.7 ,99.0 ,8.7 ,257 ,90 ,150 ,5640 ,8850 
1041,SR-YZB,SRYZB1041,2007,SRYZB06,late_maturity,25.3 ,29.3 ,22.4 ,2886.6 ,1746.6 ,1248.4 ,534.5 ,1578.7 ,Fluvo-aquic soils,sandy loam,14.3 ,18.4 ,98.0 ,8.6 ,275 ,90 ,150 ,4530 ,9180 
1042,SR-YZB,SRYZB1042,2006,SRYZB06,late_maturity,25.3 ,29.6 ,22.1 ,2986.6 ,1806.6 ,547.5 ,545.9 ,1606.4 ,Fluvo-aquic soils,sandy loam,16.3 ,20.4 ,107.0 ,8.6 ,275 ,90 ,150 ,4695 ,10185 
1043,SR-YZB,SRYZB1043,2007,SRYZB06,late_maturity,25.3 ,29.3 ,22.3 ,2932.9 ,1772.9 ,1248.4 ,545.4 ,1607.5 ,Fluvo-aquic soils,sandy loam,15.3 ,22.5 ,89.0 ,8.6 ,275 ,90 ,150 ,5250 ,8025 
1044,SR-YZB,SRYZB1044,2008,SRYZB06,late_maturity,24.7 ,28.6 ,22.0 ,2818.4 ,1678.4 ,705.2 ,554.6 ,1610.0 ,Fluvo-aquic soils,sandy loam,17.6 ,18.5 ,98.0 ,8.4 ,255 ,72 ,90 ,4590 ,10125 
1045,SR-YZB,SRYZB1045,2008,SRYZB06,late_maturity,24.6 ,28.6 ,21.9 ,2833.8 ,1683.8 ,705.2 ,554.6 ,1614.9 ,Fluvo-aquic soils,sandy loam,15.7 ,16.4 ,90.0 ,8.4 ,255 ,72 ,120 ,4646 ,9576 
1046,SR-YZB,SRYZB1046,2009,SRYZB06,late_maturity,25.0 ,29.3 ,21.8 ,2823.5 ,1693.5 ,419.6 ,491.1 ,1503.2 ,Fluvo-aquic soils,sandy loam,14.1 ,12.1 ,64.0 ,8.5 ,251 ,54 ,90 ,4815 ,9705 
1047,SR-YZB,SRYZB1047,2008,SRYZB06,late_maturity,24.6 ,28.5 ,21.8 ,2850.1 ,1690.1 ,705.2 ,562.1 ,1629.7 ,Fluvo-aquic soils,clay,11.6 ,12.5 ,75.0 ,8.4 ,255 ,72 ,120 ,4902 ,9426 
1048,SR-YZB,SRYZB1048,2009,SRYZB06,late_maturity,25.0 ,29.3 ,21.8 ,2848.9 ,1708.9 ,419.6 ,501.9 ,1528.0 ,Fluvo-aquic soils,sandy loam,22.6 ,12.3 ,74.0 ,8.3 ,254 ,54 ,90 ,5070 ,9600 
1049,SR-YZB,SRYZB1049,2006,SRYZB06,late_maturity,25.3 ,29.6 ,22.0 ,3081.8 ,1861.8 ,547.5 ,565.7 ,1654.5 ,Fluvo-aquic soils,sandy loam,7.8 ,9.6 ,55.0 ,8.7 ,240 ,90 ,150 ,4140 ,8070 
1050,SR-YZB,SRYZB1050,2007,SRYZB06,late_maturity,25.1 ,29.1 ,22.2 ,2990.4 ,1800.4 ,1248.4 ,563.9 ,1648.9 ,Fluvo-aquic soils,sandy loam,8.1 ,8.4 ,65.0 ,8.6 ,240 ,90 ,150 ,5175 ,8490 
1051,SR-YZB,SRYZB1051,2008,SRYZB06,late_maturity,24.5 ,28.4 ,21.7 ,2887.8 ,1707.8 ,705.2 ,564.0 ,1641.8 ,Fluvo-aquic soils,sandy loam,8.5 ,9.5 ,65.0 ,8.5 ,276 ,72 ,120 ,4020 ,8145 
1052,SR-YZB,SRYZB1052,2009,SRYZB06,late_maturity,24.9 ,29.2 ,21.7 ,2889.7 ,1729.7 ,419.6 ,508.4 ,1546.4 ,Fluvo-aquic soils,sand,11.3 ,17.2 ,97.0 ,8.4 ,270 ,54 ,90 ,3645 ,8145 
1053,SR-YZB,SRYZB1053,2006,SRYZB06,late_maturity,26.0 ,30.3 ,23.0 ,2936.5 ,1806.5 ,646.1 ,514.2 ,1525.3 ,Fluvo-aquic soils,sandy clay loam,12.3 ,23.6 ,124.0 ,8.4 ,225 ,90 ,75 ,5124 ,8585 
1054,SR-YZB,SRYZB1054,2007,SRYZB06,late_maturity,25.4 ,29.5 ,22.3 ,2901.0 ,1761.0 ,639.1 ,438.4 ,1424.9 ,Fluvo-aquic soils,sandy loam,35.0 ,11.0 ,123.0 ,8.7 ,270 ,75 ,90 ,3932 ,7490 
1055,SR-YZB,SRYZB1055,2008,SRYZB06,late_maturity,24.5 ,28.7 ,21.4 ,2891.0 ,1711.0 ,604.6 ,561.2 ,1602.3 ,Fluvo-aquic soils,loam,29.3 ,25.0 ,207.0 ,8.9 ,240 ,75 ,60 ,5438 ,8400 
1056,SR-YZB,SRYZB1056,2006,SRYZB06,late_maturity,25.7 ,30.1 ,22.6 ,3104.3 ,1894.3 ,646.1 ,518.7 ,1556.9 ,Fluvo-aquic soils,sandy loam,12.0 ,19.9 ,75.0 ,8.6 ,240 ,90 ,105 ,5379 ,8880 
1057,SR-YZB,SRYZB1057,2008,SRYZB06,late_maturity,24.5 ,28.6 ,21.4 ,2937.5 ,1737.5 ,620.4 ,554.4 ,1617.7 ,Fluvo-aquic soils,sandy loam,21.8 ,28.1 ,104.0 ,8.3 ,225 ,90 ,105 ,4230 ,10110 
1058,SR-YZB,SRYZB1058,2008,SRYZB06,late_maturity,24.7 ,28.7 ,21.6 ,2862.1 ,1702.1 ,604.7 ,542.6 ,1577.7 ,Fluvo-aquic soils,sandy loam,32.9 ,40.6 ,212.0 ,8.2 ,210 ,90 ,105 ,4926 ,7062 
1059,SR-YZB,SRYZB1059,2006,SRYZB06,late_maturity,25.5 ,29.9 ,22.5 ,2884.2 ,1754.2 ,593.7 ,478.0 ,1432.0 ,Fluvo-aquic soils,sandy loam,12.1 ,14.6 ,146.0 ,8.5 ,225 ,90 ,75 ,5790 ,8190 
1060,SR-YZB,SRYZB1060,2008,SRYZB06,late_maturity,24.6 ,28.7 ,21.6 ,3025.4 ,1795.4 ,620.4 ,554.5 ,1649.1 ,Fluvo-aquic soils,loam,24.8 ,14.1 ,92.0 ,8.7 ,210 ,90 ,75 ,5580 ,8220 
1061,SR-YZB,SRYZB1061,2006,SRYZB06,late_maturity,26.1 ,30.2 ,23.3 ,2712.5 ,1672.5 ,646.1 ,449.1 ,1373.8 ,Fluvo-aquic soils,sandy loam,12.9 ,20.9 ,71.0 ,8.5 ,225 ,90 ,75 ,5438 ,7929 
1062,SR-YZB,SRYZB1062,2007,SRYZB06,late_maturity,24.4 ,28.5 ,21.2 ,3095.8 ,1825.8 ,665.1 ,498.8 ,1554.3 ,Fluvo-aquic soils,sandy loam,16.8 ,36.1 ,70.0 ,8.2 ,240 ,90 ,105 ,5924 ,7974 
1063,SR-YZB,SRYZB1063,2008,SRYZB06,late_maturity,24.4 ,28.7 ,21.3 ,2908.2 ,1718.2 ,604.6 ,571.4 ,1614.8 ,Fluvo-aquic soils,sandy loam,20.6 ,43.2 ,174.0 ,8.8 ,225 ,90 ,75 ,5253 ,7955 
1064,SR-YZB,SRYZB1064,2006,SRYZB06,late_maturity,24.5 ,29.0 ,21.1 ,3161.5 ,1871.5 ,462.7 ,658.2 ,1809.5 ,Fluvo-aquic soils,clay loam,36.0 ,19.5 ,225.0 ,8.0 ,240 ,60 ,48 ,5478 ,10193 
1065,SR-YZB,SRYZB1065,2006,SRYZB06,late_maturity,24.5 ,29.0 ,21.1 ,3161.5 ,1871.5 ,462.7 ,658.2 ,1809.5 ,Fluvo-aquic soils,clay loam,34.1 ,14.9 ,182.0 ,8.1 ,240 ,60 ,48 ,6135 ,9525 
1066,SR-YZB,SRYZB1066,2007,SRYZB06,late_maturity,24.8 ,28.5 ,21.8 ,2945.6 ,1755.6 ,816.2 ,551.7 ,1618.5 ,Fluvo-aquic soils,clay,21.1 ,13.0 ,115.0 ,8.0 ,240 ,60 ,48 ,5073 ,9438 
1067,SR-YZB,SRYZB1067,2007,SRYZB06,late_maturity,24.8 ,28.5 ,21.8 ,2945.6 ,1755.6 ,816.2 ,551.7 ,1618.5 ,Fluvo-aquic soils,clay,24.9 ,16.5 ,206.0 ,8.1 ,240 ,60 ,48 ,4883 ,9453 
1068,SR-YZB,SRYZB1068,2009,SRYZB06,late_maturity,24.6 ,28.6 ,21.4 ,2923.6 ,1733.6 ,356.4 ,572.0 ,1648.4 ,Fluvo-aquic soils,clay loam,33.9 ,14.8 ,180.0 ,8.0 ,240 ,60 ,48 ,5685 ,11115 
1069,SR-YZB,SRYZB1069,2006,SRYZB06,late_maturity,24.5 ,29.0 ,21.1 ,3161.5 ,1871.5 ,462.7 ,658.2 ,1809.5 ,Solonchaks,clay,40.5 ,38.6 ,201.0 ,8.0 ,240 ,60 ,48 ,6150 ,10665 
1070,SR-YZB,SRYZB1070,2007,SRYZB06,late_maturity,24.8 ,28.5 ,21.8 ,2945.6 ,1755.6 ,816.2 ,551.7 ,1618.5 ,Solonchaks,clay,28.9 ,17.8 ,189.0 ,8.0 ,240 ,60 ,48 ,5327 ,10385 
1071,SR-YZB,SRYZB1071,2006,SRYZB06,late_maturity,24.5 ,29.0 ,21.1 ,3161.5 ,1871.5 ,462.7 ,658.2 ,1809.5 ,Solonchaks,silty clay loam,17.3 ,8.3 ,192.0 ,8.0 ,240 ,60 ,48 ,7314 ,10268 
1072,SR-YZB,SRYZB1072,2007,SRYZB06,late_maturity,24.8 ,28.5 ,21.8 ,2945.6 ,1755.6 ,816.2 ,551.7 ,1618.5 ,Solonchaks,clay,23.8 ,8.4 ,200.0 ,8.0 ,240 ,60 ,48 ,4769 ,10055 
1073,SR-YZB,SRYZB1073,2008,SRYZB06,late_maturity,24.3 ,28.1 ,21.5 ,2893.9 ,1703.9 ,518.2 ,552.8 ,1623.0 ,Solonchaks,clay,31.4 ,23.1 ,183.0 ,8.0 ,240 ,60 ,48 ,4002 ,7754 
1074,SR-YZB,SRYZB1074,2006,SRYZB06,late_maturity,24.5 ,29.0 ,21.1 ,3161.5 ,1871.5 ,462.7 ,658.2 ,1809.5 ,Lime concretion fluvo-aquic soils,clay loam,30.5 ,20.2 ,138.0 ,5.4 ,240 ,60 ,48 ,7001 ,9900 
1075,SR-YZB,SRYZB1075,2007,SRYZB06,late_maturity,24.8 ,28.5 ,21.8 ,2945.6 ,1755.6 ,816.2 ,551.7 ,1618.5 ,Lime concretion fluvo-aquic soils,clay,30.4 ,20.0 ,137.0 ,5.3 ,240 ,60 ,48 ,4653 ,7806 
1076,SR-YZB,SRYZB1076,2007,SRYZB06,late_maturity,24.8 ,28.5 ,21.8 ,2945.6 ,1755.6 ,816.2 ,551.7 ,1618.5 ,Solonchaks,clay,30.6 ,18.2 ,88.0 ,7.8 ,240 ,60 ,48 ,3900 ,9300 
1077,SR-YZB,SRYZB1077,2009,SRYZB06,late_maturity,24.6 ,28.6 ,21.4 ,2923.6 ,1733.6 ,356.4 ,572.0 ,1648.4 ,Solonchaks,clay,22.3 ,19.4 ,228.0 ,8.1 ,240 ,60 ,48 ,3948 ,7700 
1078,SR-YZB,SRYZB1078,2008,SRYZB06,late_maturity,23.8 ,27.9 ,20.6 ,3214.5 ,1864.5 ,833.4 ,744.4 ,1958.1 ,Paddy soils,clay loam,28.3 ,25.5 ,137.0 ,7.5 ,270 ,30 ,30 ,5234 ,9129 
1079,SR-YZB,SRYZB1079,2009,SRYZB06,late_maturity,23.8 ,28.3 ,20.1 ,3159.3 ,1829.3 ,414.4 ,678.6 ,1832.9 ,Paddy soils,clay loam,23.1 ,7.1 ,75.0 ,7.6 ,300 ,90 ,90 ,4935 ,8865 
1080,SR-YZB,SRYZB1080,2009,SRYZB06,late_maturity,23.8 ,28.3 ,20.2 ,3195.0 ,1855.0 ,414.4 ,677.5 ,1844.8 ,Paddy soils,loam,21.7 ,6.1 ,83.0 ,6.5 ,278 ,90 ,90 ,4275 ,9015 
1081,SR-YZB,SRYZB1081,2008,SRYZB06,late_maturity,24.0 ,28.0 ,20.8 ,3189.4 ,1859.4 ,833.5 ,728.6 ,1934.3 ,Paddy soils,clay loam,24.6 ,17.4 ,121.0 ,7.5 ,270 ,45 ,45 ,5145 ,9165 
1082,SR-YZB,SRYZB1082,2006,SRYZB06,late_maturity,24.8 ,29.4 ,21.6 ,3077.4 ,1837.4 ,745.0 ,778.5 ,1985.6 ,Paddy soils,silty clay loam,30.0 ,19.0 ,136.0 ,5.9 ,270 ,90 ,105 ,5445 ,8445 
1083,SR-YZB,SRYZB1083,2007,SRYZB06,late_maturity,24.7 ,28.7 ,21.8 ,3066.1 ,1826.1 ,1033.5 ,695.1 ,1866.4 ,Paddy soils,silty clay loam,24.8 ,20.3 ,118.0 ,5.8 ,270 ,90 ,105 ,5520 ,8940 
1084,SR-YZB,SRYZB1084,2006,SRYZB06,late_maturity,24.8 ,29.4 ,21.6 ,3077.4 ,1837.4 ,745.0 ,778.5 ,1985.6 ,Paddy soils,silty clay loam,32.0 ,18.0 ,125.0 ,7.7 ,270 ,90 ,105 ,6630 ,9345 
1085,SR-YZB,SRYZB1085,2006,SRYZB06,late_maturity,24.8 ,29.4 ,21.6 ,3077.4 ,1837.4 ,745.0 ,778.5 ,1985.6 ,Paddy soils,silty clay loam,23.9 ,12.0 ,125.0 ,5.6 ,270 ,90 ,105 ,4950 ,8925 
1086,SR-YZB,SRYZB1086,2006,SRYZB06,late_maturity,24.8 ,29.4 ,21.6 ,3077.4 ,1837.4 ,745.0 ,778.5 ,1985.6 ,Paddy soils,silty clay loam,26.9 ,25.3 ,135.0 ,5.3 ,270 ,90 ,105 ,3855 ,9150 
1087,SR-YZB,SRYZB1087,2007,SRYZB06,late_maturity,24.7 ,28.7 ,21.8 ,3066.1 ,1826.1 ,1033.5 ,695.1 ,1866.4 ,Paddy soils,silty clay loam,45.5 ,25.7 ,259.0 ,6.4 ,270 ,90 ,105 ,5145 ,8895 
1088,SR-YZB,SRYZB1088,2007,SRYZB06,late_maturity,24.7 ,28.7 ,21.8 ,3066.1 ,1826.1 ,1033.5 ,695.1 ,1866.4 ,Paddy soils,silty clay loam,19.8 ,9.4 ,149.0 ,4.6 ,270 ,90 ,105 ,5070 ,8775 
1089,SR-YZB,SRYZB1089,2007,SRYZB06,late_maturity,24.7 ,28.7 ,21.8 ,3066.1 ,1826.1 ,1033.5 ,695.1 ,1866.4 ,Paddy soils,silty clay loam,28.4 ,34.6 ,266.0 ,5.7 ,270 ,90 ,105 ,6720 ,9480 
1090,SR-YZB,SRYZB1090,2007,SRYZB06,late_maturity,24.7 ,28.7 ,21.8 ,3066.1 ,1826.1 ,1033.5 ,695.1 ,1866.4 ,Paddy soils,silty clay loam,23.2 ,13.6 ,104.0 ,5.7 ,270 ,90 ,105 ,5550 ,8505 
1091,SR-YZB,SRYZB1091,2007,SRYZB06,late_maturity,24.7 ,28.7 ,21.8 ,3066.1 ,1826.1 ,1033.5 ,695.1 ,1866.4 ,Paddy soils,silty clay loam,27.0 ,16.0 ,132.0 ,5.7 ,270 ,90 ,105 ,5670 ,8295 
1092,SR-YZB,SRYZB1092,2009,SRYZB06,late_maturity,23.8 ,28.1 ,20.5 ,3115.1 ,1805.1 ,413.7 ,789.5 ,1983.2 ,Paddy soils,silty clay loam,29.5 ,26.0 ,136.0 ,5.6 ,270 ,60 ,90 ,4980 ,8955 
1093,SR-YZB,SRYZB1093,2009,SRYZB06,late_maturity,23.8 ,28.1 ,20.5 ,3260.1 ,1890.1 ,416.9 ,831.9 ,2089.7 ,Paddy soils,silty clay loam,29.0 ,24.5 ,237.0 ,6.2 ,270 ,90 ,105 ,4950 ,8910 
1094,SR-YZB,SRYZB1094,2009,SRYZB06,late_maturity,24.1 ,28.2 ,21.0 ,2992.6 ,1752.6 ,413.7 ,733.4 ,1884.2 ,Paddy soils,silty clay loam,31.2 ,23.6 ,116.0 ,5.8 ,270 ,90 ,105 ,6075 ,9510 
1095,SR-YZB,SRYZB1095,2009,SRYZB06,late_maturity,24.0 ,28.1 ,20.8 ,2926.8 ,1706.8 ,398.7 ,726.7 ,1851.7 ,Paddy soils,clay loam,29.2 ,9.1 ,192.0 ,6.2 ,270 ,90 ,90 ,4920 ,9525 
1096,SR-YZB,SRYZB1096,2009,SRYZB06,late_maturity,24.0 ,28.1 ,20.8 ,2926.8 ,1706.8 ,398.7 ,726.7 ,1851.7 ,Paddy soils,silt loam,29.2 ,9.1 ,192.0 ,6.2 ,270 ,90 ,90 ,4920 ,9525 
1097,SR-YZB,SRYZB1097,2006,SRYZB06,late_maturity,23.3 ,27.3 ,20.1 ,3170.6 ,1810.6 ,860.1 ,674.6 ,1792.7 ,Paddy soils,silty clay,21.2 ,4.4 ,101.0 ,7.8 ,248 ,60 ,90 ,6000 ,10125 
1098,SR-YZB,SRYZB1098,2006,SRYZB06,late_maturity,23.6 ,27.5 ,20.4 ,3086.8 ,1776.8 ,860.1 ,641.7 ,1732.0 ,Paddy soils,silty clay,36.1 ,8.5 ,94.0 ,7.4 ,278 ,45 ,90 ,5850 ,10020 
1099,SR-YZB,SRYZB1099,2007,SRYZB06,late_maturity,24.3 ,27.9 ,21.4 ,2891.5 ,1701.5 ,997.2 ,557.6 ,1588.3 ,Paddy soils,silty clay,24.2 ,3.2 ,161.0 ,7.4 ,278 ,60 ,90 ,5250 ,9450 
1100,SR-YZB,SRYZB1100,2009,SRYZB06,late_maturity,23.5 ,27.6 ,20.3 ,3170.0 ,1820.0 ,416.4 ,657.7 ,1799.3 ,Paddy soils,silty clay,20.5 ,7.7 ,178.0 ,7.5 ,255 ,53 ,90 ,6390 ,8916 
1101,SR-YZB,SRYZB1101,2006,SRYZB06,late_maturity,23.4 ,27.4 ,20.2 ,3137.7 ,1797.7 ,860.1 ,665.8 ,1771.3 ,Paddy soils,silty clay,15.2 ,21.6 ,225.0 ,7.6 ,296 ,60 ,90 ,6450 ,10695 
1102,SR-YZB,SRYZB1102,2007,SRYZB06,late_maturity,24.1 ,27.7 ,21.2 ,3055.2 ,1785.2 ,1052.2 ,581.0 ,1667.5 ,Paddy soils,silty clay,28.1 ,29.7 ,194.0 ,7.4 ,278 ,60 ,90 ,6450 ,10695 
1103,SR-YZB,SRYZB1103,2009,SRYZB06,late_maturity,23.0 ,27.1 ,19.8 ,3193.5 ,1812.1 ,429.1 ,687.1 ,1843.4 ,Paddy soils,silty clay,36.3 ,15.2 ,136.0 ,7.8 ,270 ,60 ,90 ,6225 ,10470 
1104,SR-YZB,SRYZB1104,2007,SRYZB06,late_maturity,24.4 ,27.9 ,21.6 ,2780.3 ,1640.3 ,997.2 ,524.6 ,1510.2 ,Paddy soils,silty clay,34.2 ,19.6 ,161.0 ,7.4 ,278 ,60 ,90 ,5850 ,10050 
1105,SR-YZB,SRYZB1105,2006,SRYZB06,late_maturity,23.5 ,27.4 ,20.4 ,3151.2 ,1811.2 ,935.8 ,641.7 ,1754.4 ,Fluvo-aquic soils,loam,32.5 ,7.4 ,123.0 ,7.7 ,248 ,45 ,90 ,5850 ,10050 
1106,SR-YZB,SRYZB1106,2006,SRYZB06,late_maturity,23.5 ,27.5 ,20.4 ,3107.9 ,1787.9 ,860.1 ,641.7 ,1739.4 ,Fluvo-aquic soils,loam,13.4 ,11.4 ,160.0 ,7.8 ,270 ,45 ,90 ,5250 ,9450 
1107,SR-YZB,SRYZB1107,2009,SRYZB06,late_maturity,22.9 ,27.1 ,19.7 ,3232.1 ,1830.7 ,429.1 ,701.6 ,1873.7 ,Fluvo-aquic soils,loam,26.2 ,9.0 ,191.0 ,7.6 ,255 ,53 ,90 ,5850 ,10020 
1108,SR-YZB,SRYZB1108,2009,SRYZB06,late_maturity,23.0 ,27.1 ,19.7 ,3283.6 ,1862.2 ,429.1 ,713.3 ,1907.5 ,Paddy soils,loam,34.8 ,7.8 ,114.0 ,7.6 ,270 ,60 ,90 ,7473 ,11333 
1109,SR-YZB,SRYZB1109,2009,SRYZB06,late_maturity,22.8 ,27.0 ,19.5 ,3166.0 ,1784.6 ,403.0 ,696.0 ,1842.9 ,Fluvo-aquic soils,loam,11.1 ,3.7 ,44.0 ,7.6 ,285 ,60 ,90 ,6465 ,11190 
1110,SR-YZB,SRYZB1110,2008,SRYZB06,medium_maturity,23.7 ,27.8 ,21.0 ,3200.3 ,1850.3 ,832.7 ,792.1 ,2052.6 ,Fluvo-aquic soils,loamy sand,9.4 ,13.9 ,103.0 ,7.8 ,300 ,75 ,135 ,3666 ,8048 
1111,SR-YZB,SRYZB1111,2008,SRYZB06,late_maturity,23.7 ,27.7 ,21.0 ,3241.0 ,1871.0 ,836.0 ,797.3 ,2070.7 ,Fluvo-aquic soils,loamy sand,25.3 ,15.3 ,166.0 ,7.8 ,300 ,75 ,135 ,4962 ,8315 
1112,SR-YZB,SRYZB1112,2008,SRYZB06,late_maturity,23.7 ,27.8 ,21.1 ,3203.4 ,1853.4 ,825.6 ,792.1 ,2055.8 ,Fluvo-aquic soils,sandy clay loam,18.8 ,11.1 ,33.0 ,8.1 ,300 ,75 ,135 ,3629 ,8063 
1113,SR-YZB,SRYZB1113,2008,SRYZB06,medium_maturity,23.8 ,27.9 ,21.1 ,3209.5 ,1859.5 ,779.0 ,793.9 ,2069.8 ,Fluvo-aquic soils,sandy clay,17.8 ,11.1 ,156.0 ,8.0 ,315 ,75 ,150 ,5789 ,10506 
1114,SR-YZB,SRYZB1114,2008,SRYZB06,medium_maturity,23.6 ,27.7 ,20.9 ,3167.3 ,1827.3 ,812.6 ,803.2 ,2050.9 ,Fluvo-aquic soils,clay,17.6 ,8.3 ,133.0 ,8.0 ,315 ,75 ,135 ,4784 ,8214 
1115,SR-YZB,SRYZB1115,2007,SRYZB06,late_maturity,24.6 ,28.9 ,21.5 ,3077.5 ,1827.5 ,883.3 ,593.9 ,1736.1 ,Fluvo-aquic soils,clay loam,15.5 ,11.2 ,127.0 ,7.4 ,255 ,75 ,120 ,5775 ,10185 
1116,SR-YZB,SRYZB1116,2007,SRYZB06,late_maturity,24.6 ,28.9 ,21.5 ,3077.5 ,1827.5 ,883.3 ,593.9 ,1736.1 ,Fluvo-aquic soils,sandy loam,13.7 ,9.3 ,102.0 ,7.0 ,255 ,75 ,120 ,6240 ,10245 
1117,SR-YZB,SRYZB1117,2007,SRYZB06,late_maturity,24.6 ,28.9 ,21.5 ,3077.5 ,1827.5 ,883.3 ,593.9 ,1736.1 ,Fluvo-aquic soils,clay loam,10.3 ,7.8 ,69.0 ,6.8 ,255 ,75 ,120 ,6165 ,10155 
1118,SR-YZB,SRYZB1118,2007,SRYZB06,late_maturity,24.6 ,28.9 ,21.5 ,3077.5 ,1827.5 ,883.3 ,593.9 ,1736.1 ,Fluvo-aquic soils,clay loam,15.8 ,11.8 ,133.0 ,7.5 ,255 ,75 ,120 ,6225 ,10620 
1119,SR-YZB,SRYZB1119,2007,SRYZB06,late_maturity,24.6 ,28.9 ,21.5 ,3077.5 ,1827.5 ,883.3 ,593.9 ,1736.1 ,Fluvo-aquic soils,sandy loam,14.5 ,9.8 ,108.0 ,7.1 ,255 ,75 ,120 ,4500 ,10020 
1120,SR-YZB,SRYZB1120,2008,SRYZB06,late_maturity,24.1 ,28.3 ,21.1 ,3082.9 ,1802.9 ,636.3 ,516.9 ,1619.3 ,Fluvo-aquic soils,loam,10.3 ,7.8 ,69.0 ,6.8 ,255 ,75 ,120 ,5700 ,10110 
1121,SR-YZB,SRYZB1121,2009,SRYZB06,late_maturity,24.3 ,28.6 ,21.1 ,3113.5 ,1833.5 ,531.1 ,559.4 ,1688.8 ,Fluvo-aquic soils,clay loam,12.4 ,8.8 ,90.0 ,6.9 ,255 ,75 ,120 ,6225 ,10800 
1122,SR-YZB,SRYZB1122,2009,SRYZB06,medium_maturity,24.3 ,28.6 ,21.1 ,3091.5 ,1821.5 ,510.5 ,559.4 ,1681.4 ,Fluvo-aquic soils,sandy loam,15.5 ,11.2 ,127.0 ,7.4 ,255 ,75 ,120 ,4545 ,10140 
1123,SR-YZB,SRYZB1123,2009,SRYZB06,medium_maturity,24.2 ,28.5 ,20.9 ,3099.8 ,1819.8 ,505.9 ,577.4 ,1705.9 ,Fluvo-aquic soils,sandy loam,14.5 ,9.8 ,108.0 ,7.1 ,255 ,75 ,120 ,6330 ,10335 
1124,SR-YZB,SRYZB1124,2009,SRYZB06,late_maturity,24.3 ,28.6 ,21.1 ,3113.5 ,1833.5 ,531.1 ,559.4 ,1688.8 ,Fluvo-aquic soils,clay loam,16.1 ,12.2 ,140.0 ,7.6 ,255 ,75 ,120 ,6480 ,10500 
1125,SR-YZB,SRYZB1125,2008,SRYZB06,late_maturity,24.1 ,28.2 ,21.1 ,3058.7 ,1788.7 ,636.3 ,516.9 ,1611.8 ,Fluvo-aquic soils,sandy loam,16.1 ,12.2 ,140.0 ,7.6 ,255 ,75 ,120 ,6195 ,10290 
1126,SR-YZB,SRYZB1126,2008,SRYZB06,medium_maturity,24.1 ,28.2 ,21.1 ,3058.7 ,1788.7 ,636.3 ,516.9 ,1611.8 ,Lime concretion fluvo-aquic soils,sandy clay,15.2 ,10.7 ,119.0 ,7.2 ,255 ,75 ,120 ,5970 ,10260 
1127,SR-YZB,SRYZB1127,2008,SRYZB06,medium_maturity,24.1 ,28.2 ,21.1 ,3058.7 ,1788.7 ,636.3 ,516.9 ,1611.8 ,Lime concretion fluvo-aquic soils,sandy clay,15.2 ,10.7 ,120.0 ,7.2 ,255 ,75 ,120 ,6195 ,10350 
