Sort,Crop,NO,Year,Province,Cultivar,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Yck,Ynpk
866,M-NCP,MNCP0866,2007,MNCP02,medium_maturity,25.6 ,30.2 ,22.0 ,2529.6 ,1539.6 ,672.2 ,389.2 ,1317.6 ,Fluvo-aquic soils,loam,17.7 ,6.3 ,112.0 ,7.5 ,240 ,75 ,75 ,4020 ,8381 
867,M-NCP,MNCP0867,2006,MNCP02,medium_maturity,26.2 ,31.1 ,22.3 ,2729.1 ,1689.1 ,570.6 ,455.0 ,1447.5 ,Cinnamon soils,loam,16.6 ,4.4 ,82.0 ,8.0 ,240 ,90 ,90 ,4260 ,5346 
868,M-NCP,MNCP0868,2007,MNCP02,medium_maturity,25.6 ,30.3 ,22.0 ,2608.5 ,1588.5 ,704.7 ,394.9 ,1350.8 ,Cinnamon soils,sand,18.7 ,7.0 ,194.0 ,7.5 ,120 ,60 ,60 ,5045 ,6894 
869,M-NCP,MNCP0869,2006,MNCP02,medium_maturity,25.9 ,30.8 ,22.1 ,2490.2 ,1530.2 ,550.1 ,387.6 ,1288.9 ,Fluvo-aquic soils,loam,9.1 ,26.2 ,70.0 ,8.3 ,210 ,75 ,75 ,3705 ,6942 
870,M-NCP,MNCP0870,2007,MNCP02,medium_maturity,25.0 ,29.9 ,21.2 ,2672.0 ,1602.0 ,508.0 ,364.1 ,1300.2 ,Fluvo-aquic soils,clay,10.5 ,25.6 ,81.0 ,8.2 ,240 ,90 ,90 ,6780 ,7851 
871,M-NCP,MNCP0871,2007,MNCP02,medium_maturity,24.9 ,29.7 ,21.4 ,2536.0 ,1516.0 ,631.1 ,416.2 ,1341.3 ,Fluvo-aquic soils,loamy sand,11.1 ,9.7 ,96.0 ,8.0 ,240 ,90 ,90 ,5025 ,7976 
872,M-NCP,MNCP0872,2007,MNCP02,medium_maturity,24.8 ,29.5 ,21.4 ,2477.4 ,1477.4 ,631.1 ,409.5 ,1309.6 ,Fluvo-aquic soils,clay,15.8 ,24.6 ,137.0 ,8.1 ,240 ,90 ,90 ,3854 ,9990 
873,M-NCP,MNCP0873,2007,MNCP02,medium_maturity,24.9 ,29.6 ,21.4 ,2486.1 ,1486.1 ,631.1 ,413.2 ,1321.5 ,Fluvo-aquic soils,clay,14.0 ,13.4 ,148.0 ,8.1 ,210 ,75 ,75 ,3984 ,10233 
874,M-NCP,MNCP0874,2008,MNCP02,medium_maturity,25.2 ,30.1 ,21.3 ,2876.1 ,1736.1 ,567.7 ,704.5 ,1881.6 ,Cinnamon soils,loamy sand,17.4 ,11.5 ,90.0 ,8.1 ,210 ,75 ,75 ,7425 ,8726 
875,M-NCP,MNCP0875,2008,MNCP02,medium_maturity,25.4 ,30.2 ,21.6 ,2717.9 ,1647.9 ,557.1 ,651.2 ,1749.3 ,Fluvo-aquic soils,loam,15.5 ,14.6 ,82.0 ,8.1 ,240 ,90 ,90 ,8190 ,8594 
876,M-NCP,MNCP0876,2008,MNCP02,medium_maturity,25.5 ,30.2 ,21.8 ,2447.8 ,1487.8 ,518.1 ,595.2 ,1588.4 ,Fluvo-aquic soils,loam,13.1 ,7.3 ,77.0 ,7.7 ,210 ,75 ,75 ,7767 ,9690 
877,M-NCP,MNCP0877,2008,MNCP02,medium_maturity,25.4 ,30.3 ,21.5 ,2694.8 ,1634.8 ,528.7 ,678.0 ,1795.7 ,Fluvo-aquic soils,loam,14.5 ,7.6 ,83.0 ,8.2 ,210 ,75 ,75 ,7353 ,11068 
878,M-NCP,MNCP0878,2007,MNCP02,medium_maturity,25.5 ,30.8 ,21.7 ,2622.2 ,1592.2 ,625.6 ,504.9 ,1509.4 ,Yellow-brown earths,loam,12.0 ,24.1 ,160.0 ,7.6 ,210 ,75 ,75 ,7391 ,7470 
879,M-NCP,MNCP0879,2007,MNCP02,medium_maturity,25.5 ,30.8 ,21.7 ,2622.2 ,1592.2 ,625.6 ,504.9 ,1509.4 ,Lime concretion fluvo-aquic soils,loam,10.0 ,24.0 ,118.0 ,7.3 ,210 ,75 ,75 ,4805 ,7820 
880,M-NCP,MNCP0880,2007,MNCP02,medium_maturity,25.5 ,30.8 ,21.7 ,2622.2 ,1592.2 ,625.6 ,504.9 ,1509.4 ,Yellow-brown earths,loam,13.1 ,23.5 ,198.0 ,7.2 ,210 ,75 ,75 ,5103 ,8393 
881,M-NCP,MNCP0881,2007,MNCP02,medium_maturity,25.5 ,30.8 ,21.7 ,2622.2 ,1592.2 ,625.6 ,504.9 ,1509.4 ,Fluvo-aquic soils,loam,12.5 ,26.1 ,133.0 ,7.7 ,210 ,75 ,75 ,7341 ,7959 
882,M-NCP,MNCP0882,2009,MNCP02,medium_maturity,25.7 ,31.1 ,21.8 ,2624.3 ,1604.3 ,342.5 ,517.2 ,1532.8 ,Lime concretion fluvo-aquic soils,loam,16.6 ,9.8 ,115.0 ,7.6 ,180 ,60 ,60 ,4929 ,9584 
883,M-NCP,MNCP0883,2009,MNCP02,medium_maturity,25.6 ,31.0 ,21.7 ,2638.8 ,1608.8 ,344.2 ,517.1 ,1535.3 ,Fluvo-aquic soils,loamy sand,15.4 ,12.7 ,127.0 ,7.3 ,210 ,75 ,75 ,5085 ,7580 
884,M-NCP,MNCP0884,2009,MNCP02,medium_maturity,25.7 ,31.1 ,21.7 ,2670.9 ,1630.9 ,342.5 ,534.2 ,1572.1 ,Fluvo-aquic soils,loam,16.6 ,26.5 ,123.0 ,7.2 ,240 ,90 ,90 ,4064 ,10455 
885,M-NCP,MNCP0885,2009,MNCP02,medium_maturity,25.8 ,31.2 ,21.8 ,2630.9 ,1610.9 ,340.7 ,526.0 ,1548.5 ,Lime concretion fluvo-aquic soils,loam,12.2 ,15.7 ,148.0 ,7.7 ,150 ,90 ,90 ,5000 ,5490 
886,M-NCP,MNCP0886,2009,MNCP02,medium_maturity,25.6 ,31.1 ,21.7 ,2692.5 ,1642.5 ,344.2 ,535.7 ,1580.0 ,Fluvo-aquic soils,clay,15.3 ,12.6 ,121.0 ,7.4 ,180 ,60 ,60 ,4910 ,6654 
887,M-NCP,MNCP0887,2009,MNCP02,medium_maturity,25.6 ,30.9 ,21.7 ,2636.2 ,1606.2 ,345.6 ,517.1 ,1533.6 ,Lime concretion fluvo-aquic soils,clay loam,16.9 ,16.7 ,124.0 ,7.5 ,210 ,75 ,75 ,4619 ,7185 
888,M-NCP,MNCP0888,2009,MNCP02,medium_maturity,25.5 ,30.5 ,21.2 ,2550.5 ,1550.5 ,449.8 ,553.9 ,1583.1 ,Yellow-brown earths,loam,16.3 ,15.6 ,95.0 ,6.9 ,210 ,75 ,75 ,3986 ,6047 
889,M-NCP,MNCP0889,2009,MNCP02,medium_maturity,25.5 ,30.4 ,21.2 ,2545.2 ,1545.2 ,449.8 ,542.7 ,1563.6 ,Lime concretion fluvo-aquic soils,loam,19.1 ,19.3 ,112.0 ,6.8 ,180 ,90 ,90 ,3627 ,9801 
890,M-NCP,MNCP0890,2008,MNCP02,medium_maturity,25.0 ,29.8 ,21.1 ,2375.1 ,1425.1 ,454.8 ,432.8 ,1312.9 ,Yellow-cinnamon soils,clay,13.9 ,11.3 ,83.0 ,6.2 ,210 ,75 ,75 ,4482 ,5525 
891,M-NCP,MNCP0891,2008,MNCP02,medium_maturity,25.0 ,29.8 ,21.1 ,2375.1 ,1425.1 ,454.8 ,432.8 ,1312.9 ,Yellow-brown earths,loam,13.0 ,15.6 ,60.0 ,7.0 ,210 ,75 ,75 ,5340 ,5457 
892,M-NCP,MNCP0892,2008,MNCP02,medium_maturity,25.5 ,30.2 ,21.4 ,2470.8 ,1500.8 ,557.7 ,431.7 ,1354.6 ,Yellow-brown earths,clay,16.7 ,15.3 ,71.0 ,7.2 ,240 ,90 ,90 ,4809 ,6125 
893,M-NCP,MNCP0893,2008,MNCP02,medium_maturity,24.7 ,29.3 ,20.9 ,2417.7 ,1437.7 ,457.5 ,432.8 ,1328.9 ,Yellow-cinnamon soils,loam,16.2 ,13.1 ,53.0 ,6.6 ,210 ,75 ,75 ,4590 ,8190 
894,M-NCP,MNCP0894,2008,MNCP02,medium_maturity,24.7 ,29.3 ,20.9 ,2417.7 ,1437.7 ,457.5 ,432.8 ,1328.9 ,Yellow-brown earths,loam,15.4 ,7.3 ,69.0 ,7.6 ,210 ,75 ,75 ,4440 ,7925 
895,M-NCP,MNCP0895,2008,MNCP02,medium_maturity,25.3 ,30.2 ,21.0 ,2679.6 ,1619.6 ,557.9 ,484.0 ,1492.7 ,Yellow-cinnamon soils,loam,12.4 ,11.2 ,78.0 ,6.8 ,180 ,60 ,60 ,4620 ,7088 
896,M-NCP,MNCP0896,2008,MNCP02,medium_maturity,24.9 ,29.6 ,21.0 ,2416.9 ,1446.9 ,456.1 ,434.0 ,1327.7 ,Yellow-brown earths,clay,11.8 ,7.5 ,78.0 ,6.8 ,210 ,75 ,75 ,4350 ,7800 
897,M-NCP,MNCP0897,2008,MNCP02,medium_maturity,25.3 ,30.7 ,21.2 ,2501.3 ,1511.3 ,465.7 ,488.0 ,1462.6 ,Lime concretion fluvo-aquic soils,loam,16.0 ,7.6 ,108.0 ,7.7 ,240 ,90 ,90 ,5094 ,10185 
898,M-NCP,MNCP0898,2009,MNCP02,medium_maturity,25.8 ,31.3 ,21.7 ,2481.5 ,1521.5 ,454.7 ,464.9 ,1410.0 ,Fluvo-aquic soils,loam,12.4 ,14.3 ,118.0 ,8.2 ,210 ,75 ,75 ,4614 ,6980 
899,M-NCP,MNCP0899,2009,MNCP02,medium_maturity,25.8 ,31.3 ,21.6 ,2502.5 ,1532.5 ,454.7 ,464.9 ,1415.9 ,Fluvo-aquic soils,loam,11.2 ,13.2 ,118.0 ,7.1 ,210 ,75 ,75 ,4988 ,7458 
900,M-NCP,MNCP0900,2008,MNCP02,medium_maturity,25.3 ,30.7 ,21.2 ,2501.3 ,1511.3 ,465.7 ,488.0 ,1462.6 ,Lime concretion fluvo-aquic soils,loam,6.7 ,11.2 ,111.0 ,7.6 ,240 ,90 ,90 ,4734 ,4845 
901,M-NCP,MNCP0901,2009,MNCP02,medium_maturity,25.8 ,31.3 ,21.7 ,2481.5 ,1521.5 ,454.7 ,464.9 ,1410.0 ,Fluvo-aquic soils,sandy loam,12.4 ,14.3 ,107.0 ,7.3 ,240 ,90 ,90 ,4026 ,7784 
902,M-NCP,MNCP0902,2008,MNCP02,medium_maturity,25.3 ,30.7 ,21.2 ,2501.3 ,1511.3 ,465.7 ,488.0 ,1462.6 ,Lime concretion fluvo-aquic soils,loam,15.0 ,7.4 ,87.0 ,7.3 ,210 ,75 ,75 ,4461 ,6984 
903,M-NCP,MNCP0903,2009,MNCP02,medium_maturity,25.8 ,31.3 ,21.7 ,2481.5 ,1521.5 ,454.7 ,464.9 ,1410.0 ,Lime concretion fluvo-aquic soils,loam,11.2 ,13.2 ,110.0 ,7.6 ,180 ,120 ,120 ,4127 ,8700 
904,M-NCP,MNCP0904,2009,MNCP02,medium_maturity,25.8 ,31.3 ,21.7 ,2481.5 ,1521.5 ,454.7 ,464.9 ,1410.0 ,Lime concretion fluvo-aquic soils,loam,12.4 ,14.3 ,110.0 ,7.1 ,120 ,60 ,60 ,4293 ,7764 
905,M-NCP,MNCP0905,2008,MNCP02,medium_maturity,25.3 ,30.7 ,21.2 ,2501.3 ,1511.3 ,465.7 ,488.0 ,1462.6 ,Lime concretion fluvo-aquic soils,loamy sand,16.0 ,7.3 ,127.0 ,7.2 ,225 ,75 ,75 ,4727 ,6870 
906,M-NCP,MNCP0906,2008,MNCP02,medium_maturity,25.3 ,30.7 ,21.2 ,2501.3 ,1511.3 ,465.7 ,488.0 ,1462.6 ,Fluvo-aquic soils,loam,16.0 ,7.3 ,112.0 ,7.7 ,240 ,120 ,90 ,4860 ,5244 
907,M-NCP,MNCP0907,2008,MNCP02,medium_maturity,25.3 ,30.7 ,21.2 ,2501.3 ,1511.3 ,465.7 ,488.0 ,1462.6 ,Fluvo-aquic soils,loamy sand,16.0 ,9.3 ,121.0 ,7.5 ,240 ,75 ,75 ,4961 ,5253 
908,M-NCP,MNCP0908,2007,MNCP02,medium_maturity,25.4 ,30.1 ,22.3 ,2564.4 ,1554.4 ,581.8 ,359.7 ,1272.9 ,Lime concretion fluvo-aquic soils,clay loam,14.9 ,25.8 ,76.0 ,6.4 ,180 ,60 ,60 ,2562 ,6263 
909,M-NCP,MNCP0909,2007,MNCP02,medium_maturity,25.4 ,30.1 ,22.3 ,2515.9 ,1525.9 ,545.7 ,353.1 ,1246.2 ,Lime concretion fluvo-aquic soils,clay,10.6 ,37.5 ,129.0 ,6.6 ,180 ,60 ,60 ,3944 ,9434 
910,M-NCP,MNCP0910,2007,MNCP02,medium_maturity,25.3 ,30.1 ,22.1 ,2628.4 ,1588.4 ,581.8 ,376.4 ,1315.8 ,Fluvo-aquic soils,loamy sand,9.3 ,15.0 ,65.0 ,6.7 ,210 ,75 ,75 ,3863 ,7536 
911,M-NCP,MNCP0911,2009,MNCP02,medium_maturity,25.9 ,30.8 ,22.2 ,2642.4 ,1622.4 ,398.1 ,501.1 ,1518.3 ,Yellow-cinnamon soils,clay,18.4 ,15.1 ,84.0 ,6.6 ,180 ,60 ,60 ,5945 ,7409 
912,M-NCP,MNCP0912,2009,MNCP02,medium_maturity,25.9 ,30.7 ,22.1 ,2638.5 ,1618.5 ,398.1 ,497.8 ,1511.5 ,Yellow-cinnamon soils,clay,18.4 ,16.4 ,88.0 ,6.5 ,210 ,75 ,75 ,6353 ,9551 
913,M-NCP,MNCP0913,2009,MNCP02,medium_maturity,25.9 ,30.7 ,22.1 ,2662.6 ,1632.6 ,398.1 ,501.1 ,1524.2 ,Yellow-cinnamon soils,silt loam,18.2 ,31.4 ,69.0 ,6.1 ,180 ,60 ,60 ,5228 ,7421 
914,M-NCP,MNCP0914,2009,MNCP02,medium_maturity,25.9 ,30.7 ,22.1 ,2662.6 ,1632.6 ,398.1 ,501.1 ,1524.2 ,Yellow-cinnamon soils,clay,18.7 ,10.1 ,74.0 ,6.3 ,210 ,75 ,75 ,5318 ,7796 
915,M-NCP,MNCP0915,2009,MNCP02,medium_maturity,25.9 ,30.8 ,22.2 ,2618.3 ,1608.3 ,398.1 ,497.8 ,1505.5 ,Yellow-cinnamon soils,clay,20.2 ,10.2 ,74.0 ,5.9 ,180 ,60 ,60 ,5127 ,8585 
916,M-NCP,MNCP0916,2009,MNCP02,medium_maturity,25.9 ,30.7 ,22.1 ,2662.6 ,1632.6 ,398.1 ,501.1 ,1524.2 ,Yellow-cinnamon soils,loam,9.1 ,26.2 ,86.0 ,6.0 ,210 ,75 ,75 ,3705 ,6942 
917,M-NCP,MNCP0917,2009,MNCP02,medium_maturity,25.9 ,30.7 ,22.1 ,2638.5 ,1618.5 ,398.1 ,497.8 ,1511.5 ,Yellow-cinnamon soils,clay,20.6 ,16.3 ,67.0 ,6.4 ,180 ,60 ,60 ,4727 ,7740 
918,M-NCP,MNCP0918,2006,MNCP02,medium_maturity,26.2 ,31.5 ,22.1 ,2777.9 ,1717.9 ,619.7 ,512.3 ,1552.2 ,Lime concretion fluvo-aquic soils,silt loam,14.8 ,16.8 ,154.0 ,7.4 ,210 ,75 ,75 ,5655 ,9495 
919,M-NCP,MNCP0919,2007,MNCP02,medium_maturity,25.0 ,30.2 ,21.5 ,3030.1 ,1820.1 ,746.7 ,574.7 ,1720.3 ,Lime concretion fluvo-aquic soils,loam,17.7 ,7.2 ,166.0 ,7.6 ,180 ,120 ,120 ,3489 ,7098 
920,M-NCP,MNCP0920,2006,MNCP02,medium_maturity,26.2 ,31.5 ,22.1 ,2777.9 ,1717.9 ,619.7 ,512.3 ,1552.2 ,Lime concretion fluvo-aquic soils,clay,14.5 ,11.2 ,101.0 ,7.4 ,210 ,75 ,75 ,4770 ,8865 
921,M-NCP,MNCP0921,2007,MNCP02,medium_maturity,25.0 ,30.2 ,21.5 ,3030.1 ,1820.1 ,746.7 ,574.7 ,1720.3 ,Lime concretion fluvo-aquic soils,loam,15.1 ,18.7 ,111.0 ,7.5 ,210 ,75 ,75 ,2460 ,8010 
922,M-NCP,MNCP0922,2006,MNCP02,medium_maturity,26.2 ,31.5 ,22.2 ,2752.6 ,1702.6 ,619.7 ,502.4 ,1528.9 ,Yellow-cinnamon soils,clay,14.9 ,11.1 ,80.0 ,7.3 ,150 ,90 ,90 ,4275 ,5640 
923,M-NCP,MNCP0923,2007,MNCP02,medium_maturity,25.0 ,30.2 ,21.5 ,3030.1 ,1820.1 ,746.7 ,574.7 ,1720.3 ,Lime concretion fluvo-aquic soils,loam,15.3 ,9.2 ,122.0 ,7.2 ,180 ,60 ,60 ,2505 ,7121 
924,M-NCP,MNCP0924,2008,MNCP02,medium_maturity,25.6 ,30.2 ,22.2 ,2718.7 ,1658.7 ,546.6 ,469.1 ,1471.1 ,Yellow-cinnamon soils,clay,16.3 ,13.8 ,80.0 ,6.5 ,240 ,90 ,90 ,3780 ,5610 
925,M-NCP,MNCP0925,2008,MNCP02,medium_maturity,25.6 ,30.2 ,22.3 ,2715.1 ,1655.1 ,564.9 ,457.7 ,1450.9 ,Yellow-cinnamon soils,loam,15.8 ,18.3 ,77.0 ,6.5 ,180 ,60 ,60 ,2145 ,7605 
926,M-NCP,MNCP0926,2008,MNCP02,medium_maturity,25.6 ,30.1 ,22.1 ,2685.0 ,1635.0 ,547.5 ,472.0 ,1475.5 ,Lime concretion fluvo-aquic soils,sandy clay loam,17.0 ,27.9 ,85.0 ,6.7 ,210 ,75 ,75 ,6359 ,7521 
927,M-NCP,MNCP0927,2009,MNCP02,medium_maturity,25.4 ,30.5 ,21.4 ,2747.7 ,1667.7 ,491.6 ,540.7 ,1599.4 ,Lime concretion fluvo-aquic soils,clay,18.6 ,3.0 ,110.0 ,7.0 ,180 ,60 ,60 ,4425 ,8400 
928,M-NCP,MNCP0928,2009,MNCP02,medium_maturity,25.4 ,30.5 ,21.4 ,2747.7 ,1667.7 ,491.6 ,540.7 ,1599.4 ,Lime concretion fluvo-aquic soils,clay,16.3 ,11.5 ,119.0 ,6.4 ,210 ,75 ,75 ,5400 ,5436 
929,M-NCP,MNCP0929,2008,MNCP02,medium_maturity,25.2 ,29.9 ,21.5 ,2544.2 ,1534.2 ,477.2 ,411.9 ,1342.5 ,Fluvo-aquic soils,loamy sand,13.8 ,9.7 ,127.0 ,7.1 ,210 ,75 ,75 ,8085 ,9375 
930,M-NCP,MNCP0930,2008,MNCP02,medium_maturity,25.2 ,29.9 ,21.5 ,2544.2 ,1534.2 ,477.2 ,411.9 ,1342.5 ,Lime concretion fluvo-aquic soils,loamy sand,13.3 ,13.5 ,124.0 ,7.0 ,210 ,75 ,75 ,5711 ,9720 
931,M-NCP,MNCP0931,2008,MNCP02,medium_maturity,25.2 ,29.9 ,21.5 ,2569.7 ,1549.7 ,477.2 ,414.9 ,1352.5 ,Fluvo-aquic soils,loamy sand,15.4 ,9.3 ,107.0 ,7.1 ,180 ,60 ,60 ,7571 ,8771 
932,M-NCP,MNCP0932,2008,MNCP02,medium_maturity,25.4 ,30.0 ,21.7 ,2484.3 ,1504.3 ,535.9 ,419.5 ,1336.5 ,Fluvo-aquic soils,clay,21.5 ,13.7 ,133.0 ,7.0 ,240 ,90 ,90 ,4508 ,9555 
933,M-NCP,MNCP0933,2008,MNCP02,medium_maturity,25.4 ,30.1 ,21.7 ,2511.1 ,1521.1 ,535.9 ,422.3 ,1350.8 ,Fluvo-aquic soils,loam,22.4 ,9.1 ,145.0 ,7.0 ,210 ,75 ,75 ,3725 ,5141 
934,M-NCP,MNCP0934,2008,MNCP02,medium_maturity,25.3 ,30.0 ,21.7 ,2481.9 ,1501.9 ,535.9 ,436.2 ,1356.8 ,Fluvo-aquic soils,loam,22.9 ,14.1 ,138.0 ,7.0 ,240 ,90 ,90 ,4380 ,7553 
935,M-NCP,MNCP0935,2008,MNCP02,medium_maturity,25.3 ,30.1 ,21.6 ,2533.4 ,1533.4 ,535.9 ,427.0 ,1368.8 ,Fluvo-aquic soils,loam,23.3 ,15.2 ,162.0 ,7.0 ,180 ,60 ,60 ,3236 ,6998 
936,M-NCP,MNCP0936,2007,MNCP02,late_maturity,24.4 ,29.8 ,20.3 ,2703.9 ,1593.9 ,454.3 ,676.6 ,1807.6 ,Lime concretion fluvo-aquic soils,clay,18.9 ,12.9 ,112.0 ,7.4 ,210 ,75 ,75 ,4943 ,8076 
937,M-NCP,MNCP0937,2007,MNCP02,late_maturity,24.4 ,29.8 ,20.3 ,2703.9 ,1593.9 ,454.3 ,676.6 ,1807.6 ,Yellow-cinnamon soils,loam,11.3 ,7.2 ,90.0 ,7.1 ,240 ,90 ,90 ,4224 ,8306 
938,M-NCP,MNCP0938,2009,MNCP02,medium_maturity,25.3 ,30.3 ,21.0 ,2558.2 ,1548.2 ,584.5 ,299.1 ,1181.9 ,Yellow-cinnamon soils,loam,27.6 ,30.2 ,135.0 ,6.1 ,210 ,75 ,75 ,4470 ,8921 
939,M-NCP,MNCP0939,2009,MNCP02,medium_maturity,25.4 ,30.3 ,21.1 ,2512.5 ,1522.5 ,582.9 ,288.8 ,1152.0 ,Yellow-cinnamon soils,loam,30.1 ,36.5 ,200.0 ,7.0 ,180 ,60 ,60 ,4890 ,7350 
940,M-NCP,MNCP0940,2009,MNCP02,medium_maturity,25.2 ,30.1 ,20.9 ,2544.0 ,1534.0 ,590.1 ,297.0 ,1174.0 ,Yellow-cinnamon soils,sandy clay loam,17.9 ,24.5 ,150.0 ,4.9 ,240 ,90 ,90 ,5078 ,8363 
941,M-NCP,MNCP0941,2009,MNCP02,medium_maturity,25.2 ,30.1 ,20.9 ,2544.7 ,1534.7 ,564.4 ,290.5 ,1158.3 ,Yellow-cinnamon soils,loam,16.2 ,24.0 ,80.0 ,4.6 ,210 ,75 ,75 ,4260 ,9791 
942,M-NCP,MNCP0942,2009,MNCP02,medium_maturity,25.3 ,30.3 ,21.0 ,2478.7 ,1498.7 ,564.0 ,290.5 ,1141.2 ,Yellow-cinnamon soils,silt loam,17.3 ,42.5 ,115.0 ,4.7 ,210 ,75 ,75 ,3801 ,9387 
943,M-NCP,MNCP0943,2009,MNCP02,medium_maturity,25.3 ,30.2 ,21.1 ,2530.4 ,1530.4 ,584.5 ,288.8 ,1157.9 ,Yellow-cinnamon soils,clay,24.1 ,24.6 ,245.0 ,5.2 ,180 ,60 ,60 ,4596 ,6156 
944,M-NCP,MNCP0944,2009,MNCP02,medium_maturity,25.2 ,30.1 ,20.9 ,2544.4 ,1534.4 ,589.4 ,297.0 ,1172.3 ,Cinnamon soils,sandy clay loam,15.0 ,42.0 ,110.0 ,6.0 ,210 ,75 ,75 ,3273 ,8400 
945,M-NCP,MNCP0945,2007,MNCP02,medium_maturity,24.2 ,29.0 ,20.6 ,2545.6 ,1495.6 ,331.5 ,512.1 ,1510.6 ,Cinnamon soils,loam,18.7 ,25.5 ,222.0 ,8.1 ,240 ,90 ,90 ,7875 ,10869 
946,M-NCP,MNCP0946,2006,MNCP02,late_maturity,24.9 ,29.6 ,21.2 ,2913.8 ,1743.8 ,284.1 ,643.0 ,1797.9 ,Cinnamon soils,sandy loam,11.7 ,22.6 ,133.0 ,7.9 ,180 ,60 ,60 ,5066 ,8187 
947,M-NCP,MNCP0947,2007,MNCP02,medium_maturity,24.5 ,29.1 ,20.9 ,2568.8 ,1518.8 ,331.5 ,501.3 ,1517.6 ,Cinnamon soils,loam,17.1 ,14.1 ,148.0 ,7.9 ,210 ,75 ,75 ,6801 ,7601 
948,M-NCP,MNCP0948,2007,MNCP02,medium_maturity,24.4 ,29.2 ,20.8 ,2637.9 ,1557.9 ,331.5 ,527.0 ,1568.7 ,Cinnamon soils,sandy loam,13.3 ,6.8 ,108.0 ,8.0 ,210 ,75 ,75 ,7014 ,8201 
949,M-NCP,MNCP0949,2007,MNCP02,medium_maturity,24.4 ,29.1 ,20.8 ,2635.8 ,1555.8 ,331.5 ,530.1 ,1569.7 ,Red clay soils,sandy loam,18.3 ,9.4 ,197.0 ,7.9 ,210 ,75 ,75 ,6876 ,9551 
950,M-NCP,MNCP0950,2007,MNCP02,medium_maturity,24.4 ,29.1 ,20.7 ,2629.9 ,1549.9 ,331.5 ,536.7 ,1572.2 ,Cinnamon soils,loam,18.7 ,12.7 ,177.0 ,7.7 ,180 ,60 ,60 ,6456 ,10175 
951,M-NCP,MNCP0951,2008,MNCP02,late_maturity,25.2 ,30.5 ,21.1 ,2523.6 ,1523.6 ,248.1 ,618.1 ,1662.5 ,Cinnamon soils,sandy loam,17.3 ,9.8 ,94.0 ,8.1 ,210 ,75 ,75 ,2523 ,7404 
952,M-NCP,MNCP0952,2008,MNCP02,late_maturity,25.2 ,30.5 ,21.0 ,2571.4 ,1551.4 ,250.1 ,641.1 ,1720.0 ,Cinnamon soils,sandy loam,18.5 ,25.8 ,156.4 ,6.7 ,210 ,75 ,75 ,4890 ,7010 
953,M-NCP,MNCP0953,2008,MNCP02,late_maturity,25.3 ,30.6 ,21.1 ,2559.9 ,1549.9 ,235.2 ,641.0 ,1720.3 ,Fluvo-aquic soils,loam,21.5 ,12.5 ,68.0 ,5.7 ,240 ,90 ,90 ,5703 ,8409 
954,M-NCP,MNCP0954,2008,MNCP02,late_maturity,25.3 ,30.6 ,21.1 ,2559.9 ,1549.9 ,235.2 ,641.0 ,1720.3 ,Fluvo-aquic soils,loam,16.7 ,27.0 ,101.0 ,5.3 ,210 ,75 ,75 ,5639 ,6834 
955,M-NCP,MNCP0955,2008,MNCP02,late_maturity,25.2 ,30.5 ,21.1 ,2570.5 ,1550.5 ,248.1 ,636.0 ,1699.6 ,Cinnamon soils,sandy clay loam,22.1 ,22.8 ,130.0 ,5.3 ,240 ,90 ,90 ,7884 ,8603 
956,M-NCP,MNCP0956,2008,MNCP02,late_maturity,25.4 ,30.8 ,21.1 ,2544.0 ,1544.0 ,219.5 ,652.4 ,1734.1 ,Cinnamon soils,loam,13.9 ,13.7 ,156.0 ,6.1 ,180 ,60 ,60 ,3777 ,7697 
957,M-NCP,MNCP0957,2009,MNCP02,medium_maturity,25.0 ,30.4 ,21.0 ,2620.7 ,1570.7 ,364.5 ,593.0 ,1647.2 ,Red clay soils,loam,16.8 ,14.0 ,125.0 ,7.0 ,240 ,90 ,90 ,5880 ,7290 
958,M-NCP,MNCP0958,2009,MNCP02,medium_maturity,24.8 ,30.2 ,20.9 ,2729.6 ,1629.6 ,368.9 ,622.8 ,1723.5 ,Fluvo-aquic soils,sand,19.6 ,10.8 ,157.0 ,7.9 ,240 ,90 ,90 ,6905 ,9530 
959,M-NCP,MNCP0959,2008,MNCP02,medium_maturity,25.4 ,30.9 ,21.3 ,2713.4 ,1643.4 ,300.0 ,484.0 ,1480.3 ,Red clay soils,loam,20.9 ,8.1 ,137.0 ,7.9 ,210 ,75 ,75 ,2552 ,10835 
960,M-NCP,MNCP0960,2008,MNCP02,medium_maturity,25.4 ,30.9 ,21.3 ,2713.4 ,1643.4 ,300.0 ,484.0 ,1480.3 ,Red clay soils,loam,17.4 ,9.1 ,103.0 ,7.6 ,240 ,120 ,90 ,4254 ,6798 
961,M-NCP,MNCP0961,2008,MNCP02,medium_maturity,25.4 ,30.9 ,21.3 ,2719.4 ,1649.4 ,300.0 ,493.1 ,1500.2 ,Fluvo-aquic soils,sandy clay loam,16.3 ,10.0 ,172.0 ,7.9 ,240 ,75 ,75 ,4928 ,8379 
